"DBUID","year","n_checklists","species_richness"
"13060061003","2015",1,2
"13060061003","2017",1,2
"13060061003","2018",1,2
"13060061008","2015",3,12
"13060061008","2017",3,11
"13060061008","2019",1,13
"13060061008","2020",1,19
"13060061008","2021",1,16
"13060061013","2013",2,10
"13060061013","2017",1,6
"13060061013","2020",1,14
"13060061013","2021",1,11
"13060061014","2011",1,20
"13060061014","2018",1,13
"13060062003","2012",1,2
"13060062007","2018",1,25
"13060062007","2019",2,20
"13060062014","2013",1,9
"13060062014","2015",1,16
"13060062014","2018",2,21
"13060062014","2019",2,22
"13060062015","2020",1,43
"13060062019","2013",1,13
"13060062020","2017",2,23
"13060062021","2007",1,2
"13060062021","2011",2,3
"13060062022","2018",1,10
"13060062023","2011",1,1
"13060062023","2017",2,17
"13060062023","2018",2,6
"13060062023","2019",2,18
"13060062025","2007",1,2
"13060062025","2011",1,4
"13060062025","2012",4,33
"13060062025","2019",1,3
"13060062025","2021",2,10
"13060062026","2009",1,6
"13060062026","2014",1,6
"13060062026","2017",1,13
"13060062027","2007",2,28
"13060062027","2013",1,23
"13060062027","2017",2,14
"13060062028","2007",3,33
"13060062028","2008",3,14
"13060062028","2009",2,25
"13060062028","2010",1,4
"13060062028","2011",3,17
"13060062028","2012",4,18
"13060062028","2013",14,56
"13060062028","2014",16,69
"13060062028","2015",11,40
"13060062028","2016",16,44
"13060062028","2017",30,58
"13060062028","2018",33,83
"13060062028","2019",40,94
"13060062028","2020",2,12
"13060062028","2021",1,8
"13060062029","2011",1,5
"13060062029","2018",3,24
"13060062030","2007",1,7
"13060062030","2011",2,19
"13060062030","2012",2,16
"13060062030","2013",1,20
"13060062030","2014",1,8
"13060062030","2015",1,17
"13060062030","2016",2,7
"13060062030","2017",2,21
"13060062030","2018",3,7
"13060062030","2019",2,18
"13060062030","2020",1,4
"13060062031","2013",1,3
"13060062031","2014",2,3
"13060062031","2015",3,31
"13060062031","2019",1,12
"13060062031","2020",4,15
"13060062031","2021",2,5
"13060067002","2012",5,25
"13060067002","2013",5,39
"13060067002","2014",5,42
"13060067002","2015",2,27
"13060067002","2016",6,32
"13060067002","2017",3,30
"13060067002","2018",3,9
"13060067022","2018",1,7
"13060067049","2010",1,1
"13060067049","2016",2,14
"13060067057","2018",2,12
"13060067057","2019",6,13
"13060067058","2012",2,26
"13060067058","2013",1,18
"13060067058","2014",4,20
"13060067058","2015",1,10
"13060067058","2016",1,5
"13060067058","2018",2,22
"13060067058","2019",2,19
"13060067058","2020",3,12
"13060067059","2012",2,16
"13060067059","2019",1,6
"13060067061","2014",2,11
"13060067062","2018",1,12
"13060067062","2019",1,2
"13060067063","2017",2,23
"13060067063","2018",1,16
"13060067063","2019",2,15
"13060067063","2020",3,33
"13060068011","2012",3,35
"13060068011","2013",4,49
"13060068011","2014",3,28
"13060068011","2015",2,15
"13060068011","2016",1,13
"13060068011","2017",4,35
"13060068011","2018",2,36
"13060068011","2020",5,45
"13060068012","2012",2,8
"13060068012","2015",1,10
"13060068012","2016",2,19
"13060068012","2017",1,20
"13060068012","2018",4,34
"13060068012","2020",2,8
"13060068021","2014",1,11
"13060068023","2014",2,17
"13060068023","2015",1,7
"13060068023","2020",1,22
"13060068033","2009",1,28
"13060068033","2015",1,4
"13060068035","2012",4,31
"13060068036","2018",4,24
"13060068036","2019",3,11
"13060068036","2020",3,29
"13060068036","2021",1,2
"13060068037","2009",1,7
"13060068037","2010",7,28
"13060068037","2019",2,19
"13060068037","2020",2,27
"13060069001","2012",3,31
"13060069001","2013",1,18
"13060069001","2014",3,34
"13060069001","2015",5,34
"13060069001","2016",2,10
"13060069001","2017",5,41
"13060069001","2018",3,31
"13060069001","2019",2,9
"13060069001","2020",4,21
"13060069003","2018",1,5
"13060069007","2019",1,17
"13060070001","2010",1,1
"13060070001","2013",5,49
"13060070001","2014",5,41
"13060070001","2016",4,25
"13060070001","2017",2,18
"13060070001","2018",1,23
"13060070001","2020",3,22
"13060070002","2014",1,26
"13060070002","2017",1,4
"13060071001","2014",4,12
"13060071001","2015",3,12
"13060071001","2016",8,21
"13060071001","2017",6,29
"13060071001","2018",10,31
"13060071001","2019",9,23
"13060071001","2020",6,19
"13060071001","2021",1,4
"13060071004","2017",1,47
"13060071004","2018",1,14
"13060071004","2019",1,32
"13060071006","2014",1,4
"13060071006","2015",5,23
"13060071006","2016",7,30
"13060071006","2017",11,31
"13060071006","2018",16,48
"13060071006","2019",4,17
"13060071006","2020",3,18
"13060071006","2021",1,4
"13060071007","2018",1,2
"13060072003","2013",1,3
"13060072003","2016",2,13
"13060072003","2017",13,70
"13060072003","2018",24,94
"13060072003","2019",20,71
"13060072003","2020",23,74
"13060072007","2015",1,1
"13060073005","2014",1,39
"13060073008","2018",1,8
"13060073008","2019",1,32
"13060073008","2020",2,11
"13060074004","2018",2,5
"13060074005","2017",2,22
"13060074005","2018",1,7
"13060074005","2019",1,12
"13060074005","2020",2,23
"13060074007","2019",1,5
"13060074008","2014",1,1
"13060074015","2019",1,5
"13060074015","2020",2,10
"13060074020","2019",1,18
"13070033012","2012",1,3
"13070033012","2013",1,1
"13070033012","2014",9,22
"13070033012","2015",7,17
"13070033012","2016",1,10
"13070033012","2018",3,20
"13070033012","2019",4,10
"13070033012","2020",3,9
"13070033013","2011",2,3
"13070034001","2016",2,10
"13070034001","2017",2,29
"13070034001","2019",1,7
"13070034012","2017",1,5
"13070034012","2018",15,34
"13070034012","2019",7,15
"13070034020","2016",2,8
"13070034022","2015",1,11
"13070034022","2016",2,19
"13070034022","2018",3,26
"13070034022","2019",4,36
"13070034022","2020",6,41
"13070035006","2007",1,1
"13070035012","2007",1,4
"13070035031","2018",1,5
"13070035031","2021",3,5
"13070035036","2018",2,10
"13070035042","2016",1,9
"13070035042","2017",1,11
"13070035042","2018",1,13
"13070035045","2017",2,5
"13070035048","2018",3,17
"13070035048","2019",2,7
"13070035050","2015",1,4
"13070035050","2018",2,6
"13070035050","2019",1,5
"13070036008","2012",1,2
"13070036008","2014",1,4
"13070036008","2015",1,1
"13070036008","2017",1,7
"13070036009","2019",1,6
"13070037001","2016",1,10
"13070037001","2018",10,29
"13070037001","2019",15,22
"13070037001","2020",3,12
"13070037007","2017",5,5
"13070037007","2018",2,6
"13070037007","2021",1,7
"13070039003","2018",1,1
"13070039008","2014",1,6
"13070039008","2015",1,5
"13070039008","2016",2,8
"13070039008","2017",2,2
"13070039008","2018",8,47
"13070039008","2019",12,32
"13070039008","2020",16,43
"13070039008","2021",1,2
"13070040010","2013",1,1
"13070040010","2019",1,5
"13070040010","2020",1,1
"13070040010","2021",1,5
"13070040011","2007",1,5
"13070040012","2007",2,6
"13070040012","2011",1,3
"13070040012","2015",1,6
"13070040012","2016",1,2
"13070040012","2017",24,38
"13070040012","2018",6,22
"13070040012","2019",6,31
"13070040012","2020",7,32
"13070040012","2021",2,7
"13070040015","2012",1,14
"13070040015","2013",1,16
"13070040015","2020",1,17
"13070041001","2017",6,8
"13070041001","2018",3,9
"13070043003","2019",1,10
"13070043003","2020",1,14
"13070044001","2018",3,16
"13070044010","2009",1,3
"13070044010","2013",1,2
"13070044010","2014",9,16
"13070044010","2015",9,12
"13070044010","2016",1,1
"13070044010","2018",4,26
"13070044010","2019",13,12
"13070044010","2020",2,5
"13070044010","2021",1,3
"13070044011","2019",1,5
"13070045001","2015",1,12
"13070045001","2020",3,3
"13070045006","2011",1,10
"13070045011","2020",1,1
"13070045013","2012",1,2
"13070045013","2013",1,1
"13070045013","2014",15,21
"13070045013","2015",15,21
"13070045013","2016",1,11
"13070045013","2018",1,11
"13070045013","2019",2,7
"13070047004","2021",1,9
"13070049001","2020",2,12
"13070049001","2021",4,14
"13070053002","2020",1,7
"13070053007","2019",1,7
"13070054002","2018",137,58
"13070054002","2019",1019,70
"13070054002","2020",413,45
"13070054002","2021",2,12
"13070055001","2019",1,4
"13070055003","2018",4,26
"13070055003","2019",3,9
"13070055005","2019",12,24
"13070055005","2020",3,9
"13070055006","2017",1,5
"13070055007","2013",2,13
"13070055007","2014",3,10
"13070055007","2015",7,24
"13070055007","2018",2,6
"13070055007","2019",10,18
"13070056002","2021",1,3
"13070057003","2021",1,3
"13070058001","2012",1,4
"13070059008","2014",177,60
"13070059008","2015",81,54
"13070059008","2016",6,24
"13070059008","2017",8,24
"13070059008","2018",4,25
"13070059008","2019",4,17
"13070061003","2014",1,11
"13070061003","2019",2,18
"13070062007","2016",3,5
"13070062007","2017",3,3
"13070062007","2019",1,2
"13070063005","2021",2,13
"13070063006","2017",2,14
"13070063006","2018",2,7
"13070064007","2015",1,2
"13070064007","2020",2,8
"13070064007","2021",1,8
"13070066004","2012",1,1
"13070066004","2013",1,1
"13070066004","2014",7,14
"13070066004","2015",4,15
"13070066004","2016",3,22
"13070066004","2017",3,13
"13070066004","2018",3,10
"13070066004","2019",1,12
"13070066004","2020",4,23
"13070066004","2021",1,6
"13070066012","2011",1,11
"13070066012","2012",2,16
"13070066012","2013",1,65
"13070066012","2014",6,32
"13070066012","2015",5,18
"13070066012","2017",1,1
"13070066012","2018",3,26
"13070066012","2019",1,2
"13070066012","2020",11,28
"13070067002","2019",1,6
"13070067002","2021",1,4
"13070067004","2019",1,6
"13070067004","2020",1,10
"13070067006","2019",1,6
"13070067023","2016",2,16
"13070067023","2017",7,22
"13070067023","2018",1,1
"13070067023","2019",4,17
"13070067023","2020",1,7
"13070067023","2021",8,17
"13070067025","2011",1,16
"13070067025","2012",1,1
"13070067025","2014",1,8
"13070067025","2016",1,4
"13070067025","2017",9,16
"13070067025","2018",1,4
"13070067025","2019",8,31
"13070067025","2020",6,15
"13070067028","2014",1,17
"13070067028","2016",1,4
"13070069002","2016",1,4
"13070070004","2017",1,3
"13070070004","2018",1,5
"13070070007","2016",34,12
"13070070007","2017",26,8
"13070070008","2018",2,3
"13070072009","2012",1,9
"13070072009","2017",1,12
"13070072015","2020",2,22
"13070073003","2015",5,15
"13070073003","2016",18,18
"13070073003","2017",28,21
"13070073003","2018",6,12
"13070073003","2019",1,3
"13070073003","2020",2,14
"13070073003","2021",1,5
"13070073005","2012",1,5
"13070073005","2014",1,1
"13070073005","2016",42,18
"13070074003","2020",2,8
"13070074008","2017",1,2
"13070075007","2018",1,6
"13070075010","2021",2,8
"13070076001","2013",1,12
"13070076001","2020",2,6
"13070077006","2015",2,8
"13070077006","2019",1,9
"13070078002","2019",1,1
"13070078002","2020",1,5
"13070078014","2018",3,18
"13070078016","2015",1,9
"13070078016","2017",1,5
"13070078016","2018",1,10
"13070088003","2019",3,7
"13070088003","2020",1,7
"13070094006","2019",1,4
"13070094007","2007",1,12
"13070096003","2018",1,1
"13070096004","2009",2,5
"13070096004","2010",2,7
"13070096004","2019",1,1
"13070096005","2010",1,2
"13070097005","2014",1,20
"13070097005","2019",2,8
"13070097005","2020",1,1
"13070098006","2016",1,3
"13070099007","2012",1,3
"13070100006","2012",2,10
"13070100012","2019",1,5
"13070100016","2009",1,1
"13070100016","2011",1,4
"13070100016","2012",2,17
"13070100016","2013",4,23
"13070100016","2014",1,9
"13070100016","2016",1,6
"13070100016","2017",34,64
"13070100016","2018",26,59
"13070100016","2019",26,52
"13070100016","2020",12,52
"13070100016","2021",19,25
"13070100018","2015",1,4
"13070100018","2016",1,19
"13070100030","2008",1,26
"13070100030","2015",4,42
"13070100030","2018",3,22
"13070100030","2019",3,18
"13070100030","2020",2,14
"13070105001","2012",9,12
"13070105001","2013",22,15
"13070105001","2014",195,26
"13070105001","2015",129,25
"13070105001","2016",107,25
"13070105001","2017",40,19
"13070106001","2021",21,14
"13070106004","2019",1,5
"13070110001","2020",3,3
"13070111009","2019",1,4
"13070113025","2016",2,11
"13070113025","2017",1,7
"13070113025","2019",3,18
"13070113025","2021",1,15
"13070114015","2012",1,24
"13070114015","2020",2,7
"13070114016","2008",1,8
"13070114016","2012",1,6
"13070114016","2014",3,28
"13070114016","2015",1,28
"13070114016","2016",3,15
"13070114016","2017",9,32
"13070114016","2018",14,55
"13070114016","2019",18,45
"13070114016","2020",62,78
"13070114016","2021",2,5
"13070115006","2020",1,1
"13070115007","2018",1,5
"13070115007","2019",1,7
"13070115008","2019",1,3
"13070115019","2008",1,4
"13070115019","2016",1,19
"13070115019","2018",4,44
"13070115021","2019",1,3
"13070115022","2015",1,4
"13070115022","2017",16,30
"13070115022","2018",8,30
"13070115022","2019",7,43
"13070115022","2020",4,12
"13070115035","2021",1,5
"13070115036","2007",1,4
"13070115036","2019",1,24
"13070115036","2020",1,5
"13070115039","2016",2,3
"13070115040","2016",1,5
"13070115040","2018",2,23
"13070116019","2013",1,5
"13070116019","2014",70,17
"13070116019","2015",6,15
"13070116019","2016",4,15
"13070116026","2009",2,2
"13070116026","2012",1,4
"13070116026","2021",1,1
"13070117021","2018",2,10
"13070118012","2018",1,9
"13070118013","2015",1,1
"13070118013","2019",1,9
"13070118013","2020",4,9
"13070118013","2021",3,8
"13070120002","2018",3,19
"13070120002","2019",9,30
"13070120006","2017",1,2
"13070120006","2021",1,1
"13070121013","2019",1,25
"13070121014","2017",4,19
"13070121014","2018",83,63
"13070121014","2019",96,55
"13070121014","2020",99,56
"13070121014","2021",1,8
"13070123004","2018",1,2
"13070124006","2014",3,10
"13070124006","2015",3,16
"13070124006","2018",1,3
"13070124006","2019",1,3
"13070125007","2017",1,6
"13070125007","2018",5,9
"13070125009","2017",13,22
"13070125009","2018",15,21
"13070125009","2019",4,10
"13070125009","2020",5,14
"13070125009","2021",2,6
"13070127002","2021",1,3
"13070129003","2019",1,13
"13070131010","2009",1,5
"13070131017","2009",1,5
"13070131017","2012",1,4
"13070131017","2014",3,25
"13070131017","2015",3,11
"13070131017","2018",2,6
"13070131017","2019",6,16
"13070132006","2012",1,11
"13070132006","2018",1,6
"13070132010","2012",4,19
"13070132010","2014",1,3
"13070132010","2018",1,1
"13070132010","2019",1,11
"13070132016","2019",3,10
"13070133008","2017",2,2
"13070133008","2019",2,3
"13070133016","2020",1,4
"13070133018","2014",2,7
"13070133018","2015",2,12
"13070133018","2016",2,5
"13070133018","2017",9,14
"13070133018","2018",9,17
"13070133018","2019",3,4
"13070133018","2020",2,10
"13070133023","2007",2,8
"13070133023","2008",1,19
"13070133023","2009",1,13
"13070133023","2011",1,15
"13070133023","2012",1,9
"13070133023","2013",9,38
"13070133023","2014",12,29
"13070133023","2015",15,37
"13070133023","2016",7,25
"13070133023","2017",13,40
"13070133023","2018",13,34
"13070133023","2019",18,21
"13070133023","2020",6,23
"13070133023","2021",4,12
"13070133026","2014",4,13
"13070133026","2015",3,8
"13070133026","2017",1,2
"13070133026","2019",2,12
"13070133027","2014",1,6
"13070133027","2015",3,11
"13070133027","2019",2,6
"13070133029","2014",1,18
"13070133029","2018",3,24
"13070133029","2019",5,20
"13070133029","2020",2,19
"13070134007","2013",1,9
"13070134007","2014",5,17
"13070134007","2016",2,9
"13070134007","2017",2,4
"13070134007","2018",1,1
"13070134007","2019",1,3
"13070134008","2016",1,1
"13070134008","2019",1,3
"13070134011","2017",1,3
"13070134011","2019",1,2
"13070134014","2016",1,3
"13070134015","2012",3,12
"13070134015","2013",1,3
"13070134015","2014",9,14
"13070134015","2015",4,9
"13070134015","2017",9,12
"13070134015","2018",5,12
"13070134015","2019",6,17
"13070134015","2020",1,6
"13070134015","2021",2,4
"13070134021","2019",1,3
"13070135007","2008",1,3
"13070135007","2011",1,1
"13070135007","2014",1,6
"13070135007","2018",14,43
"13070135007","2019",22,54
"13070135007","2020",18,59
"13070137002","2021",1,2
"13070137008","2015",1,11
"13070138001","2019",1,8
"13070138002","2017",1,5
"13070138002","2018",1,8
"13070138002","2020",33,24
"13070138002","2021",48,23
"13070139010","2019",1,5
"13070139011","2019",1,15
"13070140001","2019",1,5
"13070140001","2020",2,7
"13070141003","2020",2,6
"13070142020","2014",1,9
"13070142020","2018",1,8
"13070146001","2019",1,6
"13070146002","2021",1,4
"13070146010","2014",11,18
"13070146010","2015",3,17
"13070146011","2008",2,25
"13070146011","2011",1,13
"13070146011","2013",4,21
"13070146011","2014",56,27
"13070146011","2015",6,58
"13070146011","2016",14,57
"13070146011","2017",36,84
"13070146011","2018",54,98
"13070146011","2019",21,85
"13070146011","2020",31,89
"13070146011","2021",5,22
"13070146013","2021",1,1
"13070175014","2018",4,20
"13070175015","2013",2,41
"13070175015","2015",1,10
"13070175015","2017",7,23
"13070175015","2018",5,53
"13070175015","2019",12,59
"13070175015","2020",16,58
"13070175015","2021",3,15
"13070175016","2013",1,12
"13070175016","2015",1,15
"13070175016","2016",1,19
"13070175016","2018",12,50
"13070175016","2019",4,46
"13070175016","2020",5,35
"13070175017","2020",1,5
"13070175019","2016",1,3
"13070175019","2019",2,10
"13070175019","2020",1,7
"13070175022","2016",10,31
"13070175022","2018",1,1
"13070175022","2021",1,6
"13070175023","2009",1,5
"13070175023","2013",1,5
"13070175023","2018",2,22
"13070175023","2020",1,5
"13070176005","2014",2,13
"13070177001","2017",1,3
"13070180010","2017",2,2
"13070180010","2018",120,40
"13070180010","2019",92,45
"13070180010","2020",75,46
"13070180010","2021",30,21
"13070181011","2019",1,1
"13070181015","2016",4,8
"13070181015","2017",107,31
"13070181015","2018",32,30
"13070181015","2019",19,23
"13070181015","2020",15,29
"13070181015","2021",11,18
"13070181019","2020",4,8
"13070181021","2016",6,22
"13070181021","2019",1,1
"13070181021","2020",1,1
"13070181022","2020",1,4
"13070183002","2019",1,11
"13070183002","2020",1,17
"13070184001","2007",1,1
"13070184001","2014",2,14
"13070184001","2015",1,8
"13070184023","2014",1,1
"13070184023","2016",1,1
"13070184023","2018",1,7
"13070184026","2017",8,9
"13070184026","2018",6,23
"13070184026","2019",4,24
"13070184026","2020",3,23
"13070184030","2019",1,2
"13070184030","2020",1,14
"13070184031","2012",1,23
"13070184031","2013",1,13
"13070184031","2016",3,1
"13070184031","2019",1,3
"13070186001","2021",2,5
"13070186007","2021",1,3
"13070187001","2016",1,3
"13070187001","2017",7,14
"13070187001","2018",4,32
"13070187001","2019",8,30
"13070187001","2020",6,31
"13070188009","2019",3,3
"13070188009","2020",1,1
"13070225007","2020",1,4
"13070225009","2009",9,17
"13070225009","2010",2,5
"13070226002","2021",1,2
"13070226028","2021",2,2
"13070251002","2014",5,28
"13070251002","2015",2,15
"13070251002","2016",1,14
"13070251004","2020",5,10
"13070251005","2011",1,2
"13070252011","2012",1,1
"13070252011","2020",1,8
"13070253001","2016",2,11
"13070253001","2021",2,7
"13070253002","2018",1,11
"13070253003","2013",30,23
"13070253003","2014",13,16
"13070253003","2016",34,25
"13070253003","2017",3,7
"13070253003","2018",15,21
"13070253003","2020",4,4
"13070255002","2019",1,3
"13070255003","2012",1,8
"13070255003","2014",1,1
"13070255003","2015",1,7
"13070255003","2016",1,18
"13070255003","2017",1,16
"13070255003","2018",1,16
"13070255003","2019",1,18
"13070255003","2020",1,10
"13070256004","2014",1,3
"13070256011","2010",1,4
"13070256011","2016",1,3
"13070256012","2017",1,8
"13070256012","2019",1,4
"13070256039","2008",1,4
"13070256039","2012",1,12
"13070256039","2016",1,3
"13070256039","2019",2,14
"13070256041","2011",2,16
"13070256041","2016",1,1
"13070256041","2018",3,17
"13070256041","2019",1,8
"13070256041","2020",2,26
"13070257010","2017",3,14
"13070257010","2018",2,8
"13070257010","2020",1,12
"13070258001","2017",3,38
"13070258001","2019",1,12
"13070258002","2019",2,8
"13070260001","2011",2,14
"13070260001","2014",10,40
"13070260001","2015",1,9
"13070260001","2016",1,14
"13070260001","2017",3,22
"13070260001","2018",3,15
"13070260001","2019",3,19
"13070260001","2020",2,8
"13070260004","2015",3,10
"13070260004","2018",1,2
"13070260006","2020",2,27
"13070260006","2021",1,3
"13070260008","2020",1,11
"13070261019","2020",2,12
"13070261022","2013",1,11
"13070261022","2014",4,25
"13070261022","2015",1,5
"13070261022","2016",1,5
"13070261022","2018",1,14
"13070261023","2015",1,10
"13070261023","2018",4,15
"13070261023","2019",6,33
"13070261023","2020",7,35
"13070261025","2014",3,33
"13070261025","2015",1,16
"13070261025","2018",2,11
"13070261025","2019",1,34
"13070261025","2020",2,13
"13070261026","2011",2,4
"13070261026","2014",1,27
"13070261026","2015",1,2
"13070261031","2011",2,2
"13070261031","2020",1,2
"13070262002","2013",7,53
"13070262002","2014",20,84
"13070262002","2015",4,42
"13070262002","2016",4,51
"13070262002","2017",1,24
"13070262002","2018",10,78
"13070262015","2009",1,7
"13070262015","2012",226,81
"13070262015","2013",58,122
"13070262015","2014",156,131
"13070262015","2015",201,119
"13070262015","2016",270,131
"13070262015","2017",201,130
"13070262015","2018",256,144
"13070262015","2019",183,119
"13070262015","2020",277,135
"13070262015","2021",22,33
"13070262016","2015",1,9
"13070263004","2017",1,4
"13070263004","2018",1,5
"13070263004","2019",2,25
"13070263004","2020",6,22
"13070263004","2021",2,9
"13070263011","2012",1,11
"13070263011","2013",14,71
"13070263011","2014",12,46
"13070263011","2015",6,31
"13070263011","2016",6,25
"13070263011","2017",2,26
"13070263011","2018",6,38
"13070263011","2019",4,29
"13070263011","2020",4,26
"13070264007","2018",2,11
"13070264010","2012",1,1
"13070264010","2014",2,11
"13070264010","2017",1,9
"13070264010","2020",2,9
"13070264013","2017",1,19
"13070264014","2015",1,5
"13070264014","2019",1,3
"13070264015","2019",1,3
"13070264016","2014",2,30
"13070264016","2016",1,1
"13070264016","2017",1,49
"13070264016","2021",1,2
"13070265005","2012",2,5
"13070265005","2013",23,54
"13070265005","2014",15,36
"13070265005","2015",16,42
"13070265005","2016",14,30
"13070265005","2017",13,22
"13070265005","2018",49,44
"13070265005","2019",19,103
"13070265005","2020",1,11
"13070265005","2021",4,14
"13070265006","2011",4,37
"13070265006","2012",12,68
"13070265006","2013",32,92
"13070265006","2014",36,98
"13070265006","2015",32,89
"13070265006","2016",32,82
"13070265006","2017",55,98
"13070265006","2018",56,89
"13070265006","2019",50,95
"13070265006","2020",65,105
"13070265006","2021",2,7
"13070265009","2013",1,1
"13070265009","2014",7,88
"13070265009","2015",22,122
"13070265009","2016",8,103
"13070265009","2017",1,21
"13070265009","2018",15,76
"13070275005","2019",1,31
"13070275006","2014",1,16
"13070275006","2015",1,19
"13070275006","2016",2,10
"13070275006","2017",2,52
"13070275006","2018",5,43
"13070275006","2019",5,45
"13070275006","2020",4,60
"13070275006","2021",1,1
"13070276001","2016",1,21
"13070276001","2020",1,12
"13070276003","2014",1,44
"13070276003","2015",2,50
"13070276003","2018",1,33
"13070276003","2019",2,16
"13070276003","2020",3,40
"13070276004","2015",1,4
"13070277001","2009",1,2
"13070277001","2018",1,6
"13070277001","2020",2,35
"13070277002","2014",1,2
"13070277002","2018",1,11
"13070277042","2007",2,11
"13070277042","2011",1,17
"13070277042","2012",3,16
"13070277042","2013",1,1
"13070277042","2014",8,68
"13070277042","2015",5,32
"13070277042","2016",14,33
"13070277042","2017",22,72
"13070277042","2018",18,59
"13070277042","2019",10,45
"13070277042","2020",18,76
"13070277042","2021",4,8
"13070277043","2020",1,12
"13070277047","2019",2,5
"13070277047","2020",1,8
"13070277047","2021",2,5
"13070277048","2020",1,10
"13070277048","2021",1,5
"13070278033","2017",1,2
"13070278033","2018",1,6
