"DBUID","year","n_checklists","species_richness"
"35120114003","2020",18,18
"35120114003","2021",2,8
"35120114006","2020",2,14
"35120114007","2014",2,2
"35120114007","2018",2,12
"35120114007","2019",6,43
"35120114007","2020",2,13
"35120114007","2021",23,36
"35120115003","2018",1,9
"35120115004","2013",1,1
"35120115005","2016",1,5
"35120116004","2013",14,16
"35120116004","2014",11,14
"35120117012","2012",2,4
"35120117012","2014",1,2
"35120117015","2019",4,9
"35120117015","2021",5,19
"35120117016","2011",1,2
"35120117016","2013",17,40
"35120117016","2014",19,30
"35120117016","2015",24,43
"35120117016","2016",25,40
"35120117016","2017",23,42
"35120117016","2018",50,86
"35120117016","2019",47,71
"35120117016","2020",54,109
"35120117016","2021",3,4
"35120118001","2020",1,5
"35120119004","2014",1,1
"35120120003","2014",1,7
"35120120003","2021",2,4
"35120120005","2020",1,3
"35120123001","2014",1,2
"35120123001","2015",1,18
"35120123001","2017",2,18
"35120123001","2018",4,15
"35120123001","2019",58,92
"35120123001","2020",74,111
"35120123001","2021",12,26
"35120124003","2020",3,8
"35120124003","2021",8,11
"35120124004","2014",1,41
"35120124004","2015",1,33
"35120124004","2016",1,31
"35120124004","2017",1,32
"35120124004","2018",2,37
"35120124004","2019",1,29
"35120124004","2021",2,5
"35120124016","2014",1,4
"35120124016","2015",3,10
"35120124016","2016",2,10
"35120124017","2014",8,8
"35120124017","2015",2,11
"35120124017","2016",3,9
"35120124017","2017",2,9
"35120124017","2019",2,7
"35120124017","2020",4,5
"35120126002","2017",1,2
"35120126002","2020",2,6
"35120126006","2008",1,12
"35120126006","2012",5,21
"35120126006","2013",90,126
"35120126006","2014",45,108
"35120126006","2015",15,66
"35120126006","2016",14,39
"35120126006","2017",2,23
"35120126006","2018",12,66
"35120126006","2019",13,63
"35120126006","2020",30,93
"35120129011","2017",4,24
"35120129011","2019",11,28
"35120129011","2020",6,29
"35120129011","2021",1,9
"35120129013","2013",1,1
"35120129013","2014",10,47
"35120129013","2015",17,55
"35120129013","2016",11,61
"35120129013","2017",6,47
"35120129013","2018",2,48
"35120129013","2019",1,28
"35120129013","2020",6,52
"35120129014","2020",2,3
"35120130001","2021",1,10
"35120130002","2020",2,17
"35120130002","2021",1,12
"35120130003","2019",9,25
"35120130003","2020",145,42
"35120130003","2021",49,18
"35120131007","2021",1,1
"35120131011","2015",8,16
"35120131011","2016",9,17
"35120131011","2017",22,27
"35120131011","2018",5,14
"35120131011","2019",7,20
"35120131011","2020",3,9
"35120131012","2013",5,10
"35120131012","2014",8,15
"35120131012","2015",6,23
"35120131012","2016",3,17
"35120131012","2017",3,11
"35120131012","2018",6,26
"35120131012","2019",19,45
"35120131012","2020",11,33
"35120131012","2021",3,8
"35120131013","2008",1,4
"35120131013","2014",1,2
"35120131013","2015",1,2
"35120131013","2016",1,5
"35120131013","2017",2,13
"35120131013","2018",1,3
"35120131013","2020",1,8
"35120132001","2020",1,3
"35120134001","2018",1,6
"35120134002","2012",1,3
"35120134002","2013",9,23
"35120134002","2014",6,21
"35120134002","2015",10,23
"35120134002","2016",2,21
"35120134002","2017",3,22
"35120134002","2018",5,26
"35120134002","2019",6,18
"35120134002","2020",5,27
"35120135006","2010",1,6
"35120136010","2021",1,4
"35120137007","2015",2,7
"35120137009","2013",1,3
"35120137009","2014",1,1
"35120137009","2017",1,9
"35120137009","2019",1,1
"35120138001","2012",1,7
"35120138004","2013",21,31
"35120138004","2014",16,31
"35120138004","2015",48,36
"35120138004","2016",92,49
"35120138004","2017",80,48
"35120138004","2018",99,50
"35120138004","2019",108,62
"35120138004","2020",59,45
"35120138006","2016",3,8
"35120138006","2018",1,5
"35120138008","2019",11,22
"35120138008","2020",1,16
"35120138008","2021",1,4
"35120138010","2012",1,4
"35120138013","2012",1,12
"35120138013","2015",1,11
"35120138015","2016",1,3
"35120138021","2014",2,8
"35120139004","2015",4,10
"35120139007","2019",1,8
"35120139007","2021",1,1
"35120140003","2007",5,20
"35120140003","2008",3,48
"35120140003","2009",15,47
"35120140003","2010",7,37
"35120140003","2011",7,26
"35120140003","2012",1,4
"35120140003","2013",1,1
"35120140003","2014",2,2
"35120140003","2015",1,8
"35120140003","2020",1,14
"35120141006","2010",1,5
"35120141006","2011",2,6
"35120141006","2012",1,3
"35120141006","2018",1,7
"35120141006","2020",1,2
"35120142004","2014",3,9
"35120146010","2011",6,21
"35120146010","2017",2,5
"35120146010","2018",2,8
"35120146010","2019",1,10
"35120146011","2013",1,5
"35120146011","2015",3,8
"35120146011","2019",2,2
"35120146012","2011",1,1
"35120146012","2013",2,3
"35120146012","2014",3,2
"35120146012","2015",1,3
"35120146012","2017",1,2
"35120146012","2018",5,8
"35120146012","2019",1,3
"35120146012","2020",2,12
"35120146012","2021",1,2
"35120146013","2013",1,4
"35120146013","2019",2,6
"35120146014","2011",1,1
"35120146014","2014",3,9
"35120146014","2020",1,1
"35120146015","2012",1,4
"35120146015","2013",1,1
"35120146016","2012",1,8
"35120147001","2019",4,11
"35120147001","2020",6,18
"35120147005","2020",16,26
"35120147005","2021",1,5
"35120147007","2020",3,14
"35120147007","2021",2,7
"35120147008","2020",6,29
"35120147008","2021",2,6
"35120155005","2020",2,3
"35120155005","2021",1,4
"35120157007","2014",1,1
"35120231008","2013",1,6
"35120231008","2017",1,13
"35120231008","2018",1,4
"35120231008","2019",1,6
"35120266003","2018",1,1
"35120266003","2020",1,11
"35120266004","2018",13,22
"35120266004","2021",1,1
"35120266006","2018",1,10
"35120266010","2014",1,2
"35120266010","2017",1,8
"35120266010","2019",3,13
"35120266012","2012",1,10
"35120266012","2014",1,2
"35120266012","2017",1,8
"35120266012","2018",1,9
"35120267001","2013",2,8
"35120267001","2014",1,2
"35120267001","2018",1,9
"35120267001","2019",1,7
"35120267001","2021",2,11
"35120267002","2010",1,1
"35120267002","2013",2,3
"35120267002","2014",1,7
"35120267002","2015",1,15
"35120267002","2016",1,8
"35120267002","2017",1,4
"35120267002","2018",2,8
"35120267002","2019",2,15
"35120267002","2020",3,18
"35120267002","2021",1,1
"35120267004","2017",1,1
"35120267004","2018",1,19
"35120267007","2016",1,19
"35120267007","2019",1,9
"35120268001","2015",1,13
"35120268002","2018",1,2
"35120268002","2019",2,10
"35120268002","2020",1,5
"35120268006","2019",1,4
"35120268006","2020",2,8
"35120268006","2021",1,1
"35120268007","2013",1,2
"35120268007","2014",9,50
"35120268007","2015",9,61
"35120268007","2016",21,67
"35120268007","2017",43,75
"35120268007","2018",48,82
"35120268007","2019",33,81
"35120268007","2020",31,92
"35120268007","2021",6,17
"35120268008","2019",1,2
"35120268009","2016",1,6
"35120268009","2018",1,2
"35120268011","2007",1,16
"35120268011","2009",2,54
"35120268011","2010",2,33
"35120268011","2011",3,39
"35120268011","2012",4,70
"35120268011","2013",33,110
"35120268011","2014",57,116
"35120268011","2015",54,111
"35120268011","2016",103,135
"35120268011","2017",95,126
"35120268011","2018",119,127
"35120268011","2019",93,114
"35120268011","2020",92,119
"35120268011","2021",16,24
"35120269001","2012",1,14
"35120269001","2013",10,25
"35120269001","2014",15,61
"35120269001","2015",6,27
"35120269001","2016",57,70
"35120269001","2017",306,97
"35120269001","2018",287,94
"35120269001","2019",110,70
"35120269001","2020",79,85
"35120269001","2021",61,32
"35120270001","2016",1,18
"35120270001","2018",1,3
"35120270001","2020",1,6
"35120270002","2016",5,13
"35120270002","2018",1,2
"35120270002","2019",1,14
"35120270003","2015",12,83
"35120270003","2016",19,91
"35120270003","2017",1,18
"35120270003","2018",1,4
"35120270003","2019",3,23
"35120270003","2020",1,16
"35120270004","2011",1,4
"35120270004","2012",1,1
"35120270004","2016",1,7
"35120270004","2017",1,5
"35120270004","2018",1,8
"35120270004","2020",3,16
"35120270004","2021",1,8
"35120270005","2013",2,5
"35120270005","2016",4,19
"35120270005","2017",4,21
"35120270005","2018",7,23
"35120270005","2019",11,24
"35120270005","2021",1,1
"35120271001","2014",3,42
"35120271001","2015",2,13
"35120271001","2016",6,43
"35120271001","2017",4,26
"35120271001","2018",4,14
"35120271001","2019",4,21
"35120271001","2021",1,8
"35120271002","2013",5,51
"35120271002","2014",27,84
"35120271002","2015",7,36
"35120271002","2016",12,68
"35120271002","2017",18,67
"35120271002","2018",16,44
"35120271002","2019",21,52
"35120271002","2020",26,73
"35120271002","2021",6,23
"35120271006","2020",168,74
"35120271012","2012",3,38
"35120271012","2013",2,3
"35120271012","2014",5,25
"35120271012","2015",10,30
"35120271012","2016",5,35
"35120271012","2017",7,38
"35120271012","2018",16,52
"35120271012","2019",13,35
"35120271012","2020",15,52
"35120271012","2021",4,7
"35120272001","2008",1,1
"35120272001","2012",3,6
"35120272001","2013",10,15
"35120272001","2016",1,1
"35120272001","2017",8,14
"35120272001","2018",7,18
"35120272001","2019",4,12
"35120272001","2020",2,5
"35120272003","2011",2,9
"35120272003","2013",1,9
"35120272003","2018",1,2
"35120272003","2019",1,2
"35120272003","2020",1,4
"35120272011","2018",1,2
"35120272011","2019",1,2
"35120272012","2015",1,5
"35120272012","2017",2,7
"35120272012","2020",8,31
"35120273001","2017",2,5
"35120273001","2019",1,1
"35120273002","2015",1,6
"35120273002","2018",1,19
"35120273002","2020",1,5
"35120273003","2015",1,9
"35120273012","2011",2,2
"35120273012","2017",1,3
"35120273012","2018",2,3
"35120273024","2013",1,3
"35120273026","2014",3,3
"35120273031","2014",1,1
"35120273032","2011",1,6
"35120273032","2012",1,13
"35120273032","2013",1,1
"35120273032","2016",1,5
"35120273032","2017",1,8
"35120273032","2018",1,17
"35120273034","2013",1,1
"35120273035","2012",7,15
"35120273035","2013",6,11
"35120273035","2014",3,4
"35120273035","2016",1,4
"35120273035","2017",1,4
"35120273035","2018",2,2
"35120273038","2013",2,16
"35120273038","2014",9,27
"35120273038","2015",14,36
"35120273038","2016",12,43
"35120273038","2017",25,40
"35120273038","2018",32,40
"35120273038","2019",27,35
"35120273038","2020",76,46
"35120273038","2021",6,12
"35120273039","2014",1,1
"35120273039","2019",2,6
"35120273039","2020",1,3
"35120273039","2021",1,4
"35120273040","2018",1,3
"35120273040","2020",2,5
"35120273041","2012",1,1
"35120273041","2014",1,9
"35120273041","2017",1,4
"35120273041","2018",1,1
"35120273041","2020",1,12
"35120273043","2018",1,1
"35120273043","2020",1,6
"35120274001","2013",2,2
"35120274001","2017",3,6
"35120274001","2018",1,3
"35120274001","2019",2,8
"35120274001","2020",1,14
"35120274002","2014",2,44
"35120274002","2015",2,17
"35120274002","2016",1,6
"35120274002","2017",2,11
"35120274002","2018",5,12
"35120274002","2019",3,26
"35120274002","2020",1,8
"35120274003","2013",1,1
"35120274003","2018",1,1
"35120274003","2019",1,15
"35120275006","2018",1,13
"35120275006","2019",2,11
"35120275006","2020",1,6
"35120275006","2021",4,17
"35120275007","2018",3,18
"35120275007","2020",1,7
"35120275008","2017",1,5
"35120275008","2019",2,5
"35120275008","2021",1,5
"35120276001","2012",2,4
"35120276001","2013",10,12
"35120276001","2018",2,5
"35120276001","2019",3,12
"35120276001","2020",1,2
"35120276008","2018",2,8
"35120276008","2019",2,5
"35120277001","2019",4,11
"35120277001","2020",1,5
"35120277002","2016",2,13
"35120277002","2017",9,33
"35120277002","2018",3,22
"35120277002","2019",4,27
"35120277002","2020",2,17
"35120277002","2021",1,3
"35120277003","2012",6,16
"35120277003","2013",15,17
"35120277003","2020",1,7
"35120277003","2021",2,15
"35120278002","2013",1,1
"35120278002","2014",1,1
"35120278002","2017",1,2
"35120278002","2018",2,9
"35120278002","2020",1,3
"35120278003","2020",1,5
"35120278004","2013",5,20
"35120278004","2014",1,6
"35120278004","2015",1,7
"35120278004","2016",1,5
"35120278004","2017",4,29
"35120278004","2018",4,26
"35120278004","2019",3,13
"35120278004","2020",1,6
"35120278005","2013",2,7
"35120278005","2014",2,32
"35120278005","2017",3,27
"35120278005","2018",2,14
"35120278005","2019",1,9
"35120278005","2020",2,7
"35120278005","2021",2,2
"35120278006","2017",1,2
"35120278006","2020",1,8
"35120278008","2019",1,25
"35120278009","2013",5,13
"35120278009","2014",1,2
"35120278009","2018",3,50
"35120278009","2019",2,11
"35120278009","2020",2,29
"35120278009","2021",1,2
"35120279001","2013",1,33
"35120279001","2014",1,11
"35120279001","2015",3,36
"35120279001","2016",4,49
"35120279001","2017",5,32
"35120279001","2018",2,33
"35120279001","2019",3,25
"35120279001","2020",2,23
"35120279002","2020",1,8
"35120279003","2017",1,17
"35120279003","2018",2,25
"35120279003","2019",1,21
"35120279003","2020",1,2
"35120279008","2015",1,9
"35120279008","2017",2,18
"35120279008","2018",4,34
"35120279008","2019",1,29
"35120279008","2020",1,21
"35120279009","2009",1,3
"35120279009","2012",1,10
"35120279009","2013",2,4
"35120279009","2015",2,27
"35120279009","2017",4,11
"35120279009","2018",3,7
"35120279009","2019",2,19
"35120279009","2020",3,18
"35120279010","2012",1,1
"35120279010","2013",9,41
"35120279010","2014",1,34
"35120279010","2015",11,71
"35120279010","2016",18,103
"35120279010","2017",8,61
"35120279010","2018",19,74
"35120279010","2019",12,73
"35120279010","2020",9,62
"35120279011","2020",1,3
"35120279012","2012",3,16
"35120279012","2013",4,14
"35120279012","2018",4,17
"35120279012","2019",1,8
"35120279012","2020",1,6
"35120279013","2019",1,4
"35120279014","2012",77,57
"35120279014","2013",211,82
"35120279014","2015",1,12
"35120279014","2018",1,3
"35120279014","2021",1,1
"35120279015","2013",9,33
"35120280009","2012",3,9
"35120280018","2018",2,2
"35120280018","2019",1,8
"35120280019","2014",1,1
"35120280021","2012",6,11
"35120280021","2016",1,1
"35120280021","2018",1,5
"35120280021","2020",1,17
"35120281002","2009",2,1
"35120281002","2010",10,44
"35120281002","2018",8,19
"35120281005","2007",1,13
"35120281005","2017",3,25
"35120281007","2017",2,27
"35120281007","2019",1,12
"35120281011","2010",1,36
"35120281011","2013",2,6
"35120281011","2015",2,17
"35120281011","2016",2,31
"35120281011","2017",1,23
"35120281011","2018",1,3
"35120281011","2020",241,58
"35120281011","2021",82,17
"35120281013","2018",8,7
"35120281014","2013",4,54
"35120281014","2014",3,46
"35120281014","2015",3,28
"35120281014","2017",2,4
"35120281014","2019",1,2
"35120281014","2020",4,19
"35120282008","2020",1,2
"35120283002","2021",1,9
"35120283004","2013",1,1
"35120283004","2015",1,3
"35120283004","2016",1,1
"35120283004","2017",1,4
"35120283004","2018",1,3
"35120283014","2009",2,23
"35120283014","2011",1,4
"35120283014","2017",2,4
"35120283014","2020",1,1
"35120284005","2010",1,7
"35120284005","2012",29,22
"35120284005","2013",41,24
"35120284005","2014",1,1
"35120284005","2018",2,10
"35120284005","2019",2,4
"35120284007","2020",1,15
"35120285002","2018",1,4
"35120285008","2016",1,16
"35120285008","2018",1,5
"35120286002","2012",25,18
"35120286002","2013",28,18
"35120286002","2017",22,90
"35120286002","2018",45,107
"35120286002","2019",16,78
"35120286002","2020",13,65
"35120286002","2021",1,1
"35120286003","2007",2,19
"35120286003","2013",1,2
"35120286003","2018",4,5
"35120286007","2013",1,4
"35120286007","2017",2,9
"35120286008","2020",1,10
"35120286009","2021",1,19
"35120286011","2017",2,18
"35120286011","2021",1,4
"35120286012","2017",1,8
"35120286012","2018",1,6
"35120286013","2007",4,10
"35120286013","2008",4,14
"35120286013","2011",1,17
"35120286013","2012",10,33
"35120286013","2013",18,44
"35120286013","2015",1,7
"35120286013","2016",1,4
"35120286013","2018",3,27
"35120286013","2019",3,20
"35120287002","2014",1,12
"35120287002","2017",1,9
"35120287002","2019",2,18
"35120287005","2015",3,16
"35120287005","2016",6,15
"35120287005","2017",1,2
"35120287005","2018",2,7
"35120287011","2012",7,16
"35120287011","2013",7,23
"35120287011","2018",8,20
"35120287011","2019",2,5
"35120287012","2021",1,1
"35120287017","2017",1,13
"35120287017","2018",1,20
"35120288001","2012",1,10
"35120288001","2019",1,9
"35120288001","2021",2,14
"35120288002","2011",2,3
"35120288002","2015",1,5
"35120288004","2012",28,23
"35120288004","2013",54,34
"35120288004","2017",2,11
"35120288004","2018",7,60
"35120288004","2019",1,19
"35120288004","2020",6,40
"35120288005","2017",1,25
"35120288006","2017",1,20
"35120288009","2016",1,7
"35120288009","2017",9,46
"35120288009","2018",5,54
"35120288009","2019",2,20
"35120288009","2020",6,54
"35120288013","2017",1,5
"35120288013","2018",1,3
"35120288014","2018",1,5
"35120288014","2019",1,3
"35120288015","2014",1,16
"35120288017","2017",2,1
"35120289001","2012",1,5
"35120289001","2013",6,76
"35120289001","2014",8,66
"35120289001","2015",15,92
"35120289001","2016",14,95
"35120289001","2017",39,97
"35120289001","2018",18,97
"35120289001","2019",22,91
"35120289001","2020",20,99
"35120289002","2013",1,16
"35120289002","2014",1,1
"35120289002","2017",1,15
"35120289002","2020",1,23
"35120289004","2012",3,31
"35120289004","2013",4,21
"35120289004","2014",3,17
"35120289004","2015",4,35
"35120289004","2016",3,16
"35120289004","2017",1,3
"35120289004","2018",2,33
"35120289004","2019",1,21
"35120289004","2020",4,19
"35120289004","2021",2,8
"35120289005","2019",1,4
"35120289005","2020",1,2
"35120289006","2012",2,5
"35120289007","2020",1,2
"35120289007","2021",1,10
"35120289008","2012",1,2
"35120289008","2014",1,5
"35120289008","2015",1,33
"35120290002","2014",1,3
"35120290002","2019",4,39
"35120290002","2020",1,11
"35120290003","2014",1,10
"35120290003","2015",1,26
"35120290003","2019",3,21
"35120290004","2014",1,4
"35120290004","2015",2,13
"35120290004","2016",1,17
"35120290004","2018",1,14
"35120290004","2019",1,24
"35120290004","2020",1,6
"35120290005","2016",2,15
"35120290005","2018",1,12
"35120290005","2019",1,11
"35120290005","2020",1,6
"35120290006","2016",2,21
"35120290006","2020",1,23
"35120290006","2021",4,11
"35120290007","2015",1,46
"35120290007","2016",1,48
"35120290008","2012",39,28
"35120290008","2013",66,30
"35120290008","2017",1,15
"35120290008","2018",1,4
"35120290008","2019",2,7
"35120290008","2020",1,10
"35120296001","2013",2,23
"35120296001","2015",1,11
"35120296001","2017",2,4
"35120296001","2018",2,16
"35120296001","2020",2,37
"35120296002","2013",1,3
"35120296003","2017",1,8
"35120296003","2018",1,1
"35120296003","2020",1,16
"35120297002","2021",2,8
"35120297006","2019",1,3
"35120297006","2020",1,3
"35120298004","2021",1,5
"35120298005","2021",1,6
"35120298008","2013",1,10
"35120298008","2018",2,6
"35120298008","2019",1,5
"35120299007","2017",3,24
"35120300005","2018",1,5
"35120301001","2013",1,4
"35120301001","2014",1,8
"35120301001","2017",1,6
"35120301001","2018",1,5
"35120301011","2019",1,11
"35120302009","2017",1,8
"35120302009","2018",3,8
"35120302015","2012",1,6
"35120302015","2013",2,7
"35120302015","2015",2,23
"35120302015","2016",1,1
"35120302015","2018",1,5
"35120302015","2019",3,16
"35120302015","2021",1,6
"35120303006","2013",1,2
"35120303006","2017",2,20
"35120303006","2019",2,10
"35120303006","2020",1,6
"35120303006","2021",1,6
"35120303009","2019",1,6
"35120303011","2013",2,5
"35120303011","2015",2,8
"35120303011","2017",8,64
"35120303011","2018",15,47
"35120303011","2019",18,37
"35120303011","2020",9,46
"35120303011","2021",14,22
"35120303013","2013",3,29
"35120303014","2013",3,16
"35120303014","2016",1,3
"35120303014","2017",2,26
"35120303014","2018",2,16
"35120303015","2013",3,13
"35120303015","2014",1,1
"35120303015","2020",1,5
"35120303015","2021",1,7
"35120304001","2015",1,2
"35120304001","2018",2,7
"35120304002","2014",1,20
"35120304002","2015",2,5
"35120304002","2016",1,7
"35120304002","2018",1,1
"35120304002","2020",2,16
"35120304004","2020",1,4
"35120304004","2021",5,14
"35120304005","2021",1,3
"35120305004","2012",1,4
"35120305007","2013",1,5
"35120305007","2015",1,8
"35120305007","2017",1,4
"35120305007","2019",2,16
"35120305007","2021",1,12
"35120305011","2013",2,6
"35120305011","2014",1,8
"35120305012","2013",1,6
"35120305012","2015",2,17
"35120305012","2016",1,3
"35120305012","2017",1,9
"35120305012","2018",2,40
"35120305012","2019",5,48
"35120305012","2020",30,75
"35120305012","2021",3,12
"35120305015","2015",3,20
"35120305015","2017",1,11
"35120305015","2018",4,11
"35120305015","2019",1,1
"35120305016","2021",1,8
"35120305017","2013",1,5
"35120306007","2013",1,3
"35120306022","2011",1,1
"35120306022","2012",1,5
"35120306022","2013",1,2
"35120306022","2014",1,2
"35120306022","2015",1,6
"35120306022","2018",1,1
"35120306027","2012",2,2
"35120306027","2014",2,1
"35120306027","2018",6,13
"35120306027","2020",3,14
"35120306027","2021",6,23
"35120306029","2013",1,1
"35120306029","2014",1,1
"35120306029","2018",3,13
"35120306029","2021",2,6
"35120307002","2018",1,9
"35120308003","2021",1,6
"35120308004","2019",1,6
"35120310002","2020",1,1
"35120312008","2012",1,2
"35120312014","2013",1,1
"35120312014","2014",1,5
"35120312014","2017",1,3
"35120312015","2012",2,16
"35120312015","2013",2,6
"35120312015","2016",1,9
"35120312015","2018",2,5
"35120312015","2019",2,20
"35120312015","2020",1,5
"35120317006","2016",1,5
"35120320007","2015",1,4
"35120321004","2018",1,9
"35120321012","2014",1,1
"35120322004","2013",2,9
"35120322004","2014",1,3
"35120323022","2012",5,46
"35120323022","2013",23,44
"35120323022","2014",4,28
"35120323022","2015",10,37
"35120323022","2016",11,41
"35120323022","2017",7,34
"35120323022","2018",11,57
"35120323022","2019",8,51
"35120323022","2020",21,75
"35120324010","2020",1,11
"35120324022","2019",1,3
"35120324023","2013",1,13
"35120324023","2014",1,10
"35120324028","2011",1,9
"35120324029","2012",1,7
"35120324029","2013",1,9
"35120324029","2014",1,2
"35120324029","2015",2,10
"35120324029","2016",4,20
"35120324029","2017",1,5
"35120324029","2018",1,11
"35120324029","2019",1,23
"35120324029","2020",2,23
"35120324029","2021",1,8
"35120324030","2014",1,1
"35120324031","2013",1,11
"35120324031","2015",1,1
"35120324031","2018",2,3
"35120324031","2019",6,25
"35120324031","2020",8,41
"35120325003","2007",1,22
"35120325003","2015",1,5
"35120325003","2016",1,5
"35120325003","2017",2,10
"35120326002","2013",1,1
"35120326002","2014",1,1
"35120326009","2019",9,37
"35120326009","2020",1,12
"35120327008","2018",3,37
"35120327008","2019",7,49
"35120327008","2020",15,80
"35120327008","2021",4,25
"35120327010","2014",1,1
"35120327010","2016",5,18
"35120327010","2017",1,11
"35120327010","2019",1,1
"35120327010","2020",7,34
"35120328003","2020",1,12
"35120329002","2017",1,1
"35120331005","2019",1,1
"35120331005","2020",1,1
"35120333001","2012",1,10
"35120333001","2015",1,6
"35120333001","2017",2,28
"35120333001","2019",1,6
"35120333001","2020",2,11
"35120334010","2018",1,7
"35120334010","2019",1,13
"35120336004","2014",1,15
"35120337018","2012",1,6
"35120337018","2013",5,18
"35120337018","2014",1,7
"35120337018","2015",2,17
"35120337018","2016",10,18
"35120337018","2017",5,13
"35120337018","2018",2,5
"35120337018","2019",4,31
"35120337018","2020",9,54
"35120337018","2021",6,33
"35120340001","2020",3,39
"35120340002","2021",1,4
"35120340003","2019",1,4
"35120340003","2020",2,24
"35120340004","2012",1,4
"35120340004","2018",1,9
"35120340004","2019",1,8
"35120340004","2020",11,34
"35120340014","2012",2,10
"35120340017","2016",1,24
"35120340023","2013",1,2
"35120340023","2014",3,3
"35120340023","2018",1,2
"35120340024","2009",1,14
"35120340024","2014",1,13
"35120341002","2015",2,8
"35120341005","2016",1,11
"35120341005","2017",3,22
"35120341006","2016",1,5
"35120341007","2021",2,11
"35120341011","2010",1,1
"35120341012","2012",4,20
"35120341012","2014",2,5
"35120341012","2016",2,7
"35120341012","2017",3,7
"35120341012","2018",2,2
"35120341012","2019",5,31
"35120342002","2019",1,4
"35120342003","2020",1,2
"35120342003","2021",1,3
"35120342007","2012",1,4
"35120342008","2017",1,11
"35120342009","2018",1,6
"35120343001","2017",1,8
"35120343002","2015",4,61
"35120343006","2012",1,14
"35120343006","2013",2,15
"35120343006","2014",1,11
"35120343006","2015",2,17
"35120343006","2016",3,18
"35120343006","2017",1,12
"35120343006","2019",1,2
"35120343012","2013",1,3
"35120343012","2016",1,9
"35120343012","2019",1,4
"35120343012","2020",2,11
"35120343012","2021",1,4
"35120344011","2021",1,5
"35120344012","2019",1,15
"35120344014","2012",2,15
"35120344016","2016",7,20
"35120344016","2017",4,15
"35120344016","2018",2,32
"35120344016","2019",1,9
"35120344016","2021",1,3
"35120344018","2020",2,32
"35120345001","2014",5,11
"35120345002","2017",6,19
"35120345002","2018",1,6
"35120345003","2014",1,1
"35120345003","2018",1,5
"35120345004","2018",1,9
"35120345004","2019",13,20
"35120345006","2019",1,10
"35120345007","2018",1,18
"35120345007","2019",2,37
"35120345007","2020",4,64
"35120346009","2014",1,17
"35120346015","2016",1,4
"35120346015","2020",2,13
"35120346020","2018",1,16
"35120347006","2018",3,15
"35120347006","2019",1,18
"35120347010","2016",1,11
"35120347016","2017",10,23
"35120347036","2015",1,3
"35120347051","2019",3,23
"35120347058","2019",3,7
"35120347059","2019",2,24
"35120348006","2020",1,11
"35120349002","2020",1,13
"35120349008","2008",2,2
"35120350005","2017",1,5
