"DBUID","year","n_checklists","species_richness"
"35580174087","2019",17,60
"35580174087","2020",19,72
"35580174087","2021",1,4
"35580174088","2008",1,22
"35580174088","2009",1,20
"35580174088","2010",1,19
"35580174088","2011",1,30
"35580174088","2013",1,21
"35580174088","2014",1,16
"35580174088","2015",1,22
"35580175003","2018",1,8
"35580175003","2021",1,3
"35580176001","2017",1,3
"35580176001","2020",1,10
"35580176001","2021",1,3
"35580176002","2018",1,6
"35580176002","2019",1,7
"35580176002","2020",3,6
"35580176002","2021",3,8
"35580177001","2017",1,2
"35580177001","2021",7,7
"35580177005","2019",1,1
"35580178002","2020",1,2
"35580179005","2020",1,12
"35580179008","2011",5,10
"35580179008","2012",1,1
"35580179008","2013",3,7
"35580179008","2014",5,10
"35580179008","2020",36,65
"35580179008","2021",17,23
"35580180007","2017",34,77
"35580180007","2018",24,38
"35580180008","2017",7,15
"35580180008","2018",9,26
"35580180008","2019",9,28
"35580180008","2020",41,33
"35580180008","2021",9,14
"35580180011","2021",1,11
"35580180014","2020",17,72
"35580180014","2021",3,15
"35580181001","2013",11,64
"35580181001","2014",20,77
"35580181001","2015",3,18
"35580181001","2016",5,21
"35580181001","2017",17,60
"35580181001","2018",11,27
"35580181001","2019",19,52
"35580181001","2020",89,48
"35580181001","2021",5,14
"35580181002","2013",8,46
"35580181002","2014",7,31
"35580181002","2015",5,24
"35580181002","2016",8,34
"35580181002","2017",8,46
"35580181002","2018",20,47
"35580181002","2019",8,35
"35580181002","2020",16,55
"35580181002","2021",2,7
"35580184013","2017",1,5
"35580186001","2012",1,1
"35580186001","2014",4,4
"35580186001","2017",2,15
"35580186001","2019",1,7
"35580186001","2020",1,13
"35580186002","2008",1,1
"35580186002","2014",1,5
"35580186002","2020",1,6
"35580186003","2011",1,9
"35580186003","2012",4,13
"35580186003","2013",5,15
"35580186003","2014",1,4
"35580186003","2015",1,3
"35580186003","2016",4,8
"35580186003","2017",1,8
"35580186003","2018",12,12
"35580186003","2019",9,24
"35580186003","2020",7,12
"35580186003","2021",3,9
"35580194001","2012",1,8
"35580194001","2013",3,9
"35580194001","2014",1,5
"35580194001","2016",1,4
"35580194001","2017",1,8
"35580194001","2018",3,8
"35580194001","2019",3,15
"35580194001","2020",6,21
"35580194002","2011",2,6
"35580194002","2013",2,31
"35580194002","2014",1,1
"35580194002","2015",3,35
"35580194002","2016",6,44
"35580194002","2017",6,37
"35580194002","2018",4,32
"35580194002","2019",4,29
"35580194002","2020",3,23
"35580194005","2011",1,1
"35580194005","2013",1,4
"35580194005","2017",3,8
"35580195010","2013",1,9
"35580195010","2020",1,3
"35580195011","2008",1,2
"35580195011","2015",1,6
"35580195011","2020",3,23
"35580195011","2021",1,4
"35580196001","2013",3,12
"35580197002","2018",1,22
"35580198002","2015",1,12
"35580198002","2019",1,1
"35580198003","2010",1,4
"35580198003","2013",2,4
"35580198003","2016",3,10
"35580198003","2017",4,11
"35580198003","2018",1,3
"35580198003","2019",1,13
"35580198003","2020",1,18
"35580200008","2018",7,31
"35580200010","2017",2,20
"35580200010","2019",1,13
"35580202003","2019",2,6
"35580202005","2013",5,6
"35580202007","2012",1,19
"35580202007","2013",4,44
"35580202007","2014",2,11
"35580202007","2015",26,76
"35580202007","2016",13,51
"35580202007","2017",6,28
"35580202007","2018",3,23
"35580202007","2019",3,28
"35580202007","2020",4,15
"35580286002","2016",1,3
"35580316007","2021",1,7
"35580316008","2018",1,3
"35580316023","2020",1,16
"35580316036","2017",1,9
"35580316036","2018",1,22
"35580316036","2019",1,21
"35580316038","2013",7,49
"35580316038","2014",4,5
"35580316038","2016",1,1
"35580316038","2017",1,1
"35580316038","2018",2,11
"35580316038","2020",1,15
"35580316039","2018",1,6
"35580316042","2018",3,18
"35580317009","2017",1,6
"35580318003","2015",1,6
"35580322002","2011",1,4
"35580322002","2015",1,5
"35580322002","2019",1,2
"35580323007","2018",1,2
"35580324006","2017",1,7
"35580324006","2018",1,2
"35580326002","2020",1,3
"35580326004","2019",16,19
"35580326004","2020",75,63
"35580326004","2021",11,14
"35580326005","2015",5,4
"35580326005","2021",1,6
"35580326006","2016",43,23
"35580326006","2017",55,43
"35580326006","2018",45,35
"35580326006","2019",28,25
"35580326006","2020",18,35
"35580326006","2021",4,10
"35580327001","2020",1,1
"35580327006","2016",9,17
"35580328009","2009",1,17
"35580328009","2013",2,11
"35580329005","2017",1,8
"35580329005","2020",7,33
"35580329008","2011",4,18
"35580329008","2012",12,30
"35580329008","2013",17,46
"35580329008","2014",9,37
"35580329008","2015",21,47
"35580329008","2016",51,43
"35580329008","2017",74,58
"35580329008","2018",77,41
"35580329008","2019",103,49
"35580329008","2020",86,61
"35580329008","2021",15,19
"35580330008","2020",5,12
"35580336005","2020",1,3
"35580341012","2012",1,6
"35580341012","2013",6,62
"35580341012","2015",1,3
"35580341012","2016",1,20
"35580341012","2017",1,2
"35580341012","2018",3,40
"35580341012","2020",3,30
"35580345002","2013",4,15
"35580345002","2014",1,5
"35580345002","2015",1,8
"35580345002","2016",2,14
"35580345002","2017",6,47
"35580345002","2018",1,19
"35580345002","2020",3,18
"35580346001","2012",2,10
"35580346001","2014",2,24
"35580346001","2016",1,16
"35580346001","2018",1,8
"35580346001","2019",1,5
"35580346001","2020",3,18
"35580346006","2013",1,8
"35580346006","2016",2,21
"35580346006","2018",1,3
"35580347002","2017",2,7
"35580347002","2018",1,2
"35580347002","2019",1,3
"35580347002","2020",1,7
"35580347003","2017",2,11
"35580347003","2020",1,22
"35580348002","2019",1,3
"35580348005","2013",1,9
"35580348005","2015",1,4
"35580348005","2016",1,4
"35580348005","2018",2,9
"35580348005","2020",2,10
"35580350005","2012",1,8
"35580350005","2017",1,10
"35580350006","2011",3,10
"35580350006","2012",10,21
"35580350006","2013",3,18
"35580350006","2016",1,5
"35580350006","2017",4,24
"35580350006","2018",6,17
"35580350006","2019",10,22
"35580350006","2020",47,45
"35580350006","2021",9,11
"35580350007","2013",1,8
"35580350007","2020",1,14
"35580352001","2020",3,3
"35580352004","2020",2,7
"35580354007","2018",1,4
"35580354011","2018",1,4
"35580355001","2017",1,4
"35580355001","2018",1,11
"35580355001","2019",1,6
"35580355003","2019",1,12
"35580356009","2019",1,2
"35580356010","2018",1,15
"35580356014","2019",3,32
"35580356014","2020",1,36
"35580356016","2013",3,15
"35580356016","2014",2,8
"35580356016","2015",1,12
"35580356016","2016",2,9
"35580356016","2017",2,3
"35580356016","2018",5,8
"35580356016","2019",6,24
"35580356016","2020",1,3
"35580357003","2019",1,5
"35580358001","2013",1,11
"35580358001","2014",1,14
"35580358001","2016",4,29
"35580358001","2017",4,33
"35580358001","2019",1,9
"35580358001","2020",3,17
"35580358001","2021",1,4
"35580358002","2013",2,8
"35580358007","2018",2,14
"35580358007","2019",2,9
"35580358007","2021",1,5
"35580358008","2015",1,7
"35580358008","2020",1,13
"35580358010","2009",1,37
"35580358010","2011",1,7
"35580358011","2018",1,11
"35580358015","2016",1,5
"35580358015","2019",1,1
"35580358019","2018",2,7
"35580358020","2014",2,4
"35580358020","2015",4,20
"35580358020","2016",4,25
"35580358020","2018",1,7
"35580358020","2019",1,5
"35580358020","2020",1,3
"35580358023","2013",6,52
"35580358023","2014",18,72
"35580358023","2015",8,58
"35580358023","2016",7,50
"35580358023","2017",16,71
"35580358023","2018",23,92
"35580358023","2019",9,90
"35580358023","2020",16,111
"35580358024","2012",1,7
"35580358024","2015",1,15
"35580358024","2016",9,12
"35580358024","2017",2,4
"35580358024","2018",5,25
"35580358024","2019",3,15
"35580358024","2020",8,21
"35580358025","2013",2,22
"35580358025","2015",4,33
"35580358025","2016",8,47
"35580358025","2017",6,28
"35580358025","2018",8,22
"35580358025","2019",1,5
"35580358025","2020",5,28
"35580358025","2021",1,5
"35580358026","2009",1,6
"35580358026","2013",7,16
"35580358026","2014",10,11
"35580358026","2015",4,15
"35580358026","2016",7,23
"35580358026","2017",12,13
"35580358026","2018",5,16
"35580358026","2019",5,11
"35580358026","2020",2,4
"35580358027","2007",2,26
"35580358027","2009",4,66
"35580358027","2010",8,74
"35580358027","2011",9,52
"35580358027","2012",16,92
"35580358027","2013",66,133
"35580358027","2014",101,141
"35580358027","2015",82,135
"35580358027","2016",101,136
"35580358027","2017",158,150
"35580358027","2018",292,174
"35580358027","2019",293,173
"35580358027","2020",239,171
"35580358027","2021",4,14
"35580359010","2015",7,42
"35580359010","2017",7,30
"35580359010","2018",2,20
"35580359010","2019",3,21
"35580378002","2017",5,12
"35580378002","2018",1,7
"35580378002","2019",4,19
"35580378019","2019",1,4
"35580378027","2017",1,8
"35580378028","2012",1,6
"35580378030","2017",1,17
"35580378030","2020",1,1
"35580378031","2011",2,6
"35580378031","2012",1,4
"35580378031","2013",1,4
"35580378031","2014",1,1
"35580378031","2018",1,2
"35580378031","2019",1,15
"35580378031","2020",1,3
"35580379003","2011",1,14
"35580379003","2012",1,4
"35580379003","2017",1,15
"35580379003","2018",9,34
"35580379003","2020",7,15
"35580379003","2021",7,5
"35580380002","2018",1,2
"35580380005","2019",1,7
"35580380006","2012",1,12
"35580380006","2016",7,14
"35580380006","2017",2,7
"35580380006","2018",3,11
"35580380006","2019",1,5
"35580380006","2020",9,43
"35580380010","2014",1,3
"35580380010","2015",1,3
"35580380010","2016",4,19
"35580380010","2017",1,4
"35580380010","2018",6,13
"35580380010","2019",7,26
"35580380010","2020",10,39
"35580381002","2013",1,15
"35580381006","2011",1,1
"35580381006","2012",3,12
"35580381009","2019",1,1
"35580381010","2020",1,6
"35580381012","2012",1,7
"35580381012","2014",1,24
"35580381012","2016",3,14
"35580381012","2017",2,7
"35580381012","2018",8,32
"35580381012","2019",12,44
"35580381012","2020",18,47
"35580381015","2011",2,43
"35580381015","2013",2,31
"35580381015","2014",1,9
"35580381015","2015",1,1
"35580381015","2016",1,4
"35580381015","2017",5,56
"35580381015","2018",6,30
"35580381015","2019",6,22
"35580381015","2020",9,58
"35580382010","2014",1,1
"35580382010","2017",1,2
"35580382013","2019",1,11
"35580382014","2017",2,20
"35580382019","2013",2,13
"35580382019","2014",1,3
"35580382019","2015",1,14
"35580382019","2016",3,8
"35580382019","2018",6,42
"35580382019","2019",6,14
"35580382019","2020",4,36
"35580382021","2015",1,9
"35580382021","2016",1,1
"35580382021","2017",1,5
"35580382024","2007",41,67
"35580382024","2008",64,76
"35580382024","2009",52,79
"35580382024","2010",39,50
"35580382024","2011",49,61
"35580382024","2012",136,76
"35580382024","2013",225,103
"35580382024","2014",273,117
"35580382024","2015",299,119
"35580382024","2016",83,74
"35580382024","2017",144,102
"35580382024","2018",150,96
"35580382024","2019",52,83
"35580382024","2020",65,92
"35580382024","2021",3,7
"35580433003","2012",1,4
"35580433003","2014",1,1
"35580433007","2013",1,1
"35580433010","2007",1,31
"35580433010","2017",2,23
"35580433010","2018",3,31
"35580433010","2019",6,60
"35580433010","2020",2,14
"35580433010","2021",1,4
"35580433011","2013",3,30
"35580433011","2014",5,29
"35580433011","2017",10,38
"35580433011","2018",3,24
"35580433011","2019",10,49
"35580433011","2020",39,76
"35580433012","2015",1,4
"35580433013","2008",1,1
"35580433017","2017",1,13
"35580433017","2018",1,1
"35580433025","2020",3,11
"35580433026","2021",1,5
"35580433027","2018",1,4
"35580433028","2020",2,18
"35580433030","2020",2,29
"35580433032","2018",1,5
"35580433035","2018",1,2
"35580433036","2020",2,8
"35580434006","2017",2,46
"35580434007","2017",1,20
"35580434007","2018",1,11
"35580434012","2018",1,20
"35580434012","2020",1,7
"35580434019","2009",1,7
"35580434019","2011",1,1
"35580434019","2014",1,16
"35580434019","2015",1,14
"35580434019","2016",1,18
"35580434019","2017",3,32
"35580434019","2018",2,14
"35580434019","2019",2,13
"35580434019","2020",1,2
"35580435002","2012",1,1
"35580435003","2013",2,2
"35580435003","2015",3,8
"35580435003","2016",4,20
"35580435003","2017",2,10
"35580435003","2018",4,22
"35580435003","2019",3,18
"35580435003","2020",3,10
"35580435003","2021",4,5
"35580436005","2019",1,1
"35580437009","2012",1,5
"35580437009","2013",5,35
"35580437009","2014",12,28
"35580437009","2015",6,15
"35580437009","2016",20,42
"35580437009","2017",41,59
"35580437009","2018",61,76
"35580437009","2019",31,62
"35580437009","2020",28,56
"35580437014","2009",4,23
"35580437014","2013",2,22
"35580437014","2014",2,14
"35580437014","2017",3,17
"35580437014","2018",1,13
"35580437014","2019",2,29
"35580437014","2020",1,7
"35580438010","2014",1,5
"35580438010","2016",1,6
"35580438010","2017",1,2
"35580438010","2018",5,23
"35580438010","2019",6,25
"35580438010","2020",12,29
"35580438010","2021",1,4
"35580438013","2017",1,3
"35580438016","2019",1,11
"35580439003","2013",1,50
"35580439003","2019",1,23
"35580440010","2019",6,33
"35580440010","2021",1,9
"35580440016","2010",1,10
"35580440016","2013",4,9
"35580440016","2014",3,13
"35580440016","2015",1,1
"35580440016","2019",2,11
"35580440016","2020",5,30
"35580440017","2014",1,1
"35580440017","2018",2,20
"35580440018","2014",1,2
"35580441005","2012",1,13
"35580441005","2013",1,7
"35580441005","2015",1,1
"35580441005","2016",2,22
"35580441005","2017",4,54
"35580441005","2019",1,12
"35580441005","2020",11,60
"35580441006","2014",3,18
"35580441006","2015",2,8
"35580441006","2016",2,4
"35580441006","2017",5,28
"35580441006","2018",3,13
"35580441006","2019",7,37
"35580441006","2020",10,53
"35580441007","2013",1,9
"35580441007","2016",2,13
"35580441007","2017",1,14
"35580441007","2018",1,3
"35580441007","2020",1,6
"35580441010","2013",1,1
"35580441010","2016",1,6
"35580441010","2017",2,8
"35580441010","2019",4,13
"35580441010","2020",2,5
"35580441012","2012",1,1
"35580441012","2014",1,7
"35580441012","2016",1,5
"35580441012","2017",1,3
"35580441012","2018",3,18
"35580441012","2019",2,20
"35580441012","2020",4,16
"35580441013","2013",1,6
"35580441013","2014",1,4
"35580441013","2016",3,22
"35580441013","2018",4,20
"35580441013","2019",1,1
"35580441013","2020",1,3
"35580441014","2008",1,4
"35580441014","2012",4,19
"35580441014","2014",2,7
"35580441014","2015",7,21
"35580441014","2016",3,10
"35580441014","2017",7,30
"35580441014","2018",16,47
"35580441014","2019",16,70
"35580441014","2020",13,62
"35580441014","2021",2,6
"35580442008","2017",2,4
"35580442010","2013",1,24
"35580442010","2015",3,8
"35580442010","2016",11,25
"35580442010","2017",3,14
"35580442010","2018",5,24
"35580442010","2019",4,24
"35580442010","2020",5,32
"35580442012","2016",5,17
"35580442014","2018",2,12
"35580442014","2019",1,8
"35580443002","2013",2,8
"35580443002","2014",2,11
"35580443002","2015",1,4
"35580443002","2017",1,3
"35580443002","2018",3,9
"35580443002","2019",1,8
"35580443005","2015",1,1
"35580444001","2019",1,5
"35580444001","2020",1,5
"35580444003","2014",1,1
"35580444005","2018",1,4
"35580444006","2019",5,20
"35580444006","2020",1,5
"35580444007","2014",1,1
"35580444007","2015",1,1
"35580445001","2017",1,1
"35580445001","2018",6,21
"35580445002","2017",1,1
"35580445002","2020",2,16
"35580445003","2013",1,4
"35580446001","2017",1,6
"35580446004","2020",1,5
"35580446005","2015",1,1
"35580446005","2016",2,5
"35580446005","2019",6,6
"35580446006","2013",1,4
"35580446006","2017",1,7
"35580446006","2020",7,26
"35580447001","2020",1,1
"35580447001","2021",1,8
"35580447003","2020",5,19
"35580447004","2015",1,3
"35580447004","2016",1,9
"35580447004","2017",1,3
"35580447004","2018",3,20
"35580447004","2019",5,27
"35580447005","2016",1,4
"35580447005","2017",1,10
"35580447005","2018",3,21
"35580447005","2019",1,7
"35580447006","2017",1,19
"35580447006","2019",5,9
"35580448001","2011",1,6
"35580448001","2012",1,4
"35580448002","2015",1,4
"35580448002","2016",2,4
"35580448002","2017",1,2
"35580448002","2018",4,16
"35580448002","2019",3,12
"35580448002","2020",4,33
"35580448004","2017",1,1
"35580448005","2014",2,32
"35580448005","2015",3,61
"35580448005","2016",11,81
"35580448005","2017",7,55
"35580448005","2018",2,3
"35580448005","2019",3,12
"35580448005","2020",10,64
"35580450001","2017",1,5
"35580450001","2021",3,5
"35580450002","2017",2,15
"35580450002","2019",1,4
"35580450002","2020",3,9
"35580450003","2018",1,2
"35580450003","2020",1,8
"35580450004","2013",1,1
"35580450004","2014",1,1
"35580450004","2016",1,6
"35580450004","2017",3,23
"35580450004","2018",14,48
"35580450004","2019",7,31
"35580450004","2020",12,41
"35580450005","2013",1,15
"35580450005","2015",2,4
"35580450005","2016",1,6
"35580450005","2017",3,28
"35580450005","2018",1,4
"35580450006","2011",1,8
"35580450006","2013",1,14
"35580450006","2017",1,5
"35580450006","2018",6,18
"35580450006","2020",4,24
"35580450007","2017",1,22
"35580450007","2018",1,16
"35580450007","2019",1,7
"35580450007","2020",6,59
"35580450008","2012",2,9
"35580450008","2014",1,1
"35580450009","2014",1,1
"35580450009","2017",2,12
"35580450009","2019",1,4
"35580450010","2018",1,5
"35580451001","2007",1,68
"35580451001","2020",1,3
"35580451005","2012",1,6
"35580451005","2019",2,7
"35580451005","2020",5,31
"35580451005","2021",1,3
"35580451007","2014",1,7
"35580451007","2017",1,19
"35580451007","2019",8,15
"35580451007","2020",12,25
"35580451007","2021",10,10
"35580452001","2017",1,5
"35580452001","2018",1,6
"35580452001","2019",2,20
"35580452001","2020",4,40
"35580452002","2010",1,10
"35580452002","2017",2,9
"35580452002","2018",2,8
"35580452002","2019",7,20
"35580452002","2020",11,35
"35580452004","2011",2,22
"35580452004","2015",3,21
"35580452004","2016",4,17
"35580452004","2017",8,22
"35580452004","2019",2,17
"35580452004","2020",4,24
"35580452007","2017",1,11
"35580452007","2018",1,12
"35580452007","2020",1,18
"35580452009","2016",1,12
"35580452009","2017",1,5
"35580452009","2020",1,5
"35580452012","2011",3,6
"35580452012","2012",3,8
"35580452012","2013",2,2
"35580452012","2014",1,2
"35580452012","2019",4,16
"35580452012","2020",4,21
"35580452012","2021",5,9
"35580452013","2020",1,14
"35580453001","2014",1,24
"35580453002","2017",2,8
"35580453016","2018",1,4
"35580453017","2012",1,1
"35580453024","2016",1,4
"35580453024","2020",1,7
"35580453030","2020",1,1
"35580453033","2017",1,1
"35580453033","2018",2,18
"35580453033","2019",1,12
"35580453033","2020",1,9
"35580453034","2015",1,6
"35580453036","2010",4,22
"35580453036","2011",191,96
"35580453036","2012",149,83
"35580453036","2013",144,98
"35580453036","2014",66,57
"35580453036","2015",35,77
"35580453036","2016",23,43
"35580453036","2017",61,95
"35580453036","2018",14,65
"35580453036","2019",8,48
"35580453036","2020",11,57
"35580454004","2018",2,31
"35580454007","2009",1,3
"35580454007","2012",6,17
"35580454007","2013",1,10
"35580454007","2014",7,23
