"DBUID","year","n_checklists","species_richness"
"24370149007","2012",1,1
"24370149007","2013",121,32
"24370149007","2014",361,51
"24370149007","2015",362,51
"24370149007","2016",363,60
"24370149007","2017",357,55
"24370149007","2018",348,54
"24370149007","2019",362,56
"24370149007","2020",376,54
"24370149007","2021",60,15
"24370150003","2020",16,10
"24370151001","2016",3,16
"24370151003","2018",1,5
"24370152003","2013",9,18
"24370152003","2014",1,1
"24370152008","2013",1,1
"24370154002","2019",1,1
"24370154004","2016",1,1
"24370154007","2015",1,5
"24370154007","2016",3,5
"24370154007","2018",1,2
"24370154007","2019",1,8
"24370154007","2020",1,6
"24370155001","2020",28,32
"24370155001","2021",33,19
"24370156004","2013",1,5
"24370156004","2014",1,1
"24370158002","2017",1,5
"24370158007","2007",1,1
"24370158007","2008",2,13
"24370158007","2009",3,15
"24370158007","2012",1,11
"24370158007","2014",1,5
"24370158007","2015",5,18
"24370158007","2016",1,16
"24370158007","2017",2,5
"24370158007","2018",1,7
"24370158007","2019",9,43
"24370158007","2020",6,20
"24370159010","2009",3,6
"24370159010","2015",1,18
"24370159010","2016",1,4
"24370159010","2017",1,9
"24370160004","2017",1,2
"24370160004","2019",1,8
"24370160009","2008",1,1
"24370160009","2015",1,4
"24370160009","2016",4,7
"24370160009","2017",6,4
"24370160009","2018",1,1
"24370160009","2019",10,2
"24370160009","2020",5,1
"24370160011","2013",1,1
"24370161001","2015",1,11
"24370161001","2017",1,4
"24370161001","2018",1,5
"24370165001","2015",1,1
"24370165003","2019",1,6
"24370166007","2018",1,4
"24370166011","2014",1,3
"24370166011","2020",2,13
"24370167001","2019",19,55
"24370170008","2018",1,11
"24370170010","2012",8,51
"24370170014","2013",1,1
"24370170014","2015",2,1
"24370170014","2017",3,14
"24370170014","2018",1,17
"24370170015","2008",3,17
"24370170015","2009",3,16
"24370170015","2010",1,12
"24370170015","2020",2,27
"24370173008","2018",2,4
"24370173008","2020",1,1
"24370173009","2011",4,13
"24370173009","2012",1,4
"24370173009","2014",1,2
"24370173011","2019",1,5
"24370178001","2018",2,10
"24370178001","2020",1,8
"24370179003","2015",8,23
"24370179003","2016",11,27
"24370179003","2017",8,22
"24370179003","2018",10,27
"24370179003","2019",5,21
"24370179003","2020",8,25
"24370179003","2021",12,9
"24370179006","2018",1,1
"24370180004","2020",1,9
"24370181001","2020",3,12
"24370181004","2019",1,4
"24370182006","2014",1,9
"24370182006","2016",2,23
"24370182006","2017",5,44
"24370182006","2018",1,7
"24370182006","2019",17,41
"24370182006","2020",1,19
"24370183001","2014",1,3
"24370184002","2013",11,13
"24370184002","2014",6,16
"24370184002","2021",1,3
"24370185002","2018",24,17
"24370185002","2019",158,25
"24370185002","2020",26,12
"24370185004","2007",3,10
"24370185004","2008",2,4
"24370185004","2014",16,19
"24370185004","2017",18,23
"24370185004","2018",17,20
"24370185004","2019",20,16
"24370185004","2020",11,17
"24370185004","2021",5,3
"24370185008","2020",24,23
"24370185008","2021",3,10
"24370186010","2014",2,3
"24370186010","2020",1,1
"24370187002","2013",2,2
"24370187002","2014",3,19
"24370187003","2013",5,7
"24370187003","2014",20,15
"24370187003","2015",17,18
"24370187004","2019",1,3
"24370191001","2013",1,3
"24370192006","2013",1,4
"24370192006","2019",1,4
"24370192006","2020",1,3
"24370192006","2021",2,3
"24370193001","2011",2,15
"24370193001","2013",1,6
"24370193003","2018",1,3
"24370194004","2020",1,3
"24370196041","2018",1,2
"24370196047","2014",1,10
"24370196047","2015",1,1
"24370196047","2016",2,6
"24370196047","2017",24,42
"24370196047","2018",11,31
"24370196047","2019",8,30
"24370196047","2020",24,40
"24370196047","2021",4,6
"24370197007","2015",1,11
"24370198002","2015",1,2
"24370198005","2016",1,16
"24370199005","2016",1,7
"24370199005","2019",2,21
"24370200033","2015",1,2
"24370200034","2020",4,11
"24370200036","2011",2,9
"24370200036","2014",2,19
"24370200036","2015",3,24
"24370200036","2016",10,58
"24370200036","2017",4,22
"24370200036","2018",1,3
"24370200036","2019",9,30
"24370200036","2020",23,39
"24370200036","2021",1,5
"24370201009","2012",1,6
"24370201009","2013",1,9
"24370201009","2014",4,17
"24370201009","2015",1,6
"24370201009","2016",3,8
"24370201009","2017",2,10
"24370201009","2018",4,12
"24370201009","2019",7,31
"24370201009","2020",9,25
"24370202011","2015",1,11
"24370202012","2013",1,4
"24370202012","2014",7,25
"24370202012","2015",3,18
"24370202012","2016",6,27
"24370202012","2017",12,42
"24370202012","2018",6,17
"24370202012","2019",30,49
"24370202012","2020",33,49
"24370203005","2018",3,3
"24370203005","2019",1,1
"24370203005","2020",3,8
"24370203005","2021",1,1
"24370203007","2021",1,1
"24370203010","2017",2,15
"24370203010","2018",10,5
"24370203010","2020",12,18
"24370203010","2021",1,1
"24370211002","2018",1,1
"24370211013","2017",1,7
"24370211014","2013",1,2
"24370211014","2014",8,20
"24370211014","2015",9,30
"24370211014","2016",1,10
"24370211014","2017",1,2
"24370211014","2018",2,6
"24370211014","2019",1,13
"24370211014","2020",5,24
"24370213012","2020",2,17
"24370213015","2013",6,30
"24370213015","2014",3,14
"24370213015","2019",1,6
"24370213015","2021",3,11
"24370216004","2017",1,4
"24370216007","2016",1,1
"24370216007","2019",1,1
"24370218015","2007",10,23
"24370218015","2008",4,16
"24370218015","2009",6,24
"24370218015","2011",2,16
"24370218015","2012",3,26
"24370218015","2013",1,8
"24370218015","2014",4,60
"24370218015","2015",4,35
"24370218015","2016",7,43
"24370218015","2017",122,122
"24370218015","2018",280,154
"24370218015","2019",346,149
"24370218015","2020",287,150
"24370218015","2021",9,14
"24370219032","2013",3,26
"24370219032","2017",4,20
"24370219032","2018",3,4
"24370219032","2019",3,9
"24370219032","2020",4,16
"24370219033","2015",4,20
"24370219033","2016",1,11
"24370219033","2018",1,7
"24370231001","2013",1,37
"24370231003","2008",1,7
"24370231003","2014",1,1
"24370231003","2017",3,10
"24370231003","2018",1,5
"24370231003","2019",4,25
"24370231003","2020",27,31
"24370231003","2021",12,20
"24370232005","2013",1,1
"24370232005","2021",5,5
"24370235003","2016",5,12
"24370236003","2015",2,8
"24370236003","2016",8,16
"24370236003","2017",8,13
"24370236006","2014",4,16
"24370236006","2015",8,20
"24370236006","2016",1,5
"24370236006","2017",4,13
"24370236006","2018",5,9
"24370236006","2019",1,4
"24370236006","2020",5,14
"24370236006","2021",1,4
"24370237002","2016",3,5
"24370237002","2017",3,5
"24370237007","2013",2,23
"24370237007","2016",1,4
"24370237007","2017",21,18
"24370237007","2018",6,23
"24370237007","2019",94,42
"24370237007","2020",79,49
"24370237007","2021",34,20
"24370238009","2019",1,2
"24370238013","2016",2,4
"24370238016","2007",2,2
"24370238016","2008",9,26
"24370238016","2009",5,10
"24370238016","2010",1,1
"24370238016","2011",2,4
"24370238016","2012",3,8
"24370238016","2013",5,14
"24370238016","2014",12,25
"24370238016","2015",6,11
"24370238016","2016",12,28
"24370238016","2017",18,38
"24370238016","2018",7,25
"24370238016","2019",33,49
"24370238016","2020",11,31
"24370238016","2021",2,5
"24370238018","2016",1,2
"24370249005","2018",2,12
"24370257002","2018",2,8
"24370257003","2014",2,6
"24370257003","2015",1,2
"24370258002","2012",1,19
"24370258005","2012",1,7
"24370258005","2015",1,13
"24370258005","2020",2,11
"24370259004","2019",1,5
"24370259005","2009",1,14
"24370259005","2013",1,3
"24370259005","2015",1,4
"24370259005","2019",3,10
"24370259005","2020",11,38
"24370260002","2013",1,3
"24370260002","2014",2,9
"24370260002","2015",1,3
"24370260002","2019",1,8
"24370260002","2020",2,5
"24370260002","2021",4,11
"24370260003","2018",1,1
"24370260018","2013",1,2
"24370260018","2014",4,6
"24370260018","2017",1,1
"24370260028","2013",1,2
"24370260028","2019",2,3
"24370261001","2013",1,1
"24370261001","2019",1,1
"24370261015","2014",2,21
"24370261015","2015",1,8
"24370261015","2016",1,5
"24370261015","2018",1,2
"24370261034","2010",1,4
"24370261034","2011",12,57
"24370261034","2012",1,3
"24370261034","2013",2,47
"24370261034","2014",9,74
"24370261034","2015",10,64
"24370261034","2016",7,58
"24370261034","2017",25,117
"24370261034","2018",17,92
"24370261034","2019",36,108
"24370261034","2020",129,148
"24370261034","2021",4,11
"24370261037","2016",1,3
"24370261040","2008",1,1
"24370261040","2012",6,7
"24370261040","2018",2,9
"24370261040","2019",2,1
"24370261043","2017",1,1
"24370263008","2008",1,7
"24370263008","2009",3,12
"24370263008","2010",3,28
"24370263008","2011",5,6
"24370263008","2012",2,8
"24370263008","2013",4,36
"24370263008","2014",14,54
"24370263008","2015",23,56
"24370263008","2016",12,23
"24370263008","2017",16,39
"24370263008","2018",15,52
"24370263008","2019",10,44
"24370263008","2020",18,41
"24370263008","2021",10,11
"24370264001","2013",1,8
"24370264008","2012",1,4
"24370266007","2010",1,13
"24370266007","2013",1,16
"24370266007","2014",3,28
"24370266007","2015",4,30
"24370266007","2018",1,9
"24370268009","2016",1,4
"24370270002","2014",1,5
"24370270002","2017",5,46
"24370270002","2018",13,29
"24370270002","2019",5,41
"24370270002","2020",12,31
"24370270002","2021",1,5
"24370270004","2018",2,9
"24370271002","2010",2,13
"24370271002","2013",2,27
"24370271002","2014",7,54
"24370271002","2015",2,19
"24370271002","2016",16,30
"24370271002","2017",191,57
"24370271002","2018",64,49
"24370271002","2019",68,21
"24370271002","2020",58,54
"24370271011","2007",1,5
"24370271016","2019",1,5
"24370272004","2018",1,16
"24370272005","2013",1,5
"24370273001","2010",1,11
"24370273001","2011",1,3
"24370273001","2015",1,10
"24370273001","2016",1,6
"24370273001","2017",1,16
"24370273002","2013",1,5
"24370283005","2015",1,1
"24370283005","2017",6,28
"24370283005","2018",3,19
"24370283005","2019",12,39
"24370283005","2020",11,26
"24370284002","2013",1,7
"24370284002","2018",1,10
"24370284003","2019",1,2
"24370286001","2016",1,2
"24370286006","2016",1,2
"24370287002","2017",1,1
"24370287004","2014",2,5
"24370288006","2019",1,4
"24370288007","2018",5,14
"24370288017","2017",1,1
"24370289003","2018",1,5
"24370289003","2019",1,1
"24370289004","2012",1,5
"24370289004","2018",1,4
"24370289004","2019",1,3
"24370290007","2010",1,1
"24370290007","2012",1,10
"24370290007","2018",2,9
"24370291005","2016",1,2
"24370291013","2015",1,2
"24370291013","2019",1,18
"24370291014","2014",2,9
"24370291014","2015",1,2
"24370291014","2018",1,2
"24370291014","2019",1,2
"24370291014","2020",1,1
"24370291020","2013",3,2
"24370291020","2014",3,2
"24370291020","2015",1,2
"24370291020","2016",1,4
"24370291021","2008",1,1
"24370291021","2016",1,4
"24370291021","2019",1,5
"24370291023","2007",1,8
"24370291023","2009",1,2
"24370291023","2011",4,29
"24370291023","2013",1,54
"24370291023","2014",1,22
"24370291023","2018",1,26
"24370291023","2020",1,19
"24370291024","2017",8,44
"24370291024","2018",6,39
"24370291024","2020",1,15
"24370292004","2017",1,24
"24370292006","2013",6,24
"24370292006","2014",1,5
"24370292007","2018",21,31
"24370292007","2019",6,11
"24370292010","2020",2,18
"24370293006","2016",1,5
"24370293018","2016",1,8
"24370293018","2017",2,24
"24370293018","2018",2,7
"24370293018","2019",5,28
"24370293018","2020",3,9
"24370293018","2021",1,7
"24370293020","2011",1,1
"24370293020","2013",6,73
"24370293020","2016",1,23
"24370293021","2011",1,5
"24370293022","2014",4,21
"24370293022","2015",1,8
"24370293022","2016",3,45
"24370293022","2017",1,4
"24370298003","2016",1,7
"24370298003","2019",2,8
"24370298005","2016",1,25
"24370298005","2018",1,4
"24370298005","2019",1,10
"24370298005","2020",1,4
"24370298006","2011",1,1
"24370298006","2015",1,2
"24370298006","2016",2,3
"24370298006","2021",1,6
"24370298007","2013",1,3
"24370298007","2016",2,16
"24370298007","2018",3,8
"24370298007","2019",2,7
"24370298007","2020",5,22
"24370298007","2021",1,3
"24370298011","2007",1,3
"24370298011","2013",1,3
"24370298011","2016",1,2
"24370298012","2010",1,16
"24370298012","2011",1,4
"24370298012","2012",2,6
"24370298012","2013",3,7
"24370298012","2014",2,11
"24370298012","2015",1,14
"24370298012","2016",1,18
"24370298018","2014",2,1
"24370298018","2020",2,1
"24370302015","2020",1,3
"24370302021","2020",3,6
"24370302021","2021",1,1
"24370303002","2014",11,17
"24370303002","2015",2,8
"24370303004","2020",1,15
"24370303005","2017",4,15
"24370303009","2020",1,5
"24370304003","2014",2,9
"24370304003","2018",4,9
"24370304003","2020",5,11
"24370304003","2021",4,11
"24370304005","2016",1,9
"24370304006","2008",3,24
"24370304006","2009",4,10
"24370304006","2012",1,10
"24370304006","2013",2,48
"24370304006","2017",1,4
"24370304006","2018",3,7
"24370304006","2019",22,56
"24370304006","2020",117,70
"24370304006","2021",5,6
"24370305004","2020",1,8
"24370305012","2007",26,39
"24370305012","2008",25,45
"24370305012","2009",63,27
"24370305012","2010",5,24
"24370305012","2011",40,40
"24370305012","2012",7,24
"24370305012","2013",1,16
"24370305012","2014",44,29
"24370305012","2015",85,38
"24370305012","2016",74,32
"24370305012","2017",32,30
"24370305012","2018",49,23
"24370305012","2019",156,35
"24370305012","2020",203,50
"24370305012","2021",35,15
"24370305016","2007",12,52
"24370305016","2008",27,71
"24370305016","2009",24,25
"24370305016","2010",20,55
"24370305016","2011",15,74
"24370305016","2012",9,29
"24370305016","2013",2,8
"24370305016","2014",9,17
"24370305016","2015",4,18
"24370305016","2016",6,14
"24370305016","2017",10,20
"24370305016","2018",19,52
"24370305016","2019",31,68
"24370305016","2020",48,78
"24370306006","2017",1,1
"24370307011","2009",3,16
"24370307011","2011",1,11
"24370307011","2012",2,19
"24370307011","2014",2,24
"24370307014","2007",5,36
"24370307014","2008",17,64
"24370307014","2009",9,47
"24370307014","2010",5,37
"24370307014","2011",3,33
"24370307014","2012",1,10
"24370307014","2013",1,13
"24370307014","2014",5,26
"24370307014","2015",7,38
"24370307014","2016",13,44
"24370307014","2017",5,17
"24370307014","2018",5,31
"24370307014","2019",6,21
"24370307014","2020",17,47
"24370307014","2021",1,1
"24370308003","2007",1,45
"24370308009","2007",1,12
"24370308009","2008",1,13
"24370308009","2011",1,6
"24370308009","2012",3,19
"24370308009","2014",3,15
"24370308009","2015",2,9
"24370308009","2016",1,11
"24370308009","2017",2,7
"24370308009","2018",2,3
"24370308009","2019",1,4
"24370308009","2020",2,12
"24370308015","2012",1,15
"24370308015","2015",1,7
"24370308015","2016",1,6
"24370308015","2017",1,3
"24370308015","2018",2,16
"24370308015","2019",3,10
"24370308015","2020",3,18
"24370308016","2010",1,25
"24370308016","2012",1,13
"24370308016","2014",2,33
"24370308016","2015",2,9
"24370308016","2016",8,31
"24370308016","2017",1,8
"24370308016","2018",3,36
"24370308016","2019",3,10
"24370308016","2020",2,10
"24370308018","2007",1,13
"24370308018","2008",14,44
"24370308018","2009",5,28
"24370308018","2010",2,31
"24370308018","2011",6,31
"24370308018","2014",3,12
"24370308018","2015",3,6
"24370308018","2016",1,5
"24370308018","2017",4,18
"24370308018","2018",5,24
"24370308018","2019",8,34
"24370308018","2020",14,35
"24370308020","2007",1,4
"24370308020","2009",1,11
"24370308020","2011",2,7
"24370308020","2014",6,35
"24370308020","2015",7,38
"24370308020","2016",22,80
"24370308020","2017",15,57
"24370308020","2018",38,96
"24370308020","2019",41,81
"24370308020","2020",109,113
"24370309011","2015",1,3
"24370309011","2018",1,1
"24370309011","2019",2,1
"24370309011","2020",10,28
"24370309012","2007",4,13
"24370309012","2008",3,13
"24370309012","2010",13,51
"24370309012","2011",8,33
"24370309012","2012",5,17
"24370309012","2013",7,40
"24370309012","2014",7,26
"24370309012","2015",6,16
"24370309012","2016",5,15
"24370309012","2017",5,34
"24370309012","2018",20,65
"24370309012","2019",15,62
"24370309012","2020",11,49
"24370309012","2021",1,3
"24370310007","2017",1,2
"24370310007","2019",1,1
"24370310026","2014",1,11
"24370310026","2016",3,11
"24370310026","2017",1,8
"24370310026","2018",4,5
"24370310026","2019",3,5
"24370310026","2020",2,21
"24370310027","2012",1,8
"24370310027","2018",1,3
"24370310027","2019",1,10
"24370310027","2020",2,19
"24370310029","2014",2,15
"24370310029","2016",9,14
"24370310029","2017",2,10
"24370310029","2018",1,5
"24370310029","2020",4,13
"24370310029","2021",1,1
"24370310034","2012",2,12
"24370310034","2013",3,7
"24370310034","2014",1,9
"24370310034","2016",1,4
"24370310034","2020",1,9
"24370310038","2012",1,10
"24370310038","2018",1,3
"24370310039","2016",1,1
"24370310039","2017",3,12
"24370310039","2019",1,1
"24370310039","2020",1,2
"24370310043","2010",1,2
"24370310043","2014",2,7
"24370310043","2016",1,3
"24370310043","2018",3,8
"24370310043","2019",9,24
"24370310043","2020",5,31
"24370310044","2014",1,2
"24370310047","2012",4,13
"24370310047","2013",1,28
"24370310047","2014",3,25
"24370310047","2016",3,3
"24370310047","2019",4,31
"24370310047","2020",1,5
"24370312002","2019",15,15
"24370313007","2015",1,1
"24370314003","2016",1,9
"24370314005","2018",5,19
"24370314005","2019",5,22
"24370314005","2020",6,21
"24370314005","2021",2,8
"24370315001","2018",1,2
"24370315003","2021",3,6
"24370315007","2018",1,1
"24370315024","2013",1,1
"24370315025","2008",2,9
"24370315025","2009",3,6
"24370315025","2010",1,1
"24370315025","2011",2,4
"24370315025","2012",5,26
"24370315025","2013",2,5
"24370315025","2014",17,31
"24370315025","2015",29,36
"24370315025","2016",42,43
"24370315025","2017",35,43
"24370315025","2018",43,64
"24370315025","2019",61,85
"24370315025","2020",53,69
"24370315025","2021",8,12
"24370315026","2007",5,26
"24370315026","2008",6,38
"24370315026","2009",6,8
"24370315026","2011",1,9
"24370315026","2015",4,10
"24370315026","2016",1,3
"24370315026","2017",1,7
"24370315026","2019",1,3
"24370316006","2008",11,26
"24370316006","2009",1,11
"24370317001","2020",1,14
"24370317004","2020",1,3
"24370317006","2014",1,9
"24370317006","2016",1,5
"24370317006","2017",7,39
"24370317006","2019",59,101
"24370317006","2020",58,88
"24370317006","2021",7,11
"24370318017","2019",1,1
"24370318029","2019",7,24
"24370319002","2016",1,17
"24370319002","2018",2,9
"24370319002","2020",1,9
"24380040002","2020",1,1
"24380040003","2016",7,33
"24380040003","2017",5,31
"24380040003","2018",3,30
"24380040003","2019",1,4
"24380040003","2020",2,9
"24380040004","2010",1,43
"24380040004","2012",2,48
"24380040004","2013",1,43
"24380040004","2014",2,48
"24380040004","2015",1,43
"24380040004","2016",3,40
"24380040004","2017",1,39
"24380040004","2018",5,46
"24380040004","2019",2,31
"24380040004","2020",2,20
"24380040005","2018",1,5
"24380040007","2014",1,4
"24380040008","2015",1,9
"24380040008","2018",1,11
"24380040009","2014",4,2
"24380040009","2016",2,15
"24380040009","2017",1,16
"24380040009","2018",2,16
"24380040009","2019",1,9
"24380040010","2018",1,33
"24380042006","2014",1,12
"24380042009","2012",1,6
"24380042009","2015",1,4
"24380042009","2016",1,1
"24380042009","2017",1,6
"24380042009","2018",1,10
"24380042009","2019",2,4
"24380043003","2018",2,12
"24380044016","2010",1,37
"24380044016","2012",1,29
"24380044016","2013",2,30
"24380044016","2014",4,33
"24380044016","2016",2,29
"24380044016","2017",2,4
"24380044016","2019",1,4
"24380044017","2016",1,14
"24380044017","2018",2,12
"24380045001","2015",3,18
"24380045001","2016",2,25
"24380045012","2012",1,1
"24380045012","2016",6,30
"24380045012","2017",1,19
"24380045012","2018",1,9
"24380045012","2019",2,10
"24380045017","2013",1,43
"24380045017","2014",3,83
"24380045021","2008",2,5
"24380045021","2009",2,11
"24380045021","2010",3,17
"24380045021","2011",2,2
"24380045021","2012",1,14
"24380045021","2013",2,3
"24380045021","2015",6,38
"24380045021","2016",4,33
"24380045021","2017",2,22
"24380045021","2018",1,9
"24380045021","2019",1,7
"24380045021","2020",2,29
"24380045023","2015",1,1
"24380045023","2017",1,1
"24380045023","2019",1,1
"24380045024","2012",2,6
"24380045024","2015",1,18
"24380045024","2016",3,21
"24380045024","2018",1,32
"24380045024","2019",1,27
"24380045024","2020",1,1
"24380046001","2015",1,24
"24380046001","2016",3,13
"24380046007","2013",1,3
"24380046007","2015",1,14
"24380046007","2016",5,35
"24380046007","2017",1,11
"24380046007","2018",2,10
"24380046007","2019",1,3
"24380048006","2007",3,10
"24380048006","2008",2,4
"24380048006","2009",1,2
"24380048006","2010",1,4
"24380048006","2011",12,23
"24380048006","2012",15,26
"24380048006","2013",8,20
"24380048006","2014",3,8
"24380048006","2015",1,10
"24380048006","2017",1,7
"24380048006","2018",3,8
"24380048006","2019",1,7
"24380048006","2020",1,7
"24380048007","2018",1,3
"24380048007","2019",1,1
"24380051002","2009",1,6
"24380051002","2017",3,14
"24380051002","2018",5,16
"24380051002","2019",2,15
"24380051002","2020",1,6
"24380051002","2021",1,10
"24380051003","2013",2,2
"24380051003","2017",4,15
"24380051003","2018",1,9
"24380051003","2019",1,1
"24380051004","2019",1,2
"24380051005","2015",2,6
"24380051005","2019",2,5
"24380051007","2014",5,4
"24380051007","2016",6,56
"24380051007","2017",1,6
"24380051007","2019",1,3
"24380051007","2020",2,25
"24380051008","2013",3,9
"24380051008","2014",13,29
"24380051008","2015",4,39
"24380051008","2016",2,27
"24380051008","2017",8,62
"24380051008","2018",8,34
"24380051008","2019",3,17
"24380051008","2020",10,50
"24380051009","2007",21,26
"24380051009","2008",16,25
"24380051009","2009",13,19
