"DBUID","year","n_checklists","species_richness"
"35340173013","2008",2,36
"35340173013","2009",1,22
"35340173013","2010",39,87
"35340173013","2011",14,105
"35340173013","2012",6,92
"35340173013","2013",13,113
"35340173013","2014",14,103
"35340173013","2015",8,95
"35340173013","2016",19,104
"35340173013","2017",5,67
"35340173013","2018",42,125
"35340173013","2019",37,131
"35340173013","2020",183,149
"35340173013","2021",7,22
"35340173014","2013",1,30
"35340173014","2014",2,15
"35340173014","2015",12,66
"35340173014","2016",10,71
"35340173014","2017",24,89
"35340173014","2018",11,50
"35340173014","2019",11,65
"35340173014","2020",29,90
"35340173014","2021",2,11
"35340174001","2011",2,35
"35340174001","2013",4,20
"35340174001","2014",6,50
"35340174001","2015",2,34
"35340174001","2017",2,45
"35340174001","2018",3,31
"35340174001","2019",2,2
"35340174001","2020",16,67
"35340174001","2021",7,23
"35340174002","2012",1,13
"35340174002","2013",2,28
"35340174003","2014",1,5
"35340174004","2013",2,2
"35340174004","2014",1,7
"35340174004","2018",1,2
"35340174005","2014",1,4
"35340174005","2019",1,18
"35340174005","2020",1,4
"35340174006","2014",4,5
"35340174006","2015",2,20
"35340174006","2020",1,5
"35340174006","2021",1,4
"35340174007","2014",2,1
"35340174007","2020",1,3
"35340174007","2021",1,7
"35340174009","2018",1,22
"35340174009","2019",1,2
"35340175004","2017",1,3
"35340175004","2019",189,41
"35340175004","2020",93,36
"35340176003","2018",1,4
"35340176004","2012",1,1
"35340176006","2015",1,21
"35340176006","2016",2,21
"35340176006","2020",1,23
"35340176008","2014",1,6
"35340176008","2018",2,5
"35340176008","2020",1,6
"35340176009","2013",2,4
"35340176009","2018",1,3
"35340176009","2019",1,8
"35340176011","2017",1,1
"35340176011","2021",2,6
"35340177001","2014",1,1
"35340177001","2015",1,15
"35340177002","2015",1,27
"35340177002","2019",1,27
"35340177002","2021",1,2
"35340177003","2013",1,3
"35340177003","2015",1,10
"35340177003","2019",1,4
"35340177003","2020",1,9
"35340177004","2015",2,19
"35340177004","2016",1,16
"35340177004","2017",1,19
"35340177005","2020",1,14
"35340177006","2019",1,2
"35340177007","2014",2,14
"35340177007","2019",1,33
"35340177007","2020",1,4
"35340177009","2018",1,1
"35340177009","2020",1,11
"35340177010","2019",2,4
"35340177011","2013",2,8
"35340177011","2015",6,56
"35340177011","2016",3,42
"35340177011","2017",5,39
"35340177011","2018",7,63
"35340177011","2019",7,42
"35340177011","2020",13,62
"35340177012","2020",1,8
"35340177013","2017",2,23
"35340177013","2018",2,14
"35340177014","2021",1,12
"35340177015","2015",3,11
"35340177015","2018",1,2
"35340177015","2019",1,1
"35340177015","2021",1,4
"35340177016","2018",6,40
"35340177016","2019",9,76
"35340177016","2020",14,87
"35340178007","2008",1,12
"35340178007","2010",1,10
"35340178007","2014",2,14
"35340178007","2015",1,18
"35340178007","2016",3,28
"35340178007","2017",4,27
"35340178007","2020",12,72
"35340178007","2021",4,8
"35340178011","2017",1,38
"35340178012","2020",1,6
"35340178014","2013",1,2
"35340178014","2014",1,1
"35340178014","2018",1,4
"35340178015","2014",1,5
"35340178018","2010",1,5
"35340178018","2014",2,53
"35340178018","2015",1,16
"35340178018","2016",1,8
"35340178018","2019",1,1
"35340178018","2020",1,12
"35340178019","2014",1,12
"35340178019","2015",1,10
"35340178019","2018",1,4
"35340178020","2019",1,4
"35340179003","2016",1,2
"35340179003","2017",2,49
"35340179003","2018",3,26
"35340179003","2019",2,11
"35340179003","2020",2,39
"35340180008","2017",2,10
"35340180009","2017",1,13
"35340180009","2018",3,19
"35340180009","2019",6,20
"35340180009","2020",4,18
"35340180009","2021",1,12
"35340180011","2007",2,35
"35340180011","2015",1,8
"35340181003","2017",1,8
"35340181005","2008",1,12
"35340181005","2014",8,35
"35340181005","2015",1,7
"35340181005","2016",5,16
"35340181005","2021",1,9
"35340182002","2019",2,10
"35340182002","2020",1,3
"35340182008","2007",3,34
"35340182008","2013",1,3
"35340182008","2014",3,55
"35340182008","2015",1,10
"35340182008","2018",1,6
"35340182008","2019",1,7
"35340182008","2020",26,97
"35340182008","2021",4,21
"35340183005","2019",1,4
"35340183006","2020",4,23
"35340183006","2021",1,4
"35340184002","2014",1,13
"35340184002","2015",1,12
"35340184002","2018",3,9
"35340184002","2019",1,7
"35340184002","2020",5,21
"35340184002","2021",13,18
"35340185009","2016",2,20
"35340185009","2017",1,5
"35340185017","2018",2,9
"35340185017","2019",4,18
"35340185019","2018",1,16
"35340185019","2019",1,12
"35340185019","2020",2,18
"35340186001","2018",1,19
"35340186001","2019",2,14
"35340186001","2020",1,9
"35340186004","2018",4,9
"35340186004","2019",3,3
"35340186006","2018",1,3
"35340187008","2011",1,1
"35340187008","2012",1,38
"35340187008","2015",1,5
"35340187008","2019",1,5
"35340187008","2020",1,7
"35340188012","2014",1,1
"35340188018","2007",6,47
"35340189001","2018",1,25
"35340189001","2020",3,11
"35340189001","2021",9,15
"35340189003","2011",1,6
"35340189003","2012",3,42
"35340189003","2018",6,58
"35340189003","2019",3,21
"35340189003","2020",2,44
"35340189003","2021",1,2
"35340189005","2017",2,24
"35340189005","2018",1,18
"35340189005","2019",1,14
"35340189005","2020",2,34
"35340190001","2014",1,1
"35340190003","2019",5,33
"35340190003","2020",7,48
"35340190004","2010",1,2
"35340190004","2014",2,2
"35340190004","2020",2,29
"35340190005","2013",1,1
"35340190005","2015",1,4
"35340190005","2016",1,1
"35340190005","2018",3,2
"35340190005","2020",2,1
"35340190005","2021",2,4
"35340190006","2019",2,14
"35340190007","2020",1,8
"35340190008","2013",1,8
"35340190008","2014",1,6
"35340190008","2017",1,10
"35340190008","2018",1,4
"35340190009","2014",1,4
"35340190012","2019",1,8
"35340190013","2018",1,3
"35340190014","2019",1,8
"35340190015","2016",1,14
"35340190015","2017",1,2
"35340190015","2018",2,3
"35340190015","2019",2,9
"35340190015","2020",3,26
"35340190015","2021",1,1
"35340191001","2008",1,1
"35340191001","2011",2,3
"35340191001","2013",1,5
"35340191001","2014",1,1
"35340191001","2015",1,1
"35340191001","2016",2,4
"35340191001","2017",3,34
"35340191001","2018",2,3
"35340191001","2019",3,9
"35340191001","2020",3,7
"35340191002","2011",1,1
"35340191002","2014",2,5
"35340191002","2015",8,24
"35340191002","2016",5,18
"35340191002","2018",4,11
"35340191002","2019",2,17
"35340191002","2020",1,2
"35340191002","2021",1,6
"35340191008","2016",1,4
"35340191008","2018",2,6
"35340191008","2019",1,6
"35340191009","2011",2,2
"35340191009","2012",3,7
"35340191009","2013",2,7
"35340191009","2014",1,3
"35340191009","2016",1,6
"35340191010","2007",1,10
"35340191010","2012",1,18
"35340191010","2016",1,4
"35340191012","2020",1,6
"35340191012","2021",1,3
"35340191013","2019",1,4
"35340191013","2020",1,8
"35340191014","2014",1,2
"35340191014","2017",1,7
"35340191014","2018",3,8
"35340191015","2018",1,8
"35340191016","2014",1,33
"35340191016","2015",2,51
"35340191016","2017",1,7
"35340191016","2019",1,16
"35340191017","2018",1,2
"35340191017","2020",1,11
"35340191018","2016",1,13
"35340191018","2019",1,2
"35340191018","2020",1,8
"35340191018","2021",1,8
"35340191019","2020",1,10
"35340191020","2018",1,5
"35340192001","2014",1,1
"35340192001","2017",2,8
"35340192001","2020",4,14
"35340192002","2009",2,15
"35340192002","2012",5,42
"35340192002","2013",8,50
"35340192002","2014",4,24
"35340192002","2016",1,12
"35340192002","2017",2,27
"35340192002","2018",4,27
"35340192002","2019",3,9
"35340192002","2020",11,61
"35340192003","2018",1,2
"35340192003","2020",1,6
"35340192004","2018",1,9
"35340192004","2019",1,3
"35340193004","2019",1,3
"35340193005","2017",1,32
"35340193005","2018",1,6
"35340193006","2017",1,17
"35340193008","2015",1,20
"35340193009","2011",2,1
"35340193009","2013",1,1
"35340193012","2011",1,2
"35340193012","2019",1,4
"35340193012","2021",1,12
"35340193013","2018",1,1
"35340193013","2019",1,8
"35340193014","2011",1,1
"35340193014","2013",1,4
"35340193014","2019",1,1
"35340193014","2020",2,5
"35340194006","2019",1,3
"35340194007","2013",1,1
"35340194007","2014",1,5
"35340194007","2018",2,13
"35340194013","2010",1,1
"35340194013","2013",1,12
"35340194013","2016",1,2
"35340194013","2019",2,13
"35340194016","2011",38,13
"35340194016","2012",64,28
"35340194016","2013",38,28
"35340194016","2014",8,19
"35340194016","2015",6,23
"35340194016","2016",3,14
"35340194016","2017",1,3
"35340194016","2018",3,20
"35340194016","2019",4,32
"35340194016","2020",6,24
"35340195003","2019",1,5
"35340195004","2018",1,3
"35340195005","2011",1,16
"35340195005","2013",1,8
"35340195005","2017",1,17
"35340195005","2021",3,15
"35340195006","2019",1,7
"35340195006","2020",1,4
"35340195006","2021",1,2
"35340195007","2007",2,12
"35340195007","2008",1,23
"35340195007","2009",6,34
"35340195007","2010",3,25
"35340195007","2011",3,43
"35340195007","2012",11,71
"35340195007","2013",12,72
"35340195007","2014",9,57
"35340195007","2015",9,70
"35340195007","2016",15,82
"35340195007","2017",15,111
"35340195007","2018",27,122
"35340195007","2019",17,60
"35340195007","2020",39,86
"35340195007","2021",4,15
"35340195008","2015",2,15
"35340195008","2016",3,20
"35340195008","2017",2,7
"35340195008","2019",1,18
"35340195008","2020",1,7
"35340195009","2016",3,10
"35340195009","2018",3,24
"35340195009","2021",1,9
"35340195010","2009",1,4
"35340195010","2018",4,12
"35340195010","2019",1,4
"35340195010","2020",6,68
"35340195010","2021",2,4
"35340195011","2007",2,26
"35340195011","2008",5,43
"35340195011","2009",14,65
"35340195011","2010",20,93
"35340195011","2011",29,100
"35340195011","2012",28,94
"35340195011","2013",48,102
"35340195011","2014",42,91
"35340195011","2015",36,96
"35340195011","2016",45,113
"35340195011","2017",69,110
"35340195011","2018",74,113
"35340195011","2019",82,113
"35340195011","2020",150,145
"35340195011","2021",9,26
"35340195012","2010",1,1
"35340195012","2015",1,29
"35340195012","2018",2,10
"35340195012","2019",1,4
"35340195013","2019",1,4
"35340195014","2018",2,11
"35340195014","2019",1,4
"35340195014","2020",1,1
"35340196001","2019",7,37
"35340196001","2020",2,9
"35340196003","2016",1,10
"35340196004","2019",3,39
"35340196004","2020",1,6
"35340196006","2013",1,3
"35340196006","2018",1,5
"35340196006","2019",1,23
"35340196006","2020",8,58
"35340196006","2021",3,14
"35340196007","2013",1,16
"35340196007","2017",1,5
"35340196007","2018",6,29
"35340196007","2019",2,6
"35340196007","2020",4,23
"35340196008","2012",1,15
"35340196008","2018",1,15
"35340196008","2019",2,10
"35340196008","2020",3,13
"35340196009","2017",1,6
"35340196009","2018",3,47
"35340196009","2019",3,24
"35340196009","2020",2,14
"35340196009","2021",1,3
"35340196010","2018",3,21
"35340196010","2020",1,12
"35340196010","2021",1,13
"35340196011","2013",1,4
"35340196011","2018",2,20
"35340196011","2019",1,2
"35340196012","2016",2,16
"35340196012","2019",6,56
"35340196012","2020",7,57
"35340196012","2021",3,18
"35340196014","2019",2,20
"35340196015","2012",4,49
"35340196015","2013",1,1
"35340196015","2016",6,17
"35340196015","2017",6,18
"35340196015","2018",4,17
"35340196015","2019",6,38
"35340196015","2020",8,60
"35340196015","2021",3,3
"35340196016","2009",1,7
"35340196016","2012",1,30
"35340196016","2018",2,43
"35340196017","2020",1,6
"35340196018","2019",1,5
"35340196018","2020",3,22
"35340196019","2019",2,19
"35340196019","2020",1,3
"35340196020","2020",3,20
"35340196021","2010",2,20
"35340196021","2011",1,36
"35340196021","2012",1,25
"35340196021","2013",1,25
"35340196021","2014",2,18
"35340196021","2015",1,4
"35340196021","2016",1,25
"35340196021","2017",1,10
"35340196021","2018",1,21
"35340196021","2019",1,5
"35340196021","2020",1,35
"35340197002","2020",1,2
"35340197005","2020",1,8
"35340197006","2012",8,60
"35340197006","2017",1,20
"35340197006","2018",1,26
"35340197006","2019",2,7
"35340197006","2021",1,4
"35340197009","2020",1,2
"35340197013","2014",1,2
"35340197013","2020",2,15
"35340197016","2018",2,6
"35340198002","2017",2,5
"35340198003","2021",3,18
"35340198008","2013",1,2
"35340198008","2014",1,1
"35340198008","2018",2,6
"35340198010","2019",1,4
"35340199004","2018",1,6
"35340199004","2019",1,8
"35340199004","2020",5,21
"35340199004","2021",2,13
"35340199005","2014",1,8
"35340199005","2016",3,24
"35340199005","2019",3,18
"35340199005","2020",5,24
"35340199005","2021",34,51
"35340199006","2010",3,27
"35340199006","2011",1,17
"35340199006","2017",1,12
"35340199006","2020",2,25
"35340199007","2010",7,53
"35340199007","2012",1,32
"35340199007","2014",1,2
"35340199007","2016",17,72
"35340199007","2017",18,41
"35340199007","2018",6,52
"35340199007","2020",2,49
"35340199007","2021",5,24
"35340199008","2011",2,8
"35340199008","2012",1,16
"35340199008","2014",2,8
"35340199008","2015",2,15
"35340199008","2016",5,17
"35340199008","2017",2,6
"35340199008","2018",3,9
"35340199008","2019",2,28
"35340199008","2020",5,49
"35340199008","2021",2,6
"35340200001","2010",1,1
"35340200008","2019",1,3
"35340200008","2021",1,11
"35340200015","2014",2,52
"35340200015","2016",1,11
"35340200015","2017",1,4
"35340200015","2018",1,15
"35340200015","2019",1,3
"35340200015","2021",2,6
"35340200016","2016",1,4
"35340200016","2017",1,10
"35340200016","2019",3,16
"35340200016","2020",8,63
"35340200016","2021",2,9
"35340200017","2017",2,10
"35340200017","2018",1,7
"35340200017","2019",1,1
"35340200017","2020",3,22
"35340200018","2019",1,1
"35340200024","2014",1,1
"35340200024","2015",5,23
"35340200024","2016",1,5
"35340201013","2007",6,76
"35340201013","2008",8,64
"35340201013","2009",8,88
"35340201013","2010",12,75
"35340201013","2011",25,102
"35340201013","2012",21,133
"35340201013","2013",33,115
"35340201013","2014",50,140
"35340201013","2015",43,144
"35340201013","2016",76,140
"35340201013","2017",82,145
"35340201013","2018",69,143
"35340201013","2019",63,129
"35340201013","2020",97,156
"35340201013","2021",12,33
"35340201014","2012",1,54
"35340201014","2020",9,31
"35340201014","2021",17,24
"35340201016","2017",1,8
"35340201016","2019",1,56
"35340201016","2020",1,11
"35340201017","2010",3,23
"35340201017","2011",2,30
"35340201017","2012",1,38
"35340201017","2013",6,83
"35340201017","2014",5,51
"35340201017","2015",4,91
"35340201017","2016",4,46
"35340201017","2017",18,97
"35340201017","2018",7,32
"35340201017","2019",14,78
"35340201017","2020",17,103
"35340201017","2021",7,16
"35340202005","2016",3,11
"35340202005","2017",7,32
"35340202005","2018",2,13
"35340202005","2020",4,16
"35340202005","2021",18,18
"35340202006","2009",1,1
"35340202009","2016",1,6
"35340202010","2007",3,14
"35340202010","2008",1,4
"35340202010","2009",1,8
"35340202010","2011",2,42
"35340202010","2014",2,21
"35340202010","2016",1,3
"35340202010","2017",2,8
"35340202010","2018",2,15
"35340202010","2020",1,2
"35340202010","2021",3,18
"35340202012","2012",1,6
"35340202012","2014",1,9
"35340202012","2015",2,23
"35340202012","2016",3,11
"35340202012","2017",3,13
"35340202012","2018",2,8
"35340202012","2019",3,19
"35340202012","2020",8,25
"35340203003","2015",1,1
"35340203008","2017",1,2
"35340203017","2018",4,33
"35340203018","2007",5,42
"35340203018","2016",1,4
"35340203018","2017",3,13
"35340203018","2020",1,10
"35340204009","2018",1,3
"35340204017","2017",4,34
"35340204017","2018",2,8
"35340204017","2020",1,20
"35340204017","2021",2,3
"35340204019","2008",1,19
"35340204019","2009",1,14
"35340204019","2010",1,18
"35340204019","2019",4,43
"35340204020","2008",1,12
"35340204020","2017",2,38
"35340204020","2019",1,3
"35340204024","2012",4,33
"35340204024","2015",22,40
"35340204024","2016",1,12
"35340204025","2015",1,25
"35340204025","2018",1,8
"35340204029","2009",1,10
"35340204029","2011",1,23
"35340204029","2015",1,8
"35340204029","2016",1,6
"35340204029","2017",1,16
"35340204029","2018",2,42
"35340204029","2019",1,8
"35340204029","2020",7,37
"35340204029","2021",1,2
"35340221004","2019",3,23
"35340221007","2007",8,53
"35340221007","2008",4,17
"35340221007","2010",1,1
"35340221007","2013",1,6
"35340221007","2014",2,19
"35340221007","2015",2,23
"35340221007","2016",14,54
"35340221007","2017",5,35
"35340221007","2018",15,69
"35340221007","2019",42,117
"35340221007","2020",56,109
"35340221007","2021",8,18
"35340222003","2011",2,38
"35340222003","2020",3,10
"35340222005","2016",2,23
"35340222005","2017",1,7
"35340222005","2019",1,11
"35340222005","2020",1,17
"35340222005","2021",2,8
"35340223004","2013",1,4
"35340223004","2016",6,17
"35340223004","2017",3,11
"35340223004","2018",1,4
"35340223004","2019",16,24
"35340223004","2020",9,32
"35340223004","2021",3,8
"35390010001","2018",1,2
"35390010004","2020",1,1
"35390011001","2014",1,1
"35390011001","2018",1,1
"35390011001","2019",4,4
"35390011001","2020",60,43
"35390011001","2021",15,18
"35390011004","2016",6,31
"35390011004","2017",2,11
"35390012002","2008",1,7
"35390012002","2009",1,8
"35390012002","2010",5,10
"35390012003","2020",2,10
"35390013001","2013",1,4
"35390013001","2014",1,7
"35390014004","2018",2,21
"35390014005","2020",1,7
"35390023002","2018",6,8
"35390023002","2020",1,6
"35390023004","2016",1,6
"35390023004","2017",12,29
"35390023004","2018",6,24
"35390023004","2019",27,34
"35390023004","2020",10,31
"35390023004","2021",1,11
"35390026002","2012",1,3
"35390026002","2019",2,16
"35390027003","2018",1,6
"35390031004","2019",1,20
"35390031004","2020",11,30
"35390031004","2021",5,14
"35390032002","2019",2,28
"35390032002","2020",1,6
"35390032004","2015",1,19
"35390032004","2016",1,14
"35390032004","2018",1,10
"35390032004","2019",3,14
"35390032004","2020",3,44
"35390032004","2021",32,46
"35390033003","2016",1,3
"35390034002","2012",7,67
"35390034002","2013",1,16
"35390034002","2014",1,34
"35390034002","2015",2,43
"35390034002","2016",3,11
"35390034002","2017",5,25
"35390034002","2018",3,26
"35390034002","2019",2,58
"35390034002","2020",102,88
"35390034002","2021",6,30
"35390034003","2013",1,30
"35390034003","2015",2,11
"35390034003","2016",1,8
"35390034004","2020",13,29
"35390034008","2017",1,1
"35390035001","2009",1,7
"35390035001","2012",1,3
"35390035001","2013",5,32
"35390035001","2014",4,23
"35390035001","2015",8,52
"35390035001","2016",5,26
"35390035001","2017",12,49
"35390035001","2018",4,49
"35390035001","2019",55,87
"35390035001","2020",104,93
"35390035001","2021",155,59
"35390035004","2019",1,1
"35390036006","2015",4,33
"35390036006","2016",1,10
"35390036006","2017",1,2
"35390036006","2019",1,25
"35390036006","2021",1,3
"35390037011","2017",1,6
"35390038001","2019",2,25
"35390038001","2020",109,73
"35390038001","2021",7,13
"35390039006","2017",1,4
"35390040007","2018",2,2
"35390040010","2020",4,11
"35390041007","2020",2,10
"35390041007","2021",11,16
"35390042007","2017",1,16
"35390043001","2020",1,5
"35390043001","2021",2,3
"35390044003","2014",1,5
"35390044004","2013",1,4
"35390044004","2017",1,3
"35390044004","2019",1,5
"35390044005","2013",1,7
"35390045001","2018",2,23
"35390045001","2019",1,7
"35390045003","2018",1,1
"35390046001","2018",1,1
"35390046002","2017",1,4
"35390046002","2019",1,1
"35390046003","2018",2,2
"35390047006","2020",3,15
"35390047008","2015",1,8
"35390047008","2016",5,21
"35390047008","2017",2,11
"35390047008","2018",1,3
"35390047008","2019",1,4
"35390047008","2020",1,6
"35390048002","2020",1,10
"35390049003","2020",1,7
"35390050003","2020",14,13
"35390050003","2021",1,9
"35390050004","2018",1,4
"35390050004","2019",3,15
"35390050004","2021",1,11
"35390052001","2008",1,11
"35390052002","2020",1,1
"35390056003","2018",1,6
"35390056004","2019",2,17
"35390056004","2020",2,13
"35390056008","2014",1,1
"35390056008","2016",1,11
"35390056008","2018",1,4
"35390056008","2020",1,2
"35390057002","2016",1,6
"35390057002","2018",1,3
"35390058005","2014",1,3
"35390060010","2019",1,10
"35390065005","2014",2,7
"35390067001","2014",1,12
"35390067001","2017",1,10
"35390067001","2019",2,9
"35390067001","2020",64,51
"35390067001","2021",15,21
"35390068004","2018",2,16
"35390068004","2020",4,11
"35390070001","2009",1,4
"35390071002","2013",2,5
"35390071003","2007",37,32
"35390071003","2008",41,41
"35390071003","2009",43,40
"35390071003","2010",33,31
"35390071003","2011",28,29
"35390071003","2012",26,39
"35390071003","2013",15,30
"35390071003","2020",1,7
"35390072001","2018",1,3
"35390073001","2019",13,9
"35390073001","2020",4,10
"35390073001","2021",1,4
"35390074001","2018",1,4
"35390074001","2019",6,15
"35390074001","2021",2,5
"35390074002","2019",2,12
"35390074002","2020",1,1
"35390075001","2019",2,10
"35390075001","2020",2,8
"35390075001","2021",7,11
"35390076001","2017",1,4
"35390077001","2016",1,5
"35390077001","2019",15,17
"35390077001","2020",109,31
"35390077001","2021",23,17
"35390092001","2015",2,14
"35390092001","2017",1,17
"35390092001","2018",1,2
"35390092001","2019",3,13
"35390092001","2020",3,13
"35390093001","2014",1,5
"35390093001","2016",1,1
"35390093001","2017",2,10
"35390093001","2018",15,25
"35390093001","2019",26,37
"35390093001","2020",68,37
"35390093001","2021",23,12
"35390094001","2020",16,21
"35390094001","2021",4,12
"35390095007","2014",3,22
"35390095007","2016",2,15
"35390095007","2017",3,28
"35390095007","2018",4,28
"35390095007","2019",4,32
"35390095007","2020",15,58
"35390095007","2021",2,10
"35390098001","2021",1,5
"35390099006","2018",1,7
"35390099006","2019",3,25
"35390099006","2020",8,27
"35390099006","2021",13,17
"35390100005","2021",2,6
"35390103002","2017",1,13
"35390103002","2020",3,10
"35390103004","2020",17,28
"35390103007","2016",1,9
"35390103007","2017",2,2
"35390106004","2018",2,40
"35390106004","2019",1,3
"35390106004","2020",3,25
"35390106004","2021",2,15
"35390107004","2017",5,10
"35390108001","2021",1,14
"35390110006","2012",1,11
"35390110006","2014",1,30
"35390110006","2015",2,22
"35390110006","2016",1,32
"35390110006","2017",1,4
"35390110006","2018",7,63
"35390110006","2019",1,1
"35390110006","2020",3,40
"35390111004","2020",1,5
"35390112006","2021",1,1
"35390114002","2019",1,9
"35390116009","2012",5,22
"35390116009","2013",1,2
"35390116009","2014",8,21
"35390116009","2015",5,14
"35390116009","2016",1,4
"35390116009","2017",3,41
"35390116009","2019",83,42
"35390116009","2020",112,46
"35390116009","2021",8,21
"35390116013","2020",4,1
"35390116013","2021",3,3
"35390116017","2018",1,1
"35390118001","2020",1,1
"35390118001","2021",1,1
"35390118007","2013",1,6
"35390118007","2018",2,16
"35390118007","2019",2,12
"35390119009","2014",1,11
"35390119010","2012",1,44
"35390119010","2013",3,50
"35390119010","2016",4,13
"35390119010","2019",2,8
"35390119010","2020",3,13
"35390120004","2015",1,1
"35390121004","2016",1,27
"35390121004","2018",5,30
"35390121004","2019",1,4
"35390121004","2021",2,11
"35390121007","2020",1,3
"35390122001","2015",3,35
"35390122001","2016",5,28
"35390122001","2018",1,10
"35390122001","2019",1,4
"35390122002","2017",1,10
"35390122002","2020",1,4
"35390123004","2015",1,8
"35390123005","2017",1,4
"35390123005","2020",2,14
"35390124003","2009",1,11
"35390124003","2015",1,5
"35390124003","2020",1,2
"35390125001","2014",3,7
"35390125005","2012",3,29
"35390125005","2013",3,32
"35390125005","2015",4,15
"35390125005","2016",2,4
"35390125005","2017",1,12
"35390125005","2019",12,66
"35390125005","2020",93,96
"35390125005","2021",34,38
"35390125006","2021",3,7
"35390126002","2019",8,16
"35390126002","2020",36,60
"35390126003","2018",2,4
"35390126003","2019",2,7
"35390126003","2021",1,3
"35390127002","2012",2,6
"35390127003","2018",1,6
"35390127003","2020",2,10
"35390128001","2020",1,1
"35390128004","2019",1,2
"35390128004","2020",1,6
"35390129003","2013",1,3
"35390129003","2014",2,2
"35390129004","2019",1,3
"35390129005","2018",1,14
"35390129005","2020",1,5
"35390129008","2012",1,17
"35390129008","2013",13,64
"35390129008","2014",4,22
"35390129008","2015",12,63
"35390129008","2016",8,45
