"DBUID","year","n_checklists","species_richness"
"35020118001","2019",1,4
"35020119001","2018",3,19
"35020119001","2019",3,16
"35020119001","2020",4,17
"35020119001","2021",1,10
"35020119002","2015",1,8
"35020119002","2017",5,37
"35020119002","2018",7,71
"35020119002","2019",2,15
"35020119002","2020",156,93
"35020119003","2016",1,15
"35020119003","2017",13,58
"35020119003","2018",112,98
"35020119003","2019",64,87
"35020119003","2020",130,86
"35020119003","2021",29,22
"35020119004","2010",1,12
"35020119004","2011",1,4
"35020119004","2012",1,2
"35020119004","2015",1,5
"35020119004","2018",10,62
"35020119004","2020",4,50
"35020120001","2020",1,7
"35020121003","2013",6,15
"35020121003","2017",2,7
"35020121003","2018",1,7
"35020121003","2019",1,8
"35020121003","2020",2,13
"35020121005","2019",1,2
"35020121006","2020",1,2
"35020121010","2013",6,14
"35020121010","2018",3,27
"35020121010","2019",5,31
"35020121010","2020",21,91
"35020121010","2021",4,12
"35020121011","2015",1,11
"35020121011","2018",1,9
"35020122001","2014",1,4
"35020122003","2017",1,6
"35020122003","2021",1,10
"35020122005","2007",1,6
"35020122005","2014",1,3
"35020122005","2018",1,37
"35020122005","2019",1,3
"35020122007","2012",1,20
"35020122007","2015",1,15
"35020122007","2018",1,4
"35020122007","2020",7,26
"35020123008","2014",1,11
"35020123009","2018",1,9
"35020123010","2012",1,18
"35020123010","2013",3,6
"35020123010","2020",1,1
"35020124001","2018",1,10
"35020124005","2020",1,8
"35020124007","2013",1,7
"35020124007","2014",1,17
"35020124007","2015",3,15
"35020124007","2018",1,1
"35020124007","2019",2,23
"35020124007","2020",1,6
"35020124007","2021",1,4
"35020124009","2007",1,1
"35020124009","2013",2,7
"35020124009","2020",1,5
"35020124010","2012",2,4
"35020125005","2020",1,8
"35020125006","2012",1,1
"35020125006","2013",1,1
"35020125006","2014",2,7
"35020125006","2015",1,6
"35020125006","2016",1,2
"35020125006","2018",2,5
"35020125006","2020",3,14
"35020126001","2016",1,18
"35020126003","2011",1,7
"35020126003","2018",2,22
"35020126003","2019",2,20
"35020126003","2020",1,6
"35020126005","2017",1,5
"35020126005","2020",1,16
"35020126005","2021",1,3
"35020126006","2013",2,24
"35020126006","2014",1,4
"35020126006","2016",1,4
"35020126006","2017",2,11
"35020126006","2018",10,33
"35020126006","2019",5,36
"35020126006","2020",1,6
"35020126009","2008",1,59
"35020126009","2010",1,6
"35020126009","2011",2,3
"35020126009","2012",6,25
"35020126009","2013",13,87
"35020126009","2014",9,50
"35020126009","2015",7,42
"35020126009","2016",11,34
"35020126009","2017",6,31
"35020126009","2018",16,40
"35020126009","2019",18,61
"35020126009","2020",14,36
"35020126010","2013",2,21
"35020126010","2015",2,43
"35020126010","2018",3,9
"35020126010","2019",1,21
"35020126011","2013",1,1
"35020126011","2017",1,1
"35020126012","2011",1,14
"35020126012","2012",1,5
"35020126012","2018",2,15
"35020143001","2020",2,12
"35020143005","2007",1,1
"35020143005","2008",1,12
"35020143005","2014",2,17
"35020143005","2015",1,7
"35020143005","2017",1,4
"35020143005","2018",2,21
"35020143005","2019",1,6
"35020143005","2020",4,25
"35020143008","2012",1,9
"35020143008","2015",1,6
"35020143008","2016",2,14
"35020143008","2018",2,17
"35020143008","2019",2,7
"35020143008","2020",4,12
"35020143008","2021",1,7
"35020143010","2014",2,12
"35020143010","2016",1,51
"35020143010","2019",5,29
"35020143010","2020",6,48
"35020143010","2021",2,10
"35020143011","2008",1,12
"35020143011","2014",1,12
"35020143011","2015",1,10
"35020143011","2016",5,72
"35020143011","2017",4,65
"35020143011","2018",5,20
"35020143011","2019",5,36
"35020143011","2020",6,53
"35020143012","2020",2,14
"35020144005","2013",2,2
"35020144006","2012",3,6
"35020144006","2013",2,2
"35020144006","2015",1,1
"35020144006","2016",1,5
"35020144006","2017",1,1
"35020144006","2018",2,3
"35020144006","2020",2,7
"35020145006","2019",1,3
"35020145010","2009",1,1
"35020145010","2018",1,4
"35020145011","2012",2,43
"35020145011","2013",1,31
"35020145011","2014",10,111
"35020145011","2015",2,39
"35020145011","2016",2,10
"35020145011","2017",1,36
"35020145011","2018",2,12
"35020145011","2019",11,24
"35020145011","2020",12,33
"35020145011","2021",1,6
"35020145012","2013",2,6
"35020145012","2016",1,4
"35020145012","2017",1,2
"35020145012","2018",1,1
"35020145012","2020",2,6
"35020146008","2016",1,2
"35020146008","2018",3,24
"35020146008","2019",1,16
"35020147005","2016",1,6
"35020147005","2019",5,16
"35020147005","2020",2,14
"35020147005","2021",1,1
"35020147008","2019",1,1
"35020150002","2013",2,7
"35020150002","2014",1,4
"35020150003","2011",1,1
"35020150003","2020",2,20
"35020150004","2009",7,67
"35020150004","2010",9,98
"35020150004","2011",3,55
"35020150004","2012",1,24
"35020150004","2013",7,64
"35020150004","2014",1,18
"35020150004","2015",3,47
"35020150004","2016",6,46
"35020150004","2017",7,53
"35020150004","2018",2,42
"35020150004","2019",2,31
"35020150004","2020",1,4
"35020151001","2015",1,6
"35020151001","2020",2,7
"35020152002","2019",13,11
"35020152002","2021",6,10
"35020152003","2015",1,12
"35020152003","2018",1,13
"35020153004","2020",4,16
"35020154001","2020",1,6
"35020154003","2008",2,28
"35020154003","2009",3,80
"35020154003","2010",2,41
"35020154003","2011",8,67
"35020154003","2012",32,130
"35020154003","2013",104,147
"35020154003","2014",77,120
"35020154003","2015",60,129
"35020154003","2016",89,134
"35020154003","2017",109,142
"35020154003","2018",119,154
"35020154003","2019",51,116
"35020154003","2020",68,129
"35020154003","2021",14,25
"35020154005","2013",28,51
"35020154012","2013",4,10
"35020154012","2018",1,8
"35020154014","2017",1,1
"35020154014","2018",1,10
"35020154014","2019",3,15
"35020155001","2012",1,1
"35020155001","2014",2,24
"35020155001","2015",9,32
"35020155001","2016",1,14
"35020155001","2018",1,4
"35020155001","2019",2,22
"35020155001","2020",5,16
"35020155003","2018",1,13
"35020155007","2020",1,12
"35020156002","2020",2,5
"35020157001","2014",55,48
"35020157001","2015",51,46
"35020157001","2016",56,50
"35020157001","2017",69,45
"35020157001","2018",99,54
"35020157001","2019",49,46
"35020157001","2020",45,49
"35020157001","2021",8,13
"35020157002","2016",1,20
"35020157002","2017",3,25
"35020157002","2018",1,33
"35020157002","2019",1,12
"35020157002","2020",1,9
"35020157005","2008",1,11
"35020157005","2018",1,4
"35020157005","2019",45,28
"35020157005","2020",76,43
"35020157005","2021",16,16
"35020157007","2015",1,1
"35020157008","2020",1,1
"35020158001","2010",45,28
"35020158001","2011",34,33
"35020158001","2012",42,53
"35020158001","2013",93,121
"35020158001","2014",8,23
"35020158001","2019",1,1
"35020158001","2020",3,31
"35020158002","2019",1,13
"35020158002","2020",1,7
"35020158003","2013",2,4
"35020158003","2015",1,20
"35020158004","2019",1,4
"35020158005","2012",2,13
"35020158011","2013",1,8
"35020159002","2013",1,3
"35020159002","2019",1,2
"35020159003","2019",1,10
"35020160002","2010",4,13
"35020160002","2012",1,11
"35020160002","2014",1,7
"35020160002","2015",1,1
"35020160002","2016",1,10
"35020160002","2017",1,4
"35020160002","2018",1,6
"35020160002","2019",1,4
"35020160009","2020",1,5
"35020160012","2021",11,10
"35020160015","2016",2,8
"35020160015","2020",2,17
"35020161006","2012",1,12
"35020161012","2021",1,16
"35020161013","2014",2,5
"35020161015","2018",1,3
"35020161015","2020",5,12
"35020161015","2021",7,16
"35020162001","2017",1,10
"35020162001","2020",1,2
"35020162002","2014",1,17
"35020162002","2020",1,7
"35020162005","2008",1,3
"35020162005","2009",4,71
"35020162005","2010",2,50
"35020162005","2011",3,55
"35020162005","2012",1,16
"35020162005","2014",49,103
"35020162005","2015",32,95
"35020162005","2016",27,88
"35020162005","2017",20,78
"35020162005","2018",29,79
"35020162005","2019",20,79
"35020162005","2020",38,117
"35020162008","2014",1,1
"35020162008","2017",1,2
"35020162009","2018",1,7
"35020162009","2019",1,1
"35020162009","2020",2,15
"35020162010","2012",1,33
"35020162010","2015",1,5
"35020162010","2019",1,3
"35020162010","2020",1,3
"35020162010","2021",1,3
"35020162011","2018",1,1
"35020162011","2020",2,8
"35020162013","2009",2,8
"35020162013","2010",6,20
"35020162013","2013",1,17
"35020163001","2007",1,6
"35020163004","2021",1,1
"35020163005","2012",1,1
"35020163005","2017",1,1
"35020163005","2020",2,9
"35020163006","2007",1,8
"35020163006","2011",1,7
"35020163006","2012",7,23
"35020163006","2013",6,21
"35020163006","2014",7,28
"35020163006","2016",1,3
"35020163006","2017",1,6
"35020163006","2018",1,4
"35020163006","2020",2,5
"35020163007","2013",38,42
"35020163007","2014",7,17
"35020163007","2017",1,4
"35020163007","2019",1,6
"35020164003","2018",1,11
"35020164003","2019",1,3
"35020164007","2011",1,2
"35020164007","2014",2,7
"35020165001","2021",1,6
"35020165004","2013",2,4
"35020165004","2014",3,50
"35020165006","2014",2,24
"35020165006","2015",1,14
"35020165006","2020",1,8
"35020165006","2021",3,8
"35020165007","2017",1,6
"35020165008","2017",1,2
"35020165008","2018",1,5
"35020165008","2019",1,11
"35020165008","2020",2,13
"35020166001","2011",1,1
"35020166001","2013",1,1
"35020166001","2018",1,3
"35020166002","2007",3,18
"35020166002","2008",15,81
"35020166002","2009",22,117
"35020166002","2010",16,98
"35020166002","2011",35,96
"35020166002","2012",33,78
"35020166002","2013",89,111
"35020166002","2014",62,103
"35020166002","2015",63,108
"35020166002","2016",76,108
"35020166002","2017",100,119
"35020166002","2018",102,116
"35020166002","2019",16,68
"35020166002","2020",34,84
"35020166002","2021",1,2
"35020166003","2012",4,19
"35020166003","2013",1,1
"35020166003","2014",1,2
"35020166003","2017",2,5
"35020166003","2019",1,9
"35020166003","2020",6,50
"35020166004","2012",1,1
"35020166004","2014",1,2
"35020166004","2019",2,15
"35020166005","2017",1,3
"35020166006","2013",1,4
"35020166009","2012",1,4
"35020166009","2017",2,9
"35020166009","2019",4,57
"35020166009","2020",4,55
"35020207003","2018",1,2
"35020207006","2018",1,1
"35020207011","2019",2,3
"35020207011","2020",1,5
"35020208001","2019",5,16
"35020208001","2020",19,20
"35020208003","2020",6,19
"35060001001","2007",2,13
"35060001001","2008",2,17
"35060001001","2016",1,2
"35060001001","2017",1,5
"35060001001","2019",18,64
"35060001001","2020",2,9
"35060001002","2018",1,3
"35060001003","2010",1,34
"35060001003","2019",1,10
"35060001003","2020",1,7
"35060001004","2019",3,32
"35060001005","2015",3,22
"35060001005","2017",3,19
"35060001005","2020",4,18
"35060001005","2021",1,4
"35060002001","2018",1,1
"35060002002","2019",1,16
"35060002006","2017",1,7
"35060002006","2018",8,22
"35060002006","2019",4,21
"35060002006","2020",15,16
"35060002006","2021",1,9
"35060002015","2020",1,1
"35060003002","2018",1,3
"35060003002","2020",15,24
"35060003005","2015",3,17
"35060003005","2018",7,26
"35060003005","2019",42,52
"35060003005","2020",55,58
"35060003005","2021",43,31
"35060003007","2018",6,9
"35060003007","2020",9,19
"35060003007","2021",3,12
"35060005009","2011",3,15
"35060005009","2012",1,1
"35060005009","2013",1,2
"35060005009","2017",1,10
"35060005009","2019",1,1
"35060005009","2020",1,7
"35060005009","2021",1,7
"35060005014","2020",1,4
"35060005015","2014",1,8
"35060005015","2017",1,3
"35060005015","2018",3,12
"35060005015","2019",1,2
"35060005015","2020",7,31
"35060005016","2014",2,11
"35060005016","2015",3,15
"35060005016","2020",7,19
"35060005016","2021",6,14
"35060005018","2019",2,5
"35060005018","2020",8,17
"35060006001","2018",1,1
"35060006007","2007",11,12
"35060006007","2008",3,6
"35060006007","2010",1,1
"35060006007","2012",3,3
"35060006007","2013",1,1
"35060006007","2014",1,1
"35060006007","2015",1,1
"35060006007","2016",1,1
"35060006007","2017",1,1
"35060006007","2018",46,55
"35060006007","2019",63,64
"35060006007","2020",37,62
"35060006007","2021",3,15
"35060006023","2007",2,15
"35060006023","2014",1,28
"35060006023","2015",2,32
"35060006023","2016",2,19
"35060006023","2017",2,26
"35060006023","2018",3,39
"35060006023","2019",7,55
"35060006023","2020",6,49
"35060006025","2020",1,4
"35060006025","2021",1,12
"35060006029","2014",1,24
"35060006029","2016",1,2
"35060006029","2017",1,6
"35060006029","2019",1,4
"35060006030","2011",1,17
"35060006032","2014",1,1
"35060006032","2018",2,32
"35060006033","2015",1,2
"35060006033","2020",3,55
"35060006034","2017",1,2
"35060006034","2020",2,6
"35060006041","2012",1,1
"35060006041","2021",1,1
"35060007001","2013",2,6
"35060007001","2018",1,6
"35060007001","2019",1,7
"35060007001","2020",4,14
"35060007003","2007",5,4
"35060007003","2008",1,4
"35060007003","2011",3,14
"35060007003","2013",4,9
"35060007003","2014",1,2
"35060007003","2017",1,8
"35060007003","2018",3,7
"35060007003","2019",7,22
"35060007003","2020",6,15
"35060007003","2021",1,3
"35060007004","2010",1,5
"35060007004","2011",1,1
"35060007004","2012",4,13
"35060007004","2013",11,41
"35060007004","2014",7,23
"35060007004","2015",10,52
"35060007004","2016",12,35
"35060007004","2017",14,51
"35060007004","2018",13,57
"35060007004","2019",17,58
"35060007004","2020",80,115
"35060007004","2021",17,18
"35060007005","2007",1,1
"35060007005","2012",1,1
"35060007005","2013",2,8
"35060007005","2014",1,5
"35060007005","2016",1,4
"35060007005","2017",2,10
"35060007005","2018",3,2
"35060007005","2019",4,4
"35060007005","2020",6,23
"35060007005","2021",1,2
"35060007007","2009",1,2
"35060007007","2013",6,6
"35060007007","2014",5,13
"35060007007","2015",3,10
"35060007007","2017",5,31
"35060007007","2018",13,30
"35060007007","2019",19,27
"35060007007","2020",18,25
"35060007007","2021",3,4
"35060007017","2013",3,6
"35060007017","2016",4,16
"35060007017","2017",1,7
"35060007017","2018",2,2
"35060007017","2019",3,5
"35060007017","2020",6,21
"35060007021","2007",4,10
"35060007021","2008",1,4
"35060007021","2009",4,19
"35060007021","2010",3,11
"35060007021","2011",29,75
"35060007021","2012",33,86
"35060007021","2013",85,103
"35060007021","2014",50,97
"35060007021","2015",109,136
"35060007021","2016",63,119
"35060007021","2017",107,116
"35060007021","2018",162,161
"35060007021","2019",122,138
"35060007021","2020",306,155
"35060007021","2021",20,18
"35060007022","2009",1,5
"35060007022","2012",3,19
"35060007022","2013",1,1
"35060007022","2014",3,5
"35060007022","2015",1,1
"35060007022","2016",1,14
"35060007022","2017",7,24
"35060007022","2018",19,18
"35060007022","2019",11,38
"35060007022","2020",10,14
"35060007022","2021",9,9
"35060011003","2019",1,6
"35060011003","2020",2,1
"35060014008","2018",1,9
"35060014008","2019",2,10
"35060015001","2014",3,14
"35060015001","2015",1,1
"35060015009","2018",2,11
"35060015009","2019",3,15
"35060017004","2019",1,1
"35060018002","2018",1,4
"35060018002","2019",26,14
"35060018002","2020",3,10
"35060019006","2018",5,9
"35060019006","2019",1,1
"35060021001","2018",1,6
"35060021002","2021",3,8
"35060022008","2011",1,1
"35060029006","2021",1,6
"35060035004","2020",1,3
"35060036002","2020",1,10
"35060038002","2020",1,8
"35060039002","2020",6,19
"35060043002","2019",1,1
"35060043002","2020",1,2
"35060043004","2018",1,18
"35060043004","2019",1,12
"35060043004","2020",1,3
"35060044001","2019",1,9
"35060044002","2017",1,11
"35060045005","2018",1,1
"35060045011","2014",1,5
"35060047006","2020",1,45
"35060048002","2013",1,2
"35060051001","2018",1,5
"35060052019","2020",5,38
"35060052021","2018",1,2
"35060052022","2013",3,3
"35060052022","2015",1,2
"35060052022","2018",1,1
"35060052022","2020",1,2
"35060054001","2018",1,2
"35060054002","2014",1,1
"35060057001","2015",1,1
"35060057001","2016",1,3
"35060057001","2020",1,6
"35060062007","2013",1,3
"35060069001","2020",1,4
"35060069005","2013",2,2
"35060070006","2020",10,13
"35060070007","2020",1,1
"35060076001","2021",2,4
"35060079001","2020",1,1
"35060080002","2012",2,10
"35060080002","2013",4,18
"35060080002","2014",1,1
"35060080002","2015",1,9
"35060080002","2016",1,3
"35060080002","2019",4,4
"35060080002","2020",4,15
"35060082002","2017",3,6
"35060082002","2018",13,15
"35060082002","2019",7,14
"35060082002","2020",2,3
"35060083004","2017",2,13
"35060083004","2018",5,33
"35060083004","2019",3,12
"35060083005","2020",3,12
"35060083007","2020",3,2
"35060089010","2007",11,62
"35060089010","2008",4,34
"35060089010","2009",24,96
"35060089010","2010",22,85
"35060089010","2011",78,116
"35060089010","2012",68,109
"35060089010","2013",86,119
"35060089010","2014",89,119
"35060089010","2015",129,140
"35060089010","2016",146,138
"35060089010","2017",198,141
"35060089010","2018",296,142
"35060089010","2019",516,148
"35060089010","2020",381,151
"35060089010","2021",144,32
"35060089011","2010",1,42
"35060089011","2013",3,54
"35060089011","2014",2,61
"35060089011","2015",1,22
"35060089011","2016",1,35
"35060089011","2018",1,34
"35060089011","2019",5,62
"35060089014","2007",2,3
"35060089014","2008",1,1
"35060089014","2009",2,3
"35060089014","2010",2,3
"35060089014","2011",2,2
"35060089014","2012",1,3
"35060089014","2013",5,13
"35060089014","2016",1,7
"35060089016","2018",1,14
"35060089017","2009",1,1
"35060089017","2012",5,66
"35060089017","2013",8,36
"35060089017","2014",2,45
"35060089017","2015",9,59
"35060089017","2016",6,44
"35060089017","2017",17,87
"35060089017","2018",13,62
"35060089017","2019",8,45
"35060089017","2020",14,66
"35060089017","2021",2,7
"35060089039","2013",4,5
"35060089039","2014",1,2
"35060089039","2017",1,4
"35060089057","2008",1,1
"35060089057","2011",2,7
"35060089057","2012",3,19
"35060089057","2013",13,25
"35060089057","2014",10,43
"35060089057","2015",16,72
"35060089057","2016",6,62
"35060089057","2017",32,98
"35060089057","2018",55,102
"35060089057","2019",55,109
"35060089057","2020",59,88
"35060089057","2021",15,21
"35060089061","2009",1,1
"35060089061","2011",1,25
"35060089061","2013",5,30
"35060089061","2014",2,24
"35060089061","2015",1,17
"35060089061","2017",2,16
"35060089061","2018",5,17
"35060089061","2019",2,17
"35060089061","2020",42,43
"35060089061","2021",18,18
"35060089066","2020",1,11
"35060089067","2011",1,1
"35060089067","2012",1,1
"35060089067","2013",26,71
"35060089067","2014",2,24
"35060089067","2015",1,29
"35060089067","2016",10,54
"35060089067","2017",9,49
"35060089067","2018",5,35
"35060089067","2019",8,60
"35060089067","2020",26,64
"35060089067","2021",4,12
"35060089068","2012",5,15
"35060089068","2013",16,41
"35060089068","2018",3,5
"35060089068","2019",3,9
"35060089068","2020",13,40
"35060089070","2012",4,74
"35060089070","2013",5,40
"35060089070","2014",2,13
"35060089070","2015",3,48
"35060089070","2016",1,13
"35060089070","2017",2,35
"35060089070","2018",1,7
"35060089070","2019",1,16
"35060089070","2020",8,57
"35060089070","2021",2,11
"35060089071","2013",8,7
"35060089071","2019",1,5
"35060090001","2013",2,26
"35060091001","2019",1,1
"35060091001","2020",1,2
"35060091004","2019",3,3
"35060091004","2020",1,1
"35060092001","2021",10,9
"35060094004","2017",1,6
"35060094004","2020",4,7
"35060095001","2013",3,28
"35060095001","2014",1,10
"35060095001","2015",2,4
"35060095001","2016",1,4
"35060095001","2018",1,7
"35060095001","2019",2,9
"35060095001","2020",135,54
"35060095001","2021",10,13
"35060096009","2017",1,11
"35060096009","2021",5,11
"35060097012","2013",1,7
"35060097012","2019",6,16
"35060097012","2020",2,3
"35060098001","2018",3,6
"35060098003","2021",4,11
"35060102003","2019",2,2
"35060102003","2020",1,4
"35060102003","2021",1,1
"35060103004","2013",2,2
"35060104002","2013",1,1
"35060104002","2020",1,16
"35060105004","2016",2,6
"35060105006","2015",1,5
"35060107003","2018",3,11
"35060107003","2021",3,10
"35060107014","2019",1,1
"35060109001","2021",2,2
"35060110006","2013",3,4
"35060110006","2018",1,1
"35060110007","2014",1,2
"35060110007","2015",1,1
"35060111003","2018",94,34
"35060111003","2019",89,42
"35060111003","2020",62,52
"35060111004","2013",1,17
"35060111004","2014",1,1
"35060111004","2016",1,5
"35060111004","2019",1,19
"35060112004","2015",1,2
"35060112005","2012",1,5
"35060112005","2013",4,10
"35060112005","2014",2,11
"35060112005","2015",3,17
"35060112005","2016",3,17
"35060112005","2017",2,11
"35060112005","2018",1,10
"35060112005","2020",18,29
"35060112005","2021",3,6
"35060112008","2018",24,23
"35060112008","2019",5,35
"35060112008","2020",25,51
"35060117002","2020",3,30
"35060118001","2020",1,14
"35060118002","2019",1,10
"35060118002","2020",1,9
"35060118002","2021",5,15
"35060120001","2015",2,13
"35060120001","2016",186,44
"35060120001","2017",275,53
"35060120001","2018",204,47
"35060120001","2019",242,62
"35060120001","2020",248,56
"35060120001","2021",132,25
"35060122002","2021",1,7
"35060124001","2013",12,63
"35060124001","2014",1,21
"35060124001","2015",7,54
"35060124001","2016",11,60
"35060124001","2017",8,43
"35060124001","2018",5,38
"35060124001","2019",1,22
"35060124001","2020",5,36
"35060125001","2015",2,51
"35060125001","2017",1,9
"35060125001","2018",3,19
"35060125001","2019",3,26
"35060125001","2020",5,38
"35060126007","2020",3,29
"35060126007","2021",1,9
"35060126019","2020",2,8
"35060126019","2021",2,4
"35060127003","2013",1,5
"35060128005","2021",1,11
"35060129007","2015",1,20
"35060129007","2016",2,3
"35060129007","2017",4,8
"35060129007","2018",4,4
"35060129007","2019",4,12
"35060129007","2020",7,21
"35060129007","2021",14,18
"35060132002","2016",5,19
"35060132002","2017",41,29
"35060132002","2018",23,35
"35060132002","2019",107,49
"35060132002","2020",18,21
"35060132002","2021",6,16
"35060132005","2017",2,8
"35060132005","2019",10,19
"35060132005","2020",17,28
"35060132005","2021",2,13
"35060132006","2017",1,2
"35060133002","2013",1,3
"35060133002","2018",1,5
"35060133002","2019",1,10
"35060133002","2020",94,54
"35060133002","2021",65,16
"35060133003","2021",6,7
"35060134013","2013",6,6
"35060134013","2015",1,4
"35060134013","2016",1,5
"35060134013","2018",4,19
"35060134013","2019",2,13
"35060134013","2020",6,25
"35060134014","2013",1,1
"35060134014","2014",3,5
"35060134014","2019",1,7
"35060134017","2011",4,4
"35060134017","2013",14,43
"35060134017","2014",1,10
"35060134017","2016",1,26
"35060134017","2020",1,2
"35060135011","2013",1,11
"35060135011","2018",1,4
"35060135011","2021",6,11
"35060135012","2010",4,24
"35060135012","2011",12,46
"35060135012","2012",4,26
"35060135012","2013",23,66
"35060135012","2014",5,41
"35060135012","2015",14,69
"35060135012","2016",11,36
"35060135012","2017",5,27
"35060135012","2018",6,20
"35060135012","2019",3,30
"35060135012","2020",25,67
"35060135012","2021",4,11
"35060135013","2007",1,30
"35060135013","2013",18,78
"35060135013","2014",5,45
"35060135013","2015",14,67
"35060135013","2016",14,50
"35060135013","2017",8,51
"35060135013","2018",8,41
"35060135013","2019",14,54
"35060135013","2020",10,37
"35060135013","2021",6,13
"35060137002","2020",2,5
"35060138002","2013",1,9
"35060138002","2014",5,9
"35060138002","2015",1,3
"35060138002","2016",2,17
"35060138002","2017",1,7
"35060139002","2017",1,4
"35060139002","2018",1,8
"35060140002","2013",13,29
"35060140002","2014",14,29
"35060140002","2016",1,1
"35060140002","2018",3,19
"35060140002","2019",1,5
"35060140002","2020",2,8
"35060141001","2020",25,23
"35060141001","2021",7,11
"35060141002","2020",2,11
"35060141004","2020",1,2
"35060143003","2021",2,3
"35060144001","2013",5,23
"35060144001","2015",2,22
"35060144001","2020",2,16
"35060144002","2013",1,14
"35060144002","2016",1,3
"35060144002","2017",2,15
"35060144002","2020",2,6
"35060145001","2013",2,32
"35060145002","2020",1,1
"35060145003","2013",2,21
"35060145003","2014",1,5
"35060145003","2019",2,16
"35060145003","2020",1,7
"35060145005","2013",2,12
"35060145005","2018",2,11
"35060145005","2020",11,28
"35060145005","2021",6,11
"35060145006","2020",1,11
"35060145007","2015",4,12
"35060145008","2013",1,7
"35060145008","2014",2,10
"35060145008","2015",2,11
"35060145008","2020",95,44
"35060145009","2013",1,14
"35060145009","2014",1,6
"35060145009","2019",1,5
"35060145010","2013",1,8
"35060145010","2016",2,5
"35060145010","2017",2,8
"35060145010","2019",2,6
"35060145010","2020",3,18
"35060146003","2013",1,2
"35060146003","2020",1,4
"35060146003","2021",1,2
"35060146004","2020",2,10
"35060146005","2010",2,21
"35060146005","2013",1,14
"35060146005","2019",1,6
"35060146006","2019",1,5
"35060146007","2013",1,18
"35060146008","2019",1,2
"35060147001","2010",112,48
"35060147001","2011",277,92
"35060147001","2012",86,51
"35060147001","2015",1,7
"35060148005","2020",1,2
"35060148008","2019",1,3
"35060149005","2019",2,11
"35060149007","2015",2,10
"35060149007","2017",1,24
"35060149007","2019",4,9
"35060149007","2021",2,3
"35060152001","2018",2,1
"35060153009","2012",1,1
"35060153009","2014",1,1
"35060153009","2018",1,1
"35060155001","2013",3,16
"35060155001","2014",4,17
"35060155001","2015",1,5
"35060155001","2016",1,2
"35060155001","2017",1,9
"35060155001","2018",1,7
"35060155001","2019",2,9
"35060155001","2020",1,11
"35060155002","2008",1,4
"35060155002","2011",4,4
"35060155002","2013",130,78
"35060155002","2014",80,64
"35060155002","2015",64,56
"35060155002","2016",56,62
"35060155002","2017",40,50
"35060155002","2018",60,50
"35060155002","2019",125,59
"35060155002","2020",163,64
"35060155002","2021",42,24
"35060156001","2013",1,4
"35060159005","2013",1,5
"35060159005","2018",1,4
"35060163006","2015",1,1
"35060164005","2017",1,7
"35060164005","2018",1,10
"35060164005","2019",1,12
"35060165001","2013",4,27
"35060165001","2014",3,10
"35060165001","2015",2,13
"35060165001","2016",1,15
"35060165001","2017",1,1
"35060165001","2020",5,14
"35060165001","2021",3,4
"35060165003","2017",1,11
"35060165003","2018",1,10
"35060165003","2019",1,12
"35060165003","2020",1,6
"35060165003","2021",12,9
"35060166007","2019",1,4
"35060167009","2020",2,22
"35060168003","2020",1,3
"35060168004","2019",3,18
