"DBUID","year","n_checklists","species_richness"
"48020297073","2013",1,15
"48020297073","2014",1,3
"48020297073","2017",1,10
"48020297073","2019",1,3
"48020297073","2020",2,24
"48020297080","2012",1,1
"48020297080","2013",1,2
"48020297080","2014",1,5
"48020297080","2017",1,2
"48020299005","2013",1,1
"48020299016","2009",6,17
"48020299016","2010",108,101
"48020299016","2011",65,95
"48020299016","2012",75,104
"48020299016","2013",47,92
"48020299016","2014",32,96
"48020299016","2015",34,81
"48020299016","2016",44,102
"48020299016","2017",72,116
"48020299016","2018",59,116
"48020299016","2019",91,113
"48020299016","2020",152,128
"48020299016","2021",9,14
"48020299021","2008",1,23
"48020299021","2010",1,12
"48020299021","2011",1,10
"48020299021","2015",1,4
"48020299021","2017",1,2
"48020299021","2018",2,1
"48020299021","2019",1,11
"48020299021","2020",11,44
"48020299022","2014",4,8
"48020299024","2012",1,5
"48020301010","2021",1,1
"48020301013","2020",1,11
"48020302011","2019",1,1
"48020303005","2014",1,1
"48020303005","2019",1,6
"48020303006","2018",6,28
"48020303006","2019",1,7
"48020303044","2020",1,5
"48020303045","2019",1,1
"48020303046","2018",1,3
"48020303050","2020",1,8
"48020303051","2012",1,3
"48020303051","2013",3,5
"48020303051","2018",1,20
"48020303053","2010",7,22
"48020303053","2011",21,42
"48020303053","2012",34,56
"48020303053","2013",18,46
"48020303053","2014",8,38
"48020303053","2015",6,30
"48020303053","2016",7,30
"48020303053","2017",11,33
"48020303053","2018",9,39
"48020303053","2019",8,30
"48020303053","2020",9,35
"48020303053","2021",14,24
"48020304026","2019",1,10
"48020304035","2020",1,6
"48020304044","2019",1,4
"48020304066","2020",1,7
"48020304071","2016",1,3
"48020304081","2017",1,4
"48020304088","2017",1,8
"48020304101","2018",1,7
"48020304103","2012",1,6
"48020304103","2014",1,6
"48020304103","2020",15,42
"48020304103","2021",1,2
"48020304106","2019",1,1
"48020304116","2012",1,2
"48020304116","2014",1,1
"48020304117","2020",1,7
"48020305002","2013",1,5
"48020305010","2018",1,1
"48020305014","2018",1,1
"48020305014","2019",1,4
"48020305015","2019",2,7
"48020305017","2018",1,2
"48020305025","2012",2,10
"48020305025","2015",1,3
"48020305025","2017",2,2
"48020305025","2018",1,4
"48020305025","2019",2,7
"48020305025","2021",1,6
"48020305026","2013",1,5
"48020305026","2019",2,7
"48020305026","2020",1,2
"48020305028","2013",4,39
"48020305028","2015",2,10
"48020305028","2016",1,4
"48020305028","2017",1,9
"48020305029","2019",1,2
"48020305029","2020",1,3
"48020305031","2011",1,1
"48020305031","2012",1,15
"48020305031","2015",1,2
"48020305032","2008",1,27
"48020305032","2009",2,20
"48020305032","2010",3,21
"48020305032","2011",11,46
"48020305032","2012",20,47
"48020305032","2013",22,46
"48020305032","2014",5,29
"48020305032","2015",2,19
"48020305032","2016",6,25
"48020305032","2017",7,57
"48020305032","2018",5,22
"48020305032","2019",12,39
"48020305032","2020",18,66
"48020305032","2021",3,8
"48020305035","2014",1,2
"48020306004","2012",1,2
"48020306010","2010",2,5
"48020306010","2012",2,5
"48020306010","2013",1,3
"48020306010","2020",1,3
"48020306013","2012",1,7
"48020306013","2013",1,1
"48020306013","2014",2,10
"48020306013","2016",1,2
"48020306013","2018",1,1
"48020306015","2012",2,11
"48020306015","2013",1,7
"48020306015","2021",1,4
"48020306018","2020",1,3
"48020306021","2011",2,14
"48020306021","2012",2,11
"48020306021","2013",4,18
"48020306021","2015",2,7
"48020306021","2017",1,11
"48020306021","2020",1,6
"48020306033","2012",1,1
"48020306034","2011",3,1
"48020306034","2012",7,18
"48020306034","2013",4,10
"48020306034","2014",1,1
"48020306034","2015",1,6
"48020306034","2017",2,5
"48020306034","2019",2,8
"48020306034","2020",1,9
"48020306039","2019",1,4
"48020306039","2020",1,2
"48020307014","2012",1,15
"48020307014","2013",2,16
"48020307014","2014",2,12
"48020307014","2018",1,1
"48020307019","2018",1,1
"48020308003","2013",2,16
"48020308003","2014",1,4
"48020308003","2015",1,13
"48020308012","2011",9,28
"48020308012","2012",20,40
"48020308012","2013",17,39
"48020308012","2014",16,35
"48020308012","2015",2,10
"48020308012","2016",2,16
"48020308012","2017",3,41
"48020308012","2018",3,19
"48020308012","2019",1,8
"48020308012","2020",4,21
"48020308012","2021",3,14
"48020309013","2016",1,22
"48020309013","2018",4,18
"48020309013","2019",5,43
"48020309013","2020",1,13
"48020309013","2021",1,6
"48020311021","2014",2,11
"48020311028","2017",1,10
"48020314002","2013",1,7
"48020314002","2018",1,17
"48020314002","2019",13,15
"48020314002","2020",3,23
"48020317007","2020",1,17
"48020317007","2021",1,3
"48020317012","2011",3,14
"48020317012","2012",5,33
"48020317012","2013",1,19
"48020317012","2014",1,6
"48020317012","2015",2,20
"48020317012","2016",1,16
"48020317012","2017",3,28
"48020317012","2018",8,28
"48020317012","2019",1,8
"48020317012","2020",6,37
"48020319001","2014",1,4
"48020319005","2012",1,1
"48020319005","2013",1,4
"48020319005","2014",1,4
"48020319005","2018",1,9
"48020319005","2021",1,3
"48020319006","2012",1,2
"48020319013","2011",1,4
"48020319013","2013",1,2
"48020319014","2013",1,19
"48020319014","2019",1,16
"48020319015","2012",1,2
"48020319018","2017",1,2
"48020319019","2016",2,5
"48020319020","2012",1,2
"48020319022","2011",1,3
"48020319025","2018",7,17
"48020319031","2018",3,5
"48020319032","2011",1,1
"48020319034","2018",4,15
"48020319034","2020",2,9
"48020319035","2018",1,1
"48020319036","2018",11,31
"48020319036","2020",1,2
"48020319040","2018",12,25
"48020319040","2019",1,4
"48020319047","2020",7,41
"48020319048","2014",2,29
"48020319048","2018",1,3
"48020319048","2019",3,20
"48020319048","2020",12,52
"48020319049","2012",1,1
"48020319049","2015",1,5
"48020319049","2020",1,1
"48020343019","2012",1,2
"48020343019","2020",1,3
"48020343020","2019",1,5
"48020343022","2014",1,3
"48020343025","2016",2,23
"48020343026","2021",1,1
"48020343027","2013",1,1
"48020343027","2017",1,25
"48020343031","2012",1,3
"48020343031","2013",1,2
"48020343032","2012",1,2
"48020343032","2016",1,6
"48020343032","2019",2,3
"48020343035","2014",1,2
"48020343037","2010",4,15
"48020343037","2012",2,9
"48020343037","2013",3,37
"48020343037","2014",1,13
"48020343039","2019",1,6
"48020343040","2008",1,3
"48020343040","2013",1,2
"48020343040","2014",4,50
"48020343040","2015",1,12
"48020343040","2016",6,26
"48020343040","2018",1,5
"48020343040","2019",2,16
"48020343040","2020",1,4
"48020343049","2014",1,4
"48020343049","2015",1,2
"48020343049","2019",1,5
"48020343050","2010",1,1
"48020343050","2012",1,2
"48020343050","2013",2,13
"48020343050","2014",2,34
"48020343050","2019",1,8
"48020343052","2018",4,4
"48020343063","2018",1,8
"48020343063","2019",1,10
"48020343063","2020",1,4
"48020343071","2019",1,3
"48020343075","2015",1,9
"48020343075","2019",1,3
"48020343076","2011",2,6
"48020343076","2012",1,2
"48020343076","2016",1,6
"48020343076","2018",2,17
"48020343076","2019",1,6
"48020343078","2012",3,3
"48020343078","2013",1,9
"48020343078","2014",1,1
"48020343078","2016",1,12
"48020343078","2020",1,6
"48020343078","2021",1,4
"48020343079","2021",1,10
"48020343080","2011",1,2
"48020343080","2014",1,12
"48020343080","2015",1,5
"48020343080","2019",1,5
"48020343081","2015",1,3
"48020343082","2012",1,1
"48020343083","2010",1,10
"48020343083","2012",1,2
"48020343083","2016",14,24
"48020343085","2016",1,1
"48020343089","2021",1,3
"48020343090","2012",1,10
"48020343092","2014",1,1
"48020343092","2019",1,3
"48020343092","2020",1,6
"48020343093","2018",1,12
"48020343094","2020",1,11
"48020359005","2019",1,5
"48020360001","2016",1,5
"48020360001","2018",1,11
"48020360001","2019",1,14
"48020362017","2019",11,11
"48020362017","2020",3,4
"48020362022","2013",1,1
"48020362022","2016",1,1
"48020362023","2012",1,4
"48020362023","2013",1,1
"48020362023","2018",2,22
"48020362024","2020",1,10
"48020362025","2020",3,12
"48020362025","2021",1,1
"48020364002","2019",1,2
"48020364010","2020",1,5
"48020364012","2015",1,9
"48020364012","2017",1,6
"48020364012","2018",1,8
"48020364012","2019",7,37
"48020364012","2020",137,110
"48020364012","2021",32,18
"48020366005","2019",4,10
"48020367001","2019",14,14
"48020367001","2021",3,6
"48020367003","2020",1,8
"48020368013","2017",4,23
"48020368013","2018",11,34
"48020368013","2019",2,15
"48020368013","2020",34,60
"48020368013","2021",2,10
"48020370006","2014",3,16
"48020370010","2020",1,6
"48020370014","2012",1,45
"48020370014","2016",3,28
"48020370017","2013",1,1
"48020370017","2019",9,27
"48020370017","2020",2,9
"48020370020","2018",4,6
"48020370020","2019",3,16
"48020370020","2020",2,20
"48020370021","2020",1,1
"48020370022","2019",3,3
"48020371003","2017",1,1
"48020373001","2020",1,2
"48020373002","2018",1,4
"48020373002","2019",1,2
"48020374005","2011",1,1
"48020376003","2018",1,3
"48020376003","2019",2,12
"48020376003","2020",12,40
"48020384001","2020",1,3
"48020387001","2016",7,38
"48020387001","2017",9,26
"48020387001","2018",9,47
"48020387001","2019",24,81
"48020387001","2020",29,73
"48020387001","2021",3,16
"48020387014","2019",2,12
"48020387014","2020",1,4
"48020387028","2021",1,1
"48020387029","2021",1,2
"48020387031","2015",1,5
"48020387031","2019",1,10
"48020387031","2020",7,17
"48020387034","2009",3,54
"48020387034","2011",6,38
"48020387034","2012",3,34
"48020387034","2014",11,30
"48020387034","2015",12,70
"48020387034","2016",36,89
"48020387034","2017",42,91
"48020387034","2018",58,108
"48020387034","2019",160,117
"48020387034","2020",294,139
"48020387034","2021",41,33
"48020388006","2014",1,1
"48020388006","2019",1,2
"48020388007","2018",2,8
"48020388014","2019",2,3
"48020388022","2014",2,8
"48020388022","2015",1,1
"48020388027","2013",1,1
"48020388028","2019",1,1
"48020388030","2019",1,1
"48020390003","2013",2,5
"48020390003","2019",1,1
"48020390012","2012",1,13
"48020390012","2013",1,4
"48020390022","2013",2,4
"48020390022","2014",1,1
"48020390022","2017",1,9
"48020390027","2017",1,3
"48020390028","2011",2,3
"48020391005","2011",6,53
"48020391005","2012",9,43
"48020391005","2013",4,36
"48020391005","2014",5,34
"48020391005","2016",1,18
"48020391005","2017",1,24
"48020391005","2018",2,23
"48020391005","2019",1,1
"48020391005","2020",1,21
"48020391006","2012",1,2
"48020391006","2017",1,26
"48020391016","2012",1,10
"48020391024","2012",1,2
"48020391024","2020",1,5
"48020391034","2013",1,8
"48020391037","2014",1,4
"48020391037","2018",1,1
"48020393005","2012",1,7
"48020393010","2017",1,14
"48020393013","2018",1,6
"48020393027","2014",1,1
"48020393036","2017",1,8
"48020393036","2020",1,18
"48020393045","2014",1,1
"48020393045","2017",1,2
"48020393048","2018",1,4
"48020393050","2014",1,1
"48020393058","2014",1,1
"48020393058","2018",1,1
"48020393059","2013",1,18
"48020393060","2018",2,9
"48020401006","2019",1,7
"48020401006","2020",1,11
"48020404002","2020",1,2
"48020404004","2008",1,19
"48020404004","2009",2,39
"48020404004","2010",1,24
"48020404004","2011",1,23
"48020404004","2014",1,4
"48020404004","2018",1,23
"48020404009","2019",1,6
"48020404010","2013",1,19
"48020404020","2016",1,34
"48020404023","2018",1,16
"48020404025","2021",1,5
"48020404026","2015",1,5
"48020404029","2015",1,8
"48020404030","2021",1,2
"48020404031","2021",1,3
"48020404041","2013",1,1
"48020404064","2020",1,15
"48020404076","2013",1,1
"48020404076","2016",1,30
"48020404076","2017",1,29
"48020404076","2018",2,31
"48020404076","2019",3,18
"48020404076","2020",1,2
"48020404076","2021",1,1
"48020404080","2009",1,16
"48020404080","2013",1,18
"48020404080","2015",2,22
"48020404080","2017",1,9
"48020404080","2018",10,62
"48020404080","2019",15,68
"48020404080","2020",26,75
"48020404080","2021",1,2
"48020404087","2009",1,27
"48020404087","2010",1,11
"48020404087","2011",1,15
"48020404087","2012",2,19
"48020404087","2013",1,5
"48020404087","2014",5,75
"48020404087","2015",5,52
"48020404087","2016",6,76
"48020404087","2017",17,105
"48020404087","2018",14,95
"48020404087","2019",13,71
"48020404087","2020",20,106
"48020404087","2021",11,16
"48020407001","2015",1,12
"48020407001","2019",1,3
"48020407007","2010",1,8
"48020407007","2019",2,3
"48020407007","2020",1,5
"48020407013","2015",1,15
"48020407014","2019",18,45
"48020407014","2020",1,6
"48020407014","2021",1,1
"48020407015","2013",1,16
"48020407015","2014",1,1
"48020409005","2010",1,2
"48020409016","2019",1,10
