"DBUID","year","n_checklists","species_richness"
"35180115003","2019",1,3
"35180117002","2021",1,4
"35180118003","2016",2,18
"35180118003","2017",2,6
"35180121002","2014",3,4
"35180121002","2017",1,1
"35180125001","2021",1,1
"35180129001","2019",2,11
"35180129001","2020",1,1
"35180129001","2021",1,4
"35180130002","2013",1,3
"35180130002","2014",1,4
"35180130002","2017",1,11
"35180130002","2018",1,6
"35180130002","2019",11,14
"35180131001","2020",1,9
"35180133007","2011",1,3
"35180133007","2017",2,13
"35180133007","2018",5,7
"35180133007","2019",12,13
"35180133007","2020",6,14
"35180133007","2021",1,6
"35180136001","2015",1,12
"35180137001","2016",1,14
"35180137001","2017",4,14
"35180137001","2018",2,6
"35180137001","2019",5,11
"35180140003","2013",2,3
"35180142003","2013",1,3
"35180142003","2016",13,30
"35180142003","2017",6,30
"35180142003","2018",1,1
"35180142003","2019",2,8
"35180142003","2020",5,11
"35180144002","2012",1,6
"35180144002","2020",2,4
"35180144002","2021",1,1
"35180147004","2017",1,6
"35180147004","2018",3,5
"35180147004","2020",1,5
"35180148001","2014",1,4
"35180148001","2015",1,2
"35180148001","2016",1,22
"35180148001","2019",1,12
"35180149003","2016",1,7
"35180149003","2017",1,4
"35180151003","2010",1,2
"35180151003","2011",2,5
"35180151003","2012",12,9
"35180151003","2013",11,11
"35180151003","2016",2,9
"35180151003","2017",1,4
"35180151003","2018",2,5
"35180151008","2020",1,2
"35180152004","2020",1,5
"35180152004","2021",4,9
"35180153002","2010",1,6
"35180153002","2011",1,2
"35180153002","2013",2,10
"35180156001","2019",1,1
"35180156001","2020",1,4
"35180157001","2019",1,5
"35180157002","2010",1,7
"35180158010","2014",5,11
"35180158010","2016",7,10
"35180158010","2017",15,17
"35180158010","2018",3,11
"35180158010","2019",5,15
"35180158010","2020",3,13
"35180159008","2016",2,4
"35180160006","2009",1,4
"35180161003","2020",1,4
"35180161008","2016",1,3
"35180161008","2020",1,6
"35180161012","2012",1,2
"35180161012","2018",2,7
"35180162007","2017",1,3
"35180162007","2020",1,2
"35180162008","2011",3,14
"35180162008","2012",1,14
"35180162008","2014",4,15
"35180162008","2017",2,7
"35180162008","2019",1,14
"35180166001","2016",2,8
"35180166001","2017",2,6
"35180166001","2018",1,6
"35180169001","2017",4,5
"35180169001","2018",1,2
"35180169002","2011",1,17
"35180171005","2016",1,5
"35180171005","2017",8,20
"35180171005","2019",1,6
"35180171005","2020",3,12
"35180174005","2018",1,4
"35180175003","2013",1,2
"35180175004","2007",6,13
"35180175004","2010",7,9
"35180175004","2011",18,15
"35180175004","2012",63,38
"35180175004","2013",50,37
"35180175004","2014",19,13
"35180175004","2017",11,20
"35180175004","2018",6,9
"35180175004","2019",3,18
"35180175004","2020",7,26
"35180175004","2021",1,8
"35180175005","2017",1,1
"35180179001","2020",1,3
"35180180001","2020",2,13
"35180180007","2016",1,11
"35180180007","2018",1,6
"35180180007","2019",5,13
"35180180007","2020",4,10
"35180181001","2013",9,20
"35180181001","2014",5,7
"35180181001","2016",44,20
"35180181001","2017",91,29
"35180181001","2018",67,29
"35180181001","2019",95,31
"35180181001","2020",97,22
"35180181001","2021",10,5
"35180181002","2017",51,33
"35180181002","2018",18,21
"35180181002","2019",72,32
"35180181002","2020",60,22
"35180181002","2021",9,9
"35180181004","2011",19,13
"35180181004","2012",34,15
"35180181004","2013",32,14
"35180181004","2014",16,5
"35180181004","2015",1,4
"35180181004","2016",4,5
"35180181004","2017",12,13
"35180181004","2018",11,8
"35180181004","2019",2,5
"35180181004","2020",3,7
"35180181004","2021",2,3
"35180182005","2020",16,11
"35180182005","2021",3,4
"35180184004","2021",1,2
"35180184012","2020",1,2
"35180184014","2016",1,2
"35180184014","2018",1,4
"35180184015","2011",1,10
"35180184015","2012",1,3
"35180184015","2013",2,5
"35180184015","2015",1,4
"35180184015","2017",8,10
"35180184015","2018",18,15
"35180184015","2019",16,15
"35180184015","2020",107,18
"35180184015","2021",12,6
"35180184016","2020",1,3
"35180184019","2009",1,32
"35180184019","2010",2,15
"35180184019","2011",4,79
"35180184019","2012",2,54
"35180185001","2018",1,3
"35180185002","2016",8,6
"35180185002","2017",65,10
"35180185002","2018",25,7
"35180185002","2019",5,5
"35180185002","2020",4,4
"35180185002","2021",2,1
"35180185004","2017",4,5
"35180185004","2019",7,4
"35180185004","2020",1,4
"35180185007","2018",1,3
"35180187009","2014",2,29
"35180190010","2011",7,9
"35180190010","2012",7,6
"35180190010","2013",15,6
"35180190010","2016",2,7
"35180190010","2017",3,6
"35180190010","2018",6,5
"35180192005","2014",1,16
"35180192007","2018",1,9
"35180192009","2016",1,5
"35180192009","2018",2,2
"35180192009","2020",4,14
"35180192009","2021",1,7
"35180193008","2019",1,16
"35180195007","2016",1,7
"35180195007","2017",3,13
"35180195007","2018",7,14
"35180195007","2019",9,15
"35180195007","2020",37,21
"35180195007","2021",5,4
"35180196003","2017",1,6
"35180198001","2017",1,1
"35180201002","2017",1,3
"35180201002","2018",3,4
"35180201002","2020",1,8
"35180201004","2019",1,1
"35180204001","2020",1,13
"35180204008","2013",1,5
"35180204008","2014",1,1
"35180204008","2017",6,8
"35180204008","2018",9,22
"35180204008","2019",3,5
"35180204008","2020",4,8
"35180206001","2020",1,1
"35180207002","2016",1,2
"35180210001","2017",1,4
"35180210001","2020",1,1
"35180211003","2010",1,6
"35180213005","2012",1,18
"35180213005","2013",2,30
"35180213005","2015",7,32
"35180213005","2016",3,17
"35180213005","2017",2,23
"35180213005","2019",2,21
"35180213005","2020",8,21
"35180216001","2019",1,5
"35180216001","2020",6,18
"35180216001","2021",3,13
"35180217001","2010",1,3
"35180217001","2011",3,5
"35180217001","2012",6,5
"35180217001","2013",9,12
"35180217001","2014",6,4
"35180217001","2017",3,5
"35180217001","2018",8,11
"35180217001","2019",8,16
"35180219001","2013",1,1
"35180219002","2012",3,9
"35180219002","2017",2,7
"35180219002","2018",1,4
"35180220002","2020",1,6
"35180220009","2013",1,1
"35180220009","2014",1,25
"35180220009","2018",1,1
"35180220013","2007",1,1
"35180220013","2010",7,8
"35180220013","2011",26,14
"35180220013","2012",34,15
"35180220013","2013",36,12
"35180220013","2014",18,12
"35180220013","2015",1,3
"35180220013","2016",2,6
"35180220013","2017",7,10
"35180220013","2018",8,10
"35180220013","2020",4,11
"35180221004","2018",1,5
"35180222001","2017",1,3
"35180222001","2018",1,4
"35180224003","2011",1,4
"35180226002","2010",1,23
"35180226002","2017",1,5
"35180227003","2014",2,3
"35180228001","2011",1,6
"35180228001","2014",1,2
"35180228001","2018",6,23
"35180228001","2019",6,20
"35180228001","2020",14,32
"35180228001","2021",7,16
"35180229001","2018",4,9
"35180229001","2019",1,2
"35180229001","2020",1,4
"35180229002","2020",1,7
"35180230001","2019",4,28
"35180231002","2014",1,1
"35180232003","2007",4,16
"35180232003","2008",1,6
"35180232003","2009",1,7
"35180232003","2010",1,6
"35180232003","2012",1,1
"35180232003","2021",1,3
"35180234004","2021",3,8
"35180236001","2020",5,37
"35180236002","2017",1,5
"35180239001","2021",2,4
"35180239002","2018",1,4
"35180240004","2020",1,9
"35180240004","2021",15,15
"35180242002","2019",6,14
"35180242002","2020",1,13
"35180242003","2018",2,2
"35180243001","2010",1,9
"35180243001","2011",8,30
"35180243001","2012",3,13
"35180243001","2014",1,19
"35180243001","2018",5,24
"35180243001","2019",2,18
"35180243001","2020",8,42
"35180243001","2021",1,8
"35180244002","2014",1,2
"35180244004","2016",4,11
"35180248001","2013",1,1
"35180248002","2010",1,1
"35180248002","2014",1,2
"35180248002","2019",1,1
"35180248002","2020",1,10
"35180248004","2013",3,4
"35180248004","2014",1,4
"35180248004","2018",1,1
"35180248004","2020",1,3
"35180249003","2019",4,15
"35180249003","2020",2,12
"35180250002","2009",1,31
"35180250002","2011",2,57
"35180250002","2014",2,21
"35180250002","2015",1,11
"35180250002","2017",2,21
"35180250002","2018",2,15
"35180250002","2019",5,20
"35180250002","2020",1,1
"35180250002","2021",2,11
"35180251002","2019",3,11
"35180251002","2020",11,24
"35180251002","2021",3,10
"35180253009","2021",1,12
"35180254012","2013",1,1
"35180255001","2016",1,5
"35180255006","2015",1,13
"35180255014","2018",1,3
"35180256005","2010",1,5
"35180256005","2011",1,3
"35180256005","2012",3,6
"35180256005","2013",1,3
"35180256005","2017",1,2
"35180258001","2018",1,4
"35180259003","2017",1,2
"35180260003","2015",1,1
"35180260004","2017",1,1
"35180260004","2018",7,16
"35180260004","2019",2,11
"35180260004","2020",5,12
"35180260004","2021",2,5
"35180262008","2019",1,2
"35180263004","2015",1,6
"35180264001","2018",1,1
"35180265007","2017",1,2
"35180265007","2018",2,7
"35180273009","2020",1,1
"35180275013","2017",2,13
"35180276008","2016",2,9
"35180276013","2016",2,9
"35180276013","2018",1,6
"35180276013","2019",2,15
"35180276013","2020",5,24
"35180276013","2021",1,3
"35180276014","2020",1,3
"35180276014","2021",1,3
"35180277001","2020",1,5
"35180285001","2020",1,4
"35180285001","2021",3,6
"35180285002","2017",1,1
"35180285002","2018",1,9
"35180285002","2019",4,13
"35180285002","2020",14,71
"35180285002","2021",1,8
"35180286004","2019",3,11
"35180286005","2021",5,15
"35180286007","2016",5,6
"35180286007","2018",6,7
"35180286007","2019",5,11
"35180286007","2020",88,37
"35180286007","2021",5,8
"35180287004","2019",1,4
"35180293004","2021",12,15
"35180296002","2020",1,15
"35180297003","2011",1,5
"35180297006","2019",3,4
"35180298002","2016",2,5
"35180298002","2017",1,8
"35180298002","2018",1,12
"35180298002","2019",4,23
"35180298002","2020",7,22
"35180298002","2021",1,8
"35180299004","2013",1,1
"35180299004","2015",3,12
"35180299004","2016",3,12
"35180299004","2017",24,25
"35180299004","2018",48,39
"35180299004","2019",32,26
"35180299004","2020",114,48
"35180299004","2021",60,29
"35180301001","2010",1,4
"35180301001","2011",6,7
"35180301001","2012",35,18
"35180301001","2013",14,15
"35180301001","2014",10,9
"35180301001","2018",2,8
"35180302001","2016",1,1
"35180303005","2019",1,1
"35180305002","2021",10,16
"35180306004","2015",1,2
"35180306004","2018",1,2
"35180306004","2019",2,9
"35180307001","2021",2,11
"35180307003","2020",4,11
"35180307006","2018",9,22
"35180307006","2019",6,19
"35180307006","2020",2,15
"35180307006","2021",1,11
"35180309004","2015",1,4
"35180310001","2017",1,2
"35180311002","2016",2,6
"35180311002","2017",1,2
"35180311002","2018",3,5
"35180311002","2019",1,3
"35180312003","2017",1,1
"35180312005","2010",1,3
"35180312005","2011",12,12
"35180312005","2012",50,16
"35180312005","2013",48,20
"35180312005","2014",24,9
"35180312005","2015",1,8
"35180312005","2016",1,10
"35180312005","2017",2,3
"35180312005","2018",12,14
"35180312005","2019",3,8
"35180312005","2020",1,3
"35180312009","2009",2,8
"35180312009","2010",1,23
"35180312009","2011",1,1
"35180312009","2016",20,45
"35180312009","2017",27,49
"35180312009","2018",38,50
"35180312009","2019",16,53
"35180312009","2020",59,79
"35180312009","2021",4,19
"35180315002","2018",1,4
"35180315006","2017",22,14
"35180315006","2018",33,17
"35180315006","2019",4,9
"35180315006","2020",40,23
"35180315006","2021",9,7
"35180315008","2016",10,38
"35180315008","2017",9,23
"35180315008","2018",26,53
"35180315008","2019",14,34
"35180315008","2020",10,28
"35180316002","2021",1,4
"35180316008","2007",1,12
"35180316008","2010",73,74
"35180316008","2011",226,121
"35180316008","2012",294,122
"35180316008","2013",270,116
"35180316008","2014",200,120
"35180316008","2015",140,95
"35180316008","2016",199,101
"35180316008","2017",219,107
"35180316008","2018",190,98
"35180316008","2019",194,105
"35180316008","2020",461,142
"35180316008","2021",98,37
"35180317002","2018",1,13
"35180321002","2017",1,3
"35180321002","2020",1,14
"35180321004","2017",30,29
"35180321004","2018",12,35
"35180321004","2019",13,37
"35180321004","2020",8,32
"35180321004","2021",7,20
"35180322001","2020",23,43
"35180322001","2021",6,15
"35180325002","2017",1,4
"35180325002","2019",2,4
"35180325002","2020",1,2
"35180326002","2009",1,13
"35180326002","2016",2,11
"35180327002","2017",2,14
"35180327002","2020",1,4
"35180331003","2009",1,1
"35180331003","2014",4,17
"35180331003","2016",2,6
"35180331003","2017",1,8
"35180331003","2018",8,8
"35180331003","2019",1,10
"35180331003","2020",2,4
"35180331003","2021",1,13
"35180333002","2020",1,4
"35180336002","2016",1,5
"35180336002","2017",4,12
"35180337001","2016",4,6
"35180337001","2017",1,11
"35180337003","2021",6,10
"35180339003","2010",5,8
"35180339003","2011",12,12
"35180339003","2012",23,16
"35180339003","2013",21,12
"35180339003","2014",8,9
"35180339003","2017",2,3
"35180339003","2018",3,4
"35180339003","2019",2,4
"35180339003","2020",4,6
"35180340002","2021",1,2
"35180345006","2013",1,1
"35180345006","2014",1,4
"35180345006","2017",1,1
"35180345006","2018",1,15
"35180347002","2021",4,11
"35180350003","2013",1,5
"35180350003","2018",2,18
"35180350003","2019",1,9
"35180350003","2020",2,11
"35180350003","2021",3,10
"35180351002","2020",1,5
"35180534001","2012",4,9
"35180534001","2013",3,7
"35180534001","2014",2,2
"35180534001","2015",1,1
"35180534001","2017",2,6
"35180534001","2019",2,15
"35180534002","2010",2,47
"35180534002","2011",9,76
"35180534002","2012",4,68
"35180534002","2013",5,72
"35180534002","2014",2,3
"35180534002","2017",4,13
"35180534002","2018",2,7
"35180534002","2019",1,6
"35180534002","2020",1,6
"35180534004","2012",1,1
"35180534004","2013",1,1
"35180534004","2015",2,7
"35180534004","2018",1,4
"35180534004","2019",2,28
"35180534005","2016",1,7
"35180534005","2017",1,7
"35180534005","2018",1,2
"35180534005","2019",1,4
"35180534005","2020",1,2
"35180534006","2015",3,8
"35180534006","2016",3,20
"35180534006","2019",3,10
"35180534006","2020",5,16
"35180534007","2012",1,1
"35180534007","2016",2,20
"35180534007","2017",1,4
"35180534007","2019",5,9
"35180534008","2012",1,1
"35180534008","2014",2,4
"35180534008","2015",1,3
"35180534008","2017",2,5
"35180534008","2018",2,2
"35180534008","2019",2,10
"35180534008","2020",2,9
"35180534009","2014",1,2
"35180534009","2015",2,8
"35180534009","2016",6,18
"35180534009","2017",4,16
"35180534009","2018",3,9
"35180534009","2019",1,1
"35180534009","2021",1,2
"35180534010","2014",1,11
"35180534010","2015",1,1
"35180534010","2019",1,1
"35180534013","2009",2,11
"35180534013","2015",1,1
"35180534013","2017",2,25
"35180534013","2019",1,2
"35180534013","2021",2,5
"35180595002","2014",1,1
"35180595002","2015",1,9
"35180595002","2016",1,12
"35180596001","2020",1,5
"35180597003","2014",1,1
"35180597009","2012",8,12
"35180597009","2013",4,8
"35180597009","2014",4,4
"35180597009","2016",2,3
"35180597009","2017",3,9
"35180597009","2018",1,2
"35180597009","2019",3,10
"35180597009","2020",1,2
"35180601004","2020",5,23
"35180602005","2020",21,33
"35180604001","2011",1,6
"35180604001","2012",1,7
"35180604001","2014",3,21
"35180604001","2015",2,8
"35180604001","2016",4,14
"35180604001","2017",1,6
"35180604001","2018",2,9
"35180604001","2019",3,15
"35180604001","2020",40,37
"35180604001","2021",1,4
"35180604003","2020",11,27
"35180604003","2021",1,9
"35180605001","2021",1,9
"35180605004","2011",1,6
"35180605004","2016",2,9
"35180606001","2018",1,9
"35180606001","2019",4,33
"35180606001","2020",2,18
"35180606001","2021",1,8
"35180607005","2012",1,1
"35180607005","2013",2,5
"35180607005","2017",1,2
"35180607005","2020",1,1
"35180607006","2019",1,3
"35180607011","2013",2,14
"35180607011","2014",1,8
"35180607011","2015",1,11
"35180607014","2010",1,2
"35180607014","2012",2,4
"35180607014","2013",5,11
"35180607014","2014",2,7
"35180607014","2016",1,3
"35180607014","2017",1,1
"35180607014","2018",1,1
"35180607015","2018",1,9
"35180607016","2012",2,2
"35180607016","2013",1,1
"35180607016","2017",1,2
"35180607017","2010",1,4
"35180607017","2011",16,13
"35180607017","2012",8,21
"35180607017","2013",7,14
"35180607017","2014",4,9
"35180607017","2015",1,4
"35180607017","2016",2,5
"35180607017","2017",5,23
"35180607017","2018",6,9
"35180607017","2019",5,15
"35180607017","2020",1,3
"35180608002","2012",1,1
"35180609003","2014",1,5
"35180613003","2016",2,24
"35180613003","2017",5,43
"35180613003","2018",1,27
"35180613003","2020",1,11
"35180613004","2009",1,28
"35180613004","2013",3,8
"35180613004","2014",2,31
"35180613004","2016",3,55
"35180613004","2017",1,25
"35180613004","2019",5,54
"35180613004","2020",8,43
"35180616003","2014",2,3
"35180616003","2017",1,5
"35180616003","2018",2,4
"35180620002","2011",2,5
"35180620002","2012",1,2
"35180620002","2013",1,3
"35180620002","2017",2,4
"35180622002","2009",1,2
"35180622002","2011",3,42
"35180622002","2014",1,20
"35180622002","2016",30,27
"35180622002","2017",14,24
"35180622002","2018",4,12
"35180622002","2019",6,59
"35180622002","2020",24,84
"35180624002","2016",1,7
"35180625005","2013",1,5
"35180625005","2019",1,1
"35180626002","2007",2,13
"35180626002","2009",2,13
"35180626002","2010",26,63
"35180626002","2011",47,77
"35180626002","2012",37,70
"35180626002","2013",42,62
"35180626002","2014",27,52
"35180626002","2015",15,64
"35180626002","2016",60,60
"35180626002","2017",60,62
"35180626002","2018",70,70
"35180626002","2019",50,67
"35180626002","2020",36,62
"35180626002","2021",12,30
"35180626003","2016",2,24
"35180626003","2018",1,3
"35180626003","2019",2,9
"35180626003","2020",2,23
"35180626003","2021",1,11
"35180626004","2007",1,3
"35180626004","2008",1,9
"35180626004","2009",8,36
"35180626004","2010",20,73
"35180626004","2011",13,54
"35180626004","2012",18,63
"35180626004","2013",19,69
"35180626004","2014",7,45
"35180626004","2015",20,70
"35180626004","2016",66,91
"35180626004","2017",65,94
"35180626004","2018",48,98
"35180626004","2019",58,116
"35180626004","2020",36,92
"35180626004","2021",5,23
"35180627009","2013",1,1
"35180627009","2014",1,1
"35180627009","2015",1,4
"35180627015","2012",1,5
"35180627020","2017",1,1
"35180627020","2020",1,5
"35180627021","2007",11,142
"35180627021","2008",17,111
"35180627021","2009",31,140
"35180627021","2010",128,186
"35180627021","2011",124,203
"35180627021","2012",184,216
"35180627021","2013",153,184
"35180627021","2014",155,202
"35180627021","2015",315,210
"35180627021","2016",337,210
"35180627021","2017",211,185
"35180627021","2018",152,183
"35180627021","2019",178,188
"35180627021","2020",345,225
"35180627021","2021",38,56
"35180628004","2020",4,35
"35180630005","2019",1,1
"35180631005","2012",1,3
"35180631005","2013",3,4
"35180631005","2014",3,4
"35180631005","2017",2,3
"35180631005","2018",1,2
"35180631007","2010",1,3
"35180631007","2011",4,5
"35180631007","2012",23,16
"35180631007","2013",37,14
"35180631007","2014",9,5
"35180631007","2015",1,3
"35180631007","2016",3,5
"35180631007","2017",3,5
"35180631007","2019",1,15
"35180632002","2014",1,1
"35180632002","2016",1,10
"35180635001","2018",1,1
"35180636004","2014",1,2
"35180639003","2013",1,1
"35180639003","2014",1,4
"35180642001","2015",1,1
"35180642006","2017",1,1
"35180642006","2020",1,8
"35180644005","2018",1,27
"35180644006","2012",1,1
"35180645006","2010",1,6
"35180645006","2011",2,4
"35180645006","2012",9,7
"35180645006","2013",15,11
"35180645006","2014",3,4
"35180645006","2015",1,20
"35180645006","2017",4,6
"35180645006","2018",1,2
"35180647001","2010",1,5
"35180647001","2012",3,17
"35180647001","2013",2,21
"35180647001","2014",1,6
"35180647001","2017",4,19
"35180647002","2020",1,4
"35180654002","2020",3,3
"35180654006","2011",1,1
"35180654006","2013",1,2
"35180655001","2013",3,8
"35180655002","2013",1,2
"35180655002","2014",1,1
"35180655002","2018",1,1
"35180655002","2019",1,2
"35180657003","2020",1,4
"35180657003","2021",8,6
"35180658002","2017",1,7
"35180658003","2020",1,4
"35180660011","2020",2,4
"35180660012","2016",1,3
"35180663003","2013",1,1
"35180665016","2013",1,1
"35180665016","2019",1,2
"35180672003","2020",1,4
"35180676001","2013",1,10
"35180676001","2014",1,4
"35180676002","2020",1,7
"35180677004","2013",1,3
"35180677004","2020",1,4
"35180680001","2021",2,6
"35180683005","2007",1,37
"35180683005","2014",1,1
"35180683005","2015",1,4
"35180683005","2017",2,42
"35180683005","2018",5,27
"35180683005","2019",1,9
"35180683005","2020",1,15
"35180683005","2021",3,11
"35180685002","2017",2,2
"35180685002","2018",6,8
"35180685002","2020",5,20
"35180685002","2021",1,1
"35180685003","2015",8,27
"35180685003","2016",13,27
"35180685003","2017",8,24
"35180685003","2018",26,27
"35180685003","2019",39,42
"35180685003","2020",33,36
"35180686001","2016",1,8
"35180686001","2017",2,12
"35180686001","2018",3,23
"35180686001","2019",1,7
"35180686001","2020",39,42
"35180686001","2021",18,19
"35180687003","2021",1,4
"35180688004","2019",5,15
"35180688004","2021",5,10
"35180689002","2007",2,7
"35180689002","2011",2,12
"35180689002","2012",1,4
"35180689002","2019",3,13
"35180689002","2021",6,10
"35180689005","2019",2,4
"35180689005","2020",2,5
"35180691001","2013",2,4
"35180691001","2018",3,16
"35180692001","2011",1,2
"35180692001","2012",8,17
"35180692001","2013",14,14
"35180692001","2014",1,1
"35180692001","2016",2,10
"35180692001","2017",6,5
"35180692001","2018",12,12
"35180692001","2019",1,4
"35180692001","2020",3,14
"35180692002","2012",1,2
"35180692002","2013",2,6
"35180692002","2014",1,1
"35180693008","2012",1,5
"35180693008","2013",6,15
"35180693008","2014",3,8
"35180693008","2015",1,2
"35180693008","2016",1,2
"35180693008","2017",1,3
"35180693008","2018",1,5
"35180693008","2019",2,7
"35180693008","2020",3,17
"35180693016","2010",2,8
"35180693016","2011",4,9
"35180693016","2012",1,4
"35180693016","2013",6,20
"35180693016","2014",2,4
"35180693016","2016",7,21
"35180693016","2017",39,63
"35180693016","2018",7,28
"35180693016","2019",27,71
"35180693016","2020",31,84
"35180693016","2021",1,5
"35180697003","2021",3,9
"35180698001","2021",4,4
"35180698019","2020",1,4
"35180699001","2018",2,9
"35180699001","2020",3,5
"35180702004","2020",1,3
"35180703002","2019",1,2
"35180703002","2021",1,10
"35180707001","2018",1,3
"35180707001","2021",1,3
"35180711001","2018",2,11
"35180711001","2019",135,29
"35180711001","2020",104,26
"35180711001","2021",9,12
"35180711002","2013",1,1
"35180711002","2015",1,8
"35180711003","2013",1,1
"35180711003","2020",1,5
"35180712002","2019",2,7
"35180712003","2019",1,4
"35180712004","2019",1,2
"35180713007","2019",1,7
"35180713008","2020",1,4
"35180713009","2019",1,1
"35180715004","2010",4,5
"35180716010","2020",2,21
"35180718007","2012",1,8
"35180718007","2017",1,20
"35180718007","2018",1,19
"35180718007","2020",2,38
"35180722001","2020",1,14
"35180724001","2012",2,9
"35180724001","2013",1,8
"35180724001","2014",1,9
"35180724001","2018",4,34
"35180724001","2019",3,20
"35180724001","2020",16,58
"35180724001","2021",4,10
"35180726002","2017",1,2
"35180726002","2019",1,1
"35180726004","2013",1,5
"35180726011","2008",1,38
"35180726011","2010",1,16
"35180726011","2011",9,49
"35180726011","2012",21,28
"35180726011","2013",25,56
"35180726011","2014",8,31
"35180726011","2015",78,165
"35180726011","2016",52,159
"35180726011","2017",53,148
"35180726011","2018",57,160
"35180726011","2019",124,183
"35180726011","2020",82,139
"35180726011","2021",5,25
"35180726012","2012",1,8
"35180726012","2014",1,7
"35180726013","2020",5,14
"35180726014","2007",1,16
"35180726014","2010",3,62
"35180726014","2011",14,83
"35180726014","2012",1,7
"35180726014","2013",16,64
"35180726014","2014",6,55
"35180726014","2015",6,43
"35180726014","2016",18,47
"35180726014","2017",22,53
"35180726014","2018",22,54
"35180726014","2019",34,84
"35180726014","2020",34,90
"35180726014","2021",6,20
"35180732009","2011",2,2
"35180732009","2018",1,1
"35180732009","2019",2,13
"35180732010","2011",1,1
"35180732010","2013",4,13
"35180732010","2014",1,10
"35180732010","2015",1,5
"35180732010","2016",2,9
"35180732010","2017",2,11
"35180732010","2018",2,4
"35180732010","2019",1,4
"35180732010","2020",3,28
"35180732010","2021",1,11
"35180732011","2011",2,6
"35180732011","2014",1,1
"35180732011","2015",1,7
"35180732011","2016",1,6
"35180732011","2018",2,8
"35180732011","2019",2,12
"35180732011","2020",2,17
"35180732012","2015",1,1
"35180732013","2012",2,2
"35180732013","2016",1,2
"35180732013","2018",2,3
"35180733002","2020",1,4
"35180733003","2017",1,10
"35180733003","2018",1,6
"35180733003","2019",3,16
"35180733003","2020",3,19
"35180733003","2021",6,10
"35180736002","2015",1,14
"35180736002","2018",5,24
"35180736002","2019",13,59
"35180736002","2020",41,67
"35180736003","2016",1,2
"35180737001","2018",1,2
"35180737003","2015",1,22
"35180737003","2016",1,7
"35180739007","2015",6,36
"35180739007","2016",4,27
"35180739007","2017",6,28
"35180739007","2018",2,30
"35180739007","2019",1,18
"35180739007","2020",3,16
"35180769001","2016",6,9
"35180769001","2017",4,11
"35180769002","2020",1,1
"35180769003","2018",4,6
"35180769003","2019",11,18
"35180769004","2020",1,10
"35180770003","2020",53,47
"35180770003","2021",30,19
"35180771002","2012",1,1
"35180771002","2016",1,1
"35180771002","2020",1,5
"35180771002","2021",1,9
"35180772002","2015",1,1
"35180772002","2016",2,9
"35180773003","2019",3,9
"35180773004","2012",1,9
"35180773004","2020",1,3
"35180774001","2018",1,3
"35180775005","2018",1,1
"35180777005","2010",2,5
"35180777005","2011",46,48
"35180777005","2012",23,35
"35180777005","2013",35,30
"35180777005","2014",21,34
"35180777005","2015",2,14
"35180777005","2016",4,17
