"POSTALCODE","year","n_checklists","species_richness"
"K0H1X0","2018",35,94
"K0H1X0","2019",92,120
"K0H1X0","2020",114,120
"K0H1X0","2021",18,35
"K0H1Y0","2008",1,8
"K0H1Y0","2010",1,2
"K0H1Y0","2011",4,21
"K0H1Y0","2012",6,34
"K0H1Y0","2013",9,20
"K0H1Y0","2014",20,78
"K0H1Y0","2015",7,26
"K0H1Y0","2016",15,43
"K0H1Y0","2017",17,50
"K0H1Y0","2018",7,80
"K0H1Y0","2019",4,10
"K0H1Y0","2020",17,63
"K0H1Y0","2021",11,31
"K0H2B0","2007",1,25
"K0H2B0","2008",5,47
"K0H2B0","2009",5,50
"K0H2B0","2010",3,25
"K0H2B0","2011",5,61
"K0H2B0","2013",3,16
"K0H2B0","2014",1,24
"K0H2B0","2016",3,45
"K0H2B0","2019",4,12
"K0H2H0","2007",2,18
"K0H2H0","2008",1,11
"K0H2H0","2009",3,17
"K0H2H0","2010",1,11
"K0H2H0","2011",14,34
"K0H2H0","2012",25,28
"K0H2H0","2013",37,73
"K0H2H0","2014",47,98
"K0H2H0","2015",25,92
"K0H2H0","2016",41,90
"K0H2H0","2017",75,115
"K0H2H0","2018",62,117
"K0H2H0","2019",51,115
"K0H2H0","2020",90,119
"K0H2H0","2021",33,43
"K0H2L0","2007",9,114
"K0H2L0","2008",28,93
"K0H2L0","2009",19,100
"K0H2L0","2010",14,94
"K0H2L0","2011",182,150
"K0H2L0","2012",196,155
"K0H2L0","2013",155,147
"K0H2L0","2014",233,149
"K0H2L0","2015",153,153
"K0H2L0","2016",144,148
"K0H2L0","2017",176,141
"K0H2L0","2018",154,161
"K0H2L0","2019",221,163
"K0H2L0","2020",251,157
"K0H2L0","2021",73,35
"K0H2N0","2007",1,2
"K0H2N0","2009",2,33
"K0H2N0","2010",1,1
"K0H2N0","2013",9,43
"K0H2N0","2014",11,22
"K0H2N0","2015",9,58
"K0H2N0","2016",38,48
"K0H2N0","2017",236,132
"K0H2N0","2018",170,124
"K0H2N0","2019",179,114
"K0H2N0","2020",166,113
"K0H2N0","2021",55,33
"K0H2S0","2007",41,190
"K0H2S0","2008",34,192
"K0H2S0","2009",86,201
"K0H2S0","2010",100,209
"K0H2S0","2011",130,205
"K0H2S0","2012",207,212
"K0H2S0","2013",317,216
"K0H2S0","2014",401,219
"K0H2S0","2015",264,215
"K0H2S0","2016",389,221
"K0H2S0","2017",270,211
"K0H2S0","2018",378,210
"K0H2S0","2019",796,223
"K0H2S0","2020",673,229
"K0H2S0","2021",163,82
"K0H2T0","2007",13,26
"K0H2T0","2008",10,23
"K0H2T0","2009",1,40
"K0H2T0","2010",6,10
"K0H2T0","2011",14,32
"K0H2T0","2012",65,63
"K0H2T0","2013",95,117
"K0H2T0","2014",378,110
"K0H2T0","2015",74,102
"K0H2T0","2016",556,145
"K0H2T0","2017",499,138
"K0H2T0","2018",278,141
"K0H2T0","2019",295,141
"K0H2T0","2020",658,147
"K0H2T0","2021",105,36
"K0H2V0","2008",2,39
"K0H2V0","2009",1,49
"K0H2V0","2011",3,55
"K0H2V0","2012",1,35
"K0H2V0","2013",1,6
"K0H2V0","2014",1,18
"K0H2V0","2015",1,10
"K0H2V0","2016",3,63
"K0H2V0","2017",4,56
"K0H2V0","2018",19,62
"K0H2V0","2019",14,61
"K0H2V0","2020",12,58
"K0H2W0","2007",2,46
"K0H2W0","2008",4,55
"K0H2W0","2009",7,124
"K0H2W0","2010",3,30
"K0H2W0","2012",3,22
"K0H2W0","2013",4,53
"K0H2W0","2014",65,104
"K0H2W0","2015",256,148
"K0H2W0","2016",263,150
"K0H2W0","2017",350,143
"K0H2W0","2018",351,151
"K0H2W0","2019",367,159
"K0H2W0","2020",404,156
"K0H2W0","2021",55,34
"K0H2Y0","2007",38,153
"K0H2Y0","2008",98,118
"K0H2Y0","2009",20,158
"K0H2Y0","2010",49,133
"K0H2Y0","2011",50,145
"K0H2Y0","2012",112,150
"K0H2Y0","2013",106,154
"K0H2Y0","2014",160,193
"K0H2Y0","2015",259,190
"K0H2Y0","2016",613,200
"K0H2Y0","2017",622,191
"K0H2Y0","2018",917,190
"K0H2Y0","2019",592,205
"K0H2Y0","2020",690,208
"K0H2Y0","2021",177,75
"K0K3N0","2014",3,41
"K0K3N0","2015",1,12
"K0K3N0","2016",3,17
"K0K3N0","2017",6,50
"K0K3N0","2018",3,19
"K0K3N0","2019",6,49
"K0K3N0","2020",9,45
"K7G2V5","2008",1,4
"K7G2V5","2009",3,11
"K7G2V5","2010",1,2
"K7G2V5","2011",2,2
"K7G2V5","2012",4,2
"K7G2V5","2013",2,10
"K7G2V5","2014",7,18
"K7G2V5","2015",4,27
"K7G2V5","2016",8,34
"K7G2V5","2017",4,13
"K7G2V5","2018",15,45
"K7G2V5","2019",18,65
"K7G2V5","2020",3,22
"K7G2V5","2021",2,12
"K7G2V6","2008",1,1
"K7G2V6","2009",2,41
"K7G2V6","2010",7,62
"K7G2V6","2011",27,71
"K7G2V6","2012",21,90
"K7G2V6","2013",45,118
"K7G2V6","2014",62,125
"K7G2V6","2015",48,100
"K7G2V6","2016",44,108
"K7G2V6","2017",38,117
"K7G2V6","2018",36,108
"K7G2V6","2019",84,131
"K7G2V6","2020",246,160
"K7G2V6","2021",25,52
"K7K0B4","2017",2,9
"K7K0B4","2018",1,2
"K7K0B4","2019",3,7
"K7K0C3","2018",1,3
"K7K0C3","2019",10,15
"K7K0C6","2016",2,14
"K7K0C8","2013",1,3
"K7K0C8","2014",1,2
"K7K0C8","2015",1,7
"K7K0C8","2017",2,34
"K7K0C8","2018",1,9
"K7K0C8","2019",2,8
"K7K0C8","2020",3,8
"K7K0E1","2020",2,18
"K7K0E1","2021",2,13
"K7K0E3","2014",1,12
"K7K0E3","2015",1,11
"K7K0E3","2019",1,10
"K7K0E3","2020",1,7
"K7K0E7","2014",1,4
"K7K0E7","2015",2,17
"K7K0E7","2016",1,9
"K7K0E7","2017",3,22
"K7K0E9","2017",1,7
"K7K0G1","2021",1,19
"K7K0G3","2020",1,12
"K7K0G5","2020",2,11
"K7K0G5","2021",1,3
"K7K0J1","2015",1,19
"K7K0J1","2016",1,20
"K7K0J1","2020",1,3
"K7K0J7","2011",1,1
"K7K0J7","2012",1,1
"K7K1A5","2014",1,4
"K7K1B8","2014",1,3
"K7K1C6","2011",2,2
"K7K1C6","2012",1,3
"K7K1C7","2020",1,11
"K7K1G6","2018",1,2
"K7K1H4","2017",1,3
"K7K1H4","2018",7,10
"K7K1H4","2019",20,14
"K7K1H4","2020",94,35
"K7K1H4","2021",20,21
"K7K1N4","2013",1,16
"K7K1P5","2020",1,5
"K7K1S1","2021",1,6
"K7K1Z7","2013",3,35
"K7K1Z7","2018",1,5
"K7K1Z7","2019",1,6
"K7K2B9","2018",1,1
"K7K2B9","2019",1,1
"K7K2K1","2007",22,25
"K7K2P7","2013",1,8
"K7K2P7","2015",2,23
"K7K2P7","2016",1,13
"K7K2P7","2017",3,32
"K7K2P8","2015",1,21
"K7K2P8","2017",1,17
"K7K2P8","2018",2,12
"K7K2P8","2019",2,29
"K7K2V3","2021",1,11
"K7K2V4","2014",2,6
"K7K2W2","2020",1,18
"K7K2X7","2012",3,11
"K7K2X7","2013",3,7
"K7K2X7","2014",1,6
"K7K2X7","2015",1,6
"K7K2X7","2016",1,5
"K7K2X7","2017",3,9
"K7K2X7","2018",1,6
"K7K2X7","2020",4,8
"K7K2X7","2021",1,7
"K7K2Z4","2017",1,10
"K7K3B1","2020",1,15
"K7K3B2","2020",1,18
"K7K3C7","2020",4,40
"K7K3E6","2013",2,3
"K7K3E9","2019",1,1
"K7K3G5","2020",1,28
"K7K3G6","2020",1,9
"K7K3J3","2013",1,11
"K7K3J3","2014",1,7
"K7K3J3","2015",1,2
"K7K3J3","2016",1,5
"K7K3J3","2020",1,20
"K7K3J4","2019",1,8
"K7K3J6","2017",1,28
"K7K3J6","2018",1,12
"K7K3J7","2020",1,8
"K7K3J9","2013",1,12
"K7K3K5","2020",1,10
"K7K3K7","2011",1,1
"K7K3L5","2012",1,1
"K7K3L6","2014",1,1
"K7K3L6","2015",1,4
"K7K3L8","2020",1,3
"K7K3M1","2014",1,2
"K7K3R2","2014",4,9
"K7K3R2","2016",1,7
"K7K3S7","2020",2,16
"K7K3T1","2014",1,1
"K7K3T8","2021",1,6
"K7K3V1","2011",7,12
"K7K3V4","2017",1,3
"K7K3Y9","2014",1,1
"K7K4B8","2019",5,21
"K7K4C2","2010",1,1
"K7K4C2","2013",1,6
"K7K4C2","2014",3,6
"K7K4C2","2021",1,5
"K7K4C9","2011",1,1
"K7K4J6","2018",8,14
"K7K4J6","2020",4,11
"K7K4J6","2021",1,3
"K7K4K8","2018",1,15
"K7K4M2","2013",2,11
"K7K4M9","2021",1,7
"K7K4N3","2020",5,18
"K7K4N3","2021",8,9
"K7K4N9","2021",6,11
"K7K4P9","2016",1,4
"K7K4S9","2019",9,7
"K7K4Y5","2016",1,18
"K7K4Y5","2019",1,6
"K7K4Y8","2016",1,7
"K7K4Y8","2020",1,21
"K7K5B4","2019",1,10
"K7K5C2","2021",2,5
"K7K5C3","2018",1,7
"K7K5C3","2020",1,12
"K7K5C3","2021",4,16
"K7K5C5","2012",1,4
"K7K5C5","2014",1,3
"K7K5C5","2018",1,5
"K7K5C5","2019",1,4
"K7K5C5","2020",1,5
"K7K5C6","2021",2,11
"K7K5E2","2011",1,33
"K7K5E2","2012",1,7
"K7K5E2","2013",1,1
"K7K5E2","2014",5,23
"K7K5E2","2015",5,29
"K7K5E2","2016",5,62
"K7K5E2","2017",5,49
"K7K5E2","2018",2,5
"K7K5E2","2019",7,47
"K7K5E2","2020",30,74
"K7K5E2","2021",12,38
"K7K5G2","2010",1,2
"K7K5G2","2020",6,24
"K7K5G2","2021",1,8
"K7K5G4","2019",2,6
"K7K5G8","2010",1,9
"K7K5G8","2011",1,5
"K7K5G8","2012",1,10
"K7K5G8","2013",1,19
"K7K5G8","2014",2,23
"K7K5G8","2016",1,15
"K7K5G8","2017",2,21
"K7K5G8","2018",5,34
"K7K5G8","2019",9,42
"K7K5G8","2020",5,26
"K7K5G8","2021",1,1
"K7K5H5","2016",1,13
"K7K5H5","2018",1,15
"K7K5J1","2012",2,1
"K7K5J1","2020",1,16
"K7K5K7","2011",1,7
"K7K5L3","2007",1,6
"K7K5L5","2018",1,9
"K7K5L5","2019",1,4
"K7K5L5","2020",1,5
"K7K5L6","2015",1,3
"K7K5L6","2017",1,5
"K7K5L6","2018",2,22
"K7K5L6","2019",1,10
"K7K5N7","2016",1,6
"K7K5N8","2015",2,7
"K7K5R1","2014",1,1
"K7K5R1","2020",1,6
"K7K5R5","2020",1,3
"K7K5S1","2016",1,1
"K7K5S1","2017",4,16
"K7K5S1","2018",8,52
"K7K5S1","2019",21,49
"K7K5S1","2020",51,48
"K7K5S1","2021",16,26
"K7K5W3","2019",1,1
"K7K5W3","2020",1,2
"K7K5W3","2021",1,4
"K7K5W4","2015",1,3
"K7K5X8","2014",4,15
"K7K5X8","2015",6,18
"K7K5X8","2016",2,8
"K7K5X8","2017",2,7
"K7K5X9","2013",4,6
"K7K5X9","2014",6,14
"K7K5X9","2015",1,3
"K7K5X9","2016",3,14
"K7K5X9","2017",2,4
"K7K5Y4","2019",1,3
"K7K5Y4","2021",1,1
"K7K5Z8","2009",1,1
"K7K6C2","2013",1,2
"K7K6C2","2014",2,1
"K7K6C2","2016",1,6
"K7K6C2","2017",1,4
"K7K6C2","2019",1,3
"K7K6C3","2011",1,2
"K7K6C3","2012",1,1
"K7K6C7","2012",3,6
"K7K6C7","2013",3,5
"K7K6C7","2014",1,3
"K7K6C7","2017",1,3
"K7K6C7","2018",3,3
"K7K6C7","2020",1,2
"K7K6K6","2010",1,16
"K7K6K6","2012",1,16
"K7K6K6","2013",4,25
"K7K6K6","2014",10,40
"K7K6K6","2015",14,48
"K7K6K6","2016",12,49
"K7K6K6","2017",16,63
"K7K6K6","2018",19,54
"K7K6K6","2019",40,57
"K7K6K6","2020",48,70
"K7K6S4","2020",1,2
"K7K6V9","2014",1,6
"K7K6W7","2016",1,4
"K7K6W8","2016",1,9
"K7K6W8","2017",6,19
"K7K6W8","2018",3,33
"K7K6X2","2007",2,12
"K7K6X2","2008",1,5
"K7K6X2","2011",1,12
"K7K6X2","2013",6,39
"K7K6X2","2014",8,45
"K7K6X2","2015",7,45
"K7K6X2","2016",2,31
"K7K6X2","2017",6,44
"K7K6X2","2018",5,40
"K7K6X2","2019",7,44
"K7K6X2","2020",1,13
"K7K6X2","2021",1,11
"K7K6X4","2013",1,1
"K7K6X4","2014",1,1
"K7K6X6","2008",1,5
"K7K6X6","2011",1,23
"K7K6X6","2012",6,50
"K7K6X6","2013",5,41
"K7K6X6","2014",5,47
"K7K6X6","2015",3,48
"K7K6X6","2016",3,47
"K7K6X6","2017",12,67
"K7K6X6","2019",3,25
"K7K6X6","2020",1,10
"K7K6X8","2020",1,8
"K7K6X9","2021",3,13
"K7K6Y1","2013",4,20
"K7K6Y1","2014",7,31
"K7K6Y1","2015",8,66
"K7K6Y1","2016",11,74
"K7K6Y1","2017",15,52
"K7K6Y1","2018",16,54
"K7K6Y1","2019",28,67
"K7K6Y1","2020",8,48
"K7K6Y1","2021",5,18
"K7K6Y2","2019",2,11
"K7K6Y2","2020",1,5
"K7K6Z1","2013",1,1
"K7K6Z1","2014",1,1
"K7K6Z1","2021",2,3
"K7K6Z5","2017",1,3
"K7K6Z5","2018",1,11
"K7K7A8","2017",1,1
"K7K7C2","2019",1,8
"K7K7C2","2020",1,1
"K7K7C5","2020",1,9
"K7K7C7","2015",1,4
"K7K7C7","2018",1,1
"K7K7E1","2019",1,1
"K7K7E4","2020",1,21
"K7K7E5","2018",1,9
"K7K7E5","2020",1,13
"K7K7E6","2014",3,18
"K7K7E6","2015",1,1
"K7K7E6","2018",1,18
"K7K7E6","2019",1,11
"K7K7E7","2015",1,2
"K7K7E7","2018",1,6
"K7K7G1","2015",1,2
"K7K7G5","2013",1,1
"K7K7G5","2020",1,1
"K7K7H2","2014",2,2
"K7K7H2","2017",2,3
"K7K7H2","2018",1,5
"K7K7H4","2012",2,6
"K7K7J6","2017",3,11
"K7K7J8","2018",1,1
"K7K7J9","2012",1,3
"K7K7L9","2019",1,7
"K7K7L9","2020",1,14
"K7K7M1","2020",5,19
"K7K7M3","2016",1,11
"K7K7M3","2017",4,21
"K7K7M3","2018",1,11
"K7K7M3","2019",2,18
"K7K7M3","2020",3,26
"K7K7M3","2021",4,11
"K7L0A1","2018",1,5
"K7L0A4","2011",4,21
"K7L0A4","2013",6,19
"K7L0A4","2014",4,34
"K7L0A4","2016",3,20
"K7L0A4","2017",2,6
"K7L0A4","2020",1,3
"K7L0C1","2016",2,11
"K7L0C1","2019",1,1
"K7L0C3","2009",1,13
"K7L0C3","2010",1,6
"K7L0C3","2012",17,58
"K7L0C3","2013",15,50
"K7L0C3","2014",3,34
"K7L0C3","2015",5,37
"K7L0C3","2016",7,32
"K7L0C3","2017",9,40
"K7L0C3","2018",21,71
"K7L0C3","2019",23,78
"K7L0C3","2020",46,84
"K7L0C3","2021",25,33
"K7L0C4","2014",1,1
"K7L0C4","2019",1,1
"K7L0C4","2020",24,45
"K7L0C4","2021",24,29
"K7L0E3","2013",1,1
"K7L0E3","2015",1,1
"K7L0E3","2020",2,8
"K7L0E5","2013",1,15
"K7L0E5","2016",1,21
"K7L0E5","2018",2,31
"K7L0E5","2019",2,21
"K7L0E9","2013",1,1
"K7L0E9","2014",2,1
"K7L0G2","2020",1,16
"K7L1A2","2014",2,12
"K7L1A2","2019",1,2
"K7L1A3","2018",1,3
"K7L1A4","2017",1,3
"K7L1A5","2015",1,10
"K7L1A6","2013",1,4
"K7L1A7","2014",1,5
"K7L1A7","2019",1,4
"K7L1A8","2018",12,21
"K7L1A8","2019",1,6
"K7L1A8","2020",1,6
"K7L1B1","2014",1,3
"K7L1B5","2017",1,2
"K7L1B7","2020",1,1
"K7L1B9","2013",6,4
"K7L1B9","2014",23,8
"K7L1B9","2015",19,15
"K7L1B9","2016",39,23
"K7L1B9","2017",21,16
"K7L1B9","2018",15,15
"K7L1B9","2019",26,14
"K7L1B9","2020",18,22
"K7L1B9","2021",8,10
"K7L1G2","2014",1,2
"K7L1H1","2013",1,1
"K7L1H2","2014",1,1
"K7L1H8","2018",2,4
"K7L1P7","2020",11,9
"K7L1P7","2021",5,13
"K7L1S3","2018",2,3
"K7L1S5","2013",1,4
"K7L1V7","2018",1,2
"K7L1Y1","2019",1,3
"K7L1Y1","2020",2,11
"K7L1Y5","2013",1,1
"K7L2G6","2009",2,10
"K7L2H4","2020",49,65
"K7L2H4","2021",3,14
"K7L2J8","2015",3,10
"K7L2J8","2019",13,22
"K7L2J8","2020",9,23
"K7L2K4","2013",1,5
"K7L2L4","2020",1,1
"K7L2M9","2013",1,1
"K7L2N4","2020",2,15
"K7L2N8","2013",1,1
"K7L2S7","2015",1,1
"K7L2S7","2020",1,16
"K7L2T1","2013",2,2
"K7L2T1","2014",6,2
"K7L2T1","2020",1,3
"K7L2V3","2013",1,14
"K7L2V5","2020",2,6
"K7L2V6","2014",1,1
"K7L2V7","2019",2,5
"K7L2V8","2018",1,1
"K7L2W4","2013",1,1
"K7L2X1","2019",1,11
"K7L2X1","2020",1,4
"K7L2X1","2021",1,12
"K7L2X2","2012",2,15
"K7L2X2","2020",3,6
"K7L2X3","2016",1,8
"K7L2X3","2017",2,8
"K7L2X3","2018",1,3
"K7L2X3","2019",1,6
"K7L2X4","2014",1,1
"K7L2X4","2017",2,8
"K7L2X4","2018",1,2
"K7L2X4","2019",1,1
"K7L2X8","2017",1,8
"K7L2X8","2020",1,7
"K7L2Y2","2015",5,22
"K7L2Y2","2016",3,12
"K7L2Y2","2017",13,28
"K7L2Y2","2018",2,20
"K7L2Y2","2019",3,3
"K7L2Y2","2020",14,20
"K7L2Y2","2021",7,16
"K7L2Z1","2011",1,7
"K7L2Z1","2012",1,9
"K7L2Z1","2013",3,21
"K7L2Z1","2014",2,11
"K7L2Z1","2016",1,8
"K7L2Z1","2017",2,10
"K7L2Z1","2018",3,12
"K7L2Z1","2019",3,16
"K7L2Z1","2020",2,11
"K7L2Z3","2018",1,13
"K7L2Z3","2020",1,13
"K7L2Z8","2013",2,10
"K7L2Z9","2012",1,1
"K7L3A3","2017",1,11
"K7L3A3","2018",1,1
"K7L3A7","2017",1,7
"K7L3E4","2014",2,2
"K7L3E4","2018",1,1
"K7L3G9","2019",1,4
"K7L3G9","2020",1,5
"K7L3H2","2020",1,3
"K7L3H4","2014",1,1
"K7L3H6","2011",2,5
"K7L3J9","2014",2,3
"K7L3J9","2018",1,1
"K7L3J9","2020",3,5
"K7L3L3","2019",1,4
"K7L3N5","2014",2,7
"K7L3N8","2018",1,1
"K7L3N8","2019",5,25
"K7L3N8","2020",7,17
"K7L3N8","2021",10,18
"K7L3R2","2018",11,22
"K7L3R8","2019",1,33
"K7L3V2","2019",1,6
"K7L3V7","2007",6,29
"K7L3V7","2008",4,34
"K7L3V7","2009",3,6
"K7L3V7","2010",5,57
"K7L3V7","2011",5,76
"K7L3V7","2012",8,63
"K7L3V7","2013",3,53
"K7L3V7","2014",3,45
"K7L3V7","2015",10,71
"K7L3V7","2016",8,60
"K7L3V7","2017",5,30
"K7L3V7","2018",10,29
"K7L3V7","2019",8,23
"K7L3V7","2020",4,21
"K7L3W9","2020",7,13
"K7L3X5","2013",1,5
"K7L3X6","2019",2,19
"K7L3X8","2012",1,26
"K7L3X8","2019",1,5
"K7L3Y8","2020",1,6
"K7L3Y8","2021",1,5
"K7L4A3","2011",1,18
"K7L4B1","2018",1,2
"K7L4E4","2016",1,5
"K7L4E5","2011",2,8
"K7L4E5","2015",1,1
"K7L4E6","2013",7,20
"K7L4E6","2019",1,2
"K7L4G6","2020",38,51
"K7L4G6","2021",2,6
"K7L4G7","2020",2,8
"K7L4H5","2013",77,51
"K7L4H5","2014",127,72
"K7L4H5","2015",51,37
"K7L4H7","2013",20,37
"K7L4H7","2014",5,23
"K7L4H7","2015",4,22
"K7L4J1","2016",3,13
"K7L4J1","2019",5,26
"K7L4J1","2020",4,24
"K7L4L6","2021",2,5
"K7L4L8","2011",1,8
"K7L4L9","2013",1,2
"K7L4L9","2014",1,1
"K7L4M2","2017",2,6
"K7L4M2","2018",1,2
"K7L4M2","2019",1,7
"K7L4M2","2020",3,19
"K7L4M2","2021",4,17
"K7L4M7","2020",2,15
"K7L4M7","2021",2,5
"K7L4N3","2015",1,5
"K7L4N5","2018",1,15
"K7L4N5","2020",1,3
"K7L4P4","2020",1,6
"K7L4P8","2015",1,18
"K7L4P8","2016",3,17
"K7L4P8","2020",2,15
"K7L4P8","2021",1,4
"K7L4R2","2020",1,1
"K7L4R3","2014",1,1
"K7L4R3","2021",2,6
"K7L4R4","2016",3,12
"K7L4R4","2017",1,3
"K7L4R4","2018",4,15
"K7L4R4","2019",55,36
"K7L4R4","2020",104,67
"K7L4R4","2021",96,27
"K7L4S7","2021",1,11
"K7L4S9","2015",19,16
"K7L4S9","2016",8,18
"K7L4S9","2017",68,25
"K7L4S9","2018",21,26
"K7L4S9","2019",21,29
"K7L4S9","2020",28,34
"K7L4S9","2021",3,10
"K7L4T6","2018",1,8
"K7L4T8","2018",1,7
"K7L4V1","2007",15,79
"K7L4V1","2008",11,53
"K7L4V1","2009",52,104
"K7L4V1","2010",14,61
"K7L4V1","2011",15,79
"K7L4V1","2012",9,44
"K7L4V1","2013",19,68
"K7L4V1","2014",40,100
"K7L4V1","2015",28,92
"K7L4V1","2016",20,78
"K7L4V1","2017",34,103
"K7L4V1","2018",35,114
"K7L4V1","2019",91,131
"K7L4V1","2020",184,133
"K7L4V1","2021",20,38
"K7L4V3","2007",2,23
"K7L4V3","2009",1,5
"K7L4V3","2010",1,13
"K7L4V3","2011",5,34
"K7L4V3","2012",43,106
"K7L4V3","2013",48,69
"K7L4V3","2014",44,77
"K7L4V3","2015",34,81
"K7L4V3","2016",26,66
"K7L4V3","2017",28,72
"K7L4V3","2018",30,87
"K7L4V3","2019",40,102
"K7L4V3","2020",87,129
"K7L4V3","2021",75,44
"K7L4V4","2008",1,2
"K7L4V4","2009",3,64
"K7L4V4","2011",1,10
"K7L4V4","2012",4,3
"K7L4V4","2013",6,7
"K7L4V4","2014",15,37
"K7L4V4","2015",2,39
"K7L4V4","2016",3,22
"K7L4V4","2017",13,18
"K7L4V4","2018",10,45
"K7L4V4","2019",6,25
"K7L4V4","2020",41,108
"K7L4V4","2021",16,25
"K7L5E2","2020",1,1
"K7L5E3","2014",1,7
"K7L5E3","2017",1,12
"K7L5E3","2018",3,17
"K7L5G2","2018",9,7
"K7L5G2","2019",6,10
"K7L5G2","2020",3,6
"K7L5H6","2010",2,7
"K7L5H6","2011",18,33
"K7L5H6","2012",11,41
"K7L5H6","2013",9,35
"K7L5H6","2014",50,75
"K7L5H6","2015",22,48
"K7L5H6","2016",6,28
"K7L5H6","2017",8,33
"K7L5H6","2018",26,78
"K7L5H6","2019",19,80
"K7L5H6","2020",25,82
"K7L5H6","2021",25,38
"K7L5H7","2020",1,1
"K7L5J4","2011",1,1
"K7L5J4","2012",2,4
"K7L5L4","2014",1,3
"K7L5L4","2017",1,4
"K7L5L4","2021",1,4
"K7L5R1","2020",1,7
"K7L5T8","2012",1,1
"K7L5T8","2014",2,1
"K7L5T8","2015",1,7
"K7L5T8","2017",5,8
"K7L5T8","2018",1,2
"K7L5T8","2019",4,11
"K7L5T8","2020",2,6
"K7L5T8","2021",1,5
"K7M0A1","2014",2,1
"K7M0A2","2013",1,1
"K7M0A2","2014",1,1
