"POSTALCODE","year","n_checklists","species_richness"
"T0L0X0","2011",1,6
"T0L0X0","2019",1,1
"T0L1W2","2007",16,90
"T0L1W2","2008",16,95
"T0L1W2","2009",20,102
"T0L1W2","2010",30,98
"T0L1W2","2011",37,118
"T0L1W2","2012",110,152
"T0L1W2","2013",592,159
"T0L1W2","2014",255,183
"T0L1W2","2015",495,170
"T0L1W2","2016",428,167
"T0L1W2","2017",550,189
"T0L1W2","2018",458,181
"T0L1W2","2019",602,188
"T0L1W2","2020",1508,200
"T0L1W2","2021",322,46
"T0M0A0","2013",1,1
"T0M0A0","2016",1,5
"T0M0A0","2019",2,2
"T0M0A0","2020",4,23
"T0M0A0","2021",1,1
"T0M0G0","2009",2,1
"T0M0G0","2011",1,1
"T0M0G0","2012",1,5
"T0M0G0","2013",5,13
"T0M0G0","2014",9,36
"T0M0G0","2015",12,55
"T0M0G0","2016",5,53
"T0M0G0","2017",11,68
"T0M0G0","2018",19,59
"T0M0G0","2019",39,53
"T0M0G0","2020",199,133
"T0M0G0","2021",129,24
"T0M0S0","2011",6,27
"T0M0S0","2013",9,28
"T0M0S0","2014",6,17
"T0M0S0","2015",2,44
"T0M0S0","2016",22,52
"T0M0S0","2017",16,69
"T0M0S0","2018",17,42
"T0M0S0","2019",20,56
"T0M0S0","2020",32,65
"T0M0S0","2021",3,6
"T0M1B0","2007",1,54
"T0M1B0","2008",1,3
"T0M1B0","2009",3,40
"T0M1B0","2011",2,7
"T0M1B0","2012",5,23
"T0M1B0","2013",9,35
"T0M1B0","2014",13,54
"T0M1B0","2015",35,98
"T0M1B0","2016",31,97
"T0M1B0","2017",24,79
"T0M1B0","2018",35,97
"T0M1B0","2019",54,97
"T0M1B0","2020",58,99
"T0M1B0","2021",20,13
"T0M1L0","2007",2,17
"T0M1L0","2008",5,8
"T0M1L0","2009",7,20
"T0M1L0","2010",5,33
"T0M1L0","2011",17,67
"T0M1L0","2012",15,71
"T0M1L0","2013",27,82
"T0M1L0","2014",17,69
"T0M1L0","2015",73,149
"T0M1L0","2016",46,120
"T0M1L0","2017",68,118
"T0M1L0","2018",79,130
"T0M1L0","2019",100,129
"T0M1L0","2020",183,134
"T0M1L0","2021",8,16
"T0M2E0","2007",10,97
"T0M2E0","2008",5,65
"T0M2E0","2009",17,74
"T0M2E0","2010",15,89
"T0M2E0","2011",16,82
"T0M2E0","2012",63,119
"T0M2E0","2013",76,134
"T0M2E0","2014",62,124
"T0M2E0","2015",153,162
"T0M2E0","2016",141,155
"T0M2E0","2017",167,167
"T0M2E0","2018",185,162
"T0M2E0","2019",280,172
"T0M2E0","2020",426,183
"T0M2E0","2021",111,39
"T1S3J8","2014",1,6
"T1X0G9","2012",4,28
"T1X0G9","2013",7,31
"T1X0G9","2014",4,33
"T1X0G9","2015",7,41
"T1X0G9","2016",7,47
"T1X0G9","2017",12,63
"T1X0G9","2018",5,59
"T1X0G9","2019",13,57
"T1X0G9","2020",35,77
"T1X0G9","2021",3,4
"T1X0H1","2017",1,3
"T1X0H1","2020",2,22
"T1X0H2","2016",2,21
"T1X0H2","2019",6,52
"T1X0H3","2018",4,9
"T1X0H3","2020",1,7
"T1X0H4","2013",1,8
"T1X0H4","2016",2,4
"T1X0H4","2017",3,26
"T1X0H4","2018",1,12
"T1X0H4","2019",58,93
"T1X0H4","2020",14,62
"T1X0H5","2014",1,9
"T1X0H5","2017",9,33
"T1X0H5","2019",1,4
"T1X0H5","2020",3,16
"T1X0H6","2009",2,2
"T1X0H6","2010",4,4
"T1X0H6","2011",2,15
"T1X0H6","2012",1,2
"T1X0H6","2013",2,9
"T1X0H6","2014",3,21
"T1X0H6","2016",1,11
"T1X0H6","2017",1,2
"T1X0H6","2019",3,6
"T1X0H6","2020",5,26
"T1X0H6","2021",1,4
"T1X0H7","2017",2,14
"T1X0H7","2018",1,9
"T1X0H7","2019",4,21
"T1X0H7","2020",2,33
"T1X0H8","2007",1,2
"T1X0H8","2009",1,9
"T1X0H8","2012",1,14
"T1X0H8","2013",1,6
"T1X0H8","2015",2,8
"T1X0H8","2016",3,34
"T1X0H8","2017",2,16
"T1X0H8","2018",5,12
"T1X0H8","2019",9,19
"T1X0H8","2020",22,60
"T1X0H8","2021",3,6
"T1X0H9","2011",2,6
"T1X0H9","2013",1,3
"T1X0H9","2020",2,18
"T1X0J1","2010",1,5
"T1X0J1","2015",1,12
"T1X0J1","2016",1,10
"T1X0J1","2017",1,6
"T1X0J1","2019",2,4
"T1X0J1","2020",2,8
"T1X0J1","2021",1,3
"T1X0J2","2015",3,22
"T1X0J2","2021",2,4
"T1X0J3","2011",1,4
"T1X0J3","2013",1,9
"T1X0J3","2014",1,3
"T1X0J3","2020",10,54
"T1X0J4","2007",1,23
"T1X0J4","2009",1,45
"T1X0J4","2010",2,39
"T1X0J4","2011",3,45
"T1X0J4","2012",7,77
"T1X0J4","2013",1,34
"T1X0J4","2014",7,52
"T1X0J4","2015",6,80
"T1X0J4","2016",7,76
"T1X0J4","2017",10,82
"T1X0J4","2018",9,75
"T1X0J4","2019",3,45
"T1X0J4","2020",25,104
"T1X0J4","2021",2,10
"T1X0J6","2011",3,7
"T1X0J6","2013",1,5
"T1X0J6","2020",2,28
"T1X0J7","2011",1,3
"T1X0J7","2013",1,26
"T1X0J8","2020",1,43
"T1X0J9","2007",1,2
"T1X0J9","2008",1,4
"T1X0J9","2009",1,6
"T1X0J9","2010",1,9
"T1X0J9","2011",4,18
"T1X0J9","2012",3,19
"T1X0J9","2013",15,34
"T1X0J9","2014",7,55
"T1X0J9","2015",3,21
"T1X0J9","2016",5,37
"T1X0J9","2017",12,48
"T1X0J9","2018",2,16
"T1X0J9","2019",26,59
"T1X0J9","2020",22,60
"T1X0K2","2020",6,33
"T1X0K3","2015",1,11
"T1X0K3","2017",1,8
"T1X0K4","2008",1,6
"T1X0K4","2009",5,40
"T1X0K4","2010",1,41
"T1X0K4","2011",3,11
"T1X0K4","2012",1,3
"T1X0K4","2013",3,9
"T1X0K4","2014",2,20
"T1X0K4","2015",2,19
"T1X0K4","2018",1,14
"T1X0K4","2019",2,24
"T1X0K4","2020",2,15
"T1X0K5","2012",1,3
"T1X0K5","2016",1,13
"T1X0K5","2020",1,3
"T1X0K6","2020",1,5
"T1X0K7","2010",3,14
"T1X0K7","2012",1,16
"T1X0K7","2013",4,19
"T1X0K7","2014",3,16
"T1X0K7","2015",1,15
"T1X0K7","2017",3,22
"T1X0K7","2019",4,16
"T1X0K7","2020",21,62
"T1X0K7","2021",1,2
"T1X0L3","2012",1,10
"T1X0L3","2016",1,12
"T1X0L3","2017",1,1
"T1X0L4","2011",1,2
"T1X0L4","2013",1,3
"T1X0L4","2015",1,3
"T1X0L4","2017",1,3
"T1X0L4","2018",1,9
"T1X0L4","2019",3,5
"T1X0L4","2020",5,17
"T1X0L5","2017",1,3
"T1X0L6","2016",1,5
"T1X0L7","2013",1,6
"T1X0L7","2014",3,13
"T1X0M8","2017",1,12
"T1X0N1","2017",1,10
"T1X0N1","2019",1,13
"T1X0N1","2020",1,8
"T1X0P4","2020",1,2
"T1X0P5","2020",31,64
"T1X0S7","2016",1,3
"T1X0T6","2016",1,1
"T1X0V9","2018",1,1
"T1X0W1","2013",1,1
"T1X0X8","2020",10,50
"T1X0Y5","2018",1,10
"T1X1A1","2016",1,10
"T1X1A3","2016",1,6
"T1X1A8","2020",1,7
"T1X1A8","2021",1,1
"T1X1B2","2014",1,1
"T1X1B2","2019",1,7
"T1X1B8","2017",1,16
"T1X1B8","2018",1,17
"T1X1C5","2013",1,1
"T1X1C5","2017",1,18
"T1X1C5","2019",1,10
"T1X1E4","2020",4,9
"T1X1J3","2014",1,8
"T1X1J4","2018",2,7
"T1X1J4","2020",5,15
"T1X1J4","2021",1,3
"T1X1L4","2018",1,2
"T1X1L4","2019",1,3
"T1X1L7","2017",1,5
"T1X1N8","2016",1,12
"T1X1P1","2015",1,2
"T1X1P1","2021",1,9
"T1X1P6","2019",1,5
"T1X1R2","2014",1,7
"T1X1T8","2016",1,4
"T1X1V7","2020",1,6
"T1X1W7","2016",1,7
"T1X1X8","2019",4,12
"T1Y0A3","2012",1,16
"T1Y0A3","2013",3,34
"T1Y0A3","2014",3,37
"T1Y0A3","2015",23,53
"T1Y0A3","2016",26,72
"T1Y0A3","2017",11,68
"T1Y0A3","2018",4,41
"T1Y0A3","2019",18,73
"T1Y0A3","2020",23,66
"T1Y0A4","2016",1,6
"T1Y0A4","2017",3,3
"T1Y1A2","2014",1,4
"T1Y1R5","2019",7,11
"T1Y1V1","2016",1,2
"T1Y1Y8","2007",1,6
"T1Y1Y8","2008",2,11
"T1Y1Y8","2009",4,12
"T1Y1Y8","2011",1,5
"T1Y1Y8","2012",8,9
"T1Y1Y8","2013",2,6
"T1Y1Y8","2014",1,4
"T1Y1Y8","2018",1,5
"T1Y1Y8","2020",1,6
"T1Y2C5","2020",1,8
"T1Y2N6","2013",1,2
"T1Y2N6","2014",4,16
"T1Y2W3","2020",1,1
"T1Y3A6","2020",1,5
"T1Y3R5","2017",1,3
"T1Y3R5","2018",1,4
"T1Y3R5","2021",1,4
"T1Y3W7","2016",1,6
"T1Y3X7","2016",1,4
"T1Y4A3","2014",1,3
"T1Y4B1","2007",1,3
"T1Y4K4","2020",3,10
"T1Y4T6","2015",3,9
"T1Y4T6","2016",57,33
"T1Y4T6","2017",22,27
"T1Y4T6","2018",18,26
"T1Y4T6","2019",5,13
"T1Y4Z8","2019",4,15
"T1Y4Z8","2020",14,38
"T1Y4Z8","2021",2,5
"T1Y5P4","2013",1,1
"T1Y5Y3","2020",1,11
"T1Y6C2","2007",1,1
"T1Y6C2","2012",1,1
"T1Y6J2","2012",1,1
"T1Y6K9","2019",2,6
"T1Y6M5","2013",1,1
"T1Y6T3","2015",2,4
"T1Y6T3","2017",1,4
"T1Y6T3","2018",1,3
"T1Y6Y9","2012",1,4
"T1Y7B8","2019",1,4
"T1Y7B8","2020",5,34
"T1Y7C8","2016",1,5
"T1Y7E1","2019",1,1
"T1Y7G6","2014",1,2
"T1Y7H3","2015",1,3
"T1Y7H8","2014",5,9
"T1Y7K7","2013",1,1
"T1Y7K7","2015",1,4
"T1Y7K7","2018",1,7
"T1Y7L5","2019",1,8
"T1Z0A1","2016",1,2
"T1Z0A1","2019",1,11
"T1Z0A5","2011",1,2
"T1Z0A5","2012",1,2
"T1Z0A5","2013",1,2
"T1Z0A5","2016",2,22
"T1Z0A5","2017",1,9
"T1Z0A5","2019",3,11
"T1Z0A5","2020",1,11
"T1Z0A6","2011",1,3
"T1Z0A6","2012",2,6
"T1Z0A6","2014",2,6
"T1Z0A6","2017",1,2
"T1Z0A6","2018",2,22
"T1Z0A6","2019",9,46
"T1Z0A6","2020",1,1
"T1Z0A7","2012",1,1
"T1Z0A7","2013",1,3
"T1Z0A7","2015",1,3
"T1Z0A7","2018",1,3
"T1Z0A7","2020",1,4
"T1Z0A8","2012",1,5
"T1Z0A8","2013",3,17
"T1Z0A8","2014",5,19
"T1Z0A8","2018",1,2
"T1Z0A8","2020",1,13
"T1Z0A9","2012",1,18
"T1Z0A9","2016",1,6
"T1Z0A9","2020",2,11
"T1Z0B2","2013",1,5
"T1Z0B2","2014",2,17
"T1Z0B2","2018",1,9
"T1Z0B2","2019",3,34
"T1Z0C2","2012",1,5
"T1Z0C2","2013",2,15
"T1Z0C2","2014",1,11
"T1Z0C2","2016",5,33
"T1Z0C2","2017",4,27
"T1Z0C2","2018",1,13
"T1Z0C2","2020",3,17
"T1Z0C3","2018",1,4
"T1Z0C4","2018",2,9
"T1Z0C4","2019",1,1
"T1Z0C4","2021",1,3
"T1Z0C5","2018",1,9
"T1Z0C6","2015",1,3
"T1Z0C6","2019",1,1
"T1Z0C6","2020",1,2
"T1Z0C7","2012",1,3
"T1Z0C7","2014",2,4
"T1Z0C7","2018",1,4
"T1Z0C7","2019",2,6
"T1Z0C8","2015",1,1
"T1Z0C8","2018",1,1
"T1Z0C8","2019",1,8
"T1Z0C8","2020",2,15
"T1Z0C8","2021",1,3
"T1Z0E1","2012",1,2
"T1Z0E1","2014",1,1
"T1Z0E1","2020",1,5
"T1Z0E3","2010",1,2
"T1Z0E3","2011",1,11
"T1Z0E3","2013",5,34
"T1Z0E3","2015",3,21
"T1Z0E3","2016",4,13
"T1Z0E3","2017",1,3
"T1Z0E3","2018",3,7
"T1Z0E3","2019",6,9
"T1Z0E3","2020",9,60
"T1Z0E3","2021",1,4
"T1Z0E4","2012",2,15
"T1Z0E4","2015",1,3
"T1Z0E4","2016",2,6
"T1Z0E4","2018",1,1
"T1Z0E4","2019",2,4
"T1Z0E4","2020",3,19
"T1Z0E4","2021",3,5
"T1Z0E5","2013",1,1
"T1Z0E5","2015",5,33
"T1Z0E5","2016",1,6
"T1Z0E5","2018",2,7
"T1Z0E5","2019",1,5
"T1Z0E5","2020",1,1
"T1Z0E6","2014",1,11
"T1Z0E6","2015",1,9
"T1Z0E6","2020",5,49
"T1Z0E7","2011",2,18
"T1Z0E7","2012",2,2
"T1Z0E7","2013",6,47
"T1Z0E7","2014",7,46
"T1Z0E7","2015",14,79
"T1Z0E7","2016",11,63
"T1Z0E7","2017",10,52
"T1Z0E7","2018",17,72
"T1Z0E7","2019",18,83
"T1Z0E7","2020",53,102
"T1Z0E7","2021",8,11
"T1Z0E8","2012",1,3
"T1Z0E8","2014",1,1
"T1Z0E8","2019",1,1
"T1Z0E9","2011",1,2
"T1Z0E9","2012",2,5
"T1Z0E9","2018",2,33
"T1Z0G1","2019",1,1
"T1Z0G2","2013",2,9
"T1Z0G2","2015",3,23
"T1Z0G2","2016",4,16
"T1Z0G2","2017",2,5
"T1Z0G2","2018",1,6
"T1Z0G2","2019",3,11
"T1Z0G2","2020",1,10
"T1Z0G3","2017",1,23
"T1Z0G3","2018",7,10
"T1Z0G3","2019",1,23
"T1Z0G3","2020",3,3
"T1Z0G3","2021",1,4
"T1Z0G7","2011",1,1
"T1Z0G7","2013",2,7
"T1Z0G7","2018",1,10
"T1Z0G7","2019",1,3
"T1Z0G7","2020",1,41
"T1Z0G8","2014",1,12
"T1Z0G8","2015",1,5
"T1Z0G8","2016",3,33
"T1Z0G8","2017",1,4
"T1Z0G8","2019",1,4
"T1Z0G8","2020",1,13
"T1Z0H1","2010",1,5
"T1Z0H1","2014",1,30
"T1Z0H1","2015",1,1
"T1Z0H1","2016",2,11
"T1Z0H1","2019",2,2
"T1Z0H1","2020",1,12
"T1Z0H1","2021",1,1
"T2A0A6","2016",1,5
"T2A0A6","2018",1,4
"T2A0B4","2012",1,2
"T2A0B6","2017",1,14
"T2A0B8","2017",1,6
"T2A0B9","2018",3,6
"T2A0G6","2019",2,8
"T2A0S1","2017",1,9
"T2A1B1","2014",1,1
"T2A1M5","2011",1,6
"T2A1W8","2013",1,2
"T2A2G6","2018",1,9
"T2A2L3","2015",1,4
"T2A2M4","2013",2,4
"T2A2M4","2014",1,2
"T2A2M4","2015",1,2
"T2A2N8","2020",1,3
"T2A3E5","2012",1,1
"T2A3E5","2017",1,12
"T2A3J6","2019",1,1
"T2A3J8","2021",1,1
"T2A3V4","2019",2,5
"T2A3V5","2011",1,1
"T2A3V5","2019",3,6
"T2A4M1","2013",1,2
"T2A4X7","2015",1,4
"T2A5H4","2016",1,5
"T2A5L4","2020",1,5
"T2A5N4","2014",1,7
"T2A5W8","2014",1,10
"T2A5X6","2021",1,4
"T2A6C5","2020",1,23
"T2A6E5","2019",2,12
"T2A6J4","2021",1,1
"T2A6K1","2016",1,5
"T2A6L7","2019",1,8
"T2A6L8","2014",1,4
"T2A6M8","2013",1,1
"T2A6R3","2021",1,2
"T2A6S8","2010",1,6
"T2A6S8","2019",3,15
"T2A6S8","2020",2,14
"T2A7H8","2011",1,3
"T2A7H8","2012",5,9
"T2A7H8","2013",4,8
"T2A7H8","2017",1,6
"T2A7V9","2020",1,5
"T2A7W4","2017",1,3
"T2A7W4","2019",1,7
"T2A7W5","2014",3,7
"T2A7W5","2017",1,1
"T2A7X2","2019",1,1
"T2A7X5","2013",1,1
"T2A7Z2","2019",1,2
"T2A7Z2","2021",1,6
"T2B0G9","2020",3,2
"T2B0L1","2019",1,4
"T2B0L4","2012",3,11
"T2B0L4","2013",2,10
"T2B0L4","2014",3,12
"T2B0L4","2015",6,16
"T2B0L4","2016",4,16
"T2B0L4","2017",5,12
"T2B0L4","2018",3,17
"T2B0L4","2019",3,15
"T2B0L4","2020",2,16
"T2B0L4","2021",1,4
"T2B0S7","2020",1,2
"T2B1L7","2017",1,6
"T2B1L8","2020",1,6
"T2B1N2","2013",1,3
"T2B1V4","2018",2,7
"T2B1V4","2019",4,9
"T2B1V4","2020",2,6
"T2B1X6","2011",2,1
"T2B1Y2","2019",1,1
"T2B2G4","2012",135,46
"T2B2G4","2013",151,51
"T2B2G4","2014",180,55
"T2B2G4","2015",96,43
"T2B2G4","2016",21,29
"T2B2G4","2017",22,37
"T2B2G4","2018",42,36
"T2B2G4","2019",27,36
"T2B2G4","2020",32,39
"T2B2G4","2021",10,14
"T2B2K8","2014",1,5
"T2B2K8","2020",1,5
"T2B2K8","2021",1,5
"T2B2L4","2013",2,2
"T2B2L4","2014",20,20
"T2B2L4","2015",5,21
"T2B2L4","2016",4,22
"T2B2L4","2017",11,25
"T2B2L4","2018",1,17
"T2B2L4","2019",2,12
"T2B2L4","2020",7,28
"T2B2L4","2021",3,10
"T2B2L8","2013",1,11
"T2B2M1","2012",1,5
"T2B2P6","2013",1,1
"T2B3C1","2014",3,16
"T2B3C1","2018",1,2
"T2B3E2","2012",1,3
"T2B3E2","2014",5,23
"T2B3E2","2015",4,24
"T2B3E2","2016",10,57
"T2B3E2","2017",18,56
"T2B3E2","2018",39,95
"T2B3E2","2019",56,92
"T2B3E2","2020",280,145
"T2B3E2","2021",2,4
"T2B3G8","2016",1,5
"T2B3H1","2014",9,27
"T2B3H1","2015",16,38
"T2B3H1","2016",26,48
"T2B3H1","2017",9,30
"T2B3H1","2018",7,38
"T2B3H1","2019",5,31
"T2B3H1","2020",4,28
"T2B3R8","2011",1,1
"T2B3V7","2010",5,43
"T2B3V7","2011",2,9
"T2B3V7","2012",1,16
"T2B3V7","2013",2,15
"T2B3V7","2014",7,32
"T2B3V7","2015",44,59
"T2B3V7","2016",14,57
"T2B3V7","2017",6,20
"T2B3V7","2018",6,49
"T2B3V7","2019",2,15
"T2B3V7","2020",4,38
"T2C0J6","2017",1,2
"T2C0S3","2019",1,17
"T2C0S5","2020",1,9
"T2C0X4","2013",1,2
"T2C0X6","2014",2,13
"T2C1K6","2020",1,10
"T2C1L8","2017",1,13
"T2C1P9","2009",1,18
"T2C1P9","2010",1,20
"T2C1P9","2015",4,13
"T2C1P9","2019",2,68
"T2C1P9","2020",1,16
"T2C1S6","2010",1,1
"T2C1S6","2012",1,8
"T2C1S6","2013",3,6
"T2C1S6","2014",2,4
"T2C1S6","2015",1,7
"T2C1S9","2014",1,14
"T2C1S9","2015",1,19
"T2C1S9","2016",1,17
"T2C1S9","2017",2,13
"T2C1T5","2017",6,7
"T2C1T7","2017",1,6
"T2C2B2","2019",1,11
"T2C2B2","2020",1,10
"T2C2G6","2015",1,14
"T2C2G6","2017",1,8
"T2C2G6","2020",1,7
"T2C2K2","2016",1,9
"T2C2L3","2019",1,12
"T2C2L3","2020",1,13
"T2C2P3","2020",1,12
"T2C2T7","2017",1,10
"T2C2T7","2020",4,26
"T2C2X5","2013",2,4
"T2C2X5","2014",8,9
"T2C3E7","2020",4,7
"T2C3G3","2020",9,10
"T2C3G4","2020",1,2
"T2C3M7","2011",1,12
"T2C3M7","2013",1,14
"T2C3M7","2014",10,73
"T2C3M7","2015",16,73
"T2C3M7","2016",2,35
"T2C3M7","2017",1,17
"T2C3M7","2018",2,17
"T2C3M7","2019",5,44
"T2C3M7","2020",9,59
"T2C3M7","2021",3,8
"T2C3N4","2015",4,22
"T2C3N4","2018",4,27
"T2C3N4","2019",2,17
"T2C3N4","2020",2,20
"T2C3N4","2021",1,3
"T2C3N6","2019",1,1
"T2C3P1","2019",1,4
"T2C3P1","2021",2,14
"T2C3R4","2018",1,4
"T2C3V5","2015",4,5
"T2C3V5","2016",6,13
"T2C3V6","2009",7,11
"T2C3V6","2010",26,27
"T2C3V6","2011",16,24
"T2C3V6","2012",8,12
"T2C3V6","2013",12,13
"T2C3V6","2014",15,20
"T2C3V6","2015",6,13
"T2C3V6","2016",4,11
"T2C3V6","2017",4,10
"T2C3V6","2018",3,8
"T2C3V6","2019",7,15
"T2C3V7","2007",8,45
"T2C3V7","2008",18,82
"T2C3V7","2009",29,74
"T2C3V7","2010",56,83
"T2C3V7","2011",31,73
"T2C3V7","2012",72,98
"T2C3V7","2013",60,101
"T2C3V7","2014",205,150
"T2C3V7","2015",212,131
"T2C3V7","2016",238,133
"T2C3V7","2017",334,159
"T2C3V7","2018",506,177
"T2C3V7","2019",533,151
"T2C3V7","2020",1370,166
"T2C3V7","2021",302,48
"T2C3Y9","2015",22,73
"T2C3Y9","2016",3,24
"T2C3Y9","2017",4,60
"T2C3Y9","2018",4,71
"T2C3Y9","2019",2,23
"T2C3Y9","2020",6,42
"T2C3Y9","2021",2,23
"T2C3Z5","2020",5,11
"T2C4A7","2018",5,7
"T2C4C6","2020",1,14
"T2C4E9","2018",1,3
"T2C4G1","2018",1,3
"T2C4H8","2015",2,4
"T2C4J1","2016",1,2
"T2C4J1","2020",2,7
"T2C4J2","2020",16,16
"T2C4K8","2020",1,13
"T2C4N1","2012",1,5
"T2C4P5","2018",1,2
"T2C4P5","2020",6,8
"T2C4P5","2021",1,5
"T2C4R2","2020",5,5
"T2C4R2","2021",1,1
"T2C4R8","2012",2,12
"T2C4R9","2020",1,8
"T2C4S2","2012",1,1
"T2C4S2","2013",1,1
"T2C4S4","2008",1,3
"T2C4T3","2017",1,11
"T2C4T3","2019",6,30
"T2C4T4","2020",1,8
"T2C4V6","2014",1,32
"T2C4V6","2020",1,6
"T2C4W3","2011",1,8
"T2C5A5","2016",1,17
"T2C5A6","2019",1,2
"T2C5B8","2015",1,5
"T2C5B8","2018",1,3
"T2C5E4","2020",2,8
"T2C5E7","2020",3,2
"T2C5G4","2014",1,36
"T2C5G4","2020",3,15
"T2C5H4","2015",1,8
"T2C5H6","2014",1,19
"T2C5H6","2019",1,17
"T2C5H7","2020",1,12
"T2C5M7","2020",1,2
"T2C5N1","2011",1,5
"T2C5N1","2017",1,1
"T2C5N1","2020",1,8
"T2C5N6","2010",1,1
"T2C5N6","2018",1,2
"T2C5P2","2018",6,4
"T2C5P5","2019",4,10
"T2C5R1","2016",1,6
"T2C5R3","2014",1,7
"T2C5R3","2017",1,9
"T2C5R3","2020",2,11
"T2E0B3","2020",1,14
"T2E0E5","2017",1,8
"T2E0J3","2020",1,6
"T2E0K9","2014",1,1
"T2E0L6","2020",1,4
"T2E0L6","2021",1,1
"T2E0N2","2014",8,17
"T2E0N2","2015",4,8
"T2E0P1","2018",1,1
"T2E0P8","2017",1,1
"T2E0S6","2018",2,1
"T2E0T6","2021",1,2
"T2E0V2","2013",1,5
"T2E0W3","2019",1,2
"T2E0W8","2018",2,15
"T2E0X3","2014",1,7
"T2E0X7","2016",1,1
"T2E0Z7","2017",1,4
"T2E1A2","2015",5,9
"T2E1A2","2016",16,16
"T2E1A2","2017",9,12
"T2E1A2","2018",8,16
"T2E1C4","2020",18,21
"T2E1C7","2016",1,11
"T2E1E2","2013",4,11
"T2E1E9","2019",3,3
"T2E1G3","2020",1,4
"T2E1H6","2015",1,4
"T2E1H7","2020",1,9
"T2E1H9","2019",123,48
"T2E1H9","2020",30,36
"T2E1J8","2014",1,6
"T2E1J8","2018",1,5
"T2E1J9","2018",1,5
"T2E1K2","2013",1,4
"T2E1K8","2018",1,12
"T2E1S3","2018",1,5
"T2E1Y8","2021",1,1
"T2E1Y9","2018",12,12
"T2E1Y9","2020",3,8
"T2E1Z9","2019",3,20
"T2E1Z9","2020",82,47
"T2E1Z9","2021",15,12
"T2E2B6","2020",1,7
"T2E2C9","2021",1,8
"T2E2H5","2013",1,8
"T2E2H5","2014",1,3
"T2E2H5","2018",1,3
"T2E2H5","2019",2,7
"T2E2J1","2019",1,1
"T2E2J5","2016",1,4
"T2E2L2","2020",1,5
"T2E2P5","2015",1,1
"T2E2R9","2018",1,1
"T2E2S4","2013",1,2
"T2E2Y4","2017",1,5
"T2E3B3","2017",1,1
"T2E3B8","2013",1,1
"T2E3L7","2019",2,3
"T2E3T1","2020",1,5
"T2E3Z3","2013",1,8
"T2E3Z3","2017",1,28
"T2E4A5","2014",1,18
"T2E4K3","2008",1,4
"T2E4S8","2020",1,7
"T2E4V5","2018",1,13
"T2E4V5","2019",1,6
"T2E5B5","2017",1,1
"T2E5C8","2013",1,3
"T2E5G1","2016",1,7
"T2E5H1","2015",1,12
"T2E5K4","2020",1,1
"T2E5K5","2018",1,6
"T2E5L1","2013",5,14
"T2E5L1","2014",1,8
"T2E5L1","2018",9,10
"T2E5L1","2019",1,4
"T2E5L1","2020",3,7
"T2E5L1","2021",3,4
"T2E5L9","2015",1,1
"T2E5P6","2017",4,29
"T2E5P6","2018",5,20
"T2E5P6","2019",70,43
"T2E5P6","2020",66,51
"T2E5P6","2021",5,18
