"POSTALCODE","year","n_checklists","species_richness"
"N0B2K0","2017",397,143
"N0B2K0","2018",558,156
"N0B2K0","2019",949,160
"N0B2K0","2020",543,167
"N0B2K0","2021",99,48
"N0B2V0","2014",1,1
"N1C0A1","2007",1,32
"N1C0A1","2010",1,30
"N1C0A1","2012",3,9
"N1C0A1","2013",8,31
"N1C0A1","2014",9,42
"N1C0A1","2015",20,67
"N1C0A1","2016",9,51
"N1C0A1","2017",6,56
"N1C0A1","2018",7,38
"N1C0A1","2019",31,47
"N1C0A1","2020",18,55
"N1C0A1","2021",3,5
"N1C0A2","2021",1,7
"N1C0A4","2012",2,19
"N1C0A4","2013",4,7
"N1C0A4","2014",27,58
"N1C0A4","2015",17,67
"N1C0A4","2016",15,58
"N1C0A4","2017",15,48
"N1C0A4","2018",14,36
"N1C0A4","2019",9,39
"N1C0A4","2020",19,55
"N1C0A4","2021",2,7
"N1C0A5","2017",1,4
"N1C0A5","2018",1,5
"N1C0A6","2016",2,46
"N1C0A6","2018",1,7
"N1C0A6","2019",3,21
"N1C0A6","2021",1,1
"N1C0A8","2014",1,16
"N1C0A8","2015",7,42
"N1C0A8","2016",2,12
"N1C0A8","2017",7,39
"N1C0A8","2018",1,3
"N1C0A8","2019",1,13
"N1C1A1","2010",1,1
"N1C1A1","2014",1,6
"N1C1A1","2015",5,33
"N1C1A1","2016",2,11
"N1C1A1","2017",2,22
"N1C1A1","2018",1,6
"N1C1A1","2019",5,24
"N1C1A1","2020",1,6
"N1C1A2","2016",2,6
"N1C1A2","2018",1,4
"N1C1A3","2015",1,13
"N1C1A3","2016",1,21
"N1C1A3","2017",5,33
"N1C1A3","2018",2,17
"N1C1A3","2019",3,14
"N1C1A3","2020",2,19
"N1C1A3","2021",1,11
"N1C1A4","2012",1,4
"N1C1A4","2019",1,11
"N1C1A5","2014",3,7
"N1C1A5","2015",6,13
"N1C1A5","2016",22,36
"N1C1A5","2017",14,24
"N1C1A5","2018",21,24
"N1C1A5","2019",26,23
"N1C1A5","2020",38,34
"N1C1A5","2021",19,16
"N1C1A6","2007",1,14
"N1C1A6","2011",1,19
"N1C1A6","2012",5,32
"N1C1A6","2013",4,27
"N1C1A6","2014",3,17
"N1C1A6","2015",2,20
"N1C1A6","2016",10,30
"N1C1A6","2017",11,43
"N1C1A6","2018",19,42
"N1C1A6","2019",4,16
"N1C1A6","2020",26,40
"N1C1A6","2021",42,25
"N1C1A7","2007",2,22
"N1C1A7","2008",1,10
"N1C1A7","2009",1,9
"N1C1A7","2010",2,14
"N1C1A7","2011",1,5
"N1C1A7","2012",4,20
"N1C1A7","2013",2,4
"N1C1A7","2014",3,22
"N1C1A7","2015",2,16
"N1C1A7","2016",3,14
"N1C1A7","2017",2,7
"N1C1A7","2019",6,27
"N1C1A8","2013",1,1
"N1C1A8","2018",5,40
"N1C1A8","2019",7,34
"N1C1A8","2020",1,6
"N1C1A8","2021",1,3
"N1C1A9","2014",1,12
"N1C1A9","2016",2,25
"N1C1A9","2019",1,17
"N1C1B3","2016",1,12
"N1C1B3","2018",1,2
"N1C1B3","2019",4,9
"N1C1B3","2020",155,45
"N1C1B3","2021",49,20
"N1C1B4","2019",1,3
"N1C1B5","2016",2,9
"N1C1B6","2012",1,4
"N1C1B6","2014",5,16
"N1C1B6","2015",4,15
"N1C1B6","2016",4,7
"N1C1B6","2017",2,11
"N1C1B6","2018",7,12
"N1C1B6","2019",3,6
"N1C1B6","2020",3,14
"N1C1B8","2012",1,1
"N1C1B8","2013",1,2
"N1C1B8","2014",2,11
"N1C1B8","2015",5,20
"N1C1B8","2016",5,18
"N1C1B8","2017",9,47
"N1C1B8","2018",12,30
"N1C1B8","2019",5,19
"N1C1B8","2020",14,23
"N1C1B8","2021",5,17
"N1C1C1","2017",2,22
"N1C1C2","2008",1,4
"N1C1C2","2009",1,12
"N1C1C2","2010",2,12
"N1C1C2","2011",2,14
"N1C1C2","2012",3,6
"N1C1C2","2013",12,43
"N1C1C2","2014",24,58
"N1C1C2","2015",14,66
"N1C1C2","2016",12,62
"N1C1C2","2017",16,61
"N1C1C2","2018",27,64
"N1C1C2","2019",31,66
"N1C1C2","2020",71,85
"N1C1C2","2021",2,5
"N1C1C7","2012",1,1
"N1C1C7","2019",1,5
"N1C1E1","2017",2,5
"N1C1E1","2019",9,28
"N1C1E2","2020",4,11
"N1C1E3","2019",1,6
"N1C1E5","2013",1,13
"N1C1E5","2014",1,6
"N1C1E5","2021",1,6
"N1C1E7","2018",1,2
"N1C1E9","2012",2,10
"N1C1E9","2017",1,10
"N1C1E9","2018",2,14
"N1C1E9","2019",2,9
"N1C1E9","2020",2,32
"N1C1G1","2014",1,6
"N1C1G3","2014",1,1
"N1C1G3","2015",158,96
"N1C1G3","2016",197,121
"N1C1G3","2017",177,120
"N1C1G3","2018",167,111
"N1C1G3","2019",221,111
"N1C1G3","2020",248,120
"N1C1G3","2021",13,26
"N1C1G4","2015",2,17
"N1C1G4","2016",3,14
"N1C1G4","2017",2,17
"N1C1G4","2018",2,15
"N1C1G4","2020",3,20
"N1C1G6","2013",1,12
"N1C1G6","2015",1,14
"N1C1G6","2016",2,19
"N1C1G9","2020",1,26
"N1C1H1","2019",3,17
"N1C1H2","2016",1,19
"N1C1H2","2018",1,10
"N1C1H2","2020",3,15
"N1C1H3","2012",1,15
"N1C1H3","2013",6,32
"N1C1H3","2014",1,13
"N1C1H3","2015",1,24
"N1C1H3","2016",3,39
"N1C1H3","2017",1,29
"N1C1H3","2019",1,21
"N1C1H3","2020",1,32
"N1C1H3","2021",1,6
"N1E0B4","2020",2,31
"N1E0B5","2017",1,12
"N1E0C2","2021",1,1
"N1E0C7","2020",1,6
"N1E0E4","2020",1,6
"N1E0E9","2019",2,10
"N1E0G3","2017",1,10
"N1E0G3","2020",26,43
"N1E0G3","2021",63,25
"N1E0G4","2011",6,10
"N1E0G4","2012",4,6
"N1E0G4","2013",3,20
"N1E0G4","2014",8,67
"N1E0G4","2015",4,18
"N1E0G4","2016",1,19
"N1E0G4","2017",6,46
"N1E0G4","2018",45,66
"N1E0G4","2019",54,56
"N1E0G4","2020",5,36
"N1E0G4","2021",2,10
"N1E0G8","2020",3,25
"N1E0H2","2017",2,12
"N1E0H4","2014",18,64
"N1E0H4","2015",15,56
"N1E0H4","2016",7,42
"N1E0H4","2017",9,53
"N1E0H4","2018",9,46
"N1E0H4","2019",9,54
"N1E0H4","2020",22,80
"N1E0H4","2021",9,25
"N1E0H6","2020",1,26
"N1E0H8","2016",1,7
"N1E0J3","2018",1,8
"N1E0J3","2021",1,5
"N1E0J6","2020",1,1
"N1E0K3","2011",2,19
"N1E0K3","2012",4,10
"N1E0K3","2013",1,9
"N1E0K3","2015",5,18
"N1E0K3","2016",5,25
"N1E0K3","2017",3,21
"N1E0K3","2018",5,25
"N1E0K3","2019",1,2
"N1E0K3","2020",1,1
"N1E0L4","2017",1,4
"N1E0L9","2017",4,34
"N1E0L9","2018",3,29
"N1E0L9","2019",10,55
"N1E0L9","2020",16,59
"N1E0L9","2021",9,21
"N1E0M5","2018",1,1
"N1E0M5","2021",1,1
"N1E0N5","2014",1,4
"N1E0N5","2018",5,16
"N1E0N5","2019",4,4
"N1E0N5","2020",13,25
"N1E0N5","2021",7,17
"N1E0N6","2012",3,45
"N1E0N6","2016",2,23
"N1E0N6","2017",1,15
"N1E0N6","2018",1,18
"N1E0N6","2020",7,46
"N1E0N6","2021",7,30
"N1E0N8","2012",1,13
"N1E0N8","2015",1,19
"N1E0N8","2020",6,36
"N1E0N9","2012",2,13
"N1E0N9","2013",3,49
"N1E0N9","2014",3,18
"N1E0N9","2019",10,22
"N1E0N9","2020",4,25
"N1E0N9","2021",1,6
"N1E0P1","2013",7,18
"N1E0P4","2013",1,17
"N1E0P5","2020",1,1
"N1E0R3","2020",1,2
"N1E0R4","2019",1,4
"N1E0R4","2020",1,13
"N1E1A8","2016",6,17
"N1E1B7","2019",1,10
"N1E1B7","2021",1,11
"N1E1H1","2019",1,9
"N1E1H4","2021",1,10
"N1E1J3","2019",3,13
"N1E1K4","2020",3,3
"N1E1M3","2020",1,14
"N1E1M8","2018",1,1
"N1E1N5","2017",1,1
"N1E1R6","2020",1,16
"N1E1R7","2019",3,14
"N1E1S1","2019",3,16
"N1E1S1","2021",1,3
"N1E1S2","2012",11,33
"N1E1S2","2013",15,17
"N1E1S2","2014",11,25
"N1E1S2","2015",4,21
"N1E1S2","2016",2,14
"N1E1S2","2017",2,22
"N1E1S2","2018",1,6
"N1E1S2","2020",4,26
"N1E1S2","2021",1,2
"N1E1S9","2019",1,15
"N1E1T2","2016",2,15
"N1E1T6","2020",1,28
"N1E1T8","2020",2,9
"N1E1W6","2017",2,9
"N1E1W6","2018",1,1
"N1E1W6","2019",5,12
"N1E1W6","2020",1,9
"N1E1Y2","2019",3,16
"N1E1Z1","2021",36,16
"N1E1Z8","2019",1,9
"N1E1Z8","2020",2,53
"N1E2A5","2021",1,2
"N1E2B7","2020",1,1
"N1E2B7","2021",2,9
"N1E2B8","2020",6,12
"N1E2B8","2021",1,4
"N1E2E4","2012",1,7
"N1E2E5","2019",3,15
"N1E2G1","2020",2,9
"N1E2G9","2008",2,2
"N1E2K8","2020",1,2
"N1E2L4","2009",1,10
"N1E2L4","2010",10,13
"N1E2L4","2011",2,15
"N1E2L4","2012",2,7
"N1E2L4","2013",1,1
"N1E2L4","2014",4,18
"N1E2L4","2016",1,1
"N1E2L4","2017",1,3
"N1E2L4","2018",2,18
"N1E2L4","2019",1,11
"N1E2L4","2021",2,9
"N1E2L5","2019",2,7
"N1E2M7","2016",1,3
"N1E2M7","2020",2,4
"N1E2N1","2013",41,24
"N1E2N1","2014",5,14
"N1E2N1","2016",1,1
"N1E2N1","2017",6,16
"N1E2N1","2018",1,5
"N1E2N1","2019",15,27
"N1E2N1","2020",13,22
"N1E2N1","2021",3,7
"N1E2N2","2016",1,3
"N1E2N2","2018",2,2
"N1E2N2","2019",4,12
"N1E2N2","2020",1,6
"N1E2N2","2021",1,5
"N1E2P8","2019",3,11
"N1E2P8","2020",2,25
"N1E2T6","2018",1,7
"N1E2T6","2019",1,8
"N1E2W2","2019",3,16
"N1E2W8","2019",3,19
"N1E2X6","2021",1,9
"N1E3B1","2020",1,8
"N1E3B1","2021",2,8
"N1E3B5","2016",1,11
"N1E3B9","2019",3,13
"N1E3E2","2019",3,16
"N1E3E5","2020",1,32
"N1E3E8","2021",3,14
"N1E3E9","2012",2,2
"N1E3E9","2013",1,5
"N1E3G1","2019",3,11
"N1E3G4","2019",1,12
"N1E3J2","2019",1,8
"N1E3J3","2007",1,5
"N1E3J3","2014",1,21
"N1E3J3","2015",1,26
"N1E3J3","2017",9,32
"N1E3J3","2018",3,17
"N1E3J3","2019",3,18
"N1E3J3","2020",2,22
"N1E3J4","2019",7,33
"N1E3J4","2020",3,22
"N1E3J8","2021",1,9
"N1E3K8","2021",1,6
"N1E3M7","2019",2,6
"N1E3M8","2015",1,6
"N1E3N6","2021",4,8
"N1E3N7","2021",1,10
"N1E3P3","2019",3,13
"N1E3R7","2014",3,9
"N1E3R7","2015",1,19
"N1E3R7","2020",1,14
"N1E3R8","2019",2,12
"N1E3R8","2020",2,22
"N1E3R9","2020",2,17
"N1E3T6","2012",1,6
"N1E3T6","2013",3,15
"N1E3T6","2014",1,4
"N1E3T6","2015",1,9
"N1E3T7","2013",1,3
"N1E3X2","2020",2,38
"N1E3Z4","2020",3,16
"N1E3Z5","2016",3,11
"N1E3Z5","2018",1,12
"N1E3Z5","2021",4,8
"N1E4A1","2019",3,15
"N1E4B4","2019",4,5
"N1E4B7","2014",1,10
"N1E4B7","2018",1,7
"N1E4B7","2019",6,15
"N1E4C9","2016",1,2
"N1E4H1","2015",1,1
"N1E4H1","2018",1,3
"N1E4J5","2021",1,12
"N1E4M8","2014",3,18
"N1E4M8","2015",4,21
"N1E4M8","2016",3,18
"N1E4M8","2018",4,21
"N1E4M8","2019",1,17
"N1E4P6","2020",1,25
"N1E4P9","2013",1,1
"N1E4T2","2018",1,6
"N1E4T8","2013",5,14
"N1E4T8","2018",4,12
"N1E4T8","2019",10,28
"N1E4T8","2020",1,8
"N1E4T8","2021",2,14
"N1E4T9","2021",1,5
"N1E4V5","2020",1,14
"N1E4V8","2013",1,27
"N1E4V8","2014",2,29
"N1E4V8","2017",1,14
"N1E4V8","2018",1,4
"N1E4V8","2019",3,22
"N1E4V8","2020",13,53
"N1E4Z1","2019",3,15
"N1E5B7","2016",1,11
"N1E5B9","2020",14,16
"N1E5B9","2021",2,4
"N1E5C8","2019",3,10
"N1E5G6","2019",1,8
"N1E5H4","2019",1,1
"N1E5J2","2012",1,1
"N1E5J6","2019",1,10
"N1E5L9","2020",13,29
"N1E5P6","2019",1,3
"N1E5R1","2014",1,8
"N1E5R9","2017",1,15
"N1E5R9","2020",4,11
"N1E5R9","2021",19,15
"N1E5S9","2019",3,12
"N1E5T1","2019",1,1
"N1E5W2","2013",1,12
"N1E5W3","2015",1,12
"N1E5W3","2020",1,7
"N1E5W3","2021",1,6
"N1E5W4","2020",1,20
"N1E5W5","2017",1,9
"N1E5W6","2009",2,37
"N1E5W6","2011",1,6
"N1E5W6","2012",2,21
"N1E5W6","2013",2,14
"N1E5W6","2020",1,5
"N1E5W9","2019",1,4
"N1E5X5","2009",1,18
"N1E5X5","2015",1,4
"N1E5X5","2017",3,9
"N1E5X5","2018",31,33
"N1E5X5","2019",12,31
"N1E5X5","2020",34,39
"N1E5X5","2021",5,15
"N1E5X6","2018",1,8
"N1E5X7","2018",2,5
"N1E5X7","2020",1,1
"N1E5X8","2019",1,5
"N1E5X8","2021",1,11
"N1E5Y1","2012",1,12
"N1E5Y1","2015",1,5
"N1E5Y1","2019",1,6
"N1E5Y2","2015",1,5
"N1E5Y4","2019",1,2
"N1E5Y4","2020",5,13
"N1E5Y9","2019",1,13
"N1E5Z1","2019",2,22
"N1E5Z3","2017",1,11
"N1E5Z3","2018",1,8
"N1E5Z7","2012",1,1
"N1E5Z7","2016",2,14
"N1E5Z7","2017",2,10
"N1E5Z7","2019",3,11
"N1E5Z7","2020",3,20
"N1E6A4","2019",1,10
"N1E6B1","2014",1,13
"N1E6B3","2012",2,14
"N1E6B3","2013",1,13
"N1E6B3","2015",1,5
"N1E6C3","2020",1,29
"N1E6C5","2020",1,3
"N1E6C8","2018",1,16
"N1E6C8","2019",2,12
"N1E6C8","2021",2,9
"N1E6E3","2011",2,27
"N1E6E3","2014",1,9
"N1E6E3","2017",1,24
"N1E6E3","2018",1,17
"N1E6E3","2020",1,9
"N1E6E7","2018",1,1
"N1E6G1","2019",3,20
"N1E6G9","2019",1,2
"N1E6J2","2019",3,13
"N1E6J7","2019",1,5
"N1E6J8","2018",1,8
"N1E6K8","2018",3,6
"N1E6K9","2016",1,9
"N1E6K9","2019",3,38
"N1E6L2","2018",1,4
"N1E6N1","2015",1,22
"N1E6N1","2016",1,17
"N1E6N1","2019",1,20
"N1E6N1","2020",4,49
"N1E6N1","2021",1,6
"N1E6N6","2017",1,7
"N1E6N6","2019",1,5
"N1E6N6","2020",1,5
"N1E6P7","2012",1,1
"N1E6P7","2015",1,9
"N1E6P7","2017",1,10
"N1E6P7","2018",2,22
"N1E6P7","2020",6,31
"N1E6S2","2020",252,61
"N1E6S2","2021",58,21
"N1E6T1","2015",1,10
"N1E6T1","2017",1,3
"N1E6T3","2021",1,8
"N1E6T8","2015",2,1
"N1E6T9","2016",1,25
"N1E6T9","2021",2,18
"N1E6W3","2020",4,11
"N1E6X1","2016",1,4
"N1E6X2","2013",1,21
"N1E6X2","2014",1,12
"N1E6X2","2015",5,42
"N1E6X2","2016",3,29
"N1E6X2","2017",5,31
"N1E6X2","2018",1,7
"N1E6X2","2019",8,18
"N1E6X7","2018",1,5
"N1E6X7","2019",2,32
"N1E6X8","2007",1,3
"N1E6X8","2009",1,8
"N1E6X8","2012",1,2
"N1E6X8","2013",3,23
"N1E6X8","2014",4,9
"N1E6X8","2015",4,11
"N1E6X8","2017",7,24
"N1E6X8","2018",9,38
"N1E6X8","2019",12,33
"N1E6X8","2020",33,37
"N1E6X8","2021",3,15
"N1E6Y3","2020",1,26
"N1E6Y6","2020",1,15
"N1E6Y7","2017",1,9
"N1E6Y9","2018",3,8
"N1E6Y9","2019",1,9
"N1E6Z2","2016",2,28
"N1E6Z2","2017",6,35
"N1E6Z2","2018",1,3
"N1E6Z2","2019",4,29
"N1E6Z2","2020",4,13
"N1E6Z3","2008",2,6
"N1E6Z3","2009",2,16
"N1E6Z3","2012",2,22
"N1E6Z3","2013",1,9
"N1E6Z3","2014",3,20
"N1E6Z3","2015",6,33
"N1E6Z3","2016",5,28
"N1E6Z3","2017",5,37
"N1E6Z3","2018",7,37
"N1E6Z3","2019",4,23
"N1E6Z3","2020",3,29
"N1E6Z3","2021",1,2
"N1E6Z4","2014",1,1
"N1E6Z4","2018",1,3
"N1E6Z9","2017",1,14
"N1E6Z9","2020",8,15
"N1E6Z9","2021",2,13
"N1E7A4","2016",1,11
"N1E7A7","2019",3,14
"N1E7A7","2020",1,9
"N1E7A8","2019",1,1
"N1E7B3","2012",6,18
"N1E7B3","2013",3,13
"N1E7B3","2014",4,25
"N1E7C2","2019",1,5
"N1E7C3","2017",1,7
"N1E7C4","2019",1,4
"N1E7C5","2017",53,49
"N1E7C5","2018",10,36
"N1E7C5","2019",36,85
"N1E7C5","2020",28,54
"N1E7C5","2021",8,25
"N1E7C6","2016",5,37
"N1E7C6","2017",18,43
"N1E7C6","2018",6,43
"N1E7C6","2019",2,12
"N1E7C6","2020",18,68
"N1E7C9","2018",2,18
"N1E7E7","2017",2,12
"N1E7G3","2018",1,7
"N1E7H7","2019",1,2
"N1E7H9","2017",1,11
"N1E7K6","2013",1,11
"N1E7K6","2017",3,22
"N1E7K6","2019",2,18
"N1E7K6","2020",3,11
"N1E7M3","2021",2,5
"N1G0A1","2019",1,5
"N1G0A5","2012",2,8
"N1G0A6","2014",1,3
"N1G0A6","2016",1,10
"N1G0A6","2017",2,26
"N1G0A6","2018",5,21
"N1G0A6","2019",6,24
"N1G0A7","2018",3,10
"N1G0A8","2017",2,21
"N1G0A8","2018",4,27
"N1G0A9","2011",1,9
"N1G0A9","2012",1,1
"N1G0A9","2013",1,6
"N1G0A9","2014",1,5
"N1G0A9","2015",1,4
"N1G0B3","2013",2,5
"N1G0B3","2014",1,2
"N1G0B6","2010",2,17
"N1G0B6","2011",4,26
"N1G0B6","2016",2,3
"N1G0B6","2018",1,2
"N1G0C1","2012",3,5
"N1G0C1","2013",1,7
"N1G0C2","2007",8,22
"N1G0C2","2009",1,23
"N1G0C2","2010",1,6
"N1G0C2","2011",2,12
"N1G0C2","2012",14,71
"N1G0C2","2013",19,67
"N1G0C2","2014",23,83
"N1G0C2","2015",47,81
"N1G0C2","2016",45,78
"N1G0C2","2017",21,72
"N1G0C2","2018",15,75
"N1G0C2","2019",27,71
"N1G0C2","2020",42,80
"N1G0C2","2021",26,29
"N1G0C3","2016",1,3
"N1G0C4","2015",6,23
"N1G0C4","2017",1,8
"N1G0C4","2018",2,25
"N1G0C5","2015",1,22
"N1G0C5","2016",1,18
"N1G0C5","2017",5,27
"N1G0C5","2018",9,43
"N1G0C7","2015",5,30
"N1G0C7","2016",2,15
"N1G0C7","2017",3,21
"N1G0C7","2018",6,34
"N1G0C7","2019",3,18
"N1G0C9","2016",1,3
"N1G0C9","2017",2,34
"N1G0C9","2018",3,26
"N1G0C9","2019",3,30
"N1G0E1","2013",3,21
"N1G0E1","2018",2,3
"N1G0E1","2019",24,10
"N1G0E1","2020",1,21
"N1G0E3","2013",6,17
"N1G0E3","2016",1,12
"N1G0E7","2015",1,5
"N1G0E9","2018",1,8
"N1G0G9","2017",1,8
"N1G0G9","2019",4,18
"N1G0H1","2020",1,8
"N1G1A3","2012",9,25
"N1G1A3","2013",5,24
"N1G1A3","2014",4,33
"N1G1A3","2016",1,14
"N1G1A3","2017",2,29
"N1G1A3","2020",1,20
"N1G1A5","2015",2,9
"N1G1A5","2016",1,13
"N1G1A5","2017",1,23
"N1G1A5","2018",1,9
"N1G1A7","2019",1,2
"N1G1A8","2020",1,1
"N1G1B2","2015",2,9
"N1G1B3","2015",1,6
"N1G1B3","2016",1,3
"N1G1B5","2018",3,14
"N1G1B6","2016",8,11
"N1G1B7","2019",1,8
"N1G1B7","2021",4,7
"N1G1B8","2016",1,6
"N1G1B8","2019",1,3
"N1G1C6","2011",1,6
"N1G1C6","2016",4,13
"N1G1C6","2017",5,17
"N1G1C6","2018",41,43
"N1G1C6","2019",55,61
"N1G1C6","2020",127,65
"N1G1C6","2021",29,25
"N1G1C9","2010",1,38
"N1G1C9","2011",23,77
"N1G1C9","2012",33,92
"N1G1C9","2013",43,95
"N1G1C9","2014",58,112
"N1G1C9","2015",43,103
"N1G1C9","2016",54,99
"N1G1C9","2017",40,90
"N1G1C9","2018",53,95
"N1G1C9","2019",81,104
"N1G1C9","2020",239,139
"N1G1C9","2021",20,28
"N1G1E8","2021",1,6
"N1G1G4","2015",2,4
"N1G1G4","2020",1,12
"N1G1G7","2011",1,2
"N1G1G7","2014",3,15
"N1G1G7","2015",1,1
"N1G1G7","2020",8,37
"N1G1G7","2021",15,19
"N1G1H3","2020",1,6
"N1G1H3","2021",5,9
"N1G1H4","2021",2,10
"N1G1H6","2016",1,1
"N1G1H9","2019",1,3
"N1G1J4","2014",2,2
"N1G1J4","2018",3,6
"N1G1J6","2020",21,13
"N1G1J8","2013",1,5
"N1G1J8","2018",1,8
"N1G1J8","2020",1,6
"N1G1K3","2021",1,7
"N1G1L1","2018",1,7
"N1G1L2","2019",3,16
"N1G1L3","2012",3,7
"N1G1L4","2021",1,9
"N1G1L5","2018",1,8
"N1G1L5","2021",1,5
"N1G1L6","2013",2,2
"N1G1M2","2021",1,8
"N1G1M5","2016",2,18
"N1G1M8","2015",1,4
"N1G1M8","2018",1,3
"N1G1N1","2017",1,17
"N1G1N1","2018",1,12
"N1G1N1","2019",1,8
"N1G1N2","2019",1,2
"N1G1N2","2021",1,1
"N1G1N5","2013",1,8
"N1G1N7","2018",12,14
"N1G1N7","2019",1,8
"N1G1P1","2019",3,20
"N1G1P4","2020",1,3
"N1G1P4","2021",1,3
"N1G1P9","2018",1,7
"N1G1R1","2019",1,1
"N1G1R1","2021",2,7
"N1G1R2","2018",1,6
"N1G1R4","2014",1,5
"N1G1S7","2017",1,1
"N1G1S8","2009",10,11
"N1G1S8","2010",34,19
"N1G1S8","2012",23,26
"N1G1S8","2013",29,31
"N1G1S8","2014",33,22
"N1G1S8","2015",2,9
"N1G1T2","2013",1,5
"N1G1T3","2016",1,8
"N1G1T3","2019",3,10
"N1G1T5","2020",1,1
"N1G1T5","2021",1,1
"N1G1T8","2020",8,33
"N1G1V2","2016",1,2
"N1G1V3","2013",7,29
"N1G1V5","2012",2,4
"N1G1V6","2021",1,1
"N1G1V7","2019",1,3
"N1G1V8","2019",3,13
"N1G1V9","2013",1,6
"N1G1V9","2020",1,11
"N1G1W8","2015",18,14
"N1G1X3","2012",1,6
"N1G1X3","2013",7,24
"N1G1X6","2018",2,6
"N1G1X7","2018",183,38
"N1G1X7","2019",155,39
"N1G1X7","2020",88,19
"N1G1X7","2021",2,1
"N1G1X8","2013",1,17
"N1G1Y1","2019",4,10
"N1G1Y6","2011",2,8
"N1G1Y6","2019",1,14
"N1G1Y8","2013",5,3
"N1G2B4","2016",1,15
"N1G2B4","2017",1,12
"N1G2B4","2018",1,11
"N1G2B4","2019",3,16
"N1G2B9","2018",1,5
"N1G2B9","2019",1,5
"N1G2C3","2019",1,3
"N1G2C4","2013",3,12
"N1G2C4","2020",1,6
"N1G2C4","2021",5,17
"N1G2C5","2013",1,10
"N1G2C9","2020",3,23
"N1G2C9","2021",3,17
"N1G2E1","2019",2,2
"N1G2E1","2020",1,3
"N1G2E2","2019",1,4
"N1G2E7","2014",1,15
"N1G2G1","2021",2,7
"N1G2G2","2019",4,11
"N1G2G2","2020",32,45
"N1G2G2","2021",3,13
"N1G2G5","2019",1,5
"N1G2H9","2013",1,31
"N1G2H9","2016",1,7
"N1G2H9","2017",1,18
"N1G2H9","2018",2,29
"N1G2H9","2019",4,21
"N1G2H9","2020",3,21
"N1G2J3","2018",1,4
"N1G2J4","2016",2,16
"N1G2J5","2011",1,6
"N1G2J6","2018",3,7
"N1G2J8","2019",3,10
"N1G2K5","2017",1,14
"N1G2K5","2018",1,10
"N1G2K5","2019",1,10
"N1G2K8","2018",1,3
"N1G2K8","2019",3,10
"N1G2K9","2020",2,11
"N1G2L5","2011",1,1
"N1G2M1","2015",1,9
