"DAUID","year","n_checklists","species_richness"
"35580194","2012",1,8
"35580194","2013",6,36
"35580194","2014",2,6
"35580194","2015",3,35
"35580194","2016",7,45
"35580194","2017",10,42
"35580194","2018",7,34
"35580194","2019",7,37
"35580194","2020",9,31
"35580195","2008",1,2
"35580195","2013",1,9
"35580195","2015",1,6
"35580195","2020",4,24
"35580195","2021",1,4
"35580196","2013",3,12
"35580197","2018",1,22
"35580198","2010",1,4
"35580198","2013",2,4
"35580198","2015",1,12
"35580198","2016",3,10
"35580198","2017",4,11
"35580198","2018",1,3
"35580198","2019",2,14
"35580198","2020",1,18
"35580200","2017",2,20
"35580200","2018",7,31
"35580200","2019",1,13
"35580202","2012",1,19
"35580202","2013",9,45
"35580202","2014",2,11
"35580202","2015",26,76
"35580202","2016",13,51
"35580202","2017",6,28
"35580202","2018",3,23
"35580202","2019",5,30
"35580202","2020",4,15
"35580286","2016",1,3
"35580316","2013",7,49
"35580316","2014",4,5
"35580316","2016",1,1
"35580316","2017",2,10
"35580316","2018",8,36
"35580316","2019",1,21
"35580316","2020",2,23
"35580316","2021",1,7
"35580317","2017",1,6
"35580318","2015",1,6
"35580322","2011",1,4
"35580322","2015",1,5
"35580322","2019",1,2
"35580323","2018",1,2
"35580324","2017",1,7
"35580324","2018",1,2
"35580326","2015",5,4
"35580326","2016",43,23
"35580326","2017",55,43
"35580326","2018",45,35
"35580326","2019",44,32
"35580326","2020",94,67
"35580326","2021",16,15
"35580327","2016",9,17
"35580327","2020",1,1
"35580328","2009",1,17
"35580328","2013",2,11
"35580329","2011",4,18
"35580329","2012",12,30
"35580329","2013",17,46
"35580329","2014",9,37
"35580329","2015",21,47
"35580329","2016",51,43
"35580329","2017",75,59
"35580329","2018",77,41
"35580329","2019",103,49
"35580329","2020",93,70
"35580329","2021",15,19
"35580330","2020",5,12
"35580336","2020",1,3
"35580341","2012",1,6
"35580341","2013",6,62
"35580341","2015",1,3
"35580341","2016",1,20
"35580341","2017",1,2
"35580341","2018",3,40
"35580341","2020",3,30
"35580345","2013",4,15
"35580345","2014",1,5
"35580345","2015",1,8
"35580345","2016",2,14
"35580345","2017",6,47
"35580345","2018",1,19
"35580345","2020",3,18
"35580346","2012",2,10
"35580346","2013",1,8
"35580346","2014",2,24
"35580346","2016",3,25
"35580346","2018",2,9
"35580346","2019",1,5
"35580346","2020",3,18
"35580347","2017",4,12
"35580347","2018",1,2
"35580347","2019",1,3
"35580347","2020",2,26
"35580348","2013",1,9
"35580348","2015",1,4
"35580348","2016",1,4
"35580348","2018",2,9
"35580348","2019",1,3
"35580348","2020",2,10
"35580350","2011",3,10
"35580350","2012",11,22
"35580350","2013",4,22
"35580350","2016",1,5
"35580350","2017",5,27
"35580350","2018",6,17
"35580350","2019",10,22
"35580350","2020",48,45
"35580350","2021",9,11
"35580352","2020",5,9
"35580354","2018",2,6
"35580355","2017",1,4
"35580355","2018",1,11
"35580355","2019",2,17
"35580356","2013",3,15
"35580356","2014",2,8
"35580356","2015",1,12
"35580356","2016",2,9
"35580356","2017",2,3
"35580356","2018",6,20
"35580356","2019",10,38
"35580356","2020",2,38
"35580357","2019",1,5
"35580358","2007",2,26
"35580358","2009",6,81
"35580358","2010",8,74
"35580358","2011",10,56
"35580358","2012",17,94
"35580358","2013",84,137
"35580358","2014",132,149
"35580358","2015",104,142
"35580358","2016",141,141
"35580358","2017",198,155
"35580358","2018",339,176
"35580358","2019",316,175
"35580358","2020",275,174
"35580358","2021",7,16
"35580359","2015",7,42
"35580359","2017",7,30
"35580359","2018",2,20
"35580359","2019",3,21
"35580378","2011",2,6
"35580378","2012",2,8
"35580378","2013",1,4
"35580378","2014",1,1
"35580378","2017",7,28
"35580378","2018",2,9
"35580378","2019",6,29
"35580378","2020",2,4
"35580379","2011",1,14
"35580379","2012",1,4
"35580379","2017",1,15
"35580379","2018",9,34
"35580379","2020",7,15
"35580379","2021",7,5
"35580380","2012",1,12
"35580380","2014",1,3
"35580380","2015",1,3
"35580380","2016",11,23
"35580380","2017",3,8
"35580380","2018",10,21
"35580380","2019",9,30
"35580380","2020",19,58
"35580381","2011",3,43
"35580381","2012",4,16
"35580381","2013",3,40
"35580381","2014",2,26
"35580381","2015",1,1
"35580381","2016",4,17
"35580381","2017",7,59
"35580381","2018",14,53
"35580381","2019",19,54
"35580381","2020",28,78
"35580382","2007",41,67
"35580382","2008",64,76
"35580382","2009",52,79
"35580382","2010",39,50
"35580382","2011",49,61
"35580382","2012",136,76
"35580382","2013",227,106
"35580382","2014",275,119
"35580382","2015",301,120
"35580382","2016",87,79
"35580382","2017",148,104
"35580382","2018",156,106
"35580382","2019",59,88
"35580382","2020",69,101
"35580382","2021",3,7
"35580433","2007",1,31
"35580433","2008",1,1
"35580433","2012",1,4
"35580433","2013",4,31
"35580433","2014",6,30
"35580433","2015",1,4
"35580433","2017",13,58
"35580433","2018",10,57
"35580433","2019",16,81
"35580433","2020",50,101
"35580433","2021",2,7
"35580434","2009",1,7
"35580434","2011",1,1
"35580434","2014",1,16
"35580434","2015",1,14
"35580434","2016",1,18
"35580434","2017",6,61
"35580434","2018",4,35
"35580434","2019",2,13
"35580434","2020",2,8
"35580435","2012",1,1
"35580435","2013",2,2
"35580435","2015",3,8
"35580435","2016",4,20
"35580435","2017",2,10
"35580435","2018",4,22
"35580435","2019",3,18
"35580435","2020",3,10
"35580435","2021",4,5
"35580436","2019",1,1
"35580437","2009",4,23
"35580437","2012",1,5
"35580437","2013",7,48
"35580437","2014",14,36
"35580437","2015",6,15
"35580437","2016",20,42
"35580437","2017",44,64
"35580437","2018",62,80
"35580437","2019",33,73
"35580437","2020",29,58
"35580438","2014",1,5
"35580438","2016",1,6
"35580438","2017",2,4
"35580438","2018",5,23
"35580438","2019",7,29
"35580438","2020",12,29
"35580438","2021",1,4
"35580439","2013",1,50
"35580439","2019",1,23
"35580440","2010",1,10
"35580440","2013",4,9
"35580440","2014",5,16
"35580440","2015",1,1
"35580440","2018",2,20
"35580440","2019",8,36
"35580440","2020",5,30
"35580440","2021",1,9
"35580441","2008",1,4
"35580441","2012",6,31
"35580441","2013",4,23
"35580441","2014",7,34
"35580441","2015",10,29
"35580441","2016",14,54
"35580441","2017",20,73
"35580441","2018",27,72
"35580441","2019",31,81
"35580441","2020",42,101
"35580441","2021",2,6
"35580442","2013",1,24
"35580442","2015",3,8
"35580442","2016",16,34
"35580442","2017",5,18
"35580442","2018",7,33
"35580442","2019",5,26
"35580442","2020",5,32
"35580443","2013",2,8
"35580443","2014",2,11
"35580443","2015",2,5
"35580443","2017",1,3
"35580443","2018",3,9
"35580443","2019",1,8
"35580444","2014",2,2
"35580444","2015",1,1
"35580444","2018",1,4
"35580444","2019",6,23
"35580444","2020",2,10
"35580445","2013",1,4
"35580445","2017",2,2
"35580445","2018",6,21
"35580445","2020",2,16
"35580446","2013",1,4
"35580446","2015",1,1
"35580446","2016",2,5
"35580446","2017",2,11
"35580446","2019",6,6
"35580446","2020",8,28
"35580447","2015",1,3
"35580447","2016",2,13
"35580447","2017",3,27
"35580447","2018",6,30
"35580447","2019",11,32
"35580447","2020",6,20
"35580447","2021",1,8
"35580448","2011",1,6
"35580448","2012",1,4
"35580448","2014",2,32
"35580448","2015",4,61
"35580448","2016",13,82
"35580448","2017",9,57
"35580448","2018",6,17
"35580448","2019",6,21
"35580448","2020",14,73
"35580450","2011",1,8
"35580450","2012",2,9
"35580450","2013",3,24
"35580450","2014",3,3
"35580450","2015",2,4
"35580450","2016",2,12
"35580450","2017",13,62
"35580450","2018",24,58
"35580450","2019",10,39
"35580450","2020",26,80
"35580450","2021",3,5
"35580451","2007",1,68
"35580451","2012",1,6
"35580451","2014",1,7
"35580451","2017",1,19
"35580451","2019",10,19
"35580451","2020",18,42
"35580451","2021",11,10
"35580452","2010",1,10
"35580452","2011",5,26
"35580452","2012",3,8
"35580452","2013",2,2
"35580452","2014",1,2
"35580452","2015",3,21
"35580452","2016",5,25
"35580452","2017",13,38
"35580452","2018",4,22
"35580452","2019",15,51
"35580452","2020",26,74
"35580452","2021",5,9
"35580453","2010",4,22
"35580453","2011",191,96
"35580453","2012",150,84
"35580453","2013",144,98
"35580453","2014",67,66
"35580453","2015",36,79
"35580453","2016",24,45
"35580453","2017",64,99
"35580453","2018",17,69
"35580453","2019",9,52
"35580453","2020",14,62
"35580454","2009",1,3
"35580454","2012",6,17
"35580454","2013",1,10
"35580454","2014",7,23
"35580454","2015",9,20
"35580454","2016",9,23
"35580454","2017",22,53
"35580454","2018",22,82
"35580454","2019",16,71
"35580454","2020",24,50
"35580454","2021",2,5
"35580455","2007",2,19
"35580455","2010",1,3
"35580455","2013",35,41
"35580455","2014",22,38
"35580455","2015",42,55
"35580455","2016",18,50
"35580455","2017",27,48
"35580455","2018",5,41
"35580455","2019",11,39
"35580455","2020",2,3
"35580456","2012",2,4
"35580456","2013",2,6
"35580456","2014",7,31
"35580456","2015",3,11
"35580456","2016",1,18
"35580456","2017",3,21
"35580456","2018",2,8
"35580456","2019",3,17
"35580456","2020",5,33
"35580456","2021",1,5
"35580458","2013",2,15
"35580458","2016",1,8
"35580458","2017",1,8
"35580458","2018",3,9
"35580458","2019",1,4
"35580458","2020",5,20
"35580458","2021",3,12
"35580461","2013",4,10
"35580461","2014",1,3
"35580461","2015",4,15
"35580461","2016",21,26
"35580461","2017",48,69
"35580461","2018",51,50
"35580461","2019",72,71
"35580461","2020",70,73
"35580461","2021",17,13
"35580462","2014",1,1
"35580462","2019",1,12
"35580463","2008",1,20
"35580463","2010",1,15
"35580463","2011",1,7
"35580463","2013",8,61
"35580463","2017",6,41
"35580463","2018",31,69
"35580463","2019",50,78
"35580463","2020",190,111
"35580463","2021",39,16
"35580465","2011",1,7
"35580465","2014",1,1
"35580465","2016",9,26
"35580465","2017",18,35
"35580465","2018",8,23
"35580465","2019",3,19
"35580465","2020",3,8
"35580465","2021",2,11
"35580466","2012",2,30
"35580466","2013",1,6
"35580466","2016",1,3
"35580466","2017",3,16
"35580466","2018",1,7
"35580466","2019",7,5
"35580467","2008",2,5
"35580467","2011",2,2
"35580467","2012",6,37
"35580467","2013",2,9
"35580467","2014",8,27
"35580467","2015",8,53
"35580467","2016",6,41
"35580467","2017",6,32
"35580467","2018",3,19
"35580467","2019",3,8
"35580467","2020",4,28
"35580470","2020",2,2
"35580472","2016",1,3
"35580472","2017",2,11
"35580472","2018",2,5
"35580472","2019",1,1
"35580472","2020",1,16
"35580474","2008",2,16
"35580474","2012",1,1
"35580474","2013",2,21
"35580474","2014",14,21
"35580474","2015",34,67
"35580474","2016",12,43
"35580474","2017",17,62
"35580474","2018",19,52
"35580474","2019",12,34
"35580474","2020",9,40
"35580476","2009",1,6
"35580476","2013",4,18
"35580476","2014",1,5
"35580476","2015",8,32
"35580476","2016",13,40
"35580476","2017",15,41
"35580476","2018",16,41
"35580476","2019",33,57
"35580476","2020",41,80
"35580476","2021",4,10
"35580477","2007",2,10
"35580477","2009",3,46
"35580477","2010",1,11
"35580477","2011",3,24
"35580477","2012",5,43
"35580477","2013",10,40
"35580477","2014",15,69
"35580477","2015",17,73
"35580477","2016",10,49
"35580477","2017",27,80
"35580477","2018",29,71
"35580477","2019",35,90
"35580477","2020",37,94
"35580477","2021",1,8
