"POSTALCODE","year","n_checklists","species_richness"
"R0G2W0","2016",5,19
"R0G2W0","2018",5,11
"R0G2W0","2019",2,9
"R0G2W0","2020",1,11
"R0H0V0","2012",4,41
"R0H0V0","2014",1,4
"R0H0V0","2016",2,28
"R0H0V0","2018",1,2
"R0H0V0","2020",1,3
"R0H0Z0","2015",1,3
"R0H0Z0","2020",1,18
"R0H1E0","2009",1,5
"R0H1E0","2014",6,22
"R0H1E0","2015",2,7
"R0H1E0","2016",2,23
"R0H1E0","2017",2,2
"R0H1E0","2019",3,8
"R0H1E0","2020",2,6
"R0H1H0","2015",1,32
"R0H1H0","2016",2,19
"R0H1H0","2020",1,60
"R1B1A1","2015",3,7
"R1B1A1","2016",4,17
"R1B1A1","2017",1,5
"R1B1A1","2018",3,14
"R1B1A1","2019",6,19
"R1B1A1","2020",1,6
"R1B1A1","2021",1,1
"R1B1A2","2008",1,16
"R1B1A2","2009",1,1
"R1B1A2","2013",1,13
"R1B1A2","2014",2,8
"R1B1A2","2015",1,10
"R1B1A2","2016",3,15
"R1B1A2","2018",2,7
"R1B1A4","2018",1,5
"R1B1A4","2019",1,4
"R1C0A3","2007",7,55
"R1C0A3","2015",1,7
"R1C0A9","2016",21,15
"R1C0A9","2017",1,4
"R1C0A9","2019",1,2
"R1C0B1","2020",5,24
"R1C0B1","2021",1,4
"R1C0B2","2020",3,17
"R1C0B4","2020",2,2
"R1C0B5","2019",2,3
"R1C0B5","2020",3,22
"R1C0B6","2015",1,20
"R1C0B6","2018",1,34
"R1C0B6","2020",2,8
"R1C0C1","2013",1,8
"R1C0C2","2014",2,11
"R1C0C4","2019",1,4
"R1C0C5","2020",1,3
"R1C0C6","2019",1,4
"R1C0C9","2020",2,4
"R1C0E1","2011",2,11
"R1C0E1","2013",1,10
"R1C0E1","2014",5,18
"R1C0E1","2016",3,7
"R1C0E1","2017",2,14
"R1C0E1","2018",2,13
"R1C0E1","2019",2,12
"R1C0E1","2020",6,9
"R1C0E5","2007",1,7
"R1C0E5","2008",1,10
"R1C0E5","2015",1,32
"R1C0E5","2017",11,44
"R1C0E5","2018",14,50
"R1C0E5","2019",1,2
"R1C0E5","2020",8,54
"R1C0E9","2015",1,16
"R1C0E9","2020",2,9
"R1C0G2","2015",1,1
"R1C0G2","2019",1,5
"R1C0G2","2020",1,5
"R1C0G7","2018",2,6
"R2C0G5","2020",2,4
"R2C0L5","2018",1,3
"R2C0V7","2014",2,4
"R2C0V8","2019",1,6
"R2C0V9","2020",2,5
"R2C0Y5","2016",2,3
"R2C1E8","2020",1,12
"R2C1H4","2019",1,3
"R2C1H4","2020",1,1
"R2C2B2","2020",1,1
"R2C2X5","2012",1,1
"R2C2X5","2014",1,1
"R2C2Y9","2013",1,1
"R2C2Y9","2021",1,2
"R2C2Z1","2013",1,2
"R2C2Z2","2014",4,45
"R2C2Z2","2017",1,14
"R2C2Z4","2020",1,6
"R2C3A8","2011",2,2
"R2C3A8","2018",15,13
"R2C3A8","2019",2,5
"R2C3A8","2020",1,4
"R2C3B2","2019",1,2
"R2C3B3","2007",1,5
"R2C3B3","2009",2,7
"R2C3B3","2010",7,13
"R2C3B3","2011",11,13
"R2C3B3","2012",4,9
"R2C3B3","2013",2,3
"R2C3B3","2014",3,5
"R2C3B3","2015",3,10
"R2C3B3","2018",1,4
"R2C3B3","2019",3,7
"R2C3B3","2020",1,3
"R2C3B3","2021",1,2
"R2C3B4","2009",1,6
"R2C3B4","2014",1,1
"R2C3B4","2018",1,6
"R2C3B4","2019",2,3
"R2C3B7","2019",21,12
"R2C3B7","2020",5,10
"R2C3G5","2020",1,3
"R2C3G6","2020",1,1
"R2C3G7","2013",1,4
"R2C3G8","2020",1,1
"R2C3H2","2020",1,3
"R2C3H7","2014",1,1
"R2C3H8","2020",2,3
"R2C3J1","2016",1,2
"R2C3L9","2013",1,3
"R2C3L9","2019",1,4
"R2C3L9","2020",1,6
"R2C3M1","2014",3,33
"R2C3M1","2015",2,28
"R2C3M1","2016",6,28
"R2C3M1","2017",2,14
"R2C3M1","2018",3,18
"R2C3M1","2019",1,4
"R2C3M1","2020",2,6
"R2C3N1","2011",1,4
"R2C3N1","2013",1,2
"R2C3N1","2015",1,6
"R2C3P1","2020",1,27
"R2C3V4","2012",1,1
"R2C3V4","2013",1,1
"R2C3Y1","2018",2,2
"R2C3Y1","2019",8,14
"R2C3Y1","2020",3,3
"R2C3Y2","2011",1,1
"R2C3Y5","2013",1,2
"R2C3Y5","2015",1,2
"R2C3Y5","2016",2,2
"R2C3Y5","2017",2,2
"R2C3Y5","2018",5,7
"R2C3Y5","2019",11,13
"R2C3Y5","2020",6,13
"R2C3Y9","2012",1,1
"R2C3Y9","2018",1,1
"R2C3Z2","2020",1,8
"R2C4A1","2019",2,3
"R2C4A6","2015",1,1
"R2C4E5","2013",1,7
"R2C4E5","2014",1,22
"R2C4E5","2015",3,35
"R2C4E5","2016",8,38
"R2C4E5","2017",9,44
"R2C4E5","2018",13,55
"R2C4E5","2019",6,46
"R2C4E5","2020",29,72
"R2C4E5","2021",10,6
"R2C4E7","2019",1,5
"R2C4E7","2020",11,19
"R2C4G4","2020",1,1
"R2C4H1","2018",1,5
"R2C4H6","2015",2,3
"R2C4J2","2013",1,1
"R2C4J2","2014",3,2
"R2C4K4","2012",1,4
"R2C4K9","2018",2,15
"R2C4M4","2011",1,8
"R2C4M4","2020",6,9
"R2C4M4","2021",1,1
"R2C4N6","2015",2,18
"R2C4N6","2016",1,18
"R2C4N6","2017",1,12
"R2C4N6","2018",1,15
"R2C4N6","2019",1,1
"R2C4N6","2020",1,8
"R2C4P7","2013",1,3
"R2C4R2","2018",1,2
"R2C4R7","2010",2,9
"R2C4R7","2011",1,4
"R2C4R7","2019",11,14
"R2C4R7","2020",4,4
"R2C4V6","2012",1,4
"R2C4W4","2020",2,4
"R2C4X5","2014",1,3
"R2C4Z3","2020",3,5
"R2C5C3","2020",1,1
"R2C5C5","2016",1,8
"R2C5C5","2017",3,22
"R2C5C5","2018",2,29
"R2C5C6","2012",1,4
"R2C5C6","2014",1,1
"R2C5C6","2019",1,4
"R2C5C6","2020",1,1
"R2C5G7","2018",1,17
"R2C5H4","2013",1,1
"R2C5H4","2018",1,5
"R2C5H4","2020",1,1
"R2C5H7","2015",3,20
"R2C5H7","2019",1,5
"R2C5H7","2020",3,5
"R2C5H7","2021",1,3
"R2C5H8","2020",2,28
"R2C5H9","2012",3,2
"R2C5J1","2014",1,41
"R2C5J1","2015",3,10
"R2C5J1","2020",2,2
"R2C5J4","2020",1,4
"R2C5J7","2012",1,4
"R2C5J7","2016",1,2
"R2C5J7","2019",1,18
"R2C5J7","2020",7,41
"R2C5K1","2020",1,5
"R2C5K2","2012",1,1
"R2C5K2","2013",1,2
"R2C5K2","2014",1,3
"R2C5K2","2016",1,2
"R2C5K2","2017",4,12
"R2C5K2","2019",2,5
"R2C5K2","2020",5,8
"R2C5K2","2021",5,8
"R2C5K5","2011",3,2
"R2C5K5","2019",1,4
"R2C5K5","2020",2,4
"R2E0B4","2009",2,7
"R2E0B4","2018",1,2
"R2E0C3","2017",1,15
"R2E0C3","2018",13,22
"R2E0C3","2020",1,10
"R2E0C4","2017",3,22
"R2E0C4","2018",1,3
"R2E0C6","2018",1,3
"R2E0C6","2019",1,4
"R2E0C6","2020",1,3
"R2E0C8","2013",1,3
"R2E0E6","2020",1,1
"R2E0G3","2013",5,38
"R2E0G3","2014",1,12
"R2E0G3","2015",9,87
"R2E0G3","2016",10,75
"R2E0G3","2017",5,58
"R2E0G3","2018",7,71
"R2E0G3","2019",4,43
"R2E0G3","2020",4,34
"R2E0G3","2021",1,1
"R2E0G4","2015",5,15
"R2E0G4","2016",2,7
"R2E0G4","2018",1,1
"R2E0G4","2019",4,2
"R2E0G4","2020",3,7
"R2E0H1","2015",1,5
"R2E0H6","2019",1,4
"R2E0H8","2019",10,9
"R2E0H8","2021",7,9
"R2E0J3","2018",1,6
"R2E0J8","2015",1,28
"R2E0J8","2017",1,39
"R2E0J8","2018",2,36
"R2E0J8","2019",1,25
"R2E0J8","2020",1,39
"R2E0J9","2015",1,26
"R2E0K2","2019",1,1
"R2E0K3","2013",1,1
"R2E0K4","2018",1,1
"R2E0K4","2020",1,2
"R2E0L3","2020",9,24
"R2E0L8","2017",1,26
"R2E0L8","2020",2,17
"R2E0N7","2015",3,5
"R2E0N7","2016",2,6
"R2E0N7","2017",2,5
"R2E0N7","2018",1,1
"R2E0N7","2019",1,3
"R2E0N7","2020",1,1
"R2E1A8","2018",2,10
"R2E1B5","2019",4,18
"R2E1C2","2015",1,10
"R2E1C2","2016",4,22
"R2E1C2","2017",2,3
"R2E1C2","2018",1,9
"R2E1C2","2019",1,4
"R2E1C3","2014",1,1
"R2E1C9","2018",1,1
"R2E1C9","2019",1,1
"R2E1E1","2014",1,2
"R2E1E1","2018",1,2
"R2E1E2","2013",1,1
"R2E1E3","2014",4,56
"R2E1E3","2015",4,55
"R2E1E3","2017",2,17
"R2E1E3","2018",6,72
"R2E1E4","2013",8,33
"R2E1E4","2014",148,125
"R2E1E4","2015",114,119
"R2E1E4","2016",38,75
"R2E1E4","2017",213,108
"R2E1E4","2018",126,94
"R2E1E4","2019",6,48
"R2E1E4","2020",9,60
"R2E1E5","2018",1,6
"R2E1E8","2014",2,3
"R2E1G1","2013",2,38
"R2E1G1","2015",2,15
"R2E1G1","2016",1,9
"R2E1G1","2017",2,23
"R2E1G1","2019",1,2
"R2E1G1","2020",4,41
"R2E1G3","2020",2,6
"R2E1G9","2020",1,2
"R2G0A2","2013",2,11
"R2G0A2","2016",1,6
"R2G0G1","2015",1,5
"R2G0G1","2017",1,3
"R2G0G1","2018",1,8
"R2G0G1","2020",1,4
"R2G0G3","2016",1,3
"R2G0G5","2013",1,8
"R2G0G5","2017",2,7
"R2G0G5","2020",3,10
"R2G0K4","2015",2,7
"R2G0K4","2018",4,9
"R2G0K4","2019",2,6
"R2G0K7","2018",1,3
"R2G0K7","2020",4,9
"R2G0K8","2010",1,1
"R2G0L3","2019",1,7
"R2G0N4","2020",2,13
"R2G0R2","2019",1,1
"R2G0R5","2012",1,1
"R2G0R5","2014",1,1
"R2G0R6","2019",2,4
"R2G0S4","2011",1,4
"R2G0S4","2012",1,5
"R2G0S4","2013",1,4
"R2G0S4","2014",1,6
"R2G0S4","2016",1,5
"R2G0S5","2011",2,4
"R2G0S5","2013",1,14
"R2G0S5","2015",8,11
"R2G0S5","2016",16,27
"R2G0S5","2017",6,13
"R2G0S5","2018",16,51
"R2G0S5","2019",4,12
"R2G0S5","2020",2,12
"R2G0T5","2021",1,6
"R2G0V6","2019",2,5
"R2G0V6","2020",2,9
"R2G0V7","2019",1,1
"R2G0W1","2017",1,1
"R2G0W1","2019",4,4
"R2G0W1","2021",2,1
"R2G0W9","2021",4,6
"R2G0X6","2018",2,1
"R2G0X6","2019",1,7
"R2G0X6","2020",4,6
"R2G0X6","2021",2,3
"R2G0X7","2018",8,20
"R2G0X8","2018",1,2
"R2G0X8","2020",1,7
"R2G0Y4","2018",1,5
"R2G0Y6","2019",1,2
"R2G0Z9","2019",2,17
"R2G0Z9","2020",2,19
"R2G1A1","2015",1,16
"R2G1A1","2016",4,23
"R2G1A1","2017",3,36
"R2G1A1","2018",4,31
"R2G1A1","2019",3,39
"R2G1A1","2020",36,80
"R2G1A1","2021",3,8
"R2G1A4","2019",1,1
"R2G1E1","2018",1,6
"R2G1E1","2020",1,7
"R2G1E7","2019",1,4
"R2G1J4","2016",1,3
"R2G1J4","2018",1,4
"R2G1J5","2020",1,9
"R2G1J8","2011",1,1
"R2G1J9","2015",1,5
"R2G1J9","2017",1,4
"R2G1J9","2019",2,9
"R2G1J9","2020",1,6
"R2G1K1","2007",1,33
"R2G1K1","2008",2,30
"R2G1K1","2009",1,26
"R2G1K1","2010",1,5
"R2G1K1","2016",2,44
"R2G1K1","2017",1,17
"R2G1K2","2016",2,9
"R2G1K2","2018",1,4
"R2G1K2","2019",1,10
"R2G1K2","2020",1,7
"R2G1K2","2021",1,5
"R2G1K4","2020",1,1
"R2G1L7","2014",2,5
"R2G1M5","2012",1,2
"R2G1M8","2014",2,3
"R2G1M8","2016",1,8
"R2G1N3","2013",2,2
"R2G1N3","2014",1,1
"R2G1N3","2015",1,1
"R2G1N3","2016",2,3
"R2G1N3","2017",1,1
"R2G1N3","2018",1,2
"R2G1N3","2020",3,13
"R2G1N7","2020",1,8
"R2G1P7","2013",1,30
"R2G1P7","2016",8,18
"R2G1P7","2017",3,39
"R2G1P7","2018",2,22
"R2G1P7","2019",1,20
"R2G1S1","2021",1,3
"R2G1V4","2017",1,11
"R2G1V4","2020",2,3
"R2G1W5","2013",1,1
"R2G1W5","2014",1,1
"R2G1W5","2019",1,1
"R2G1W5","2021",10,6
"R2G1W6","2021",4,8
"R2G1X9","2020",1,1
"R2G1Y6","2018",1,7
"R2G1Z7","2017",2,6
"R2G1Z7","2018",2,10
"R2G1Z7","2019",6,8
"R2G1Z7","2020",1,4
"R2G1Z7","2021",1,6
"R2G1Z8","2017",1,5
"R2G2A6","2013",1,2
"R2G2A6","2017",1,4
"R2G2G3","2018",1,7
"R2G2G3","2021",1,8
"R2G2G8","2019",4,15
"R2G2G8","2020",1,12
"R2G2H1","2020",1,2
"R2G2H2","2014",1,4
"R2G2H2","2015",1,1
"R2G2H2","2020",5,6
"R2G2H3","2020",1,9
"R2G2K1","2017",1,10
"R2G2K1","2019",4,5
"R2G2K3","2010",1,1
"R2G2L1","2012",1,8
"R2G2L6","2011",2,2
"R2G2M4","2017",4,8
"R2G2P6","2019",1,4
"R2G2V5","2020",1,25
"R2G2Z5","2012",1,9
"R2G3A8","2020",1,9
"R2G3B1","2019",2,5
"R2G3B1","2020",33,29
"R2G3B1","2021",5,9
"R2G3B4","2021",2,1
"R2G3C5","2020",2,6
"R2G3C9","2011",1,1
"R2G3G1","2017",2,12
"R2G3G1","2021",5,9
"R2G3H3","2016",1,9
"R2G3K2","2020",1,1
"R2G3K6","2020",1,16
"R2G3K9","2017",1,15
"R2G3K9","2018",1,6
"R2G3K9","2019",1,8
"R2G3P3","2011",1,3
"R2G3R2","2018",3,24
"R2G3R2","2020",1,2
"R2G3R2","2021",4,6
"R2G3R7","2009",1,57
"R2G3T6","2018",2,4
"R2G3T6","2019",8,14
"R2G3T6","2020",4,19
"R2G3Z7","2019",1,1
"R2G4B2","2017",2,13
"R2G4B2","2018",10,32
"R2G4B2","2019",12,48
"R2G4B2","2020",19,48
"R2G4B2","2021",7,5
"R2G4B5","2020",1,4
"R2G4C1","2014",2,1
"R2G4L2","2017",1,2
"R2H0A2","2018",1,5
"R2H0B5","2021",4,6
"R2H0E4","2017",1,18
"R2H0E5","2017",1,1
"R2H0E6","2020",1,2
"R2H0E9","2019",3,10
"R2H0E9","2020",23,15
"R2H0G4","2015",1,7
"R2H0G4","2019",1,3
"R2H0G4","2020",1,4
"R2H0G6","2021",1,4
"R2H0G9","2013",1,22
"R2H0G9","2014",4,60
"R2H0G9","2015",3,31
"R2H0G9","2016",10,31
"R2H0G9","2017",14,68
"R2H0G9","2018",14,70
"R2H0G9","2019",18,70
"R2H0G9","2020",18,78
"R2H0H2","2013",39,36
"R2H0H2","2014",5,14
"R2H0H2","2016",5,43
"R2H0H2","2017",4,35
"R2H0H2","2018",5,6
"R2H0H2","2019",11,58
"R2H0H2","2020",9,33
"R2H0H3","2010",1,19
"R2H0H3","2019",1,6
"R2H0H7","2015",1,1
"R2H0H7","2016",1,2
"R2H0H7","2017",2,14
"R2H0H7","2018",1,9
"R2H0H7","2019",2,14
"R2H0H7","2020",1,7
"R2H0J1","2018",1,6
"R2H0J7","2020",28,36
"R2H0J7","2021",2,4
"R2H0J9","2018",1,5
"R2H0J9","2020",1,2
"R2H0K1","2019",1,20
"R2H0K4","2019",1,2
"R2H0L7","2015",1,7
"R2H0M4","2019",1,8
"R2H0M4","2020",1,7
"R2H0N8","2018",1,2
"R2H0P9","2015",2,6
"R2H0S8","2020",1,1
"R2H0T4","2012",1,1
"R2H0V1","2019",3,6
"R2H0V4","2017",1,2
"R2H0X7","2013",1,1
"R2H0X7","2018",3,16
"R2H0X7","2019",1,1
"R2H1A6","2018",2,28
"R2H1B1","2015",1,7
"R2H1B1","2020",2,10
"R2H1C3","2019",7,5
"R2H1C3","2020",1,1
"R2H1E4","2015",1,2
"R2H1J2","2018",1,2
"R2H1K3","2014",1,14
"R2H1K3","2018",1,14
"R2H1M4","2010",1,4
"R2H1M6","2020",1,24
"R2H1N5","2017",1,4
"R2H1N6","2019",1,1
"R2H1S2","2018",1,21
"R2H1S2","2020",1,4
"R2H1S2","2021",1,3
"R2H1V4","2020",1,1
"R2H1V6","2019",1,21
"R2H1V8","2020",3,10
"R2H1W2","2008",1,3
"R2H1W2","2011",1,2
"R2H1W8","2020",1,1
"R2H1W9","2019",1,1
"R2H1Z1","2019",2,5
"R2H1Z2","2017",1,3
"R2H1Z5","2019",1,12
"R2H1Z8","2020",1,6
"R2H2A5","2017",1,3
"R2H2B3","2020",1,8
"R2H2B4","2018",1,10
"R2H2B4","2020",1,10
"R2H2B6","2017",1,1
"R2H2C3","2020",1,2
"R2H2C3","2021",2,4
