"POSTALCODE","year","n_checklists","species_richness"
"V8L1X3","2020",1,12
"V8L1X4","2020",1,12
"V8L1Y2","2014",2,13
"V8L1Y3","2012",1,14
"V8L1Y3","2016",1,9
"V8L1Y3","2020",1,13
"V8L2A8","2014",1,1
"V8L2B4","2013",2,4
"V8L2B4","2014",5,6
"V8L2B4","2015",2,3
"V8L2B4","2016",1,1
"V8L2B4","2017",2,1
"V8L2B4","2018",1,9
"V8L2B4","2019",2,3
"V8L2B4","2020",3,3
"V8L2B4","2021",2,2
"V8L2B8","2017",1,24
"V8L2B8","2021",2,23
"V8L2B9","2016",1,16
"V8L2B9","2020",1,52
"V8L2C9","2010",2,13
"V8L2G3","2016",1,16
"V8L2H3","2016",4,30
"V8L2H3","2018",1,9
"V8L2J9","2015",1,11
"V8L2J9","2016",1,17
"V8L2J9","2017",2,22
"V8L2J9","2020",1,10
"V8L2J9","2021",5,49
"V8L2K2","2016",2,31
"V8L2K2","2020",4,19
"V8L2K2","2021",4,37
"V8L2K3","2019",1,2
"V8L2K3","2021",1,18
"V8L2N8","2019",1,20
"V8L2N8","2020",1,9
"V8L2P2","2018",1,10
"V8L2P3","2016",2,35
"V8L2P3","2017",8,46
"V8L2P3","2018",3,31
"V8L2P3","2019",2,28
"V8L2P3","2020",1,21
"V8L2P7","2017",1,13
"V8L2P7","2018",5,26
"V8L2P7","2019",4,29
"V8L2P8","2013",1,10
"V8L2P8","2017",1,17
"V8L2P8","2018",4,28
"V8L2P8","2019",4,33
"V8L2P8","2020",2,24
"V8L2R1","2016",1,7
"V8L2R1","2021",1,11
"V8L2V1","2019",1,3
"V8L2W5","2018",6,20
"V8L2Y3","2016",2,5
"V8L2Y3","2020",1,3
"V8L2Y3","2021",1,4
"V8L2Y8","2009",1,2
"V8L2Y8","2012",2,14
"V8L2Y8","2013",1,4
"V8L2Z3","2012",1,1
"V8L3A2","2015",1,4
"V8L3A2","2018",2,7
"V8L3B1","2012",1,1
"V8L3B4","2019",1,6
"V8L3B4","2021",1,7
"V8L3C4","2018",1,2
"V8L3C7","2021",2,10
"V8L3C9","2015",1,4
"V8L3H2","2011",5,25
"V8L3H2","2012",1,29
"V8L3H2","2013",3,44
"V8L3H2","2014",4,58
"V8L3H2","2015",4,43
"V8L3H2","2016",14,51
"V8L3H2","2017",15,59
"V8L3H2","2018",15,53
"V8L3H2","2019",14,48
"V8L3H2","2020",36,71
"V8L3H2","2021",16,52
"V8L3H5","2020",1,8
"V8L3H6","2009",2,9
"V8L3H6","2014",29,53
"V8L3H6","2015",4,32
"V8L3H6","2016",38,59
"V8L3H6","2017",50,69
"V8L3H6","2018",56,71
"V8L3H6","2019",29,59
"V8L3H6","2020",164,75
"V8L3H6","2021",19,45
"V8L3J1","2016",1,10
"V8L3J1","2020",2,12
"V8L3J2","2019",1,10
"V8L3J3","2009",1,7
"V8L3J3","2010",1,14
"V8L3J3","2017",2,24
"V8L3J3","2019",4,36
"V8L3J3","2021",3,24
"V8L3J6","2009",2,6
"V8L3K3","2013",8,31
"V8L3K3","2015",1,16
"V8L3L7","2017",1,10
"V8L3R3","2010",1,7
"V8L3R3","2013",1,22
"V8L3R3","2015",3,21
"V8L3R3","2016",10,52
"V8L3R3","2017",11,55
"V8L3R3","2018",1,16
"V8L3R3","2019",3,24
"V8L3R3","2020",1,5
"V8L3R3","2021",3,18
"V8L3R5","2016",1,13
"V8L3R5","2019",1,8
"V8L3R6","2015",1,8
"V8L3R6","2016",5,40
"V8L3R6","2017",2,19
"V8L3R6","2018",1,12
"V8L3R6","2019",2,42
"V8L3R6","2020",2,21
"V8L3R6","2021",1,8
"V8L3X9","2015",1,23
"V8L3X9","2016",1,20
"V8L3X9","2017",2,11
"V8L3X9","2018",4,40
"V8L3X9","2019",3,26
"V8L3X9","2020",6,38
"V8L3X9","2021",1,3
"V8L3Y7","2019",1,8
"V8L3Y7","2020",2,25
"V8L3Y8","2018",20,13
"V8L3Z3","2014",1,22
"V8L3Z3","2015",1,5
"V8L3Z3","2019",1,20
"V8L3Z3","2020",1,13
"V8L3Z5","2019",1,17
"V8L4A3","2018",1,41
"V8L4A3","2019",5,30
"V8L4A3","2020",1,9
"V8L4A5","2016",1,16
"V8L4A6","2020",1,13
"V8L4B1","2017",1,6
"V8L4B2","2015",2,4
"V8L4B2","2016",2,26
"V8L4B2","2019",1,8
"V8L4B2","2020",2,19
"V8L4E6","2020",1,1
"V8L4E9","2014",1,8
"V8L4J3","2012",1,25
"V8L4J3","2016",4,34
"V8L4J3","2017",4,33
"V8L4J3","2018",3,27
"V8L4J3","2019",4,26
"V8L4J3","2020",3,33
"V8L4K6","2018",1,1
"V8L4M6","2016",1,20
"V8L4N4","2020",2,17
"V8L4P1","2019",2,19
"V8L4R4","2010",1,15
"V8L4R4","2020",1,36
"V8L4R9","2016",1,10
"V8L4R9","2020",2,42
"V8L4S2","2019",3,4
"V8L4T8","2017",1,18
"V8L4T8","2020",1,21
"V8L4V1","2014",1,13
"V8L4V1","2015",1,18
"V8L4V1","2016",4,25
"V8L4W6","2007",1,10
"V8L4W6","2008",3,23
"V8L4W6","2009",3,16
"V8L4W6","2010",2,52
"V8L4W6","2011",3,20
"V8L4W6","2012",2,28
"V8L4W6","2014",2,20
"V8L4W6","2015",3,21
"V8L4W6","2017",1,5
"V8L4W6","2018",1,3
"V8L4W6","2019",5,36
"V8L4W6","2021",1,17
"V8L4W9","2019",1,1
"V8L4X2","2017",1,10
"V8L4X2","2019",1,16
"V8L4X6","2018",1,17
"V8L4X6","2020",1,9
"V8L4X9","2020",2,14
"V8L4X9","2021",1,8
"V8L4Z1","2016",1,5
"V8L4Z6","2018",1,2
"V8L4Z7","2020",4,27
"V8L5A7","2017",1,11
"V8L5A7","2019",3,16
"V8L5A7","2020",4,23
"V8L5A7","2021",1,6
"V8L5B2","2019",1,2
"V8L5B6","2019",5,12
"V8L5E1","2011",1,11
"V8L5E1","2015",1,10
"V8L5E1","2016",1,12
"V8L5E1","2018",1,8
"V8L5E2","2012",3,22
"V8L5E2","2013",2,21
"V8L5E2","2014",2,24
"V8L5E2","2015",6,47
"V8L5E2","2016",4,26
"V8L5E2","2017",3,21
"V8L5E2","2018",14,42
"V8L5E2","2019",5,27
"V8L5E2","2020",20,45
"V8L5E2","2021",4,18
"V8L5E5","2020",1,8
"V8L5E7","2019",1,16
"V8L5E7","2020",1,8
"V8L5E7","2021",1,14
"V8L5E9","2012",1,5
"V8L5E9","2019",1,9
"V8L5G1","2009",1,14
"V8L5G1","2011",8,61
"V8L5G1","2012",3,38
"V8L5G1","2013",4,40
"V8L5G1","2014",5,43
"V8L5G1","2015",13,50
"V8L5G1","2016",9,56
"V8L5G1","2017",6,45
"V8L5G1","2018",12,52
"V8L5G1","2019",24,63
"V8L5G1","2020",20,67
"V8L5G1","2021",17,55
"V8L5G2","2015",2,26
"V8L5G2","2019",1,9
"V8L5G4","2016",1,13
"V8L5G4","2017",1,33
"V8L5G4","2020",3,23
"V8L5G5","2014",1,13
"V8L5G6","2015",1,12
"V8L5G7","2011",3,43
"V8L5G9","2021",6,14
"V8L5H1","2016",2,4
"V8L5H1","2017",12,83
"V8L5H1","2018",37,122
"V8L5H1","2019",82,133
"V8L5H1","2020",87,116
"V8L5H1","2021",17,44
"V8L5H2","2020",1,49
"V8L5H3","2020",110,46
"V8L5H3","2021",4,8
"V8L5H5","2010",8,66
"V8L5H5","2011",4,52
"V8L5H5","2012",1,1
"V8L5H5","2015",1,5
"V8L5H5","2016",1,4
"V8L5H5","2017",4,20
"V8L5H5","2018",15,47
"V8L5H5","2019",3,4
"V8L5H5","2020",2,9
"V8L5H5","2021",2,26
"V8L5H6","2017",1,28
"V8L5H6","2019",1,12
"V8L5H6","2020",1,12
"V8L5H7","2010",1,4
"V8L5H7","2014",5,56
"V8L5H7","2016",1,21
"V8L5H7","2017",2,19
"V8L5H7","2018",2,34
"V8L5H7","2020",4,15
"V8L5H8","2016",1,28
"V8L5H8","2019",1,29
"V8L5H8","2020",1,20
"V8L5H9","2019",15,18
"V8L5J1","2014",1,10
"V8L5J1","2020",1,18
"V8L5J2","2009",1,12
"V8L5J2","2015",1,41
"V8L5J2","2016",4,17
"V8L5J2","2017",7,24
"V8L5J2","2018",9,32
"V8L5J2","2019",4,23
"V8L5J2","2020",2,17
"V8L5J2","2021",3,21
"V8L5J3","2015",1,29
"V8L5J3","2017",6,44
"V8L5J3","2019",2,11
"V8L5J3","2020",1,15
"V8L5J4","2007",1,8
"V8L5J4","2008",3,10
"V8L5J4","2009",4,7
"V8L5J4","2010",5,13
"V8L5J4","2011",5,14
"V8L5J4","2012",24,63
"V8L5J4","2013",16,48
"V8L5J4","2014",20,51
"V8L5J4","2015",34,74
"V8L5J4","2016",30,57
"V8L5J4","2017",86,79
"V8L5J4","2018",62,62
"V8L5J4","2019",67,57
"V8L5J4","2020",52,59
"V8L5J4","2021",6,19
"V8L5J5","2015",1,34
"V8L5J5","2019",1,37
"V8L5J7","2017",1,54
"V8L5J7","2018",1,3
"V8L5J8","2009",1,5
"V8L5J9","2018",1,6
"V8L5K1","2015",1,17
"V8L5K1","2016",1,19
"V8L5K1","2017",2,3
"V8L5K1","2018",1,10
"V8L5K1","2019",1,14
"V8L5K1","2020",1,16
"V8L5K4","2010",2,8
"V8L5K4","2016",2,27
"V8L5K5","2016",1,7
"V8L5K5","2018",1,15
"V8L5K6","2009",2,15
"V8L5K6","2018",1,6
"V8L5K6","2021",1,11
"V8L5K8","2018",1,9
"V8L5K8","2019",1,5
"V8L5K9","2009",2,13
"V8L5K9","2016",1,1
"V8L5K9","2019",1,14
"V8L5K9","2020",1,46
"V8L5L1","2018",2,19
"V8L5L1","2019",1,5
"V8L5L1","2020",1,3
"V8L5L2","2009",1,15
"V8L5L2","2010",1,7
"V8L5L2","2018",1,5
"V8L5L3","2010",20,49
"V8L5L3","2015",1,5
"V8L5L3","2016",2,22
"V8L5L3","2018",2,13
"V8L5L3","2019",2,20
"V8L5L4","2015",1,21
"V8L5L4","2018",1,16
"V8L5L4","2019",1,14
"V8L5L4","2020",1,19
"V8L5L5","2020",1,14
"V8L5L6","2017",1,12
"V8L5L6","2018",1,7
"V8L5L6","2021",2,17
"V8L5L7","2009",2,12
"V8L5L7","2014",1,13
"V8L5L7","2015",1,20
"V8L5L7","2016",20,70
"V8L5L7","2017",17,68
"V8L5L7","2018",30,79
"V8L5L7","2019",14,66
"V8L5L7","2020",11,57
"V8L5L7","2021",9,50
"V8L5L8","2016",1,21
"V8L5L8","2018",4,37
"V8L5L8","2019",1,2
"V8L5L9","2009",2,12
"V8L5L9","2010",1,11
"V8L5L9","2011",1,3
"V8L5L9","2014",1,6
"V8L5L9","2015",3,28
"V8L5L9","2016",10,53
"V8L5L9","2017",3,26
"V8L5L9","2018",2,19
"V8L5L9","2019",3,25
"V8L5L9","2020",3,12
"V8L5L9","2021",3,17
"V8L5M1","2009",2,15
"V8L5M1","2013",1,1
"V8L5M1","2014",3,10
"V8L5M1","2015",6,14
"V8L5M1","2016",1,5
"V8L5M1","2017",7,15
"V8L5M1","2018",1,8
"V8L5M2","2017",1,13
"V8L5M2","2018",1,10
"V8L5M3","2015",1,31
"V8L5M6","2016",2,12
"V8L5M7","2014",2,34
"V8L5M7","2015",1,27
"V8L5M7","2016",1,10
"V8L5M7","2017",1,8
"V8L5M7","2018",1,14
"V8L5M7","2019",2,11
"V8L5M7","2020",2,41
"V8L5M8","2018",2,23
"V8L5M8","2020",1,28
"V8L5N5","2012",14,26
"V8L5N5","2016",10,32
"V8L5N5","2017",21,39
"V8L5N5","2018",3,21
"V8L5N5","2019",6,14
"V8L5N6","2015",1,17
"V8L5N6","2017",4,25
"V8L5N6","2018",1,8
"V8L5N8","2019",1,3
"V8L5N8","2020",5,49
"V8L5N8","2021",1,6
"V8L5N9","2016",1,7
"V8L5N9","2017",1,18
"V8L5P1","2009",2,9
"V8L5P2","2019",1,10
"V8L5P3","2014",1,1
"V8L5P3","2016",1,14
"V8L5P3","2020",1,24
"V8L5P5","2017",1,4
"V8L5P5","2018",1,30
"V8L5P7","2011",1,5
"V8L5P7","2016",1,17
"V8L5P7","2017",1,6
"V8L5P7","2021",10,15
"V8L5P8","2015",1,2
"V8L5P8","2019",6,24
"V8L5R1","2020",1,17
"V8L5R2","2012",1,1
"V8L5R2","2018",1,6
"V8L5R3","2007",1,32
"V8L5R3","2008",4,50
"V8L5R3","2009",3,36
"V8L5R3","2010",1,7
"V8L5R3","2011",1,5
"V8L5R3","2012",2,28
"V8L5R3","2013",4,30
"V8L5R3","2014",5,32
"V8L5R3","2015",6,35
"V8L5R3","2016",7,38
"V8L5R3","2017",13,35
"V8L5R3","2018",8,31
"V8L5R3","2019",14,33
"V8L5R3","2020",39,64
"V8L5R3","2021",4,24
"V8L5R7","2017",1,6
"V8L5R7","2018",1,20
"V8L5R7","2019",1,20
"V8L5R9","2009",1,4
"V8L5R9","2016",1,7
"V8L5R9","2017",2,10
"V8L5R9","2018",1,3
"V8L5R9","2021",2,15
"V8L5S1","2017",1,3
"V8L5S4","2020",1,13
"V8L5S5","2013",1,3
"V8L5S5","2014",1,1
"V8L5S5","2015",2,19
"V8L5S5","2017",4,17
"V8L5S5","2018",3,9
"V8L5S5","2019",3,16
"V8L5S5","2020",3,23
"V8L5S7","2020",1,18
"V8L5S8","2008",1,1
"V8L5S8","2010",2,12
"V8L5S8","2011",2,26
"V8L5S8","2012",1,7
"V8L5S8","2014",2,22
"V8L5S8","2015",1,27
"V8L5S8","2016",1,15
"V8L5S8","2017",2,10
"V8L5S8","2018",2,20
"V8L5S8","2019",3,19
"V8L5S8","2020",8,61
"V8L5S8","2021",3,31
"V8L5S9","2013",1,21
"V8L5S9","2015",2,38
"V8L5S9","2016",4,38
"V8L5S9","2017",1,7
"V8L5S9","2018",1,16
"V8L5S9","2019",8,35
"V8L5S9","2020",37,84
"V8L5S9","2021",15,61
"V8L5T1","2015",7,49
"V8L5T1","2016",3,45
"V8L5T1","2017",1,30
"V8L5T1","2020",4,37
"V8L5T2","2009",1,14
"V8L5T2","2012",1,12
"V8L5T2","2013",8,36
"V8L5T2","2014",5,21
"V8L5T2","2015",22,53
"V8L5T2","2016",14,51
"V8L5T2","2017",11,32
"V8L5T2","2018",5,28
"V8L5T2","2019",16,57
"V8L5T2","2020",8,67
"V8L5T2","2021",8,39
"V8L5T3","2007",5,16
"V8L5T3","2017",1,5
"V8L5T3","2018",1,4
"V8L5T3","2020",2,2
"V8L5T4","2010",2,14
"V8L5T4","2011",1,7
"V8L5T4","2012",1,6
"V8L5T4","2014",1,1
"V8L5T4","2015",2,44
"V8L5T4","2016",1,37
"V8L5T4","2017",1,35
"V8L5T4","2018",1,34
"V8L5T4","2019",1,41
"V8L5T4","2020",1,22
"V8L5T5","2014",1,1
"V8L5T5","2020",10,35
"V8L5T6","2007",1,2
"V8L5T6","2008",2,18
"V8L5T6","2009",2,27
"V8L5T6","2010",4,19
"V8L5T6","2011",10,51
"V8L5T6","2012",18,69
"V8L5T6","2013",16,62
"V8L5T6","2014",27,81
"V8L5T6","2015",73,85
"V8L5T6","2016",91,107
"V8L5T6","2017",71,94
"V8L5T6","2018",66,90
"V8L5T6","2019",87,89
"V8L5T6","2020",90,91
"V8L5T6","2021",51,69
"V8L5T8","2017",1,7
"V8L5T8","2019",1,18
"V8L5T8","2020",1,17
"V8L5T8","2021",1,14
"V8L5T9","2008",1,3
"V8L5T9","2010",3,24
"V8L5T9","2012",2,26
"V8L5T9","2013",1,31
"V8L5T9","2016",1,5
"V8L5T9","2019",1,21
"V8L5T9","2020",3,28
"V8L5T9","2021",15,32
"V8L5V1","2010",1,8
"V8L5V1","2015",1,2
"V8L5V1","2017",1,18
"V8L5V2","2007",2,11
"V8L5V2","2011",1,20
"V8L5V2","2017",1,21
"V8L5V2","2018",1,11
"V8L5V2","2019",1,9
"V8L5V2","2020",2,22
"V8L5V3","2017",1,20
"V8L5V4","2012",1,10
"V8L5V4","2013",2,19
"V8L5V4","2014",1,3
"V8L5V4","2015",1,1
"V8L5V4","2016",2,7
"V8L5V4","2018",1,3
"V8L5V4","2021",1,3
"V8L5V5","2009",1,6
"V8L5V5","2011",2,5
"V8L5V5","2012",13,29
"V8L5V5","2013",24,45
"V8L5V5","2014",16,31
"V8L5V5","2015",45,64
"V8L5V5","2016",82,44
"V8L5V5","2017",84,54
"V8L5V5","2018",89,51
"V8L5V5","2019",94,56
"V8L5V5","2020",51,55
"V8L5V5","2021",18,22
"V8L5V6","2007",33,80
"V8L5V6","2009",4,11
"V8L5V6","2010",6,33
"V8L5V6","2011",11,30
"V8L5V6","2012",20,42
"V8L5V6","2013",19,74
"V8L5V6","2014",20,47
"V8L5V6","2015",34,87
"V8L5V6","2016",42,74
"V8L5V6","2017",31,70
"V8L5V6","2018",33,65
"V8L5V6","2019",30,67
"V8L5V6","2020",38,88
"V8L5V6","2021",49,55
"V8L5V8","2016",1,13
"V8L5W3","2014",1,2
"V8L5W5","2020",1,7
"V8L5X7","2015",1,15
"V8L5X7","2016",1,23
"V8L5Y5","2014",1,15
"V8L5Y5","2018",1,4
"V8L5Y5","2021",1,7
"V8L5Y7","2016",1,17
"V8L5Y7","2018",1,15
"V8L5Y7","2019",2,22
"V8L5Y7","2020",1,25
"V8L5Y8","2015",1,3
"V8L5Y8","2017",1,19
"V8L5Y8","2021",2,5
"V8L5Z3","2016",2,26
"V8L5Z3","2017",1,19
"V8L5Z3","2020",1,15
"V8L5Z3","2021",2,18
"V8L5Z6","2008",1,4
"V8L5Z9","2014",2,7
"V8L5Z9","2015",2,11
"V8L5Z9","2017",4,39
"V8L5Z9","2018",4,34
"V8L6A6","2017",3,30
"V8L6A6","2018",1,5
"V8L6A6","2019",1,17
"V8L6B1","2018",1,16
"V8L6B1","2019",1,21
"V8L6B1","2020",2,28
"V8L6B2","2019",1,4
"V8L6B3","2011",1,13
"V8L6B3","2012",1,23
"V8L6B3","2017",1,14
"V8L6B3","2019",1,21
"V8L6B3","2020",4,36
"V8M0A5","2016",1,16
"V8M0B3","2018",1,5
"V8M0B3","2020",1,3
"V8M0B6","2015",2,6
"V8M0B6","2017",2,5
"V8M0B6","2018",2,5
"V8M0B6","2020",1,4
"V8M0B7","2020",5,32
"V8M0B7","2021",1,3
"V8M1A1","2016",6,12
"V8M1A1","2019",1,15
"V8M1A1","2020",1,14
"V8M1A3","2019",1,4
"V8M1A4","2013",3,17
"V8M1A4","2014",22,35
"V8M1A4","2015",41,50
"V8M1A4","2016",95,73
"V8M1A4","2017",33,54
"V8M1A4","2018",4,21
"V8M1A4","2019",4,27
"V8M1A4","2020",3,18
"V8M1A4","2021",1,6
"V8M1A6","2015",4,31
"V8M1A6","2017",1,17
"V8M1A6","2018",1,9
"V8M1A8","2012",87,45
"V8M1A8","2013",85,50
"V8M1A8","2014",128,65
"V8M1A8","2015",147,75
"V8M1A8","2016",137,74
"V8M1A8","2017",50,61
"V8M1B1","2014",2,29
"V8M1B1","2016",2,12
"V8M1B1","2019",4,8
"V8M1B1","2020",3,15
"V8M1B3","2007",5,11
"V8M1B3","2008",3,8
"V8M1B3","2009",2,6
"V8M1B3","2010",1,1
"V8M1B4","2016",1,16
"V8M1B4","2017",1,7
"V8M1B4","2018",1,12
"V8M1B5","2012",1,10
"V8M1B5","2016",1,19
"V8M1B6","2016",1,11
"V8M1B7","2007",3,22
"V8M1B9","2019",1,6
"V8M1C2","2018",13,34
"V8M1C2","2019",11,22
"V8M1C2","2020",2,15
"V8M1C5","2010",2,10
"V8M1C5","2013",3,29
"V8M1C5","2017",4,41
"V8M1C5","2018",5,39
"V8M1C5","2019",4,37
"V8M1C5","2020",1,5
"V8M1C6","2017",1,11
"V8M1C7","2020",9,7
"V8M1E5","2013",1,10
"V8M1E5","2021",5,25
"V8M1E6","2019",1,4
"V8M1G1","2020",1,1
"V8M1G4","2018",3,14
"V8M1G5","2011",1,1
"V8M1G6","2020",1,6
"V8M1G8","2012",2,13
"V8M1G8","2015",1,20
"V8M1G8","2016",6,47
"V8M1G8","2017",6,36
"V8M1G8","2018",2,18
"V8M1G8","2019",1,12
"V8M1G8","2020",1,19
"V8M1G9","2014",2,11
"V8M1G9","2017",3,21
"V8M1G9","2020",2,6
"V8M1G9","2021",2,10
"V8M1H1","2020",4,13
"V8M1H1","2021",1,9
"V8M1H3","2012",2,10
"V8M1H4","2008",1,1
"V8M1H4","2014",1,7
"V8M1H5","2018",1,15
"V8M1H6","2019",2,4
"V8M1H9","2018",3,26
"V8M1J2","2016",1,1
"V8M1J4","2018",3,11
"V8M1J5","2012",1,22
"V8M1J5","2014",1,12
"V8M1J5","2015",1,22
"V8M1J5","2017",16,65
"V8M1J5","2018",17,62
"V8M1J5","2019",23,66
"V8M1J5","2020",44,88
"V8M1J5","2021",7,32
"V8M1J6","2012",1,15
"V8M1J6","2020",1,23
"V8M1J7","2014",1,13
"V8M1J7","2019",1,7
"V8M1J8","2007",1,12
"V8M1J8","2008",4,21
"V8M1J8","2009",1,11
"V8M1J8","2013",1,1
"V8M1J8","2014",2,18
"V8M1J8","2015",2,12
"V8M1J8","2016",1,8
"V8M1J8","2017",4,25
"V8M1J8","2018",5,23
"V8M1J8","2019",9,44
"V8M1J8","2020",5,22
"V8M1K1","2020",1,3
"V8M1K1","2021",1,1
"V8M1K2","2020",1,11
"V8M1K6","2012",1,24
"V8M1K6","2014",1,25
"V8M1L1","2012",3,20
"V8M1L1","2013",3,24
"V8M1L1","2014",2,11
"V8M1L1","2015",2,24
"V8M1L1","2016",2,28
"V8M1L1","2018",1,24
"V8M1L1","2019",2,25
"V8M1L1","2020",18,73
"V8M1L4","2012",1,17
"V8M1L4","2020",17,42
"V8M1L4","2021",2,5
"V8M1L5","2017",1,9
"V8M1L5","2018",3,18
"V8M1L5","2019",1,8
"V8M1L5","2020",4,45
"V8M1L5","2021",1,24
"V8M1L7","2013",1,25
"V8M1L7","2015",1,23
"V8M1L7","2017",1,11
"V8M1L7","2020",4,49
"V8M1L8","2015",1,25
"V8M1L8","2016",3,19
"V8M1M1","2016",3,20
"V8M1M1","2018",2,15
"V8M1M3","2018",55,33
"V8M1M3","2019",17,41
"V8M1M3","2020",53,55
"V8M1M3","2021",7,20
"V8M1M6","2007",1,4
"V8M1M6","2008",1,15
"V8M1M6","2010",2,19
"V8M1M6","2011",6,61
"V8M1M6","2012",46,92
"V8M1M6","2013",21,85
"V8M1M6","2014",93,111
"V8M1M6","2015",137,118
"V8M1M6","2016",205,122
"V8M1M6","2017",208,135
"V8M1M6","2018",157,117
"V8M1M6","2019",191,124
"V8M1M6","2020",253,122
"V8M1M6","2021",38,61
"V8M1M8","2018",1,26
"V8M1M8","2020",27,33
"V8M1N2","2017",1,10
"V8M1N3","2018",1,14
"V8M1N3","2019",1,16
"V8M1N3","2020",1,18
"V8M1N4","2018",1,31
"V8M1N4","2019",2,31
"V8M1N6","2010",1,40
"V8M1N6","2015",1,1
"V8M1N6","2018",1,12
"V8M1N6","2020",1,19
"V8M1N9","2019",1,10
"V8M1P6","2011",1,2
"V8M1P7","2017",1,11
"V8M1R7","2012",1,12
"V8M1R7","2013",1,13
"V8M1R7","2014",3,27
"V8M1R7","2015",1,2
"V8M1R7","2017",1,19
"V8M1R7","2018",4,46
"V8M1R7","2019",4,33
"V8M1R7","2020",4,39
"V8M1R7","2021",1,7
"V8M1R8","2014",1,7
"V8M1R8","2015",1,12
"V8M1R8","2021",1,13
"V8M1R9","2017",2,29
"V8M1R9","2018",2,45
"V8M1R9","2019",1,42
"V8M1S1","2011",4,45
"V8M1S1","2012",2,30
"V8M1S1","2013",1,31
"V8M1S1","2014",3,37
"V8M1S1","2015",1,27
"V8M1S1","2016",1,9
"V8M1S1","2018",1,1
"V8M1S1","2019",3,18
"V8M1S1","2021",3,13
"V8M1S2","2014",2,19
"V8M1S2","2015",1,5
"V8M1S2","2016",1,7
"V8M1S2","2018",4,17
"V8M1S2","2019",5,35
"V8M1S2","2020",1,14
"V8M1S2","2021",3,8
"V8M1S3","2014",1,3
"V8M1S4","2014",3,27
"V8M1S4","2018",1,22
"V8M1S4","2019",1,8
"V8M1S5","2019",1,10
"V8M1S6","2012",1,17
"V8M1S6","2013",2,26
