"POSTALCODE","year","n_checklists","species_richness"
"L4M2V3","2020",1,1
"L4M2V5","2013",1,1
"L4M2X5","2013",2,2
"L4M2X5","2021",2,9
"L4M2X6","2012",18,17
"L4M2X6","2013",57,27
"L4M2X6","2014",35,28
"L4M2X6","2015",43,35
"L4M2X6","2016",20,25
"L4M2X6","2017",12,23
"L4M2X6","2018",11,20
"L4M2X6","2019",19,30
"L4M2X6","2020",23,29
"L4M2X6","2021",12,13
"L4M2Y1","2017",1,5
"L4M2Y4","2020",1,8
"L4M2Z9","2016",1,3
"L4M2Z9","2021",6,11
"L4M3A5","2020",1,2
"L4M3B6","2017",1,2
"L4M3C2","2020",1,4
"L4M3C3","2020",2,6
"L4M3C3","2021",2,3
"L4M3G1","2017",1,6
"L4M3G1","2018",1,11
"L4M3G3","2017",1,6
"L4M3H9","2007",2,6
"L4M3H9","2013",1,1
"L4M3J1","2016",1,1
"L4M3K1","2016",3,8
"L4M3K1","2021",1,5
"L4M3K6","2021",1,6
"L4M3M1","2013",1,1
"L4M3M2","2021",1,1
"L4M3M5","2013",1,1
"L4M3N3","2017",1,11
"L4M3R3","2012",1,1
"L4M3R9","2016",1,7
"L4M3T2","2016",1,2
"L4M3Y3","2014",1,7
"L4M4B3","2012",1,1
"L4M4B6","2019",2,5
"L4M4G2","2013",2,11
"L4M4G5","2015",1,3
"L4M4G5","2020",1,16
"L4M4G8","2011",2,8
"L4M4G8","2012",2,4
"L4M4G8","2014",1,46
"L4M4G8","2016",1,1
"L4M4G8","2017",2,33
"L4M4G8","2018",1,14
"L4M4G8","2019",1,10
"L4M4H7","2018",1,4
"L4M4J7","2020",1,9
"L4M4J8","2019",1,5
"L4M4J9","2020",1,5
"L4M4M1","2019",1,4
"L4M4M1","2020",1,18
"L4M4M3","2021",1,7
"L4M4N6","2019",1,2
"L4M4R2","2019",1,2
"L4M4R8","2020",1,2
"L4M4R9","2020",1,13
"L4M4S4","2019",5,6
"L4M4S4","2020",1,1
"L4M4W6","2017",3,8
"L4M4W6","2018",3,13
"L4M4W6","2019",1,3
"L4M4W6","2020",5,14
"L4M4W6","2021",1,5
"L4M4Y1","2017",2,5
"L4M4Y1","2018",2,8
"L4M4Y1","2019",2,9
"L4M4Y1","2021",1,1
"L4M4Y8","2018",1,2
"L4M4Y8","2020",1,3
"L4M4Z9","2017",1,4
"L4M4Z9","2020",1,6
"L4M4Z9","2021",1,5
"L4M5A2","2008",2,23
"L4M5A2","2013",1,21
"L4M5A2","2020",2,3
"L4M5A2","2021",2,2
"L4M5C4","2018",1,3
"L4M5R7","2014",1,5
"L4M5Z1","2015",3,11
"L4M6A1","2020",1,9
"L4M6A5","2021",1,3
"L4M6A9","2018",1,2
"L4M6A9","2019",2,1
"L4M6B1","2019",1,1
"L4M6B1","2021",1,1
"L4M6C7","2012",1,1
"L4M6E3","2019",1,1
"L4M6E3","2021",2,5
"L4M6E4","2019",1,1
"L4M6E5","2013",1,1
"L4M6G1","2019",1,3
"L4M6G2","2019",10,4
"L4M6G2","2021",1,2
"L4M6G5","2019",1,1
"L4M6G7","2017",1,7
"L4M6M2","2018",1,4
"L4M6M5","2018",1,1
"L4M6N1","2019",1,3
"L4M6N6","2020",1,2
"L4M6N8","2016",2,4
"L4M6P3","2019",1,4
"L4M6P9","2020",1,1
"L4M6S5","2020",1,8
"L4M6T5","2013",1,1
"L4M6T8","2018",1,1
"L4M6T8","2019",6,2
"L4M6T8","2020",4,6
"L4M6V2","2018",2,7
"L4M6V2","2019",5,11
"L4M6V2","2020",48,49
"L4M6V2","2021",31,17
"L4M6V3","2020",3,1
"L4M6V5","2020",38,25
"L4M6V5","2021",25,15
"L4M6V6","2018",3,3
"L4M6V6","2020",3,9
"L4M6V6","2021",5,7
"L4M6V7","2019",3,2
"L4M6V7","2020",4,7
"L4M6V8","2019",3,1
"L4M6V9","2017",1,4
"L4M6V9","2018",3,2
"L4M6V9","2019",3,2
"L4M6W1","2019",4,2
"L4M6W2","2012",1,1
"L4M6W2","2013",1,1
"L4M6W2","2015",1,1
"L4M6W2","2016",17,39
"L4M6W2","2017",30,32
"L4M6W2","2018",28,34
"L4M6W2","2019",7,22
"L4M6W2","2020",62,52
"L4M6W2","2021",3,7
"L4M6W3","2016",1,6
"L4M6W3","2018",37,48
"L4M6W3","2019",93,46
"L4M6W3","2020",57,56
"L4M6W3","2021",5,12
"L4M6W5","2020",2,3
"L4M6W6","2019",2,3
"L4M6W6","2020",1,3
"L4M6W6","2021",1,1
"L4M6W9","2020",1,3
"L4M6X1","2019",1,1
"L4M6Y3","2016",1,4
"L4M6Y4","2014",8,11
"L4M6Y4","2015",14,24
"L4M6Y4","2018",1,6
"L4M6Y4","2019",3,13
"L4M6Z3","2019",2,1
"L4M6Z5","2019",3,18
"L4M6Z5","2020",1,3
"L4M7B3","2019",1,2
"L4M7B8","2014",1,1
"L4M7B8","2015",2,7
"L4M7B8","2016",21,82
"L4M7B8","2017",15,67
"L4M7B8","2018",16,71
"L4M7B8","2019",16,69
"L4M7B8","2020",18,61
"L4M7B8","2021",2,5
"L4M7B9","2012",2,18
"L4M7B9","2016",2,16
"L4M7B9","2017",3,28
"L4M7B9","2018",21,36
"L4M7B9","2019",19,63
"L4M7B9","2020",74,65
"L4M7B9","2021",5,14
"L4M7C1","2014",1,1
"L4M7C1","2016",1,26
"L4M7C1","2017",1,21
"L4M7C1","2018",39,80
"L4M7C1","2019",70,105
"L4M7C1","2020",154,131
"L4M7C1","2021",8,16
"L4M7C3","2019",1,2
"L4M7E6","2016",1,2
"L4M7E6","2018",6,27
"L4M7E6","2019",9,23
"L4M7E6","2020",21,41
"L4M7E6","2021",1,3
"L4M7E7","2017",5,10
"L4M7E7","2018",2,15
"L4M7E7","2019",9,11
"L4M7E9","2019",3,2
"L4M7G1","2019",1,1
"L4M7G1","2020",2,3
"L4M7G7","2012",1,1
"L4M7H8","2019",2,2
"L4M7H8","2021",2,7
"L4M7J6","2018",1,13
"L4N0B9","2012",1,4
"L4N0C2","2016",1,5
"L4N0C8","2013",1,1
"L4N0C8","2020",2,4
"L4N0E4","2019",1,2
"L4N0E4","2021",3,4
"L4N0E6","2020",1,15
"L4N0E8","2012",1,3
"L4N0E8","2013",1,2
"L4N0E8","2016",2,20
"L4N0E8","2019",1,11
"L4N0G3","2013",1,2
"L4N0G3","2020",1,12
"L4N0G7","2018",1,6
"L4N0G7","2019",1,6
"L4N0H3","2019",1,1
"L4N0H5","2011",1,1
"L4N0H5","2012",2,8
"L4N0J1","2017",1,11
"L4N0J4","2018",1,9
"L4N0J5","2018",1,23
"L4N0J7","2010",1,2
"L4N0K1","2019",1,2
"L4N0L2","2018",1,1
"L4N0M2","2012",3,9
"L4N0M2","2013",4,18
"L4N0M2","2014",2,11
"L4N0M2","2015",1,2
"L4N0M4","2013",3,10
"L4N0M4","2014",1,3
"L4N0M4","2015",8,20
"L4N0M4","2016",14,27
"L4N0M4","2017",12,25
"L4N0M4","2018",2,7
"L4N0M4","2019",1,4
"L4N0M4","2020",18,28
"L4N0M6","2017",1,3
"L4N0N6","2015",2,16
"L4N0N7","2017",2,6
"L4N0P2","2021",3,13
"L4N0R3","2019",1,23
"L4N0S4","2013",1,3
"L4N0S9","2021",2,9
"L4N0X5","2019",2,30
"L4N0Y8","2012",1,4
"L4N0Z1","2015",17,19
"L4N0Z1","2016",3,11
"L4N0Z3","2012",1,1
"L4N0Z3","2018",1,1
"L4N0Z3","2020",1,2
"L4N0Z6","2021",2,3
"L4N0Z9","2020",1,5
"L4N1A3","2017",1,2
"L4N1B2","2019",1,1
"L4N1B4","2014",1,1
"L4N1C2","2014",1,1
"L4N1C2","2019",1,1
"L4N1C3","2013",1,1
"L4N1C3","2020",1,4
"L4N1G6","2012",1,5
"L4N1G8","2018",1,2
"L4N1K2","2015",1,9
"L4N1K4","2020",1,4
"L4N1K9","2019",1,2
"L4N1L5","2019",1,1
"L4N1M7","2020",1,10
"L4N1M8","2013",1,1
"L4N1M8","2018",2,8
"L4N1N7","2013",1,4
"L4N1N7","2016",10,26
"L4N1P6","2016",1,2
"L4N1R8","2018",1,2
"L4N1S2","2014",1,1
"L4N1T3","2020",2,11
"L4N1T5","2017",1,6
"L4N1X4","2018",183,31
"L4N1X4","2019",59,27
"L4N1X4","2020",69,28
"L4N1X4","2021",13,10
"L4N2A3","2019",2,2
"L4N2A7","2020",1,11
"L4N2A8","2018",1,5
"L4N2A8","2019",1,5
"L4N2G2","2012",4,13
"L4N2G2","2013",2,26
"L4N2G2","2014",15,52
"L4N2G2","2015",4,15
"L4N2G2","2019",2,12
"L4N2G2","2020",3,49
"L4N2G2","2021",2,6
"L4N2G8","2020",1,2
"L4N2J6","2013",1,1
"L4N2L9","2018",1,7
"L4N2M6","2012",1,1
"L4N2N3","2011",1,4
"L4N2N3","2012",2,3
"L4N2N3","2014",1,1
"L4N2N4","2020",1,2
"L4N2N6","2020",1,2
"L4N2N9","2013",1,1
"L4N2P3","2013",2,9
"L4N2P3","2014",1,2
"L4N2P3","2015",3,17
"L4N2P3","2016",21,26
"L4N2P3","2017",10,25
"L4N2P3","2018",5,10
"L4N2P3","2019",3,3
"L4N2P3","2021",2,6
"L4N2P4","2019",1,3
"L4N2R3","2019",4,22
"L4N2R3","2020",1,7
"L4N2R4","2011",1,4
"L4N2R4","2016",26,41
"L4N2R4","2017",1,3
"L4N2R4","2018",12,24
"L4N2R4","2019",36,43
"L4N2R4","2020",1,9
"L4N2R5","2018",1,1
"L4N2R6","2010",3,9
"L4N2R6","2011",6,11
"L4N2R6","2012",8,13
"L4N2R6","2013",23,24
"L4N2R6","2014",15,23
"L4N2R6","2015",26,22
"L4N2R6","2016",20,19
"L4N2R6","2017",25,24
"L4N2R6","2018",79,33
"L4N2R6","2019",55,49
"L4N2R6","2020",13,22
"L4N2R6","2021",7,13
"L4N2R9","2011",1,2
"L4N2R9","2012",1,1
"L4N2R9","2019",2,8
"L4N2T2","2015",2,6
"L4N2V2","2016",1,1
"L4N2V2","2019",1,3
"L4N2V5","2011",1,7
"L4N2V5","2012",1,4
"L4N2V5","2013",1,8
"L4N2V5","2014",1,7
"L4N2V5","2015",1,10
"L4N2V5","2016",1,5
"L4N2V5","2017",1,4
"L4N2V5","2018",1,6
"L4N2V5","2019",1,2
"L4N2W3","2016",1,3
"L4N2W5","2013",1,5
"L4N2X9","2014",1,3
"L4N2X9","2015",1,3
"L4N2X9","2017",5,18
"L4N2X9","2018",1,4
"L4N3A8","2015",1,4
"L4N3A8","2018",2,14
"L4N3A8","2020",5,9
"L4N3B2","2014",1,16
"L4N3B6","2012",2,12
"L4N3B6","2013",1,11
"L4N3B6","2015",2,21
"L4N3B7","2012",1,1
"L4N3C6","2014",1,5
"L4N3C9","2012",1,10
"L4N3C9","2013",1,11
"L4N3C9","2019",1,2
"L4N3H1","2010",1,10
"L4N3H1","2016",1,1
"L4N3H1","2018",3,9
"L4N3J4","2015",1,3
"L4N3J9","2019",1,2
"L4N3K1","2014",1,6
"L4N3K1","2015",1,1
"L4N3K1","2016",1,5
"L4N3K1","2017",2,4
"L4N3K1","2018",3,8
"L4N3K1","2019",1,8
"L4N3K8","2014",1,2
"L4N3L1","2013",1,1
"L4N3M6","2011",1,8
"L4N3M6","2012",2,9
"L4N3M6","2015",1,6
"L4N3M6","2016",2,9
"L4N3M6","2017",2,12
"L4N3M6","2018",1,5
"L4N3M6","2019",2,6
"L4N3P6","2017",1,2
"L4N3P6","2018",5,8
"L4N3P6","2020",1,3
"L4N3R8","2016",1,5
"L4N3T5","2015",1,5
"L4N3W6","2021",1,12
"L4N3X5","2012",1,3
"L4N3Y9","2018",2,9
"L4N4A1","2020",1,1
"L4N4A9","2012",36,26
"L4N4A9","2019",2,2
"L4N4B5","2014",1,1
"L4N4B5","2020",1,5
"L4N4B5","2021",1,7
"L4N4B8","2008",1,28
"L4N4B8","2011",6,20
"L4N4B8","2012",6,18
"L4N4B8","2013",2,14
"L4N4B8","2014",71,94
"L4N4B8","2015",67,73
"L4N4B8","2016",97,84
"L4N4B8","2017",103,112
"L4N4B8","2018",122,111
"L4N4B8","2019",237,140
"L4N4B8","2020",125,102
"L4N4B8","2021",26,32
"L4N4B9","2016",1,15
"L4N4C1","2019",1,3
"L4N4C3","2010",1,2
"L4N4C3","2013",1,1
"L4N4C3","2020",3,1
"L4N4C3","2021",1,2
"L4N4J3","2020",1,11
"L4N4K6","2020",1,2
"L4N4L3","2021",5,10
"L4N4L4","2020",1,5
"L4N4R9","2021",2,3
"L4N4V9","2011",1,10
"L4N4V9","2021",1,4
"L4N4W8","2016",2,15
"L4N4W8","2017",4,12
"L4N4Y5","2012",1,1
"L4N4Y5","2013",1,1
"L4N4Y5","2014",1,2
"L4N4Y5","2015",13,30
"L4N4Y5","2017",6,33
"L4N4Y5","2018",1,5
"L4N4Y5","2019",6,13
"L4N4Y5","2020",1,4
"L4N4Y6","2012",1,22
"L4N4Y6","2014",2,33
"L4N4Y6","2015",2,27
"L4N4Y6","2016",2,29
"L4N4Y6","2017",2,15
"L4N4Y6","2018",2,2
"L4N4Y6","2019",19,86
"L4N4Y6","2020",7,28
"L4N4Y6","2021",1,6
"L4N4Y8","2013",2,3
"L4N4Z8","2020",1,6
"L4N5E1","2017",1,7
"L4N5E1","2020",1,10
"L4N5H3","2016",1,3
"L4N5H7","2015",1,4
"L4N5H8","2010",1,14
"L4N5H8","2013",1,7
"L4N5H8","2016",1,4
"L4N5J5","2012",1,3
"L4N5K3","2021",6,10
"L4N5L2","2012",1,8
"L4N5L2","2015",1,4
"L4N5L2","2016",1,5
"L4N5L2","2017",1,8
"L4N5L2","2018",1,5
"L4N5L3","2013",2,5
"L4N5L3","2016",21,33
"L4N5L3","2017",34,49
"L4N5L3","2018",33,33
"L4N5L4","2013",1,7
"L4N5M7","2015",1,3
"L4N5P8","2019",1,10
"L4N5P8","2020",3,14
"L4N5R7","2017",1,2
"L4N5T6","2012",1,4
"L4N5T6","2013",2,2
"L4N5T6","2014",7,4
"L4N5T6","2015",2,4
"L4N5T6","2016",3,12
"L4N5X3","2018",6,27
"L4N5X3","2019",3,25
"L4N5X3","2020",6,31
"L4N5X3","2021",1,11
"L4N5Y3","2018",1,24
"L4N6A9","2019",1,1
"L4N6A9","2020",2,4
"L4N6B3","2010",1,2
"L4N6B3","2017",1,1
"L4N6B5","2019",1,1
"L4N6B6","2020",1,3
"L4N6B9","2014",1,1
"L4N6B9","2019",1,1
"L4N6C3","2020",1,1
"L4N6C5","2017",1,4
"L4N6C5","2020",2,31
"L4N6E5","2019",1,4
"L4N6E9","2017",1,2
"L4N6G4","2013",1,1
"L4N6G4","2014",2,3
"L4N6G6","2017",2,10
"L4N6H4","2017",1,1
"L4N6K1","2011",1,4
"L4N6K1","2014",1,4
"L4N6K2","2020",1,1
"L4N6L2","2016",1,9
"L4N6L5","2018",2,5
"L4N6L6","2020",1,12
"L4N6M1","2017",2,7
"L4N6M2","2015",1,1
"L4N6M3","2017",3,13
"L4N6M3","2018",2,6
"L4N6N2","2013",1,1
"L4N6N5","2014",5,7
"L4N6N5","2015",4,7
"L4N6N5","2020",2,6
"L4N6P2","2017",2,4
"L4N6P2","2018",2,16
"L4N6P2","2021",1,12
"L4N6P4","2020",1,2
"L4N6P8","2019",1,1
"L4N6R5","2018",2,2
"L4N6R5","2019",6,14
"L4N6R5","2020",3,5
"L4N6R9","2020",1,4
"L4N6S7","2012",1,2
"L4N6T2","2019",1,3
"L4N6T3","2013",1,2
"L4N6T4","2018",1,2
"L4N6V1","2021",1,6
"L4N6V2","2021",3,4
"L4N6V6","2021",1,8
"L4N6Y4","2015",2,20
"L4N6Y4","2017",4,23
"L4N6Y4","2019",4,40
"L4N6Y5","2013",17,48
"L4N6Y5","2014",9,59
"L4N6Y5","2015",9,40
"L4N6Y5","2016",14,49
"L4N6Y5","2017",7,46
"L4N6Y5","2018",16,70
"L4N6Y5","2019",12,54
"L4N6Y5","2020",23,77
"L4N6Y5","2021",12,21
"L4N6Y6","2014",1,1
"L4N6Y8","2018",2,6
"L4N7A7","2016",1,1
"L4N7A8","2013",1,4
"L4N7B2","2019",1,2
"L4N7B2","2021",1,8
"L4N7B9","2020",4,32
"L4N7C8","2012",1,6
"L4N7G2","2019",3,12
"L4N7G3","2017",1,12
"L4N7G6","2018",1,3
"L4N7G9","2016",1,8
"L4N7H8","2020",2,11
"L4N7J3","2019",5,13
"L4N7J4","2019",1,1
"L4N7J5","2014",1,3
"L4N7K2","2020",1,2
"L4N7K5","2020",1,14
"L4N7L3","2014",1,2
"L4N7L4","2020",1,9
"L4N7L8","2019",4,6
"L4N7L8","2020",92,30
"L4N7L8","2021",12,16
"L4N7M1","2020",1,2
"L4N7M1","2021",1,3
"L4N7M6","2018",1,8
"L4N7M6","2019",1,11
"L4N7N8","2021",2,8
"L4N7P8","2012",3,3
"L4N7P8","2016",2,4
"L4N7P8","2019",1,4
"L4N7S6","2017",4,37
"L4N7S6","2018",4,24
"L4N7S6","2019",4,19
"L4N7S6","2020",10,35
"L4N7S7","2012",1,7
"L4N7S7","2014",13,42
"L4N7S7","2015",10,31
"L4N7S7","2016",17,42
"L4N7S7","2017",20,69
"L4N7S7","2018",29,77
"L4N7S7","2019",39,83
"L4N7S7","2020",54,75
"L4N7S7","2021",8,36
"L4N7S8","2015",3,31
"L4N7S8","2016",1,6
"L4N7S8","2017",1,10
"L4N7S8","2018",2,15
"L4N7S8","2019",3,19
"L4N7S8","2020",3,15
"L4N7S8","2021",1,5
"L4N7T4","2018",1,6
"L4N7T6","2018",1,2
"L4N7T9","2012",1,1
"L4N7V1","2013",1,1
"L4N7V4","2016",2,5
"L4N7V5","2013",21,10
"L4N7V5","2014",1,6
"L4N7X6","2013",1,1
"L4N7X6","2014",28,23
"L4N7X6","2015",19,20
"L4N7X6","2016",14,17
"L4N7X6","2017",20,18
"L4N7X6","2018",16,19
"L4N7X6","2019",7,11
"L4N7X6","2020",6,14
"L4N7X7","2014",1,1
"L4N7X7","2015",1,1
"L4N7Y7","2017",1,6
"L4N7Y8","2020",89,89
"L4N7Y8","2021",6,4
"L4N7Y9","2010",1,26
"L4N7Y9","2011",2,20
"L4N7Y9","2012",1,16
"L4N7Y9","2013",5,20
"L4N7Y9","2014",7,46
"L4N7Y9","2015",10,40
"L4N7Y9","2016",30,42
"L4N7Y9","2017",18,57
"L4N7Y9","2018",15,52
"L4N7Y9","2019",64,83
"L4N7Y9","2020",33,82
"L4N7Y9","2021",8,24
"L4N7Z1","2020",1,27
"L4N8A1","2017",1,4
"L4N8B6","2011",1,12
"L4N8B6","2020",7,22
"L4N8E6","2020",2,11
"L4N8G5","2015",1,2
"L4N8K4","2011",3,7
"L4N8K4","2012",7,13
"L4N8K4","2013",2,2
"L4N8K4","2014",2,10
"L4N8K4","2015",3,35
"L4N8K4","2016",2,22
"L4N8K4","2017",2,13
"L4N8K4","2018",2,38
"L4N8K4","2020",4,21
"L4N8K4","2021",1,6
"L4N8K8","2012",1,3
"L4N8M5","2015",1,7
"L4N8M5","2020",1,1
"L4N8M6","2021",1,6
"L4N8N2","2020",1,5
"L4N8P3","2013",1,2
"L4N8P7","2018",1,12
"L4N8S2","2018",4,15
"L4N8S2","2019",13,33
"L4N8S2","2020",13,31
"L4N8T6","2021",2,6
"L4N8V1","2012",5,6
"L4N8V1","2021",16,13
"L4N8V3","2010",1,4
"L4N8V3","2019",2,11
"L4N8V4","2012",1,4
"L4N8V4","2018",10,9
"L4N8V4","2019",8,8
"L4N8V4","2020",2,6
"L4N8V8","2011",1,1
"L4N8V8","2013",2,2
"L4N8V8","2019",1,4
"L4N8V8","2021",2,2
"L4N8V9","2013",1,7
"L4N8W8","2014",1,3
"L4N8W8","2019",1,10
"L4N8X1","2013",4,5
"L4N8X1","2014",15,14
"L4N8X1","2015",5,9
"L4N8X1","2017",2,9
"L4N8X1","2018",2,4
"L4N8X1","2019",5,7
"L4N8X1","2020",3,4
"L4N8X6","2020",1,3
"L4N8X6","2021",2,10
"L4N8X8","2018",1,1
"L4N8X9","2012",1,1
"L4N8Y2","2016",1,13
"L4N8Y2","2017",2,10
"L4N8Y2","2018",1,3
"L4N8Y2","2019",1,6
"L4N8Y4","2013",1,1
"L4N8Y4","2018",1,13
"L4N8Y4","2019",2,3
"L4N8Z1","2015",1,2
"L4N8Z2","2017",1,1
"L4N8Z4","2018",2,5
"L4N8Z6","2014",1,3
"L4N8Z6","2015",4,6
"L4N8Z6","2016",3,10
"L4N8Z6","2017",4,10
"L4N8Z6","2018",8,14
"L4N8Z6","2019",8,7
"L4N8Z6","2020",2,4
"L4N8Z6","2021",1,1
"L4N9A3","2013",2,4
"L4N9A5","2010",1,5
"L4N9A5","2013",1,3
"L4N9A5","2014",1,6
"L4N9A5","2015",1,6
"L4N9A5","2016",1,10
"L4N9A5","2017",1,6
"L4N9A5","2018",1,7
"L4N9A5","2019",2,5
"L4N9A7","2010",1,8
"L4N9A7","2013",1,6
"L4N9A7","2016",1,6
"L4N9A7","2017",1,2
"L4N9A7","2018",1,3
"L4N9A7","2019",2,3
"L4N9A8","2010",1,2
"L4N9A8","2019",6,53
"L4N9A8","2020",1,2
"L4N9A9","2014",1,4
"L4N9A9","2015",1,1
"L4N9B1","2018",1,7
"L4N9B1","2020",1,7
"L4N9B6","2015",1,3
"L4N9C5","2019",1,12
"L4N9C7","2018",2,8
"L4N9C7","2020",1,6
"L4N9E7","2020",1,10
"L4N9E8","2012",1,4
"L4N9E8","2019",2,2
"L4N9E8","2020",4,17
"L4N9E9","2020",1,20
"L4N9G8","2010",1,4
"L4N9G8","2014",1,1
"L4N9G8","2015",1,1
"L4N9G8","2016",1,1
"L4N9G8","2018",1,1
"L4N9G8","2019",1,1
"L4N9H5","2020",1,2
"L4N9H7","2014",1,3
"L4N9H7","2017",1,1
"L4N9H7","2019",1,1
"L4N9H7","2020",1,2
"L4N9H8","2014",2,2
"L4N9H8","2019",2,2
"L4N9J3","2015",1,1
"L4N9J7","2019",1,1
"L4N9K3","2012",2,12
"L4N9K3","2013",2,2
"L4N9K3","2015",1,12
"L4N9K3","2016",1,28
"L4N9K3","2017",4,32
