"POSTALCODE","year","n_checklists","species_richness"
"T0A1N5","2009",6,15
"T0A1N5","2010",23,48
"T0A1N5","2013",29,69
"T0A1N5","2014",25,68
"T0A1N5","2015",21,65
"T0A1N5","2016",25,85
"T0A1N5","2017",18,56
"T0A1N5","2018",5,21
"T0A1N5","2019",5,54
"T0A1N5","2020",7,44
"T0A1N5","2021",6,21
"T0A1N6","2007",1,13
"T0A1N6","2008",1,4
"T0A1N6","2009",3,9
"T0A1N6","2013",2,6
"T0A1N6","2014",2,4
"T0A1N6","2015",2,6
"T0A1N6","2016",7,20
"T0A1N6","2017",4,18
"T0A1N6","2018",1,4
"T0A1N6","2019",1,7
"T0A1N6","2020",5,19
"T0A1N6","2021",2,6
"T0A2H0","2010",2,7
"T0A2H0","2013",1,3
"T0A2H0","2014",1,6
"T0A2H0","2017",1,6
"T0A2H0","2019",1,3
"T0A2H0","2020",4,8
"T0A2R0","2009",3,12
"T0A2R0","2010",10,22
"T0A2R0","2012",2,10
"T0A2R0","2013",4,15
"T0A2R0","2014",5,30
"T0A2R0","2015",6,20
"T0A2R0","2016",10,28
"T0A2R0","2017",10,43
"T0A2R0","2018",4,15
"T0A2R0","2019",2,11
"T0A2R0","2020",5,17
"T0A2R0","2021",2,12
"T0A2W0","2010",6,26
"T0A2W0","2012",2,25
"T0A2W0","2013",5,32
"T0A2W0","2014",10,46
"T0A2W0","2015",14,59
"T0A2W0","2016",32,60
"T0A2W0","2017",15,79
"T0A2W0","2018",16,64
"T0A2W0","2019",11,55
"T0A2W0","2020",11,80
"T0A2W0","2021",14,22
"T0B0S0","2011",1,2
"T0B0S0","2016",1,6
"T0B0S0","2017",4,31
"T0B0S0","2018",2,22
"T0B0S0","2019",1,3
"T0B0S0","2020",3,28
"T0B0S0","2021",1,4
"T0B1W0","2014",1,6
"T0B1W0","2018",2,29
"T0B1W0","2019",1,9
"T0B1W0","2020",5,44
"T0B3M0","2016",2,9
"T0B3M0","2019",1,21
"T0B3M1","2014",5,45
"T0B3M1","2016",1,2
"T0B3M1","2017",1,16
"T0B3M1","2018",1,1
"T0B3M1","2019",2,19
"T0B3M1","2020",4,31
"T0B3M2","2007",3,33
"T0B3M2","2008",1,36
"T0B3M2","2009",2,49
"T0B3M2","2010",2,18
"T0B3M2","2011",4,52
"T0B3M2","2012",7,33
"T0B3M2","2013",7,66
"T0B3M2","2014",9,64
"T0B3M2","2015",4,41
"T0B3M2","2016",5,44
"T0B3M2","2017",3,23
"T0B3M2","2018",5,46
"T0B3M2","2019",10,70
"T0B3M2","2020",7,72
"T0B3M3","2010",1,17
"T0B3M3","2011",4,28
"T0B3M3","2012",8,40
"T0B3M3","2013",4,40
"T0B3M3","2014",1,3
"T0B3M3","2015",5,35
"T0B3M3","2016",4,20
"T0B3M3","2017",6,26
"T0B3M3","2018",7,50
"T0B3M3","2019",12,52
"T0B3M3","2020",125,149
"T0B3M4","2011",1,16
"T0B3M4","2013",3,24
"T0B3M4","2014",4,28
"T0B3M4","2015",1,4
"T0B3M4","2016",1,3
"T0B3M4","2017",1,11
"T0B3M4","2018",2,26
"T0B3M4","2019",4,21
"T0B3M4","2020",5,28
"T0B3M4","2021",1,3
"T0B4J0","2014",1,10
"T0B4J0","2018",1,7
"T0C0C0","2007",2,50
"T0C0C0","2008",1,28
"T0C0C0","2010",1,21
"T0C0C0","2013",2,7
"T0C0C0","2015",1,47
"T0C0C0","2016",1,2
"T0C0C0","2017",3,27
"T0C0C0","2018",5,40
"T0C0C0","2019",12,53
"T0C0C0","2020",29,81
"T0C0C0","2021",18,25
"T0C0V0","2015",1,23
"T0C0V0","2016",2,21
"T0C0V0","2017",1,13
"T0C0V0","2018",3,21
"T0C0V0","2019",4,13
"T0C0V0","2020",10,18
"T0C0V0","2021",3,8
"T0C1W0","2007",1,11
"T0C1W0","2008",1,16
"T0C1W0","2009",6,36
"T0C1W0","2014",1,20
"T0C1W0","2015",2,12
"T0C1W0","2016",15,76
"T0C1W0","2017",10,58
"T0C1W0","2018",12,61
"T0C1W0","2019",14,73
"T0C1W0","2020",40,101
"T0C1W0","2021",7,14
"T0C1Z0","2010",1,20
"T0C1Z0","2011",1,9
"T0C1Z0","2013",15,40
"T0C1Z0","2016",6,46
"T0C1Z0","2017",2,17
"T0C1Z0","2018",1,6
"T0C1Z0","2019",2,12
"T0C1Z0","2020",2,11
"T0C1Z1","2011",2,14
"T0C1Z1","2015",1,5
"T0C1Z1","2016",1,14
"T0C1Z1","2019",4,21
"T0C1Z1","2020",3,20
"T0C1Z1","2021",1,10
"T0C2C0","2011",1,2
"T0C2C0","2014",1,5
"T0C2C0","2015",1,12
"T0C2C0","2017",1,28
"T0C2C0","2018",13,88
"T0C2C0","2019",13,68
"T0C2C0","2020",10,55
"T0C2C0","2021",1,2
"T0C2M0","2016",2,3
"T0C2M0","2017",1,4
"T0C2M0","2018",2,29
"T0C2M0","2019",1,2
"T0C2M0","2020",1,3
"T0C2M0","2021",2,6
"T0C2P0","2008",1,1
"T0C2P0","2010",2,3
"T0C2P0","2016",1,17
"T0C2P0","2017",2,27
"T0C2P0","2018",1,22
"T0C2P0","2019",3,25
"T0C2P0","2020",3,37
"T0C2P0","2021",1,2
"T0C2T0","2010",2,3
"T0C2T0","2011",9,37
"T0C2T0","2012",7,29
"T0C2T0","2013",16,45
"T0C2T0","2014",4,20
"T0C2T0","2015",23,111
"T0C2T0","2016",14,40
"T0C2T0","2017",25,87
"T0C2T0","2018",121,132
"T0C2T0","2019",113,150
"T0C2T0","2020",146,151
"T0C2T0","2021",54,45
"T0E0N0","2014",1,1
"T0E0N0","2017",5,30
"T0E0N0","2018",6,22
"T0E0N0","2019",2,17
"T0E0N0","2020",8,30
"T0E0N0","2021",4,13
"T0E0S0","2008",1,9
"T0E0S0","2013",2,17
"T0E0S0","2014",8,10
"T0E0S0","2015",2,7
"T0E0S0","2016",1,17
"T0E0S0","2017",2,18
"T0E0S0","2018",5,32
"T0E0S0","2019",7,23
"T0E0S0","2020",6,41
"T0E0S0","2021",4,14
"T0E0T0","2016",1,10
"T0E0T0","2017",4,32
"T0E0V0","2009",1,21
"T0E0V0","2013",4,4
"T0E0V0","2014",9,6
"T0E0V0","2015",6,15
"T0E0V0","2016",1,5
"T0E0V0","2017",4,24
"T0E0V0","2018",10,35
"T0E0V0","2019",6,50
"T0E0V0","2020",4,25
"T0E0V0","2021",19,22
"T0E0W0","2013",4,6
"T0E0W0","2014",22,22
"T0E0W0","2015",4,21
"T0E0W0","2016",6,31
"T0E0W0","2017",5,41
"T0E0W0","2018",9,48
"T0E0W0","2019",2,30
"T0E0W0","2020",2,33
"T0E1H0","2013",2,3
"T0E1H0","2014",7,12
"T0E1H0","2018",1,7
"T0E1H0","2019",2,4
"T0E2B0","2009",2,11
"T0E2B0","2013",4,25
"T0E2B0","2014",6,52
"T0E2B0","2015",11,63
"T0E2B0","2016",14,31
"T0E2B0","2017",7,28
"T0E2B0","2018",8,50
"T0E2B0","2019",15,49
"T0E2B0","2020",10,25
"T0E2B0","2021",15,26
"T0E2H0","2014",1,13
"T0E2H0","2018",1,3
"T0E2H0","2019",1,9
"T0E2H0","2020",5,12
"T0E2K0","2007",7,48
"T0E2K0","2008",4,23
"T0E2K0","2009",12,56
"T0E2K0","2010",5,29
"T0E2K0","2011",2,15
"T0E2K0","2012",1,1
"T0E2K0","2013",6,13
"T0E2K0","2014",6,10
"T0E2K0","2015",1,13
"T0E2K0","2016",4,19
"T0E2K0","2017",4,25
"T0E2K0","2018",30,81
"T0E2K0","2019",59,70
"T0E2K0","2020",23,63
"T0E2K0","2021",23,26
"T0E2K1","2009",2,13
"T0E2K1","2010",1,9
"T0E2K1","2011",1,15
"T0E2K1","2013",1,6
"T0E2K1","2015",2,17
"T0E2K1","2016",4,71
"T0E2K1","2017",6,16
"T0E2K1","2018",4,21
"T0E2K1","2019",7,19
"T0E2K1","2020",15,39
"T0E2K1","2021",5,18
"T0E2Y0","2007",4,13
"T0E2Y0","2008",3,20
"T0E2Y0","2009",8,35
"T0E2Y0","2010",3,12
"T0E2Y0","2011",6,26
"T0E2Y0","2012",12,50
"T0E2Y0","2013",19,50
"T0E2Y0","2014",17,35
"T0E2Y0","2015",33,66
"T0E2Y0","2016",46,76
"T0E2Y0","2017",41,51
"T0E2Y0","2018",53,92
"T0E2Y0","2019",59,67
"T0E2Y0","2020",75,97
"T0E2Y0","2021",56,38
"T0G0A0","2013",1,12
"T0G1L0","2010",1,14
"T0G1L0","2015",7,17
"T0G1L0","2016",17,52
"T0G1L0","2017",8,48
"T0G1L0","2018",1,8
"T0G1L0","2020",1,2
"T0G1L1","2014",1,1
"T0G1L1","2015",2,7
"T0G1L1","2017",4,24
"T0G1L1","2018",3,11
"T0G1L1","2019",3,20
"T0G1L1","2020",2,9
"T0G1L2","2010",1,15
"T0G1L2","2013",1,3
"T0G1L2","2014",2,13
"T0G1L2","2015",12,40
"T0G1L2","2016",26,63
"T0G1L2","2017",21,66
"T0G1L2","2018",10,57
"T0G1L2","2019",10,57
"T0G1L2","2020",19,84
"T0G1L2","2021",3,11
"T0G1Y0","2011",6,43
"T0G1Y0","2012",7,50
"T0G1Y0","2013",5,46
"T0G1Y0","2015",1,3
"T4X0J2","2017",1,2
"T4X0J2","2020",1,32
"T4X0J4","2016",1,14
"T4X0J4","2017",1,29
"T4X0J4","2019",1,5
"T4X0J7","2019",1,11
"T4X0J8","2019",1,16
"T4X0J9","2010",1,13
"T4X0J9","2014",1,1
"T4X0J9","2016",1,13
"T4X0J9","2017",2,27
"T4X0K2","2010",1,3
"T4X0K2","2017",1,1
"T4X0K3","2013",1,6
"T4X0K8","2016",1,5
"T4X0L4","2018",1,20
"T4X0L4","2019",1,14
"T4X0L4","2020",2,3
"T4X0L5","2013",1,16
"T4X0L5","2016",1,4
"T4X0L5","2017",1,19
"T4X0L5","2018",1,6
"T4X0L5","2019",2,10
"T4X0L6","2013",1,4
"T4X0L7","2013",1,10
"T4X0L7","2017",1,3
"T4X0L7","2020",1,6
"T4X0M1","2020",2,10
"T4X0M4","2013",1,1
"T4X0M6","2013",1,18
"T4X0N5","2012",1,3
"T4X0N5","2017",1,18
"T4X0N9","2012",2,8
"T4X0N9","2017",1,13
"T4X0P4","2017",4,34
"T4X0P4","2018",2,18
"T4X0P4","2019",2,12
"T4X0P4","2020",1,16
"T4X0P5","2015",1,9
"T4X0R2","2018",1,1
"T4X0R3","2014",1,18
"T4X0R3","2020",2,12
"T4X0R4","2012",1,7
"T4X0R4","2014",4,40
"T4X0R4","2018",8,47
"T4X0R4","2019",9,54
"T4X0R4","2020",7,49
"T4X0R5","2011",1,15
"T4X0R5","2018",7,43
"T4X0R5","2019",1,6
"T4X0T2","2012",1,3
"T4X0T9","2020",1,6
"T4X0V2","2016",1,6
"T4X0V6","2013",1,2
"T4X0V7","2010",1,6
"T4X0V7","2015",1,32
"T4X0W9","2020",1,5
"T4X0Y4","2017",1,7
"T4X0Y4","2020",1,1
"T4X0Z1","2020",1,4
"T4X0Z2","2013",2,51
"T4X0Z2","2014",4,45
"T4X0Z2","2015",3,52
"T4X0Z2","2017",6,11
"T4X0Z2","2018",1,7
"T4X0Z2","2019",1,16
"T4X0Z2","2020",3,22
"T4X0Z5","2017",2,26
"T4X0Z5","2019",1,15
"T4X0Z6","2014",1,6
"T4X0Z7","2020",1,21
"T4X1A1","2014",1,2
"T4X1A7","2015",1,3
"T4X1B4","2021",1,4
"T4X1C8","2013",1,1
"T4X1E7","2020",1,27
"T4X1H9","2013",4,3
"T4X1H9","2014",5,7
"T4X1J7","2014",1,2
"T4X1J9","2012",1,7
"T4X1J9","2013",3,47
"T4X1J9","2014",2,22
"T4X1J9","2016",1,11
"T4X1N8","2018",1,10
"T4X1P6","2013",1,21
"T4X1P6","2016",2,14
"T4X1P6","2018",1,28
"T4X1P6","2019",1,5
"T4X1P7","2016",1,6
"T4X1V8","2013",1,12
"T4X1V8","2015",1,7
"T4X1W8","2015",1,3
"T4X1W8","2017",1,15
"T4X1W9","2018",1,33
"T4X1W9","2019",1,29
"T4X1X1","2010",1,3
"T4X1X1","2020",1,19
"T4X1X3","2020",1,44
"T4X1X4","2017",1,10
"T4X1X6","2017",1,7
"T4X1X9","2017",1,11
"T4X1Y2","2019",1,5
"T4X1Y2","2020",8,40
"T4X1Y2","2021",2,7
"T4X1Y4","2020",1,10
"T4X1Y9","2020",1,13
"T4X1Z8","2009",1,42
"T4X1Z8","2015",2,40
"T4X1Z8","2016",1,17
"T4X1Z8","2017",1,8
"T4X1Z8","2020",1,29
"T4X2G5","2017",1,5
"T4X2H4","2017",1,21
"T4X2J6","2020",1,3
"T4X2K4","2015",1,5
"T4X2K4","2020",1,2
"T4X2L1","2017",1,6
"T4X2L4","2020",3,37
"T4X2L5","2017",1,6
"T4X2L6","2012",1,1
"T4X2L8","2018",1,8
"T4X2L8","2020",1,6
"T4X2L9","2014",1,14
"T4X2L9","2016",1,17
"T4X2L9","2018",1,32
"T4X2M2","2020",1,1
"T4X2M6","2020",1,4
"T4X2N3","2017",2,19
"T4X2N4","2018",1,3
"T4X2N6","2020",1,10
"T4X2P3","2017",1,10
"T4X2P4","2019",1,7
"T4X2P5","2018",1,9
"T4X2P8","2017",1,7
"T4X2R1","2020",1,14
"T4X2R6","2018",1,1
"T4X2R7","2017",1,11
"T4X2S3","2020",1,1
"T4X2S5","2020",1,4
"T4X2S9","2020",1,8
"T4X2T1","2017",1,12
"T4X2T7","2017",1,7
"T4X2T8","2012",1,11
"T4X2V3","2014",1,7
"T4X2V7","2017",1,9
"T5A0B4","2020",3,9
"T5A0E2","2018",1,4
"T5A0E2","2019",1,12
"T5A0E2","2021",1,12
"T5A0E8","2013",1,1
"T5A0P5","2016",2,9
"T5A1H9","2020",1,2
"T5A1H9","2021",2,7
"T5A1N2","2014",1,3
"T5A1N6","2020",1,6
"T5A1V5","2021",1,3
"T5A2S5","2019",1,3
"T5A2S5","2020",1,3
"T5A2W7","2020",1,37
"T5A2X7","2020",2,22
"T5A3A9","2021",4,14
"T5A3B4","2007",1,9
"T5A3B4","2021",1,13
"T5A3E1","2007",19,18
"T5A3E1","2008",11,12
"T5A3M1","2019",1,1
"T5A3M1","2020",1,3
"T5A3T2","2016",1,2
"T5A3Y4","2008",1,2
"T5A3Y4","2013",1,11
"T5A3Y4","2014",1,7
"T5A3Y4","2016",4,29
"T5A3Y4","2017",2,9
"T5A3Y4","2018",2,15
"T5A3Y4","2019",9,23
"T5A3Y4","2020",3,34
"T5A3Y4","2021",3,14
"T5A4A2","2018",1,10
"T5A4B6","2007",1,1
"T5A4B6","2008",1,2
"T5A4E8","2021",1,5
"T5A4G2","2020",1,5
"T5A4H3","2014",1,2
"T5A4H3","2020",2,6
"T5A4K8","2020",1,6
"T5A4Y1","2021",1,3
"T5A5C2","2020",1,4
"T5A5H1","2020",1,5
"T5A5H2","2015",1,7
"T5A5H2","2019",1,3
"T5A5H2","2021",2,12
"T5A5H5","2016",1,7
"T5A5H5","2017",1,5
"T5A5H5","2020",1,7
"T5A5J5","2007",51,87
"T5A5J5","2008",49,109
"T5A5J5","2009",28,84
"T5A5J5","2010",37,75
"T5A5J5","2011",16,65
"T5A5J5","2012",42,99
"T5A5J5","2013",67,102
"T5A5J5","2014",62,99
"T5A5J5","2015",56,92
"T5A5J5","2016",75,96
"T5A5J5","2017",51,84
"T5A5J5","2018",130,111
"T5A5J5","2019",104,100
"T5A5J5","2020",237,117
"T5A5J5","2021",94,32
"T5B0E4","2013",2,6
"T5B1G8","2015",1,3
"T5B1N7","2017",1,3
"T5B1R6","2018",1,2
"T5B1S9","2018",1,1
"T5B2B1","2017",1,8
"T5B2Z4","2021",4,5
"T5B4B9","2019",1,1
"T5B4E3","2017",1,4
"T5B4E7","2017",2,6
"T5C0L3","2020",2,6
"T5C0L4","2020",1,4
"T5C0L4","2021",2,5
"T5C1V8","2017",1,5
"T5C2N1","2020",1,5
"T5C2Z4","2019",1,10
"T5C2Z4","2020",5,6
"T5C2Z4","2021",8,10
"T5C2Z9","2013",7,5
"T5C2Z9","2014",1,1
"T5C2Z9","2015",4,9
"T5C2Z9","2016",1,8
"T5C2Z9","2017",2,10
"T5C2Z9","2018",1,10
"T5C2Z9","2019",4,10
"T5C3A8","2013",2,6
"T5C3A8","2014",1,7
"T5C3E5","2019",1,2
"T5C3R7","2019",1,3
"T5E0B9","2016",1,13
"T5E0B9","2018",3,1
"T5E0C1","2018",1,2
"T5E0E5","2020",3,16
"T5E0G5","2017",1,2
"T5E1W7","2008",1,7
"T5E2V6","2020",4,9
"T5E2V6","2021",3,9
"T5E3B2","2019",3,15
"T5E3C6","2012",5,6
"T5E3M9","2015",3,11
"T5E3Y2","2019",1,2
"T5E4C7","2012",1,1
"T5E4H5","2020",1,3
"T5E5L7","2011",1,4
"T5E5L7","2012",5,13
"T5E5L7","2013",1,8
"T5E5N1","2020",1,2
"T5E5R9","2020",1,1
"T5E5V3","2014",1,10
"T5E5V3","2020",1,10
"T5E6C2","2013",1,1
"T5E6N4","2019",1,23
"T5E6R9","2020",1,11
"T5E6S6","2020",1,5
"T5E6T8","2008",1,4
"T5E6V4","2019",2,10
"T5E6V4","2020",1,5
"T5G0B7","2019",1,5
"T5G0G2","2015",2,6
"T5G0L2","2019",1,4
"T5G0N2","2017",1,3
"T5G0W5","2013",1,1
"T5G0X4","2019",2,7
"T5G1K8","2019",1,1
"T5G2H5","2021",5,9
"T5G2J2","2020",1,2
"T5G2M1","2019",1,3
"T5G2M1","2020",2,14
"T5G2S9","2020",3,7
"T5G2T8","2012",1,1
"T5G2T8","2019",1,1
"T5G2Z1","2019",3,6
"T5G3K2","2010",1,1
"T5H0B1","2008",6,13
"T5H1N2","2018",4,14
"T5H1N2","2020",3,32
"T5H1N6","2007",1,1
"T5H1N6","2008",5,40
"T5H1N6","2009",6,36
"T5H1N6","2010",9,26
"T5H1N6","2011",3,5
"T5H1N6","2012",1,1
"T5H1N6","2013",5,64
"T5H1N6","2014",18,48
"T5H1N6","2015",12,28
"T5H1N6","2016",5,17
"T5H1N6","2017",6,12
"T5H1N6","2018",4,22
"T5H1N6","2019",4,14
"T5H1N6","2020",9,25
"T5H1P4","2019",1,15
"T5H1S7","2014",3,5
"T5H1S7","2015",1,1
"T5H1S7","2018",1,7
"T5H1X5","2021",1,6
"T5H2A4","2010",4,21
"T5H2A4","2013",1,3
"T5H2A4","2014",3,11
"T5H2A4","2016",2,10
"T5H2A4","2017",1,13
"T5H2A4","2018",2,13
"T5H2A4","2019",3,16
"T5H2W2","2009",1,1
"T5H3A6","2020",1,4
"T5H3J2","2020",1,7
"T5H3J2","2021",1,4
"T5H3J9","2016",1,8
"T5H3J9","2017",1,5
"T5H3J9","2020",1,9
"T5H3R7","2007",2,13
"T5H3R7","2008",1,16
"T5H3R7","2009",1,12
"T5H3R7","2010",2,20
"T5H3R7","2011",2,17
"T5H3R7","2012",9,32
"T5H3R7","2013",1,13
"T5H3R7","2014",3,31
"T5H3R7","2015",2,12
"T5H3R7","2016",6,36
"T5H3R7","2017",7,23
"T5H3R7","2018",5,24
"T5H3R7","2019",5,32
"T5H3R7","2020",84,61
"T5H3R7","2021",2,14
"T5H3T2","2016",1,8
"T5H4A8","2017",1,2
"T5H4B4","2017",3,15
"T5H4B4","2019",1,6
"T5H4B5","2012",1,1
"T5H4B7","2017",1,2
"T5H4J4","2014",2,7
"T5H4J4","2015",6,13
"T5H4J4","2016",11,18
"T5H4J4","2017",20,21
"T5H4J4","2018",12,15
"T5H4J4","2019",9,16
"T5H4J4","2020",9,14
"T5H4J4","2021",4,10
"T5H4M4","2019",1,6
"T5H4M4","2020",1,10
"T5H4M4","2021",1,5
"T5H4M6","2016",5,19
"T5H4M7","2014",1,4
"T5J0C3","2019",1,1
"T5J0C5","2018",1,2
"T5J0E5","2013",2,34
"T5J0G5","2017",1,5
"T5J0N3","2018",11,10
"T5J0N6","2018",1,4
"T5J0N6","2019",1,4
"T5J0P6","2014",1,1
"T5J0S3","2019",1,1
"T5J0W9","2016",1,2
"T5J1H3","2008",1,6
"T5J1H8","2019",1,3
"T5J1M4","2014",1,2
"T5J1M4","2018",1,6
"T5J1N9","2010",1,10
"T5J1S5","2017",1,4
"T5J1Z3","2018",1,3
"T5J2A5","2013",1,8
"T5J2E7","2014",1,3
"T5J2V4","2013",1,5
"T5J2X4","2019",1,11
"T5J3S4","2020",3,4
"T5J4B2","2018",1,1
"T5J5H7","2013",1,1
"T5J5H7","2014",2,3
"T5J5H7","2018",2,5
"T5J5H7","2020",1,1
"T5K0C5","2019",1,1
"T5K0C9","2018",1,6
"T5K0C9","2020",2,2
"T5K0G3","2011",1,9
"T5K0H8","2020",1,6
"T5K0J4","2013",3,3
"T5K0J4","2014",1,1
"T5K0P2","2015",1,8
"T5K0P2","2017",8,18
"T5K0P2","2020",1,2
"T5K0P4","2020",1,5
"T5K0P7","2020",1,3
"T5K0R8","2017",2,3
"T5K0T9","2017",1,12
"T5K0V1","2017",1,9
"T5K0V4","2012",1,2
"T5K0V4","2018",2,12
"T5K0V4","2019",2,13
"T5K0V4","2020",6,20
"T5K0V5","2013",1,8
"T5K0X3","2017",1,15
"T5K0Z4","2018",1,4
"T5K0Z7","2018",1,1
"T5K0Z7","2019",1,8
"T5K1B7","2015",2,5
"T5K1E4","2019",1,2
"T5K1E7","2016",1,3
"T5K1J3","2017",1,5
"T5K1K4","2019",2,6
"T5K1L4","2010",1,4
"T5K1L4","2015",1,5
"T5K1L4","2017",4,20
"T5K1L4","2018",1,17
"T5K1L4","2019",2,9
"T5K1L4","2020",1,1
"T5K1L5","2021",1,6
"T5K1N3","2013",1,4
"T5K1N8","2017",1,4
"T5K1S6","2020",1,7
"T5K1S7","2010",1,14
"T5K1S7","2015",1,4
"T5K1S7","2018",1,5
"T5K1S7","2019",2,8
"T5K1S7","2020",1,5
"T5K1W2","2017",1,2
"T5K1Y8","2018",1,4
"T5K1Y8","2019",1,5
"T5K1Y8","2020",5,11
"T5K1Y8","2021",1,1
"T5K2B6","2016",3,25
"T5K2B6","2018",5,24
"T5K2B6","2019",1,8
"T5K2B6","2020",2,10
"T5K2G3","2020",2,7
"T5K2K9","2016",2,10
"T5K2M6","2018",1,3
"T5K2R5","2019",1,6
"T5K2S5","2020",1,4
"T5K2V3","2014",4,3
"T5K2X7","2020",2,6
"T5K2Y4","2021",2,3
"T5K2Y9","2012",1,1
"T5K2Y9","2014",1,1
"T5L0M9","2013",1,5
"T5L1C9","2013",1,1
"T5L1J3","2014",1,1
"T5L1L2","2013",1,4
"T5L1L2","2014",1,2
"T5L1L2","2015",1,2
"T5L1L2","2019",2,10
"T5L1L2","2020",3,10
"T5L1L3","2014",1,2
"T5L1L3","2015",2,3
"T5L1L3","2016",1,2
"T5L1L3","2017",1,2
"T5L2B2","2020",1,6
"T5L2C9","2016",8,38
"T5L2C9","2017",8,21
"T5L2C9","2018",19,50
"T5L2J8","2017",1,1
"T5L3B4","2019",19,23
"T5L3B4","2020",2,24
"T5L3C1","2012",1,4
"T5L3C1","2013",15,6
"T5L3C1","2014",12,8
"T5L3C1","2015",16,11
"T5L3C1","2016",16,9
"T5L3C1","2017",5,6
"T5L3C1","2018",2,5
"T5L3C1","2019",1,5
"T5L3C1","2020",1,5
"T5L3C1","2021",1,4
"T5L3C2","2019",2,6
"T5L3H3","2013",1,1
"T5L4E6","2014",2,4
"T5L4X1","2014",1,2
"T5L4Z5","2012",6,7
"T5L4Z5","2013",13,9
"T5L4Z5","2014",15,10
"T5L4Z5","2015",20,10
"T5L4Z5","2016",44,13
"T5L4Z5","2017",55,19
"T5L4Z5","2018",42,11
"T5L4Z5","2019",38,19
"T5L4Z5","2020",34,19
"T5L4Z5","2021",24,9
"T5L5A7","2017",1,8
"T5L5C3","2016",1,1
"T5L5C5","2014",1,10
"T5L5E6","2013",1,3
"T5L5H4","2013",1,2
"T5M0A6","2016",1,9
"T5M0E7","2018",2,15
"T5M0G2","2016",1,1
"T5M0G3","2016",1,1
"T5M0H1","2013",1,4
"T5M0H9","2013",1,6
"T5M0J2","2020",1,3
"T5M0L4","2013",1,8
"T5M0M1","2020",1,6
"T5M0N4","2020",1,5
"T5M0S9","2012",1,1
"T5M0T7","2020",1,6
"T5M0T9","2019",1,3
"T5M0V5","2021",3,6
"T5M0V6","2021",3,4
"T5M0W3","2013",20,13
"T5M0W3","2014",2,7
"T5M0Z3","2012",1,6
"T5M1A1","2020",1,1
"T5M1B6","2020",3,12
"T5M1E2","2021",3,5
"T5M1K4","2010",1,1
"T5M1M8","2019",5,23
"T5M1M8","2020",43,64
"T5M1M8","2021",4,12
"T5M1P8","2018",1,1
"T5M1S5","2018",1,2
"T5M1W5","2013",1,2
"T5M1X6","2014",1,3
"T5M2A9","2021",10,8
"T5M2J8","2018",4,7
"T5M2L7","2011",1,6
"T5M2Y5","2009",1,1
"T5M2Y5","2011",2,4
"T5M3J9","2007",1,27
"T5M3J9","2008",2,39
"T5M3J9","2011",1,43
"T5M3J9","2012",1,26
"T5M3K6","2018",1,3
"T5M3L6","2012",1,1
"T5M4A1","2012",3,3
"T5M4A1","2016",3,15
"T5M4A1","2017",1,5
"T5M4A1","2019",3,29
