"POSTALCODE","year","n_checklists","species_richness"
"J1C0A7","2015",2,49
"J1C0A9","2014",1,2
"J1C0A9","2015",2,23
"J1C0A9","2016",4,11
"J1C0A9","2018",3,33
"J1C0A9","2019",1,9
"J1C0A9","2020",2,3
"J1C0B1","2015",1,23
"J1C0B1","2017",1,6
"J1C0B1","2020",2,2
"J1C0B2","2020",3,37
"J1C0B8","2010",3,39
"J1C0B8","2011",1,3
"J1C0B8","2012",1,15
"J1C0B8","2013",2,18
"J1C0B8","2014",9,51
"J1C0B8","2015",10,44
"J1C0B8","2016",4,23
"J1C0B8","2017",13,48
"J1C0B8","2018",18,43
"J1C0B8","2019",9,38
"J1C0B8","2020",31,66
"J1C0B8","2021",1,1
"J1C0B9","2013",1,8
"J1C0B9","2015",1,7
"J1C0B9","2017",1,5
"J1C0B9","2020",2,2
"J1C0C8","2011",1,9
"J1C0C8","2016",1,15
"J1C0C9","2014",2,11
"J1C0C9","2016",1,8
"J1C0C9","2017",2,13
"J1C0C9","2018",2,5
"J1C0E3","2020",1,2
"J1C0E5","2013",1,3
"J1C0E5","2015",1,4
"J1C0G9","2020",1,9
"J1C0H3","2012",2,25
"J1C0H3","2013",1,42
"J1C0H3","2014",1,31
"J1C0H3","2015",1,6
"J1C0H6","2007",1,10
"J1C0H6","2014",3,12
"J1C0H6","2015",5,12
"J1C0H6","2016",2,6
"J1C0H6","2017",5,15
"J1C0H7","2009",1,22
"J1C0H7","2013",3,15
"J1C0H7","2014",3,12
"J1C0H7","2021",1,1
"J1C0H8","2013",1,6
"J1C0H8","2014",7,10
"J1C0H8","2015",1,9
"J1C0H8","2016",1,5
"J1C0H8","2017",1,1
"J1C0H8","2018",1,3
"J1C0H8","2019",1,8
"J1C0H8","2020",3,45
"J1C0H8","2021",1,2
"J1C0H9","2013",1,4
"J1C0H9","2014",1,8
"J1C0H9","2015",2,4
"J1C0J1","2021",3,8
"J1C0J8","2015",2,16
"J1C0K8","2011",1,12
"J1C0K8","2019",1,3
"J1C0N1","2019",1,9
"J1C0N9","2013",1,3
"J1C0P3","2014",4,17
"J1C0P3","2015",2,17
"J1C0P9","2010",1,3
"J1C0P9","2012",1,16
"J1C0P9","2013",2,21
"J1C0P9","2014",2,20
"J1C0P9","2015",1,20
"J1C0P9","2016",5,22
"J1C0R1","2016",4,26
"J1C0R1","2017",1,4
"J1C0R1","2018",1,3
"J1C0R1","2020",1,5
"J1C0R2","2010",1,3
"J1C0R2","2013",2,9
"J1C0R2","2014",2,17
"J1C0R2","2018",1,4
"J1C0R2","2020",2,18
"J1C0S1","2014",1,9
"J1C0S1","2015",1,13
"J1C0S1","2020",1,12
"J1C0S3","2008",6,12
"J1C0S3","2009",12,23
"J1C0S3","2010",5,17
"J1C0S3","2013",1,1
"J1C0S3","2014",3,19
"J1C0S3","2015",2,14
"J1C0S3","2016",4,21
"J1C0S3","2017",2,23
"J1C0S3","2020",3,19
"J1C0S3","2021",1,14
"J1C0S5","2010",1,1
"J1C0S5","2012",3,22
"J1C0S5","2013",8,37
"J1C0S5","2014",6,32
"J1C0S5","2015",4,37
"J1C0S5","2016",4,15
"J1C0S5","2017",3,20
"J1C0S5","2018",1,5
"J1C0S5","2019",1,5
"J1C0S5","2020",10,42
"J1C0T1","2013",1,1
"J1C0T1","2019",4,21
"J1C0T1","2020",10,37
"J1C0T2","2014",1,6
"J1C0T6","2020",1,13
"J1E0A4","2020",1,3
"J1E0E1","2020",1,10
"J1E0E5","2013",1,1
"J1E0G1","2020",1,1
"J1E0G8","2019",1,9
"J1E0L7","2019",2,10
"J1E0L7","2020",2,10
"J1E1B4","2020",1,24
"J1E1B6","2017",1,7
"J1E1B6","2020",4,15
"J1E1B6","2021",2,8
"J1E1K2","2014",1,1
"J1E1K2","2020",2,7
"J1E1M3","2020",1,12
"J1E1M4","2007",26,81
"J1E1M4","2008",34,94
"J1E1M4","2009",47,91
"J1E1M4","2010",35,91
"J1E1M4","2011",67,99
"J1E1M4","2012",78,106
"J1E1M4","2013",110,130
"J1E1M4","2014",84,119
"J1E1M4","2015",88,109
"J1E1M4","2016",82,101
"J1E1M4","2017",202,132
"J1E1M4","2018",199,126
"J1E1M4","2019",298,132
"J1E1M4","2020",540,143
"J1E1M4","2021",2,6
"J1E1M7","2013",1,1
"J1E1M7","2015",1,1
"J1E1M7","2016",1,1
"J1E1M7","2017",1,1
"J1E1M7","2018",8,20
"J1E1M7","2019",10,22
"J1E1M7","2020",5,8
"J1E1S3","2020",15,27
"J1E1V2","2018",4,11
"J1E1W4","2018",1,13
"J1E2A6","2016",1,6
"J1E2A6","2018",1,5
"J1E2E7","2020",1,9
"J1E2G9","2019",1,11
"J1E2H8","2020",1,1
"J1E2J8","2019",1,9
"J1E2K1","2020",1,6
"J1E2K3","2019",1,2
"J1E2K9","2021",2,7
"J1E2L2","2009",1,1
"J1E2L2","2012",1,4
"J1E2L2","2013",1,2
"J1E2L2","2017",1,1
"J1E2L2","2019",1,2
"J1E2L2","2020",9,15
"J1E2L5","2018",1,3
"J1E2M8","2019",1,1
"J1E2N4","2017",1,7
"J1E2P5","2012",1,7
"J1E2R8","2019",1,5
"J1E2S4","2016",1,3
"J1E2S8","2014",1,18
"J1E2S8","2015",1,24
"J1E2S8","2016",1,15
"J1E2Z1","2018",1,16
"J1E2Z1","2019",16,31
"J1E2Z1","2020",6,22
"J1E2Z1","2021",3,10
"J1E2Z9","2012",1,26
"J1E2Z9","2013",1,29
"J1E3A4","2019",3,12
"J1E3A4","2020",1,5
"J1E3B1","2018",1,3
"J1E3B4","2013",1,7
"J1E3B4","2016",1,1
"J1E3B4","2017",6,23
"J1E3B4","2018",12,21
"J1E3B4","2019",34,38
"J1E3B4","2020",52,44
"J1E3B4","2021",12,14
"J1E3B6","2016",17,47
"J1E3B6","2017",3,13
"J1E3B6","2018",17,52
"J1E3B6","2019",4,11
"J1E3H4","2014",1,1
"J1E3H4","2015",1,1
"J1E3H4","2016",2,3
"J1E3J1","2020",2,4
"J1E3J7","2016",1,1
"J1E3P3","2019",1,6
"J1E3P4","2019",1,19
"J1E3S7","2019",2,7
"J1E3S7","2020",2,6
"J1E3T6","2015",1,1
"J1E3T6","2016",6,35
"J1E3T6","2017",2,29
"J1E3T6","2018",4,21
"J1E3T6","2019",5,32
"J1E3T6","2020",5,16
"J1E3T6","2021",2,8
"J1E3W2","2019",7,17
"J1E3W2","2020",3,16
"J1E3W6","2021",2,5
"J1E3Y2","2019",1,11
"J1E3Y5","2019",7,14
"J1E3Y5","2020",9,19
"J1E3Y6","2020",2,3
"J1E4B7","2019",1,14
"J1E4B9","2013",1,4
"J1E4C1","2020",4,12
"J1E4C2","2019",1,8
"J1E4C8","2019",4,12
"J1E4G5","2020",1,10
"J1E4H8","2020",2,9
"J1E4J6","2013",1,1
"J1E4K1","2018",1,1
"J1E4K4","2020",1,7
"J1E4K8","2013",1,6
"J1E4K8","2018",1,20
"J1E4K9","2018",1,1
"J1E4K9","2021",1,7
"J1G0A4","2009",1,1
"J1G0B2","2014",1,1
"J1G0B2","2017",2,31
"J1G0B2","2018",1,29
"J1G0B2","2019",3,36
"J1G0C2","2018",1,7
"J1G1B1","2017",1,1
"J1G1C8","2018",1,5
"J1G1C9","2021",1,4
"J1G1E4","2020",2,6
"J1G1E6","2020",1,1
"J1G1J7","2017",5,11
"J1G1K6","2020",1,3
"J1G1K9","2020",1,4
"J1G1M2","2017",1,4
"J1G1V4","2016",1,2
"J1G1V4","2017",1,6
"J1G1V5","2017",9,38
"J1G1V5","2018",2,11
"J1G1V5","2019",2,25
"J1G1V5","2020",3,23
"J1G1W6","2020",5,10
"J1G1W6","2021",1,4
"J1G1X2","2019",1,5
"J1G1Y5","2021",1,1
"J1G2E6","2014",2,16
"J1G2E6","2016",5,32
"J1G2H4","2017",1,5
"J1G2K8","2020",4,14
"J1G2L3","2017",1,3
"J1G2P3","2009",2,8
"J1G2P3","2010",1,7
"J1G2P3","2012",1,8
"J1G2P3","2016",5,43
"J1G2P3","2018",11,46
"J1G2P3","2019",1,26
"J1G2P3","2020",4,42
"J1G2S5","2019",1,13
"J1G2T3","2019",2,2
"J1G2Z6","2020",8,10
"J1G3A3","2020",4,8
"J1G3C5","2016",9,46
"J1G3C5","2017",8,33
"J1G3C5","2019",20,34
"J1G3C5","2020",32,44
"J1G3C5","2021",4,14
"J1G3C6","2020",2,9
"J1G3E1","2014",1,3
"J1G3S1","2015",2,17
"J1G3S1","2016",5,26
"J1G3S1","2017",5,19
"J1G3S1","2018",1,11
"J1G3S1","2019",2,3
"J1G3S1","2020",4,22
"J1G3W2","2011",1,1
"J1G3W4","2020",1,15
"J1G3X9","2020",2,18
"J1G3Z4","2020",1,9
"J1G4E9","2013",3,11
"J1G4G3","2020",1,2
"J1G4G7","2020",2,6
"J1G4J1","2015",6,8
"J1G4J1","2016",58,23
"J1G4J1","2017",72,30
"J1G4J1","2018",90,34
"J1G4J1","2019",30,24
"J1G4J1","2020",22,21
"J1G4J1","2021",3,4
"J1G4S4","2021",1,1
"J1G4W4","2021",1,7
"J1G4Z1","2020",1,2
"J1G5B1","2020",2,11
"J1G5E3","2009",1,1
"J1G5E3","2014",1,7
"J1G5E3","2015",1,25
"J1G5E3","2016",1,18
"J1G5E3","2018",1,23
"J1G5E3","2020",1,21
"J1G5E9","2020",3,3
"J1G5E9","2021",3,6
"J1G5G7","2017",1,2
"J1G5G7","2020",1,13
"J1G5L4","2009",2,3
"J1H0A1","2016",7,50
"J1H0A1","2017",1,22
"J1H0A1","2018",2,28
"J1H0A1","2019",1,30
"J1H0A1","2020",10,62
"J1H0A1","2021",1,8
"J1H0A4","2017",2,3
"J1H0A7","2011",1,2
"J1H0A8","2012",1,1
"J1H0A8","2013",10,75
"J1H0A8","2014",1,1
"J1H0A9","2018",1,2
"J1H0A9","2019",3,17
"J1H0B1","2013",1,18
"J1H0B5","2015",1,3
"J1H0B5","2016",1,2
"J1H0B5","2017",1,3
"J1H0B8","2015",1,2
"J1H0B8","2016",2,12
"J1H0B8","2017",2,10
"J1H0B8","2018",3,27
"J1H0B8","2019",3,16
"J1H0B8","2020",12,40
"J1H0C2","2015",2,13
"J1H0C9","2018",1,7
"J1H0C9","2019",1,5
"J1H0C9","2020",1,16
"J1H0E1","2011",1,3
"J1H0E1","2017",1,31
"J1H0E1","2019",1,14
"J1H0E1","2020",1,16
"J1H0G7","2018",1,2
"J1H0G8","2018",1,18
"J1H0G8","2019",4,16
"J1H0H8","2018",1,8
"J1H0H8","2020",1,8
"J1H0H8","2021",1,3
"J1H0J6","2015",1,3
"J1H0J6","2016",2,5
"J1H0K7","2016",1,5
"J1H1A1","2021",1,1
"J1H1A8","2012",1,7
"J1H1B1","2011",1,1
"J1H1B1","2015",3,23
"J1H1B1","2016",3,18
"J1H1B1","2017",6,26
"J1H1B1","2018",4,21
"J1H1B1","2019",10,26
"J1H1B1","2020",12,33
"J1H1B1","2021",18,18
"J1H1B3","2019",1,12
"J1H1B4","2020",1,9
"J1H1B4","2021",2,9
"J1H1E4","2019",1,8
"J1H1G6","2020",1,2
"J1H1G7","2021",1,3
"J1H1H1","2020",1,11
"J1H1H3","2020",1,12
"J1H1H3","2021",2,12
"J1H1J9","2007",1,1
"J1H1J9","2016",1,1
"J1H1J9","2018",1,6
"J1H1J9","2019",1,6
"J1H1J9","2020",1,5
"J1H1K1","2015",1,1
"J1H1K1","2016",1,6
"J1H1M4","2014",1,7
"J1H1M7","2017",3,12
"J1H1M7","2018",6,19
"J1H1M7","2019",1,2
"J1H1N4","2012",2,10
"J1H1N4","2013",4,15
"J1H1N4","2014",1,6
"J1H1N4","2015",1,1
"J1H1R4","2014",1,9
"J1H1R4","2020",1,4
"J1H1S6","2014",1,2
"J1H1S6","2015",1,5
"J1H1S6","2018",1,3
"J1H1S6","2019",2,11
"J1H1S6","2020",1,2
"J1H1S7","2020",1,2
"J1H1W2","2018",8,9
"J1H1Z8","2015",1,1
"J1H1Z8","2021",1,6
"J1H2C5","2017",1,7
"J1H2C7","2018",1,10
"J1H2H8","2017",1,18
"J1H2H9","2020",1,5
"J1H2J5","2020",1,3
"J1H2K8","2018",6,19
"J1H2K8","2020",1,9
"J1H2L2","2015",1,1
"J1H2L2","2020",1,18
"J1H2L4","2016",1,12
"J1H2L4","2020",6,12
"J1H2M2","2020",3,11
"J1H2M4","2020",6,14
"J1H2M5","2016",3,9
"J1H2M6","2020",2,10
"J1H2N7","2021",1,2
"J1H2P3","2019",1,4
"J1H2R6","2016",2,15
"J1H2R6","2021",1,11
"J1H2S8","2020",1,11
"J1H2S8","2021",4,15
"J1H2S9","2020",4,15
"J1H2S9","2021",2,9
"J1H2T1","2020",4,15
"J1H2T1","2021",1,16
"J1H2V5","2016",3,12
"J1H2W4","2008",1,19
"J1H2W4","2011",2,36
"J1H2W4","2012",8,48
"J1H2W4","2013",3,51
"J1H2W4","2020",1,23
"J1H2Y2","2020",1,3
"J1H2Y6","2017",1,7
"J1H2Z2","2018",1,7
"J1H3B2","2018",4,14
"J1H3B2","2019",1,1
"J1H3B2","2020",1,14
"J1H3E6","2017",1,1
"J1H3E6","2019",1,6
"J1H3E6","2020",3,24
"J1H3E6","2021",1,5
"J1H3E9","2015",1,9
"J1H3E9","2016",1,2
"J1H3H2","2018",1,6
"J1H3H2","2019",1,7
"J1H3H9","2018",1,4
"J1H3H9","2019",1,4
"J1H3H9","2020",1,3
"J1H3J2","2016",1,11
"J1H3K4","2021",1,8
"J1H3L3","2021",2,4
"J1H3L4","2014",4,13
"J1H3L4","2016",2,11
"J1H3L4","2020",3,15
"J1H3L4","2021",5,13
"J1H3M9","2020",1,19
"J1H3N9","2016",1,3
"J1H3S4","2020",1,9
"J1H3S6","2020",4,21
"J1H3S6","2021",2,8
"J1H3S7","2020",2,12
"J1H3S7","2021",3,17
"J1H3T7","2020",1,13
"J1H3W1","2020",1,3
"J1H3W8","2016",1,5
"J1H3W8","2017",1,2
"J1H3X1","2016",1,3
"J1H3X4","2019",1,5
"J1H3Z3","2015",6,28
"J1H3Z3","2016",7,29
"J1H3Z3","2017",6,19
"J1H3Z3","2018",7,24
"J1H3Z3","2019",5,26
"J1H3Z3","2020",15,34
"J1H3Z3","2021",5,17
"J1H4A6","2017",1,16
"J1H4B1","2013",5,24
"J1H4B1","2015",1,11
"J1H4C4","2020",1,9
"J1H4C6","2016",1,19
"J1H4C7","2020",1,13
"J1H4H2","2020",2,20
"J1H4H2","2021",1,6
"J1H4J9","2017",1,14
"J1H4M1","2014",3,17
"J1H4M2","2016",1,17
"J1H4N1","2015",2,14
"J1H4N1","2017",1,1
"J1H4N1","2018",1,12
"J1H4P3","2016",1,5
"J1H4P3","2020",1,6
"J1H4P6","2014",1,6
"J1H4P8","2015",1,1
"J1H4R3","2017",1,1
"J1H4R3","2018",1,5
"J1H4R7","2020",1,9
"J1H4S3","2018",2,5
"J1H4T1","2017",3,9
"J1H4T1","2018",4,8
"J1H4T8","2018",2,13
"J1H4V2","2017",5,7
"J1H4V2","2018",10,17
"J1H4V3","2016",6,17
"J1H4V5","2014",1,1
"J1H4X2","2018",1,2
"J1H4X9","2018",1,1
"J1H4Y1","2018",13,16
"J1H4Y1","2019",2,7
"J1H4Y1","2020",7,18
"J1H4Z4","2017",6,7
"J1H4Z4","2018",9,13
"J1H5A1","2016",1,7
"J1H5A6","2014",1,1
"J1H5B7","2017",1,3
"J1H5C5","2015",3,24
"J1H5C5","2017",1,9
"J1H5C7","2016",1,7
"J1H5C7","2019",1,3
"J1H5E2","2017",1,1
"J1H5E7","2014",1,5
"J1H5E7","2015",4,19
"J1H5E7","2021",1,12
"J1H5E8","2013",1,1
"J1H5E8","2014",1,1
"J1H5E8","2020",1,3
"J1H5G1","2018",1,2
"J1H5G2","2020",1,8
"J1H5G5","2018",1,10
"J1H5G5","2020",1,8
"J1H5H1","2013",1,2
"J1H5H1","2017",3,8
"J1H5H1","2018",1,3
"J1H5H1","2019",2,14
"J1H5H1","2020",1,5
"J1H5H1","2021",1,5
"J1H5H3","2012",1,4
"J1H5H3","2013",3,4
"J1H5H3","2015",1,5
"J1H5H3","2019",1,1
"J1H5H3","2020",1,2
"J1H5N9","2015",1,1
"J1H5P6","2020",2,2
"J1H5R1","2020",15,64
"J1H5R1","2021",3,12
"J1H5R8","2015",1,2
"J1H5T5","2020",1,9
"J1H5W2","2012",1,1
"J1H5W2","2014",1,2
"J1H5W2","2016",3,26
"J1H5W2","2017",2,12
"J1H5W2","2018",3,15
"J1H5W2","2020",1,6
"J1H5W2","2021",3,12
"J1H6E1","2010",2,4
"J1H6E3","2018",1,7
"J1H6G3","2018",1,5
"J1H6G3","2020",16,17
"J1H6G6","2015",6,18
"J1H6G6","2016",48,42
"J1H6G6","2017",74,66
"J1H6G6","2018",35,46
"J1H6G6","2019",27,44
"J1H6G6","2020",40,41
"J1H6G6","2021",2,14
"J1H6G7","2014",7,32
"J1H6G7","2015",1,17
"J1H6G7","2016",6,16
"J1H6G7","2017",10,32
"J1H6G7","2018",13,33
"J1H6G7","2019",10,36
"J1H6G7","2020",15,37
"J1H6G7","2021",2,13
"J1H6G9","2017",6,56
"J1H6G9","2020",9,58
"J1H6K7","2014",1,12
"J1H6K7","2016",6,8
"J1H6K7","2019",1,9
"J1H6L2","2015",1,1
"J1H6L5","2010",1,23
"J1H6L5","2011",1,31
"J1H6L5","2012",18,66
"J1H6L5","2013",19,68
"J1H6L5","2014",44,76
"J1H6L5","2015",26,65
"J1H6L5","2016",29,68
"J1H6L5","2017",23,67
"J1H6L5","2018",26,64
"J1H6L5","2019",37,69
"J1H6L5","2020",82,81
"J1H6L5","2021",3,8
"J1H6L7","2018",1,2
"J1H6M3","2020",1,2
"J1H6N5","2017",1,4
"J1H6N5","2018",7,13
"J1H6N5","2019",3,1
"J1H6N5","2021",4,8
"J1J0A9","2018",2,10
"J1J0A9","2020",1,3
"J1J0B1","2020",1,7
"J1J1A3","2019",1,17
"J1J1B1","2009",2,43
"J1J1C1","2014",1,7
"J1J1C1","2015",1,16
"J1J1C1","2016",2,10
"J1J1C1","2017",3,17
"J1J1E2","2016",1,7
"J1J1H1","2013",1,6
"J1J1J5","2021",1,5
"J1J1J7","2014",1,6
"J1J1L6","2015",1,8
"J1J1M5","2017",1,7
"J1J1M7","2020",1,3
"J1J1N1","2020",6,13
"J1J1N4","2020",1,15
"J1J1R3","2020",3,11
"J1J1R3","2021",7,17
"J1J1S3","2010",1,5
"J1J1S3","2020",1,6
"J1J1T9","2021",2,11
"J1J1X6","2020",1,9
"J1J2A8","2013",2,14
"J1J2E8","2018",1,18
"J1J2E8","2019",1,7
"J1J2G8","2014",3,16
"J1J2G8","2015",1,5
"J1J2J3","2012",1,11
"J1J2J3","2013",2,11
"J1J2J6","2020",1,13
"J1J2L7","2020",1,9
"J1J2L8","2012",1,2
"J1J2M8","2019",6,16
"J1J2P4","2014",1,6
"J1J2P4","2015",1,5
"J1J2P8","2020",1,9
"J1J2R3","2020",5,6
"J1J2R3","2021",2,6
"J1J2T2","2018",1,6
"J1J2V5","2019",1,12
"J1J2V5","2020",16,46
"J1J2V5","2021",6,12
"J1J2W3","2018",1,6
"J1J2X2","2016",1,10
"J1J2X3","2017",1,6
"J1J2X8","2020",1,9
"J1J2X9","2020",1,9
"J1J2Y2","2021",2,14
"J1J2Z6","2013",1,24
"J1J2Z6","2016",1,7
"J1J3A5","2013",1,1
"J1J3B3","2011",1,1
"J1J3B3","2012",1,12
"J1J3B3","2014",2,27
"J1J3B3","2020",11,23
"J1J3B3","2021",39,15
"J1J3C4","2020",1,11
"J1J3C7","2010",89,52
"J1J3C7","2011",17,37
"J1J3C7","2012",64,54
"J1J3C7","2013",50,52
"J1J3C7","2014",32,48
"J1J3C7","2015",13,38
"J1J3C7","2016",4,11
"J1J3C7","2017",91,43
"J1J3C7","2018",4,14
"J1J3C7","2019",3,14
"J1J3C7","2020",2,5
"J1J3E5","2010",1,12
"J1J3G3","2017",1,3
"J1J3G5","2016",2,3
"J1J3H3","2018",1,6
"J1J3H5","2015",1,8
"J1J3J2","2015",1,11
"J1J3J2","2017",4,16
"J1J3J2","2018",2,11
"J1J3K6","2019",1,8
"J1J3L2","2017",1,9
"J1J3L7","2017",1,6
"J1J3M6","2015",1,5
"J1J3N1","2010",3,7
"J1J3N1","2012",5,16
"J1J3N1","2013",6,22
"J1J3N1","2014",2,14
"J1J3N1","2015",2,12
"J1J3N1","2016",2,14
"J1J3N1","2017",5,10
"J1J3N1","2018",1,3
"J1J3N2","2014",1,16
"J1J3N2","2015",1,8
"J1J3N2","2016",1,5
"J1J3N2","2017",1,3
"J1J3N2","2018",3,18
"J1J3P7","2018",1,1
"J1J3P7","2019",1,1
"J1J3P8","2015",1,4
"J1J3P8","2017",1,8
"J1J3P8","2018",1,8
"J1J3P9","2018",1,1
"J1J3R9","2013",1,1
"J1J3R9","2017",1,2
"J1J3S1","2016",1,1
"J1J3S9","2020",1,4
"J1J3T8","2019",1,13
"J1J3T8","2020",1,7
"J1J3V2","2010",1,12
"J1J3V2","2012",1,9
"J1J3V2","2013",2,23
"J1J3V2","2014",1,6
"J1J3V2","2015",2,12
"J1J3V2","2016",37,24
"J1J3V2","2017",16,37
"J1J3V2","2018",13,43
"J1J3V2","2019",9,29
"J1J3V2","2020",8,36
"J1J3V2","2021",1,10
"J1J3W4","2018",1,5
"J1J3Z8","2014",1,16
"J1J4B4","2020",1,5
"J1J4C9","2019",1,6
"J1J4E3","2018",1,12
"J1J4E3","2020",5,32
"J1J4E5","2020",2,6
"J1J4G3","2017",1,3
"J1J4G3","2019",2,13
"J1J4G3","2020",2,10
"J1J4G3","2021",1,3
"J1J4H1","2019",1,14
"J1J4H1","2020",13,25
"J1J4H1","2021",14,23
"J1J4H9","2017",1,3
"J1J4N8","2015",1,15
"J1J4N8","2017",1,1
"J1J4P3","2013",1,11
"J1J4P3","2014",1,9
"J1J4P3","2015",1,5
"J1J4P3","2020",1,1
"J1K0A5","2013",2,13
"J1K0A5","2014",4,23
"J1K0A5","2015",1,20
"J1K0A5","2017",2,18
"J1K0A5","2018",1,3
"J1K0A5","2019",3,29
"J1K0A5","2020",14,32
"J1K1A2","2010",1,32
"J1K1A2","2011",10,26
"J1K1A2","2012",2,17
"J1K1A2","2013",4,44
"J1K1A2","2014",1,21
"J1K1A2","2015",3,27
"J1K1A2","2016",16,69
"J1K1A2","2017",25,76
"J1K1A2","2018",29,62
"J1K1A2","2019",34,70
"J1K1A2","2020",34,60
"J1K1A2","2021",31,31
"J1K1C3","2019",1,24
"J1K1J1","2016",1,6
"J1K1J1","2017",11,26
"J1K1J1","2018",11,30
"J1K1J1","2019",14,32
"J1K1J1","2020",11,25
"J1K1J1","2021",6,15
"J1K1L7","2020",7,7
"J1K1M2","2014",1,3
"J1K1M5","2019",1,1
"J1K1M7","2019",1,1
"J1K1N7","2014",1,24
"J1K1N7","2018",1,7
"J1K1N7","2021",1,2
"J1K1R6","2012",1,1
"J1K1S6","2019",1,14
"J1K1S6","2020",2,14
"J1K1S6","2021",1,6
"J1K1T6","2018",1,6
"J1K1W5","2020",30,29
"J1K1W6","2021",1,1
"J1K1W7","2019",1,1
"J1K1W7","2020",1,1
"J1K1W8","2011",1,7
"J1K1W8","2012",1,12
"J1K1W8","2014",1,7
"J1K1X8","2019",1,4
"J1K1Y4","2020",2,4
"J1K1Y7","2012",2,12
"J1K1Y7","2014",4,21
"J1K1Z5","2020",1,7
"J1K2A5","2020",1,6
"J1K2C7","2020",8,13
"J1K2C9","2020",1,7
"J1K2E2","2019",1,1
"J1K2E7","2017",1,17
"J1K2G6","2020",1,5
"J1K2H7","2008",1,7
"J1K2H7","2009",2,36
"J1K2H7","2010",1,5
"J1K2H7","2012",7,22
"J1K2H7","2013",11,45
"J1K2H7","2014",1,7
"J1K2H7","2018",1,22
"J1K2J7","2019",1,5
"J1K2K7","2016",1,3
"J1K2M2","2013",1,8
"J1K2M2","2014",2,5
"J1K2M3","2011",1,9
"J1K2M7","2013",2,12
"J1K2M9","2018",1,7
"J1K2N4","2019",2,22
"J1K2P5","2019",2,7
"J1K2R1","2011",1,3
"J1K2R1","2013",3,3
"J1K2R1","2014",2,6
