"POSTALCODE","year","n_checklists","species_richness"
"K9H1T7","2019",1,7
"K9H1T7","2021",1,15
"K9H1T8","2020",1,8
"K9H1T8","2021",1,4
"K9H1T9","2012",2,11
"K9H1T9","2013",1,5
"K9H1T9","2019",2,25
"K9H1T9","2020",1,2
"K9H1V2","2015",1,4
"K9H1V2","2017",18,22
"K9H1V3","2013",1,3
"K9H1V3","2014",2,4
"K9H1V3","2016",3,14
"K9H1V3","2017",21,21
"K9H1V3","2019",6,22
"K9H1V5","2021",5,13
"K9H1V8","2017",1,6
"K9H1V9","2013",1,1
"K9H1V9","2014",2,7
"K9H1V9","2017",2,5
"K9H1V9","2018",1,1
"K9H1W8","2018",1,1
"K9H1X1","2020",31,24
"K9H1X1","2021",1,2
"K9H1X7","2021",1,9
"K9H1Y1","2020",1,2
"K9H1Y5","2017",2,13
"K9H1Y5","2019",1,3
"K9H1Y6","2014",1,1
"K9H1Y6","2015",1,3
"K9H1Y6","2017",1,4
"K9H1Y6","2018",1,10
"K9H1Y6","2019",2,23
"K9H1Z2","2018",5,8
"K9H1Z2","2019",1,10
"K9H1Z2","2020",3,3
"K9H1Z4","2012",1,2
"K9H1Z4","2015",11,11
"K9H1Z4","2016",13,19
"K9H1Z4","2020",8,11
"K9H1Z7","2017",1,8
"K9H1Z8","2018",1,1
"K9H1Z8","2020",2,10
"K9H2A1","2016",1,8
"K9H2A1","2020",1,13
"K9H2A6","2019",4,7
"K9H2A6","2020",1,3
"K9H2A8","2016",1,5
"K9H2C8","2020",1,5
"K9H2C9","2019",1,10
"K9H2E6","2013",2,7
"K9H2E6","2014",3,17
"K9H2E6","2016",19,36
"K9H2E6","2017",29,26
"K9H2E6","2018",2,6
"K9H2E6","2019",33,36
"K9H2E6","2020",137,85
"K9H2E6","2021",58,25
"K9H2G2","2014",1,1
"K9H2G5","2018",1,1
"K9H2G5","2019",1,14
"K9H2G5","2020",1,2
"K9H2G7","2020",1,3
"K9H2H1","2018",1,4
"K9H2H1","2019",3,7
"K9H2H3","2012",1,2
"K9H2H3","2013",1,3
"K9H2H3","2018",1,11
"K9H2H3","2019",1,4
"K9H2H7","2014",3,6
"K9H2H7","2016",2,9
"K9H2H7","2017",6,6
"K9H2H7","2018",3,8
"K9H2H7","2019",3,6
"K9H2J4","2012",1,3
"K9H2J8","2013",1,1
"K9H2J8","2020",1,10
"K9H2J9","2012",15,28
"K9H2J9","2013",21,37
"K9H2J9","2014",23,34
"K9H2J9","2015",16,31
"K9H2J9","2016",24,49
"K9H2J9","2017",16,35
"K9H2J9","2018",40,38
"K9H2J9","2019",56,57
"K9H2J9","2020",221,66
"K9H2J9","2021",19,18
"K9H2K1","2013",1,4
"K9H2K2","2012",3,10
"K9H2K2","2013",4,17
"K9H2K2","2017",2,6
"K9H2K2","2019",1,10
"K9H2K7","2016",2,13
"K9H2K7","2017",1,22
"K9H2K7","2019",1,3
"K9H2L1","2014",2,2
"K9H2L1","2018",1,1
"K9H2L1","2019",2,5
"K9H2L1","2020",1,5
"K9H2L2","2013",1,1
"K9H2L2","2014",1,3
"K9H2L2","2017",4,13
"K9H2L2","2019",8,10
"K9H2L2","2020",1,5
"K9H2L3","2014",1,1
"K9H2L9","2019",2,4
"K9H2M1","2014",1,3
"K9H2M2","2015",1,1
"K9H2M2","2016",1,1
"K9H2M7","2013",1,1
"K9H2M7","2014",1,1
"K9H2M9","2013",1,1
"K9H2M9","2015",1,6
"K9H2M9","2017",1,7
"K9H2M9","2018",1,1
"K9H2M9","2020",5,15
"K9H2M9","2021",1,4
"K9H2N1","2009",1,13
"K9H2N1","2011",8,17
"K9H2N1","2012",17,20
"K9H2N1","2013",27,29
"K9H2N1","2014",15,18
"K9H2N1","2015",9,12
"K9H2N1","2016",7,13
"K9H2N1","2017",14,18
"K9H2N1","2018",23,22
"K9H2N1","2019",7,23
"K9H2N1","2020",9,19
"K9H2N1","2021",13,14
"K9H2N2","2013",1,1
"K9H2N2","2020",1,4
"K9H2N3","2019",6,14
"K9H2N3","2020",6,20
"K9H2N3","2021",5,11
"K9H2N4","2021",1,3
"K9H2N6","2015",4,15
"K9H2N6","2017",22,26
"K9H2N6","2018",7,15
"K9H2N6","2019",18,32
"K9H2N6","2020",20,29
"K9H2P4","2013",2,2
"K9H2P4","2017",1,4
"K9H2P4","2018",1,3
"K9H2P4","2019",2,7
"K9H2P6","2011",1,5
"K9H2P6","2013",2,3
"K9H2P6","2014",2,3
"K9H2P6","2015",1,1
"K9H2P6","2017",1,1
"K9H2P6","2018",1,2
"K9H2P6","2019",5,4
"K9H2P9","2017",1,5
"K9H2P9","2019",3,3
"K9H2R1","2013",1,1
"K9H2R3","2013",2,2
"K9H2R4","2019",2,5
"K9H2R8","2016",1,2
"K9H2R9","2020",1,2
"K9H2S5","2012",2,2
"K9H2S6","2020",1,5
"K9H2V2","2021",1,6
"K9H2V5","2014",7,11
"K9H2V5","2019",5,16
"K9H2V5","2020",1,18
"K9H2V6","2019",1,2
"K9H2V6","2020",1,15
"K9H2V9","2020",10,8
"K9H2W1","2008",1,45
"K9H2W1","2012",1,1
"K9H2W1","2015",1,1
"K9H2W1","2019",1,3
"K9H2W4","2012",1,1
"K9H2W6","2015",2,4
"K9H2W6","2017",1,5
"K9H2W9","2015",2,3
"K9H2X1","2012",1,2
"K9H2X1","2015",1,1
"K9H2X1","2016",3,22
"K9H2X1","2017",2,10
"K9H2X1","2018",5,26
"K9H2X1","2019",10,22
"K9H2X1","2020",4,25
"K9H2X5","2017",1,6
"K9H2X8","2020",1,7
"K9H2Y2","2014",8,11
"K9H2Y2","2020",1,4
"K9H2Y3","2020",1,4
"K9H2Y6","2013",1,1
"K9H2Y7","2018",1,3
"K9H2Y8","2015",1,2
"K9H2Y8","2016",1,1
"K9H2Y8","2020",1,1
"K9H2Y9","2012",5,6
"K9H2Z2","2018",1,2
"K9H2Z4","2015",1,3
"K9H2Z4","2020",2,6
"K9H2Z5","2014",1,8
"K9H2Z5","2021",1,6
"K9H2Z8","2012",1,3
"K9H2Z8","2013",1,3
"K9H2Z9","2013",1,2
"K9H2Z9","2014",5,14
"K9H2Z9","2020",3,12
"K9H2Z9","2021",2,7
"K9H3A3","2020",1,8
"K9H3A4","2017",2,9
"K9H3A4","2018",1,3
"K9H3A6","2016",3,18
"K9H3A8","2016",1,12
"K9H3A8","2020",1,6
"K9H3A9","2012",1,1
"K9H3A9","2019",1,11
"K9H3A9","2021",1,9
"K9H3B6","2017",4,4
"K9H3B6","2020",9,7
"K9H3B8","2014",2,2
"K9H3C1","2013",2,3
"K9H3C4","2014",4,6
"K9H3C9","2014",13,14
"K9H3E1","2012",1,5
"K9H3E2","2012",4,5
"K9H3E2","2020",1,5
"K9H3G4","2012",4,27
"K9H3G4","2015",1,1
"K9H3G4","2017",1,1
"K9H3G4","2020",1,14
"K9H3G5","2012",2,13
"K9H3G5","2014",1,15
"K9H3G5","2017",1,4
"K9H3G5","2019",2,14
"K9H3G5","2020",1,11
"K9H3G8","2013",1,2
"K9H3G8","2014",1,1
"K9H3G8","2018",2,1
"K9H3H1","2012",2,5
"K9H3H1","2013",1,4
"K9H3H1","2014",4,11
"K9H3H3","2013",1,1
"K9H3H3","2019",1,4
"K9H3J4","2016",1,4
"K9H3J4","2017",1,5
"K9H3J7","2013",1,1
"K9H3K6","2018",1,1
"K9H3K7","2012",1,3
"K9H3K8","2016",3,16
"K9H3K9","2017",1,6
"K9H3K9","2018",1,12
"K9H3L6","2012",2,2
"K9H3L6","2014",1,1
"K9H3M3","2014",5,12
"K9H3M3","2017",1,4
"K9H3M3","2020",1,2
"K9H3M5","2010",1,1
"K9H3M5","2013",3,6
"K9H3M7","2017",2,3
"K9H3M8","2015",1,4
"K9H3M9","2019",1,1
"K9H3N1","2012",8,6
"K9H3N1","2013",146,75
"K9H3N1","2014",195,93
"K9H3N1","2015",204,103
"K9H3N1","2016",166,104
"K9H3N1","2018",1,2
"K9H3N1","2019",1,4
"K9H3N1","2020",7,21
"K9H3N2","2012",1,4
"K9H3N2","2015",3,11
"K9H3N2","2020",4,9
"K9H3N3","2012",3,2
"K9H3N4","2020",2,6
"K9H3N5","2020",1,1
"K9H3N6","2012",1,1
"K9H3N6","2015",6,9
"K9H3N6","2016",3,8
"K9H3N6","2017",1,3
"K9H3N6","2018",1,5
"K9H3N7","2017",2,5
"K9H3N8","2014",1,1
"K9H3N8","2019",1,3
"K9H3P1","2017",1,2
"K9H3P3","2012",2,3
"K9H3P3","2013",1,4
"K9H3P3","2015",1,6
"K9H3P3","2019",1,12
"K9H3P3","2020",2,7
"K9H3P4","2013",1,1
"K9H3P5","2016",1,4
"K9H3P5","2020",2,10
"K9H3P6","2012",2,19
"K9H3P6","2013",2,3
"K9H3P6","2014",4,11
"K9H3P7","2013",1,5
"K9H3R2","2014",3,6
"K9H3R2","2015",1,3
"K9H3R2","2016",1,1
"K9H3R2","2017",1,1
"K9H3R2","2018",1,1
"K9H3R2","2020",1,2
"K9H3R3","2014",1,3
"K9H3R5","2020",5,6
"K9H3R7","2013",1,1
"K9H3R9","2012",1,1
"K9H3R9","2019",1,1
"K9H3S1","2012",1,3
"K9H3S1","2014",3,3
"K9H3S1","2017",1,2
"K9H3S6","2018",1,1
"K9H3S6","2019",2,3
"K9H3S6","2020",1,3
"K9H3S7","2020",2,2
"K9H3S7","2021",1,8
"K9H3S8","2013",1,1
"K9H3S8","2020",1,5
"K9H3S9","2012",4,4
"K9H3S9","2014",1,1
"K9H3T1","2014",7,20
"K9H3T1","2015",4,25
"K9H3T1","2018",1,2
"K9H3T2","2013",1,6
"K9H3T2","2014",2,2
"K9H3T2","2018",5,3
"K9H3T2","2020",1,5
"K9H3T3","2014",13,17
"K9H3T3","2020",4,15
"K9H3T4","2008",2,1
"K9H3T4","2018",1,1
"K9H3T4","2020",1,9
"K9H3T5","2012",1,1
"K9H3T6","2012",1,1
"K9H3T6","2013",2,4
"K9H3T6","2017",1,1
"K9H3T6","2019",1,3
"K9H3T6","2020",6,7
"K9H3T7","2021",2,9
"K9H3V4","2020",2,8
"K9H3V6","2010",1,1
"K9H3V6","2014",1,2
"K9H3V7","2012",3,6
"K9H3V7","2014",1,3
"K9H3V7","2015",1,2
"K9H3V7","2019",2,8
"K9H3V7","2020",2,8
"K9H3V9","2015",2,3
"K9H3V9","2017",1,4
"K9H3V9","2018",2,7
"K9H3V9","2019",10,11
"K9H3W1","2017",1,2
"K9H3W2","2013",2,3
"K9H3W2","2014",2,5
"K9H3W2","2015",1,1
"K9H3W6","2018",2,4
"K9H3W6","2020",3,5
"K9H3X1","2020",1,1
"K9H3X2","2018",1,3
"K9H3X4","2015",3,4
"K9H3X6","2018",1,3
"K9H3X7","2019",13,30
"K9H3Y2","2019",2,3
"K9H3Y7","2014",1,2
"K9H3Y7","2017",2,4
"K9H3Y7","2021",1,3
"K9H3Z3","2015",1,2
"K9H4A3","2014",1,4
"K9H4A7","2020",26,30
"K9H4A7","2021",2,4
"K9H4B2","2017",25,15
"K9H4B2","2018",37,23
"K9H4B2","2019",39,23
"K9H4B3","2012",5,20
"K9H4B3","2014",7,29
"K9H4B3","2015",1,2
"K9H4B3","2016",2,19
"K9H4B3","2017",2,7
"K9H4B3","2018",3,15
"K9H4B3","2019",3,17
"K9H4B3","2020",3,15
"K9H4B3","2021",1,6
"K9H4B7","2014",1,5
"K9H4B7","2017",1,1
"K9H4B7","2019",2,11
"K9H4C2","2012",1,4
"K9H4C8","2014",3,3
"K9H4E3","2009",9,24
"K9H4E3","2010",1,4
"K9H4E4","2013",1,1
"K9H4E7","2017",17,13
"K9H4E7","2018",12,13
"K9H4E7","2019",15,21
"K9H4E8","2014",1,4
"K9H4E8","2017",1,2
"K9H4G3","2014",1,7
"K9H4G4","2014",7,8
"K9H4G7","2013",1,1
"K9H4G7","2020",4,11
"K9H4G9","2018",3,11
"K9H4H1","2014",1,7
"K9H4H2","2013",1,1
"K9H4H6","2020",1,1
"K9H4J1","2014",1,6
"K9H4J3","2013",1,1
"K9H4J4","2021",1,2
"K9H4J5","2012",7,10
"K9H4J5","2013",6,8
"K9H4J5","2014",16,11
"K9H4J5","2018",2,7
"K9H4J9","2019",3,6
"K9H4J9","2020",2,4
"K9H4K1","2020",1,3
"K9H4K4","2014",7,10
"K9H4K5","2015",1,3
"K9H4K6","2012",1,4
"K9H4K8","2020",2,4
"K9H4L6","2008",1,27
"K9H4L6","2009",1,28
"K9H4L6","2010",1,26
"K9H4L6","2013",1,17
"K9H4L6","2014",1,29
"K9H4L6","2015",1,20
"K9H4L6","2016",1,23
"K9H4L6","2017",1,21
"K9H4L6","2018",1,25
"K9H4M2","2017",2,15
"K9H4M2","2018",12,16
"K9H4M2","2019",30,36
"K9H4M2","2020",18,22
"K9H4M3","2020",1,12
"K9H4M9","2016",1,1
"K9H4N4","2020",4,10
"K9H4N5","2018",1,2
"K9H4P2","2013",3,5
"K9H4P2","2014",5,17
"K9H4P2","2015",1,9
"K9H4P2","2018",2,2
"K9H4P3","2020",1,10
"K9H4P5","2012",2,2
"K9H4P5","2013",2,2
"K9H4P7","2013",6,25
"K9H4P7","2014",2,12
"K9H4P7","2015",2,10
"K9H4P7","2016",1,5
"K9H4R1","2015",3,3
"K9H4R3","2020",1,1
"K9H4R4","2012",2,3
"K9H4R4","2014",6,13
"K9H4R5","2014",8,17
"K9H4S4","2020",5,11
"K9H4S5","2014",9,14
"K9H4S5","2015",1,2
"K9H4S5","2017",1,5
"K9H4S8","2021",1,3
"K9H4S9","2021",1,4
"K9H4T7","2014",8,15
"K9H4T8","2018",1,3
"K9H4V2","2020",30,37
"K9H4V2","2021",6,9
"K9H4V7","2018",1,4
"K9H4V7","2020",1,3
"K9H4W5","2017",2,11
"K9H4W5","2020",2,12
"K9H4W6","2008",1,9
"K9H4W6","2020",3,8
"K9H4Y1","2012",1,1
"K9H4Z3","2020",5,17
"K9H5A1","2018",2,3
"K9H5A5","2019",2,3
"K9H5B9","2015",1,5
"K9H5C8","2018",3,10
"K9H5E5","2018",1,10
"K9H5G9","2020",1,14
"K9H5H5","2017",2,2
"K9H5H8","2013",9,30
"K9H5H8","2014",7,24
"K9H5H8","2015",3,16
"K9H5J6","2020",1,3
"K9H5J7","2018",1,1
"K9H5J8","2012",1,1
"K9H5J8","2014",1,1
"K9H5K1","2017",1,6
"K9H5K1","2018",2,18
"K9H5K1","2020",1,7
"K9H5K3","2013",1,12
"K9H5K3","2014",1,7
"K9H5K3","2015",3,8
"K9H5K3","2019",1,1
"K9H5K4","2007",1,7
"K9H5K4","2008",1,5
"K9H5K4","2009",1,6
"K9H5L3","2012",1,1
"K9H5L3","2013",1,12
"K9H5L3","2018",1,6
"K9H5L3","2019",1,14
"K9H5L3","2020",5,7
"K9H5L9","2015",3,29
"K9H5L9","2017",1,3
"K9H5L9","2018",1,15
"K9H5L9","2019",1,2
"K9H5L9","2020",30,74
"K9H5L9","2021",7,18
"K9H5M5","2017",1,2
"K9H5M6","2014",13,16
"K9H5M6","2015",2,14
"K9H5M6","2016",7,13
"K9H5M7","2020",1,15
"K9H5M8","2016",10,25
"K9H5M8","2017",19,46
"K9H5M8","2018",30,48
"K9H5M8","2019",72,55
