"POSTALCODE","year","n_checklists","species_richness"
"L1C6N3","2013",20,30
"L1C6N3","2014",4,18
"L1C6N3","2015",1,9
"L1C6N3","2016",1,9
"L1C6N3","2017",2,14
"L1C6N3","2018",2,21
"L1C6N3","2019",2,19
"L1C6N3","2020",6,27
"L1C6N4","2019",2,7
"L1C6P4","2020",1,3
"L1C6P5","2019",1,5
"L1C6P8","2011",10,11
"L1C6P8","2012",9,8
"L1C6P8","2013",16,11
"L1C6P8","2014",1,1
"L1C6P8","2015",1,3
"L1C6P8","2017",5,6
"L1C6P8","2018",4,5
"L1C6P8","2019",1,6
"L1C6P8","2020",3,9
"L1C6R1","2015",4,32
"L1C6R1","2017",2,14
"L1C6R1","2018",1,6
"L1C6R1","2019",1,17
"L1C6R1","2020",2,15
"L1C6R1","2021",1,3
"L1C6R3","2013",1,1
"L1C6R3","2014",1,7
"L1C6S1","2018",1,2
"L1C6S1","2019",6,30
"L1C6S1","2020",2,14
"L1C6S1","2021",1,4
"L1C6S3","2017",1,4
"L1C6S4","2010",1,1
"L1C6S4","2011",1,16
"L1C6S4","2014",1,3
"L1C6S4","2019",1,4
"L1C6S8","2014",2,27
"L1C6S8","2018",2,8
"L1C6T1","2016",4,15
"L1C6T1","2018",2,14
"L1C6T1","2019",1,14
"L1C6T5","2020",1,23
"L1C6T6","2016",1,6
"L1C6T8","2018",1,1
"L1C6T9","2011",1,1
"L1C6T9","2015",1,5
"L1C6T9","2018",1,2
"L1C6V1","2018",1,1
"L1C6V3","2018",2,10
"L1C6V3","2019",12,33
"L1C6V4","2007",1,5
"L1C6V4","2010",3,60
"L1C6V4","2011",9,41
"L1C6V4","2012",14,84
"L1C6V4","2013",7,63
"L1C6V4","2014",9,73
"L1C6V4","2015",61,138
"L1C6V4","2016",54,112
"L1C6V4","2017",35,105
"L1C6V4","2018",46,115
"L1C6V4","2019",35,112
"L1C6V4","2020",26,95
"L1C6V4","2021",9,14
"L1C6V5","2013",1,1
"L1C6V5","2014",1,49
"L1C6V5","2015",1,5
"L1C6V5","2016",4,45
"L1C6V5","2017",7,46
"L1C6V5","2018",10,47
"L1C6V5","2019",16,65
"L1C6V5","2020",6,62
"L1C6V5","2021",1,3
"L1C6V6","2013",2,3
"L1C6V7","2011",1,25
"L1C6V7","2016",1,19
"L1C6V8","2013",1,2
"L1C6V9","2012",3,6
"L1C6V9","2013",2,8
"L1C6V9","2015",3,17
"L1C6V9","2016",3,9
"L1C6V9","2017",7,17
"L1C6V9","2018",6,30
"L1C6V9","2019",6,19
"L1C6V9","2020",7,18
"L1C6V9","2021",6,18
"L1C6W6","2018",1,3
"L1C6W7","2018",2,2
"L1C6W9","2012",1,8
"L1C6W9","2020",1,6
"L1C6X3","2017",1,10
"L1C6X6","2013",2,2
"L1C6X6","2014",1,2
"L1C6X6","2015",1,6
"L1C6X6","2016",3,12
"L1C6X6","2017",3,4
"L1C6X6","2018",1,1
"L1C6X6","2019",1,1
"L1C6X6","2020",1,1
"L1C6X6","2021",1,2
"L1C6X7","2016",1,19
"L1C6Y1","2015",1,2
"L1C6Y3","2018",4,30
"L1C6Y3","2019",2,16
"L1C6Y3","2020",2,13
"L1C6Y7","2018",4,29
"L1C6Y7","2019",3,24
"L1C6Y7","2020",1,14
"L1C6Y9","2019",2,17
"L1C6Z1","2013",1,10
"L1C6Z1","2019",1,2
"L1C6Z3","2013",1,7
"L1C6Z3","2014",7,24
"L1C6Z4","2016",1,7
"L1C6Z4","2018",1,4
"L1C6Z6","2015",63,130
"L1C6Z6","2016",37,115
"L1C6Z6","2017",39,113
"L1C6Z6","2018",40,123
"L1C6Z6","2019",41,122
"L1C6Z6","2020",76,134
"L1C6Z6","2021",10,31
"L1C6Z7","2014",2,7
"L1C6Z7","2020",1,1
"L1C6Z7","2021",3,9
"L1C6Z8","2018",1,4
"L1C6Z8","2019",1,13
"L1C7A2","2019",2,6
"L1C7A9","2011",1,1
"L1C7B1","2021",1,6
"L1C7B2","2013",1,1
"L1C7B3","2011",1,13
"L1C7B3","2012",3,5
"L1C7B3","2013",8,9
"L1C7B3","2014",2,1
"L1C7B3","2016",1,3
"L1C7B3","2017",3,2
"L1C7B3","2018",3,2
"L1C7B3","2020",1,6
"L1C7B5","2012",1,9
"L1C7B5","2019",3,25
"L1C7B5","2020",4,25
"L1C7B6","2007",1,16
"L1C7B6","2012",1,8
"L1C7B6","2013",4,24
"L1C7B6","2014",4,23
"L1C7B6","2015",4,20
"L1C7B6","2016",6,34
"L1C7B6","2017",6,17
"L1C7B6","2018",9,34
"L1C7B6","2019",19,62
"L1C7B6","2020",18,71
"L1C7B6","2021",4,15
"L1C7B7","2013",2,7
"L1C7B7","2014",1,47
"L1C7B7","2016",1,7
"L1C7B7","2019",1,6
"L1C7B8","2011",2,2
"L1C7B9","2019",1,7
"L1C7C2","2013",6,14
"L1C7C3","2013",3,15
"L1C7C3","2018",1,11
"L1C7C8","2010",1,27
"L1C7C8","2011",1,5
"L1C7C8","2015",1,1
"L1C7C8","2016",1,7
"L1C7C8","2017",3,9
"L1C7C8","2018",2,5
"L1C7C8","2019",2,2
"L1C7C8","2020",3,7
"L1C7E2","2015",2,6
"L1C7E7","2011",1,4
"L1C7E7","2014",3,7
"L1C7E7","2018",1,7
"L1C7E7","2020",1,4
"L1E0A5","2014",1,11
"L1E0A9","2010",2,8
"L1E0A9","2011",4,9
"L1E0A9","2013",2,4
"L1E0A9","2014",1,2
"L1E0C3","2016",3,14
"L1E0E7","2019",2,10
"L1E0E9","2020",2,4
"L1E0H2","2017",1,37
"L1E0H3","2018",2,16
"L1E0H9","2020",2,15
"L1E0J6","2013",1,1
"L1E0J6","2019",1,2
"L1E0K1","2013",1,3
"L1E0K1","2018",1,14
"L1E0K7","2007",2,11
"L1E0K7","2008",1,6
"L1E0K7","2010",2,13
"L1E0K7","2012",1,3
"L1E0K7","2014",2,32
"L1E0K7","2015",57,125
"L1E0K7","2016",91,152
"L1E0K7","2017",110,164
"L1E0K7","2018",123,179
"L1E0K7","2019",143,171
"L1E0K7","2020",91,159
"L1E0K7","2021",3,16
"L1E0L1","2012",5,43
"L1E0L1","2013",5,26
"L1E0L1","2014",2,14
"L1E0L1","2015",1,18
"L1E0L1","2017",1,5
"L1E0L1","2018",2,12
"L1E0L1","2019",4,26
"L1E0L1","2020",7,62
"L1E0L1","2021",2,10
"L1E0L2","2012",1,4
"L1E0L2","2013",1,1
"L1E0L2","2016",1,4
"L1E0L2","2019",1,1
"L1E0L4","2018",1,1
"L1E0L5","2016",6,19
"L1E0L5","2017",34,61
"L1E0L5","2018",7,28
"L1E0L5","2019",26,70
"L1E0L5","2020",30,84
"L1E0L5","2021",1,5
"L1E1G4","2013",1,4
"L1E1G4","2014",1,3
"L1E1G6","2020",3,3
"L1E1J9","2013",3,8
"L1E1K2","2020",1,5
"L1E1K5","2021",1,4
"L1E1L4","2016",1,8
"L1E1L4","2017",1,1
"L1E1L4","2018",3,23
"L1E1L4","2019",1,7
"L1E1L4","2020",38,39
"L1E1L4","2021",18,19
"L1E1L6","2015",8,27
"L1E1L6","2016",13,27
"L1E1L6","2017",8,24
"L1E1L6","2018",26,27
"L1E1L6","2019",39,42
"L1E1L6","2020",33,36
"L1E1M8","2017",1,11
"L1E1M8","2020",1,17
"L1E1N6","2021",2,6
"L1E1S8","2020",1,4
"L1E1V8","2015",1,7
"L1E1X7","2020",1,4
"L1E1X7","2021",8,6
"L1E1Z4","2012",1,2
"L1E1Z4","2013",2,6
"L1E1Z4","2014",1,1
"L1E2B2","2014",1,1
"L1E2C7","2013",1,1
"L1E2E7","2018",1,13
"L1E2E9","2013",5,11
"L1E2E9","2014",7,20
"L1E2G8","2020",1,1
"L1E2H1","2017",1,16
"L1E2H1","2019",1,9
"L1E2H6","2020",1,4
"L1E2J4","2021",1,1
"L1E2K1","2018",1,1
"L1E2K3","2017",1,1
"L1E2K3","2018",3,6
"L1E2K3","2020",1,12
"L1E2K4","2017",1,2
"L1E2K4","2018",1,3
"L1E2K5","2018",1,1
"L1E2K7","2020",1,15
"L1E2K8","2015",1,4
"L1E2K8","2018",1,15
"L1E2L1","2020",1,1
"L1E2L3","2007",1,37
"L1E2L3","2013",1,2
"L1E2L3","2018",1,3
"L1E2L3","2021",4,12
"L1E2L5","2017",1,1
"L1E2L5","2019",1,4
"L1E2L8","2013",1,3
"L1E2M1","2013",1,1
"L1E2M1","2014",1,2
"L1E2M2","2014",1,4
"L1E2M3","2011",1,2
"L1E2M3","2018",1,5
"L1E2M3","2019",1,4
"L1E2M8","2011",3,9
"L1E2M8","2012",5,11
"L1E2M8","2013",2,6
"L1E2M8","2014",11,15
"L1E2M8","2015",6,8
"L1E2M8","2016",2,17
"L1E2M8","2018",1,6
"L1E2M8","2021",1,4
"L1E2M9","2010",2,9
"L1E2M9","2011",7,16
"L1E2M9","2013",7,13
"L1E2M9","2014",2,6
"L1E2M9","2015",2,13
"L1E2M9","2016",1,1
"L1E2M9","2017",1,2
"L1E2M9","2018",2,8
"L1E2M9","2021",1,8
"L1E2N1","2014",3,12
"L1E2N1","2018",1,7
"L1E2N1","2021",2,4
"L1E2N2","2016",1,9
"L1E2N2","2017",4,28
"L1E2N2","2018",3,9
"L1E2N3","2012",1,6
"L1E2N3","2014",2,10
"L1E2N3","2019",1,5
"L1E2N3","2020",1,11
"L1E2P2","2018",2,4
"L1E2P2","2019",2,6
"L1E2P3","2014",1,5
"L1E2P3","2017",1,1
"L1E2P3","2019",1,7
"L1E2P6","2011",1,5
"L1E2P6","2020",1,3
"L1E2P7","2016",1,1
"L1E2R3","2019",2,3
"L1E2R3","2020",1,7
"L1E2R6","2013",1,2
"L1E2R6","2014",1,1
"L1E2R6","2018",1,1
"L1E2R7","2019",1,2
"L1E2R8","2015",1,17
"L1E2R8","2020",5,14
"L1E2S3","2019",3,14
"L1E2S3","2020",1,7
"L1E2S3","2021",1,1
"L1E2S4","2018",1,3
"L1E2S4","2020",1,4
"L1E2T3","2020",1,11
"L1E2T3","2021",1,3
"L1E2T4","2017",1,1
"L1E2T4","2018",2,2
"L1E2T9","2019",1,10
"L1E2T9","2020",1,22
"L1E2T9","2021",1,9
"L1E2V8","2020",1,7
"L1E2W4","2018",1,5
"L1E2X1","2017",1,7
"L1E2Y1","2017",2,5
"L1E2Y1","2020",16,30
