"DAUID","year","n_checklists","species_richness"
"13060068","2019",5,28
"13060068","2020",13,59
"13060068","2021",1,2
"13060069","2012",3,31
"13060069","2013",1,18
"13060069","2014",3,34
"13060069","2015",5,34
"13060069","2016",2,10
"13060069","2017",5,41
"13060069","2018",4,31
"13060069","2019",3,23
"13060069","2020",4,21
"13060070","2010",1,1
"13060070","2013",5,49
"13060070","2014",6,50
"13060070","2016",4,25
"13060070","2017",3,21
"13060070","2018",1,23
"13060070","2020",3,22
"13060071","2014",5,14
"13060071","2015",8,29
"13060071","2016",15,37
"13060071","2017",18,62
"13060071","2018",28,54
"13060071","2019",14,49
"13060071","2020",9,27
"13060071","2021",2,7
"13060072","2013",1,3
"13060072","2015",1,1
"13060072","2016",2,13
"13060072","2017",13,70
"13060072","2018",24,94
"13060072","2019",20,71
"13060072","2020",23,74
"13060073","2014",1,39
"13060073","2018",1,8
"13060073","2019",1,32
"13060073","2020",2,11
"13060074","2014",1,1
"13060074","2017",2,22
"13060074","2018",3,10
"13060074","2019",4,34
"13060074","2020",4,28
"13070033","2011",2,3
"13070033","2012",1,3
"13070033","2013",1,1
"13070033","2014",9,22
"13070033","2015",7,17
"13070033","2016",1,10
"13070033","2018",3,20
"13070033","2019",4,10
"13070033","2020",3,9
"13070034","2015",1,11
"13070034","2016",6,28
"13070034","2017",3,31
"13070034","2018",18,44
"13070034","2019",12,45
"13070034","2020",6,41
"13070035","2007",2,5
"13070035","2015",1,4
"13070035","2016",1,9
"13070035","2017",3,15
"13070035","2018",9,25
"13070035","2019",3,10
"13070035","2021",3,5
"13070036","2012",1,2
"13070036","2014",1,4
"13070036","2015",1,1
"13070036","2017",1,7
"13070036","2019",1,6
"13070037","2016",1,10
"13070037","2017",5,5
"13070037","2018",12,31
"13070037","2019",15,22
"13070037","2020",3,12
"13070037","2021",1,7
"13070039","2014",1,6
"13070039","2015",1,5
"13070039","2016",2,8
"13070039","2017",2,2
"13070039","2018",9,47
"13070039","2019",12,32
"13070039","2020",16,43
"13070039","2021",1,2
"13070040","2007",3,8
"13070040","2011",1,3
"13070040","2012",1,14
"13070040","2013",2,17
"13070040","2015",1,6
"13070040","2016",1,2
"13070040","2017",24,38
"13070040","2018",6,22
"13070040","2019",7,31
"13070040","2020",9,39
"13070040","2021",3,11
"13070041","2017",6,8
"13070041","2018",3,9
"13070043","2019",1,10
"13070043","2020",1,14
"13070044","2009",1,3
"13070044","2013",1,2
"13070044","2014",9,16
"13070044","2015",9,12
"13070044","2016",1,1
"13070044","2018",7,35
"13070044","2019",14,12
"13070044","2020",2,5
"13070044","2021",1,3
"13070045","2011",1,10
"13070045","2012",1,2
"13070045","2013",1,1
"13070045","2014",15,21
"13070045","2015",16,27
"13070045","2016",1,11
"13070045","2018",1,11
"13070045","2019",2,7
"13070045","2020",4,4
"13070047","2021",1,9
"13070049","2020",2,12
"13070049","2021",4,14
"13070053","2019",1,7
"13070053","2020",1,7
"13070054","2018",137,58
"13070054","2019",1019,70
"13070054","2020",413,45
"13070054","2021",2,12
"13070055","2013",2,13
"13070055","2014",3,10
"13070055","2015",7,24
"13070055","2017",1,5
"13070055","2018",6,26
"13070055","2019",26,31
"13070055","2020",3,9
"13070056","2021",1,3
"13070057","2021",1,3
"13070058","2012",1,4
"13070059","2014",177,60
"13070059","2015",81,54
"13070059","2016",6,24
"13070059","2017",8,24
"13070059","2018",4,25
"13070059","2019",4,17
"13070061","2014",1,11
"13070061","2019",2,18
"13070062","2016",3,5
"13070062","2017",3,3
"13070062","2019",1,2
"13070063","2017",2,14
"13070063","2018",2,7
"13070063","2021",2,13
"13070064","2015",1,2
"13070064","2020",2,8
"13070064","2021",1,8
"13070066","2011",1,11
"13070066","2012",3,17
"13070066","2013",2,65
"13070066","2014",13,34
"13070066","2015",9,23
"13070066","2016",3,22
"13070066","2017",4,13
"13070066","2018",6,29
"13070066","2019",2,14
"13070066","2020",15,39
"13070066","2021",1,6
"13070067","2011",1,16
"13070067","2012",1,1
"13070067","2014",2,22
"13070067","2016",4,18
"13070067","2017",16,31
"13070067","2018",2,5
"13070067","2019",15,38
"13070067","2020",8,19
"13070067","2021",9,17
"13070069","2016",1,4
"13070070","2016",34,12
"13070070","2017",27,8
"13070070","2018",3,6
"13070072","2012",1,9
"13070072","2017",1,12
"13070072","2020",2,22
"13070073","2012",1,5
"13070073","2014",1,1
"13070073","2015",5,15
"13070073","2016",60,24
"13070073","2017",28,21
"13070073","2018",6,12
"13070073","2019",1,3
"13070073","2020",2,14
"13070073","2021",1,5
"13070074","2017",1,2
"13070074","2020",2,8
"13070075","2018",1,6
"13070075","2021",2,8
"13070076","2013",1,12
"13070076","2020",2,6
"13070077","2015",2,8
"13070077","2019",1,9
"13070078","2015",1,9
"13070078","2017",1,5
"13070078","2018",4,20
"13070078","2019",1,1
"13070078","2020",1,5
"13070088","2019",3,7
"13070088","2020",1,7
"13070094","2007",1,12
"13070094","2019",1,4
"13070096","2009",2,5
"13070096","2010",3,8
"13070096","2018",1,1
"13070096","2019",1,1
"13070097","2014",1,20
"13070097","2019",2,8
"13070097","2020",1,1
"13070098","2016",1,3
"13070099","2012",1,3
"13070100","2008",1,26
"13070100","2009",1,1
"13070100","2011",1,4
"13070100","2012",4,20
"13070100","2013",4,23
"13070100","2014",1,9
"13070100","2015",5,42
"13070100","2016",2,22
"13070100","2017",34,64
"13070100","2018",29,63
"13070100","2019",30,60
"13070100","2020",14,57
"13070100","2021",19,25
"13070105","2012",9,12
"13070105","2013",22,15
"13070105","2014",195,26
"13070105","2015",129,25
"13070105","2016",107,25
"13070105","2017",40,19
"13070106","2019",1,5
"13070106","2021",21,14
"13070110","2020",3,3
"13070111","2019",1,4
"13070113","2016",2,11
"13070113","2017",1,7
"13070113","2019",3,18
"13070113","2021",1,15
"13070114","2008",1,8
"13070114","2012",2,25
"13070114","2014",3,28
"13070114","2015",1,28
"13070114","2016",3,15
"13070114","2017",9,32
"13070114","2018",14,55
"13070114","2019",18,45
"13070114","2020",64,78
"13070114","2021",2,5
"13070115","2007",1,4
"13070115","2008",1,4
"13070115","2015",1,4
"13070115","2016",4,25
"13070115","2017",16,30
"13070115","2018",15,60
"13070115","2019",11,61
"13070115","2020",6,14
"13070115","2021",1,5
"13070116","2009",2,2
"13070116","2012",1,4
"13070116","2013",1,5
"13070116","2014",70,17
"13070116","2015",6,15
"13070116","2016",4,15
"13070116","2021",1,1
"13070117","2018",2,10
"13070118","2015",1,1
"13070118","2018",1,9
"13070118","2019",1,9
"13070118","2020",4,9
"13070118","2021",3,8
"13070120","2017",1,2
"13070120","2018",3,19
"13070120","2019",9,30
"13070120","2021",1,1
"13070121","2017",4,19
"13070121","2018",83,63
"13070121","2019",97,62
"13070121","2020",99,56
"13070121","2021",1,8
"13070123","2018",1,2
"13070124","2014",3,10
"13070124","2015",3,16
"13070124","2018",1,3
"13070124","2019",1,3
"13070125","2017",14,22
"13070125","2018",20,21
"13070125","2019",4,10
"13070125","2020",5,14
"13070125","2021",2,6
"13070127","2021",1,3
"13070129","2019",1,13
"13070131","2009",2,10
"13070131","2012",1,4
"13070131","2014",3,25
"13070131","2015",3,11
"13070131","2018",2,6
"13070131","2019",6,16
"13070132","2012",5,29
"13070132","2014",1,3
"13070132","2018",2,7
"13070132","2019",4,18
"13070133","2007",2,8
"13070133","2008",1,19
"13070133","2009",1,13
"13070133","2011",1,15
"13070133","2012",1,9
"13070133","2013",9,38
"13070133","2014",20,36
"13070133","2015",23,39
"13070133","2016",9,27
"13070133","2017",25,44
"13070133","2018",25,39
"13070133","2019",32,31
"13070133","2020",11,29
"13070133","2021",4,12
"13070134","2012",3,12
"13070134","2013",2,11
"13070134","2014",14,21
"13070134","2015",4,9
"13070134","2016",4,10
"13070134","2017",12,13
"13070134","2018",6,13
"13070134","2019",10,20
"13070134","2020",1,6
"13070134","2021",2,4
"13070135","2008",1,3
"13070135","2011",1,1
"13070135","2014",1,6
"13070135","2018",14,43
"13070135","2019",22,54
"13070135","2020",18,59
"13070137","2015",1,11
"13070137","2021",1,2
"13070138","2017",1,5
"13070138","2018",1,8
"13070138","2019",1,8
"13070138","2020",33,24
"13070138","2021",48,23
"13070139","2019",2,17
"13070140","2019",1,5
"13070140","2020",2,7
"13070141","2020",2,6
"13070142","2014",1,9
"13070142","2018",1,8
"13070146","2008",2,25
"13070146","2011",1,13
"13070146","2013",4,21
"13070146","2014",67,29
"13070146","2015",9,61
"13070146","2016",14,57
"13070146","2017",36,84
"13070146","2018",54,98
"13070146","2019",22,85
"13070146","2020",31,89
"13070146","2021",7,24
"13070175","2009",1,5
"13070175","2013",4,46
"13070175","2015",2,21
"13070175","2016",12,40
"13070175","2017",7,23
"13070175","2018",24,70
"13070175","2019",18,69
"13070175","2020",24,66
"13070175","2021",4,15
"13070176","2014",2,13
"13070177","2017",1,3
"13070180","2017",2,2
"13070180","2018",120,40
"13070180","2019",92,45
"13070180","2020",75,46
"13070180","2021",30,21
"13070181","2016",10,25
"13070181","2017",107,31
"13070181","2018",32,30
"13070181","2019",21,25
"13070181","2020",21,30
"13070181","2021",11,18
"13070183","2019",1,11
"13070183","2020",1,17
"13070184","2007",1,1
"13070184","2012",1,23
"13070184","2013",1,13
"13070184","2014",3,15
"13070184","2015",1,8
"13070184","2016",4,1
"13070184","2017",8,9
"13070184","2018",7,28
"13070184","2019",6,29
"13070184","2020",4,31
"13070186","2021",3,6
"13070187","2016",1,3
"13070187","2017",7,14
"13070187","2018",4,32
"13070187","2019",8,30
"13070187","2020",6,31
"13070188","2019",3,3
"13070188","2020",1,1
"13070225","2009",9,17
"13070225","2010",2,5
"13070225","2020",1,4
"13070226","2021",3,4
"13070251","2011",1,2
"13070251","2014",5,28
"13070251","2015",2,15
"13070251","2016",1,14
"13070251","2020",5,10
"13070252","2012",1,1
"13070252","2020",1,8
"13070253","2013",30,23
"13070253","2014",13,16
"13070253","2016",36,27
"13070253","2017",3,7
"13070253","2018",16,27
"13070253","2020",4,4
"13070253","2021",2,7
"13070255","2012",1,8
"13070255","2014",1,1
"13070255","2015",1,7
"13070255","2016",1,18
"13070255","2017",1,16
"13070255","2018",1,16
"13070255","2019",2,20
"13070255","2020",1,10
"13070256","2008",1,4
"13070256","2010",1,4
"13070256","2011",2,16
"13070256","2012",1,12
"13070256","2014",1,3
"13070256","2016",3,6
"13070256","2017",1,8
"13070256","2018",3,17
"13070256","2019",4,20
"13070256","2020",2,26
"13070257","2017",3,14
"13070257","2018",2,8
"13070257","2020",1,12
"13070258","2017",3,38
"13070258","2019",3,17
"13070260","2011",2,14
"13070260","2014",10,40
"13070260","2015",4,17
"13070260","2016",1,14
"13070260","2017",3,22
"13070260","2018",4,16
"13070260","2019",3,19
"13070260","2020",5,35
"13070260","2021",1,3
"13070261","2011",4,5
"13070261","2013",1,11
"13070261","2014",8,55
"13070261","2015",4,26
"13070261","2016",1,5
"13070261","2018",7,34
"13070261","2019",7,55
"13070261","2020",12,49
"13070262","2009",1,7
"13070262","2012",226,81
"13070262","2013",65,125
"13070262","2014",176,135
"13070262","2015",206,120
"13070262","2016",274,133
"13070262","2017",202,132
"13070262","2018",266,146
"13070262","2019",183,119
"13070262","2020",277,135
"13070262","2021",22,33
"13070263","2012",1,11
"13070263","2013",14,71
"13070263","2014",12,46
"13070263","2015",6,31
"13070263","2016",6,25
"13070263","2017",3,28
"13070263","2018",7,40
"13070263","2019",6,46
"13070263","2020",10,38
"13070263","2021",2,9
"13070264","2012",1,1
"13070264","2014",4,32
"13070264","2015",1,5
"13070264","2016",1,1
"13070264","2017",3,59
"13070264","2018",2,11
"13070264","2019",2,5
"13070264","2020",2,9
"13070264","2021",1,2
"13070265","2011",4,37
"13070265","2012",14,70
"13070265","2013",56,99
"13070265","2014",58,111
"13070265","2015",70,137
"13070265","2016",54,120
"13070265","2017",69,104
"13070265","2018",120,118
"13070265","2019",69,123
"13070265","2020",66,105
"13070265","2021",6,15
"13070275","2014",1,16
"13070275","2015",1,19
"13070275","2016",2,10
"13070275","2017",2,52
"13070275","2018",5,43
"13070275","2019",6,58
"13070275","2020",4,60
"13070275","2021",1,1
"13070276","2014",1,44
"13070276","2015",3,53
"13070276","2016",1,21
"13070276","2018",1,33
"13070276","2019",2,16
"13070276","2020",4,45
"13070277","2007",2,11
"13070277","2009",1,2
"13070277","2011",1,17
"13070277","2012",3,16
"13070277","2013",1,1
"13070277","2014",9,68
"13070277","2015",5,32
"13070277","2016",14,33
"13070277","2017",22,72
"13070277","2018",20,61
"13070277","2019",12,47
"13070277","2020",23,82
"13070277","2021",7,11
"13070278","2017",1,2
"13070278","2018",1,6
"13070280","2009",1,2
"13070280","2015",1,16
"13070280","2017",1,1
"13070280","2018",2,11
"13070280","2019",1,4
"13070282","2017",1,4
"13070282","2019",1,7
"13070282","2020",2,14
"13070283","2011",4,2
"13070283","2014",2,4
"13070283","2015",1,3
"13070283","2017",1,1
"13070283","2018",2,8
"13070283","2019",1,4
"13070284","2013",1,1
"13070284","2018",1,5
"13070284","2021",1,7
"13070285","2012",5,13
"13070285","2013",1,7
"13070285","2014",1,2
"13070285","2015",1,18
"13070285","2016",7,21
"13070285","2017",4,13
"13070285","2018",15,45
"13070285","2019",11,44
"13070285","2020",5,41
"13070286","2007",1,1
"13070286","2011",2,1
"13070286","2014",1,1
"13070286","2017",1,1
"13070286","2018",3,7
"13070286","2019",1,2
"13070286","2020",9,43
"13070287","2007",1,33
"13070287","2010",1,15
"13070287","2011",2,30
"13070287","2012",2,21
"13070287","2013",7,42
"13070287","2014",3,33
"13070287","2015",5,25
"13070287","2016",17,52
"13070287","2017",27,56
"13070287","2018",66,94
"13070287","2019",124,110
"13070287","2020",126,121
"13070287","2021",7,18
"13070288","2012",1,9
"13070288","2017",1,13
"13070288","2018",6,35
"13070288","2019",19,56
"13070288","2020",23,75
"13070288","2021",6,24
"13070289","2010",1,23
"13070289","2011",6,32
"13070289","2013",1,26
"13070289","2014",1,19
"13070289","2015",1,13
"13070289","2016",2,3
"13070289","2017",1,3
"13070289","2018",3,21
"13070289","2019",2,19
"13070289","2020",3,13
"13070289","2021",4,9
"13070290","2007",2,28
"13070290","2008",2,27
"13070290","2009",2,25
"13070290","2011",1,5
"13070290","2012",4,38
"13070290","2014",5,28
"13070290","2015",6,68
"13070290","2016",11,50
"13070290","2017",6,61
"13070290","2018",7,37
"13070290","2019",9,62
"13070290","2020",21,101
"13070290","2021",17,34
"13070291","2019",3,28
"13070291","2020",8,42
"13070292","2013",2,18
"13070292","2015",4,29
"13070292","2016",9,36
"13070292","2017",5,35
"13070292","2018",12,56
"13070292","2019",8,38
"13070292","2020",20,70
"13070292","2021",2,5
"13070293","2013",1,11
"13070293","2014",3,15
"13070293","2015",1,2
"13070293","2016",4,24
"13070293","2017",3,42
"13070293","2018",7,27
"13070293","2019",4,26
"13070293","2020",5,31
"13070293","2021",4,9
"13070316","2016",3,24
"13070316","2018",10,36
"13070316","2019",2,13
"13070316","2020",7,46
"13070317","2018",1,1
"13070317","2019",121,72
"13070317","2020",103,62
"13070317","2021",25,32
"13070318","2012",1,9
"13070318","2014",8,15
"13070319","2014",1,5
"13070319","2015",1,15
"13070319","2017",2,12
"13070319","2018",2,27
"13070319","2019",5,6
"13070319","2020",13,47
"13070321","2007",2,1
"13070321","2008",3,5
"13070321","2011",2,2
"13070321","2018",2,13
"13070322","2020",1,7
"13070323","2016",1,15
"13070323","2020",53,24
"13070323","2021",1,10
"13070324","2021",6,14
"13070325","2019",2,15
"13070325","2020",2,7
"13070326","2013",38,25
"13070326","2014",44,36
"13070326","2018",1,12
"13070326","2019",3,16
"13070326","2020",6,24
"13070326","2021",3,7
"13070327","2019",1,5
"13070328","2019",6,13
"13070329","2016",1,1
"13070329","2018",2,15
"13070329","2019",1,12
"13070332","2018",1,9
"13070334","2019",1,14
"13070334","2021",5,6
"13080095","2019",2,20
"13080095","2020",3,35
"13080133","2010",2,4
"13080133","2018",1,4
"13080133","2020",2,21
"13080133","2021",3,3
