"POSTALCODE","year","n_checklists","species_richness"
"G8T4M7","2018",1,7
"G8T4M7","2020",3,9
"G8T4R5","2020",5,2
"G8T4Z5","2008",1,11
"G8T5S5","2013",1,5
"G8T5S5","2014",1,1
"G8T5X7","2021",1,1
"G8T6N8","2017",1,8
"G8T6P2","2019",1,1
"G8T6Y4","2012",6,13
"G8T6Y4","2017",1,22
"G8T6Y4","2020",5,18
"G8T6Y5","2017",10,31
"G8T6Y5","2019",7,28
"G8T6Y5","2020",22,25
"G8T6Z6","2014",1,1
"G8T7C5","2020",1,2
"G8T7C7","2017",1,4
"G8T7E6","2019",2,1
"G8T7S3","2020",24,13
"G8T7X7","2016",1,2
"G8T8E4","2019",1,2
"G8T8N2","2020",1,6
"G8T8P6","2020",1,10
"G8T8S9","2013",1,5
"G8T8X6","2017",1,1
"G8T9B7","2020",28,32
"G8T9B7","2021",33,19
"G8T9J8","2017",1,1
"G8T9K6","2019",5,12
"G8T9N1","2020",1,1
"G8T9S8","2019",1,4
"G8T9V8","2019",1,2
"G8T9W5","2020",2,3
"G8V0A8","2013",1,8
"G8V0B1","2007",1,3
"G8V0B1","2008",1,4
"G8V0B1","2010",2,12
"G8V0B1","2012",1,6
"G8V0B1","2013",3,11
"G8V0B1","2015",8,18
"G8V0B1","2016",2,13
"G8V0B1","2017",18,56
"G8V0B1","2018",11,25
"G8V0B1","2019",14,46
"G8V0B1","2020",17,32
"G8V0B1","2021",9,14
"G8V0C7","2016",1,3
"G8V0E3","2015",1,8
"G8V0E3","2017",1,4
"G8V0G2","2008",1,7
"G8V0G2","2009",2,11
"G8V0G2","2010",2,26
"G8V0G2","2012",2,8
"G8V0G2","2013",3,31
"G8V0G2","2014",8,29
"G8V0G2","2015",11,22
"G8V0G2","2016",9,11
"G8V0G2","2017",14,27
"G8V0G2","2018",8,26
"G8V0G2","2019",5,23
"G8V0G2","2020",14,19
"G8V0G2","2021",9,11
"G8V1E4","2015",1,1
"G8V1E4","2017",6,28
"G8V1E4","2018",3,19
"G8V1E4","2019",12,39
"G8V1E4","2020",11,26
"G8V1G1","2013",2,1
"G8V1G1","2014",1,2
"G8V1L8","2007",3,17
"G8V1L8","2008",3,18
"G8V1L8","2009",6,24
"G8V1L8","2010",5,20
"G8V1L8","2011",1,12
"G8V1L8","2012",18,30
"G8V1L8","2013",20,35
"G8V1L8","2014",32,47
"G8V1L8","2015",33,42
"G8V1L8","2016",31,40
"G8V1L8","2017",48,55
"G8V1L8","2018",20,42
"G8V1L8","2019",37,55
"G8V1L8","2020",32,48
"G8V1L8","2021",15,20
"G8V1M9","2018",5,14
"G8V1N2","2016",1,2
"G8V1R1","2014",1,1
"G8V1R5","2019",1,4
"G8V1S8","2019",15,15
"G8V1W8","2014",2,21
"G8V1W8","2015",1,8
"G8V1X4","2016",1,5
"G8V1X4","2018",1,2
"G8V1X9","2012",1,10
"G8V1X9","2018",1,3
"G8V1Y1","2012",6,7
"G8V1Y1","2018",1,5
"G8V1Y9","2012",1,5
"G8V1Y9","2018",1,4
"G8V1Y9","2019",1,3
"G8V1Z2","2018",1,5
"G8V1Z2","2019",1,1
"G8V2A9","2010",1,1
"G8V2B3","2008",1,1
"G8V2B3","2014",2,16
"G8V2B3","2016",1,11
"G8V2B3","2018",2,8
"G8V2B3","2019",2,1
"G8V2B5","2018",1,6
"G8V2B6","2018",1,10
"G8V2B7","2020",1,11
"G8V2C6","2020",7,17
"G8V2E3","2013",1,7
"G8V2E7","2019",1,8
"G8V2E8","2010",1,4
"G8V2E8","2011",7,19
"G8V2E8","2012",1,3
"G8V2E8","2013",1,36
"G8V2E8","2014",3,41
"G8V2E8","2015",5,47
"G8V2E8","2016",3,41
"G8V2E8","2017",6,41
"G8V2E8","2018",2,26
"G8V2E8","2019",2,29
"G8V2E8","2020",12,53
"G8V2R7","2015",1,1
"G8V2W4","2011",5,47
"G8V2W4","2013",1,28
"G8V2W4","2014",4,55
"G8V2W4","2015",5,39
"G8V2W4","2016",3,27
"G8V2W4","2017",19,111
"G8V2W4","2018",14,84
"G8V2W4","2019",33,105
"G8V2W4","2020",109,142
"G8V2W4","2021",4,11
"G8W1G3","2010",1,13
"G8W1G3","2013",1,16
"G8W1G3","2014",3,28
"G8W1G3","2015",2,16
"G8W1G8","2020",1,1
"G8W1M8","2009",1,1
"G8W1M8","2020",1,6
"G8W1M8","2021",4,11
"G8W1W5","2010",1,12
"G8W1W5","2014",4,25
"G8W1W5","2015",1,16
"G8W1W5","2017",1,9
"G8W1Z5","2018",2,9
"G8W2A8","2014",1,6
"G8W2A8","2015",1,11
"G8W2B5","2016",1,6
"G8W2B7","2010",1,1
"G8W2C3","2013",1,5
"G8W2C5","2015",1,19
"G8W2G5","2009",1,1
"G8W2G5","2010",1,4
"G8W2G5","2011",5,6
"G8W2G5","2013",1,19
"G8W2G5","2014",5,46
"G8W2G5","2015",11,49
"G8W2G5","2016",3,16
"G8W2G5","2017",2,22
"G8W2G5","2018",7,43
"G8W2G5","2019",5,34
"G8W2G5","2020",4,31
"G8W2G5","2021",1,3
"G8W2G9","2013",1,8
"G8W2H5","2013",2,27
"G8W2H5","2014",3,53
"G8W2H5","2016",2,26
"G8W2H5","2017",3,26
"G8W2H5","2018",1,28
"G8W2H5","2020",4,35
"G8W2H6","2019",1,5
"G8W2J1","2015",1,1
"G8W2J1","2018",1,9
"G8W2K1","2020",8,7
"G8W2L3","2020",1,3
"G8W2L4","2007",1,5
"G8W2P8","2015",1,3
"G8W2P8","2016",14,11
"G8W2P8","2017",187,43
"G8W2P8","2018",63,37
"G8W2P8","2019",68,21
"G8W2P8","2020",53,34
"G8W2R2","2014",1,5
"G8W2R2","2017",5,46
"G8W2R2","2018",13,29
"G8W2R2","2019",5,41
"G8W2R2","2020",4,28
"G8W2R2","2021",1,5
"G8Y0A1","2008",11,26
"G8Y0A1","2009",1,11
"G8Y0B2","2014",1,9
"G8Y0B2","2015",1,12
"G8Y0B2","2018",1,6
"G8Y0B2","2019",2,39
"G8Y0B2","2020",2,27
"G8Y0B6","2016",2,23
"G8Y0B6","2017",4,43
"G8Y0B6","2018",1,7
"G8Y0B6","2019",13,44
"G8Y0G7","2016",5,12
"G8Y0H1","2009",1,6
"G8Y0H1","2017",62,36
"G8Y0K4","2018",1,5
"G8Y0K4","2019",4,25
"G8Y0K4","2020",7,25
"G8Y0K4","2021",6,20
"G8Y1A6","2014",1,1
"G8Y1E8","2012",1,1
"G8Y1K3","2017",2,12
"G8Y1K3","2018",3,12
"G8Y1K3","2020",7,14
"G8Y1K7","2020",16,10
"G8Y1S3","2018",3,9
"G8Y1S3","2019",5,16
"G8Y1S3","2020",13,26
"G8Y1S3","2021",1,9
"G8Y1V9","2018",1,2
"G8Y1V9","2020",1,1
"G8Y1X8","2013",1,1
"G8Y2A1","2008",1,7
"G8Y2A1","2014",1,1
"G8Y2B7","2007",1,1
"G8Y2B7","2014",1,2
"G8Y2B7","2015",1,9
"G8Y2B7","2016",6,17
"G8Y2B7","2017",1,1
"G8Y2B7","2018",1,11
"G8Y2C4","2015",2,8
"G8Y2C4","2016",8,16
"G8Y2C4","2017",8,13
"G8Y2C8","2016",1,1
"G8Y2G4","2014",4,16
"G8Y2G4","2015",8,20
"G8Y2G4","2016",1,5
"G8Y2G4","2017",4,13
"G8Y2G4","2018",5,9
"G8Y2G4","2019",1,4
"G8Y2G4","2020",5,14
"G8Y2G4","2021",1,4
"G8Y2G5","2013",1,1
"G8Y2G6","2021",4,4
"G8Y2G7","2017",3,10
"G8Y2G7","2020",20,25
"G8Y2G7","2021",6,7
"G8Y2P9","2018",1,6
"G8Y2P9","2019",1,5
"G8Y2R1","2012",1,1
"G8Y2R1","2013",121,32
"G8Y2R1","2014",361,51
"G8Y2R1","2015",362,51
"G8Y2R1","2016",363,60
"G8Y2R1","2017",357,55
"G8Y2R1","2018",348,54
"G8Y2R1","2019",362,56
"G8Y2R1","2020",376,54
"G8Y2R1","2021",60,15
"G8Y2R2","2020",19,14
"G8Y3C8","2009",1,10
"G8Y3C8","2013",1,8
"G8Y3C8","2014",2,26
"G8Y3C8","2018",5,30
"G8Y3C8","2019",2,9
"G8Y3C8","2020",2,31
"G8Y3L9","2020",1,8
"G8Y3M1","2018",5,12
"G8Y3M5","2017",1,1
"G8Y3M5","2019",1,6
"G8Y3N5","2013",1,3
"G8Y3S8","2018",1,3
"G8Y3T2","2011",2,15
"G8Y3T2","2013",1,6
"G8Y3T9","2018",2,12
"G8Y3W8","2018",1,1
"G8Y3X6","2015",8,23
"G8Y3X6","2016",11,27
"G8Y3X6","2017",7,22
"G8Y3X6","2018",7,25
"G8Y3X6","2019",4,20
"G8Y3X6","2020",8,25
"G8Y3X6","2021",12,9
"G8Y3Y4","2007",1,1
"G8Y3Y4","2014",2,14
"G8Y3Y4","2019",1,23
"G8Y3Y4","2020",1,20
"G8Y3Z1","2019",1,3
"G8Y4B5","2013",1,37
"G8Y4G1","2017",1,4
"G8Y4H7","2020",1,10
"G8Y4L1","2013",6,30
"G8Y4L1","2014",3,14
"G8Y4L1","2019",1,6
"G8Y4L1","2021",3,11
"G8Y4L2","2013",3,26
"G8Y4L2","2017",3,18
"G8Y4L2","2018",2,3
"G8Y4L2","2019",3,9
"G8Y4L2","2020",2,7
"G8Y4L9","2021",1,3
"G8Y4P1","2016",1,17
"G8Y4P1","2020",1,15
"G8Y4P4","2014",1,9
"G8Y4P4","2017",1,1
"G8Y4P4","2019",5,14
"G8Y4P4","2020",1,19
"G8Y4R6","2019",1,7
"G8Y4V1","2019",1,4
"G8Y4V9","2014",2,11
"G8Y4V9","2015",2,15
"G8Y4V9","2016",2,11
"G8Y4V9","2017",4,19
"G8Y4V9","2018",1,5
"G8Y4V9","2019",36,41
"G8Y4V9","2020",31,37
"G8Y4V9","2021",3,14
"G8Y4W2","2016",1,1
"G8Y4W2","2019",1,1
"G8Y4W4","2017",1,6
"G8Y5G2","2017",1,34
"G8Y5G4","2018",1,11
"G8Y5G4","2019",4,12
"G8Y5H3","2020",24,23
"G8Y5H3","2021",3,10
"G8Y5K1","2016",3,16
"G8Y5L8","2017",1,4
"G8Y5M7","2018",1,5
"G8Y5N4","2013",11,13
"G8Y5N4","2014",6,16
"G8Y5N4","2021",1,3
"G8Y5P9","2013",1,4
"G8Y5P9","2019",1,4
"G8Y5P9","2020",1,3
"G8Y5P9","2021",2,3
"G8Y5R7","2021",1,4
"G8Y5S8","2014",1,9
"G8Y5S8","2017",1,8
"G8Y5S8","2019",1,14
"G8Y5V6","2013",9,18
"G8Y5V6","2014",1,1
"G8Y5X3","2009",1,2
"G8Y5X3","2019",1,1
"G8Y5X3","2020",3,9
"G8Y5X3","2021",7,14
"G8Y5X4","2020",1,4
"G8Y5X4","2021",1,9
"G8Y5X6","2020",1,9
"G8Y6G3","2017",1,1
"G8Y6G8","2017",1,4
"G8Y6H1","2013",2,23
"G8Y6H1","2016",1,4
"G8Y6H1","2017",20,17
"G8Y6H1","2018",6,23
"G8Y6H1","2019",93,37
"G8Y6H1","2020",79,49
"G8Y6H1","2021",34,20
"G8Y6M1","2020",3,12
"G8Y6M5","2014",1,3
"G8Y6R1","2019",1,1
"G8Y6T6","2013",2,2
"G8Y6T6","2014",3,19
"G8Y6X2","2007",3,10
"G8Y6X2","2008",2,4
"G8Y6X2","2014",16,19
"G8Y6X2","2017",18,23
"G8Y6X2","2018",17,20
"G8Y6X2","2019",20,16
"G8Y6X2","2020",11,17
"G8Y6X2","2021",5,3
"G8Y6Y2","2020",1,2
"G8Y6Y6","2013",5,7
"G8Y6Y6","2014",20,15
"G8Y6Y6","2015",17,18
"G8Y6Y6","2019",1,3
"G8Y6Y9","2014",2,3
"G8Y6Z7","2018",1,12
"G8Y7C7","2020",1,6
"G8Y7E6","2018",24,17
"G8Y7E6","2019",158,25
"G8Y7E6","2020",26,12
"G8Y7E8","2016",1,5
"G8Y7E8","2017",6,34
"G8Y7E8","2019",58,101
"G8Y7E8","2020",59,88
"G8Y7E8","2021",7,11
"G8Y7J4","2020",1,3
"G8Z0A7","2021",1,1
"G8Z1K8","2015",2,6
"G8Z1R4","2012",1,6
"G8Z1T4","2020",3,7
"G8Z1V2","2007",1,3
"G8Z1V6","2013",1,2
"G8Z1V6","2014",1,2
"G8Z1V6","2016",6,15
"G8Z1V6","2017",1,6
"G8Z1V6","2019",1,1
"G8Z1X1","2016",2,4
"G8Z1X3","2007",2,2
"G8Z1X3","2008",9,26
"G8Z1X3","2009",5,10
"G8Z1X3","2010",1,1
"G8Z1X3","2011",2,4
"G8Z1X3","2012",3,8
"G8Z1X3","2013",5,14
"G8Z1X3","2014",12,25
"G8Z1X3","2015",6,11
"G8Z1X3","2016",12,28
"G8Z1X3","2017",18,38
"G8Z1X3","2018",7,25
"G8Z1X3","2019",33,49
"G8Z1X3","2020",11,31
"G8Z1X3","2021",1,5
"G8Z2J8","2018",14,20
"G8Z2J8","2019",50,32
"G8Z2J8","2020",65,34
"G8Z2J8","2021",11,16
"G8Z2K7","2019",1,1
"G8Z2N8","2021",1,2
"G8Z2T2","2013",1,2
"G8Z2T2","2014",4,6
"G8Z2T2","2016",1,6
"G8Z2Y5","2015",3,8
"G8Z3G1","2013",2,15
"G8Z3L7","2013",1,8
"G8Z3R1","2019",1,5
"G8Z3R5","2019",3,6
"G8Z3R5","2020",1,8
"G8Z3R9","2019",1,4
"G8Z3X3","2017",1,1
"G8Z3Y5","2018",1,11
"G8Z3Y8","2020",1,1
"G8Z3Z3","2017",3,14
"G8Z4A8","2018",2,4
"G8Z4C5","2019",1,5
"G8Z4C8","2011",4,13
"G8Z4C8","2012",1,4
"G8Z4C8","2014",1,2
"G8Z4H8","2016",1,10
"G8Z4H8","2020",1,2
"G8Z4J3","2017",1,4
"G8Z4K4","2016",2,5
"G8Z4P9","2018",1,17
"G8Z4R5","2012",8,51
"G8Z4S6","2015",1,1
"G9A0A7","2014",1,3
"G9A0A9","2016",1,2
"G9A0B6","2019",1,4
"G9A0B6","2020",1,3
"G9A0E7","2016",1,12
"G9A0E7","2018",1,11
"G9A1A1","2015",1,6
"G9A1A1","2019",1,3
"G9A1A4","2018",1,6
"G9A1C3","2016",1,2
"G9A1C5","2007",6,17
"G9A1C5","2008",3,12
"G9A1C5","2009",17,13
"G9A1C5","2011",11,23
"G9A1C5","2012",4,14
"G9A1C5","2015",15,24
"G9A1C5","2016",22,25
"G9A1C5","2017",5,19
"G9A1C5","2018",8,16
"G9A1C5","2019",12,15
"G9A1C5","2020",4,5
"G9A1R3","2017",1,2
"G9A1X3","2020",1,1
"G9A1X6","2020",1,1
"G9A1Z2","2016",2,8
"G9A2B3","2020",1,1
"G9A2C7","2020",1,1
"G9A2J4","2018",1,2
"G9A2T9","2013",4,13
"G9A2X7","2017",1,4
"G9A2X7","2018",1,5
"G9A2Y5","2017",1,2
"G9A2Y5","2019",1,8
"G9A2Z7","2019",1,4
"G9A3A1","2019",1,12
"G9A3B3","2020",1,1
"G9A3C4","2013",1,1
"G9A3E5","2016",1,1
"G9A3J1","2012",3,11
"G9A3J1","2015",9,10
"G9A3J1","2016",315,40
"G9A3J1","2017",299,46
"G9A3J1","2018",152,30
"G9A3J1","2019",61,42
"G9A3R3","2012",2,9
"G9A3R3","2013",2,5
"G9A3R3","2014",1,1
"G9A3R3","2015",1,23
"G9A3R3","2017",1,10
"G9A3R3","2020",2,7
"G9A3X7","2020",2,3
"G9A4H9","2020",2,2
"G9A4L5","2015",1,4
"G9A4M3","2019",1,1
"G9A4Z6","2015",1,11
"G9A5A6","2014",3,13
"G9A5A6","2015",1,6
"G9A5A6","2016",2,3
"G9A5A6","2017",1,7
"G9A5A6","2018",4,12
"G9A5A6","2019",4,25
"G9A5A6","2020",3,12
"G9A5B2","2015",1,1
"G9A5B7","2012",1,11
"G9A5B7","2019",2,9
"G9A5C7","2016",2,6
"G9A5C7","2018",1,4
"G9A5C7","2020",1,5
"G9A5C9","2012",1,22
"G9A5C9","2013",2,5
"G9A5C9","2014",1,10
"G9A5C9","2015",2,4
"G9A5C9","2016",1,10
"G9A5C9","2018",1,1
"G9A5C9","2019",1,2
"G9A5E1","2015",2,19
"G9A5E1","2017",1,6
"G9A5E1","2018",9,66
"G9A5E1","2019",5,27
"G9A5S7","2008",1,1
"G9A5S7","2015",1,4
"G9A5S7","2016",4,7
"G9A5S7","2017",6,4
"G9A5S7","2018",1,1
"G9A5S7","2019",10,2
"G9A5S7","2020",5,1
"G9A5S9","2020",1,2
"G9A5T8","2019",17,51
"G9A6A7","2007",2,4
"G9A6A7","2008",4,20
"G9A6A7","2009",4,9
"G9A6A7","2010",1,1
"G9A6A7","2011",3,20
"G9A6A7","2016",2,11
"G9A6A7","2021",1,4
"G9A6G2","2018",1,4
"G9A6J1","2015",1,1
"G9A6J1","2019",1,6
"G9A6K4","2021",1,1
"G9A6K9","2013",1,1
"G9A6M1","2008",1,3
"G9A6N5","2008",3,17
"G9A6N5","2009",3,16
"G9A6N5","2010",1,12
"G9A6N5","2020",2,27
"G9A6N7","2020",2,13
"G9B0B9","2020",3,6
"G9B0B9","2021",1,1
"G9B0C4","2020",4,11
"G9B0E1","2017",1,19
"G9B0E1","2018",4,19
"G9B0E1","2020",3,24
"G9B0E2","2009",3,6
"G9B0G3","2019",1,1
"G9B0G4","2018",1,8
"G9B0G4","2019",4,24
"G9B0G7","2016",1,9
"G9B0G8","2017",1,7
"G9B0G9","2018",1,4
"G9B0J6","2016",1,6
"G9B0M3","2008",2,9
"G9B0M3","2019",2,9
"G9B0M5","2010",1,1
"G9B0M5","2011",2,4
"G9B0M5","2012",4,9
"G9B0P5","2017",1,17
"G9B0P7","2020",1,4
"G9B0P7","2021",1,3
"G9B0P9","2018",15,58
"G9B0P9","2019",7,61
"G9B0R3","2016",1,3
"G9B0R3","2020",1,3
"G9B0R4","2020",1,2
"G9B0T5","2019",11,34
"G9B0T5","2020",69,51
"G9B0T6","2020",4,19
"G9B0T6","2021",1,2
"G9B0W6","2018",6,13
"G9B0W6","2019",1,8
"G9B0W6","2020",1,1
"G9B0X4","2017",2,4
"G9B0X5","2017",6,13
"G9B0X5","2019",1,8
"G9B0X5","2020",15,30
"G9B0X5","2021",1,4
"G9B0X8","2013",2,8
"G9B0Y6","2018",1,6
"G9B0Y6","2020",1,4
"G9B0Z4","2017",5,21
"G9B0Z4","2019",2,2
"G9B0Z4","2020",1,3
"G9B0Z4","2021",1,1
"G9B0Z5","2017",1,4
"G9B0Z5","2018",2,5
"G9B0Z5","2019",2,1
"G9B0Z5","2021",1,1
"G9B1A1","2019",1,2
"G9B1A5","2015",1,2
"G9B1E1","2017",1,6
"G9B1G5","2015",1,11
"G9B1H7","2016",1,7
"G9B1H7","2019",2,21
"G9B1K4","2016",1,7
"G9B1K4","2017",1,8
"G9B1K7","2017",1,3
"G9B1K7","2019",3,5
"G9B1K7","2020",1,4
"G9B1L1","2015",1,14
"G9B1L1","2016",1,6
"G9B1L1","2017",1,5
"G9B1L1","2018",3,13
"G9B1L1","2019",25,46
"G9B1L1","2020",29,48
"G9B1L4","2015",1,11
"G9B1L4","2017",1,18
"G9B1M4","2016",1,16
"G9B1M5","2020",1,8
"G9B1P4","2021",1,1
"G9B1T9","2015",1,1
"G9B1T9","2017",2,7
"G9B1T9","2018",1,1
"G9B1T9","2020",1,1
"G9B1V2","2018",1,2
"G9B1W2","2016",1,42
"G9B1W2","2019",2,19
"G9B1W2","2020",20,34
"G9B1W2","2021",1,5
"G9B1W5","2015",1,2
"G9B1Y7","2011",2,9
"G9B1Y7","2014",2,19
"G9B1Y7","2015",3,24
"G9B1Y7","2016",8,37
"G9B1Y7","2017",2,17
"G9B1Y7","2018",1,3
"G9B1Y7","2019",3,16
"G9B1Y7","2020",2,14
"G9B2A7","2021",2,3
"G9B2C6","2018",1,4
"G9B2C6","2019",1,20
"G9B2G8","2014",17,31
"G9B2G8","2015",29,36
"G9B2G8","2016",39,39
"G9B2G8","2017",34,34
"G9B2G8","2018",20,29
"G9B2G8","2019",36,35
"G9B2G8","2020",38,32
"G9B2G8","2021",7,11
"G9B2H8","2013",1,4
"G9B2H8","2014",7,25
"G9B2H8","2015",2,8
"G9B2H8","2016",5,26
"G9B2H8","2017",8,32
"G9B2H8","2018",3,10
"G9B2H8","2019",3,16
"G9B2H8","2020",4,17
"G9B2J3","2018",2,3
"G9B2J3","2019",1,1
"G9B2J3","2020",3,8
"G9B2J3","2021",1,1
"G9B2J8","2017",2,15
"G9B2J8","2018",10,5
"G9B2J8","2020",11,14
"G9B2J8","2021",1,1
"G9B2J9","2018",1,1
"G9B2M1","2020",1,3
"G9B2M2","2018",1,2
"G9B2M4","2016",1,9
"G9B2M5","2021",1,5
"G9B2M6","2018",5,19
"G9B2M6","2019",5,22
"G9B2M6","2020",6,21
"G9B2M6","2021",2,8
"G9B2M8","2013",1,1
"G9B2N6","2019",9,63
"G9B2N6","2020",10,60
"G9B2N6","2021",1,6
"G9B2N8","2014",1,7
"G9B2N9","2018",2,6
"G9B2N9","2019",1,13
"G9B2N9","2020",3,12
"G9B6A2","2012",1,9
"G9B6A2","2020",1,9
"G9B6A3","2019",1,10
"G9B6A3","2020",1,17
"G9B6A5","2013",1,28
"G9B6A8","2016",1,8
"G9B6A8","2018",4,5
"G9B6A8","2019",1,2
"G9B6A9","2014",1,11
"G9B6A9","2016",2,7
"G9B6A9","2017",1,8
"G9B6A9","2018",1,4
"G9B6A9","2019",2,4
"G9B6A9","2020",2,21
"G9B6B2","2016",1,4
"G9B6C1","2014",1,13
"G9B6C1","2016",3,3
"G9B6C2","2014",1,11
"G9B6C2","2016",1,1
"G9B6C2","2021",1,1
"G9B6C9","2018",1,3
"G9B6E2","2008",3,24
"G9B6E2","2009",4,10
"G9B6E2","2012",1,10
"G9B6E2","2013",1,11
"G9B6E2","2017",1,4
"G9B6E2","2019",7,41
"G9B6E2","2020",17,48
"G9B6E5","2014",1,5
"G9B6E5","2015",1,8
"G9B6E5","2017",1,5
"G9B6E5","2018",1,2
"G9B6E5","2019",1,4
"G9B6E5","2020",1,8
"G9B6G3","2020",1,3
"G9B6H5","2017",4,15
"G9B6H6","2020",2,28
"G9B6J1","2007",4,13
"G9B6J1","2008",2,8
"G9B6J1","2010",13,51
"G9B6J1","2011",8,33
"G9B6J1","2012",5,17
"G9B6J1","2013",7,40
"G9B6J1","2014",6,24
"G9B6J1","2015",6,16
"G9B6J1","2016",5,15
"G9B6J1","2017",5,34
"G9B6J1","2018",20,65
"G9B6J1","2019",14,62
"G9B6J1","2020",11,49
"G9B6J1","2021",1,3
"G9B6M5","2008",1,2
"G9B6M5","2009",2,9
"G9B6M5","2010",4,24
"G9B6M5","2011",4,50
"G9B6M5","2020",1,7
"G9B6N4","2015",1,3
"G9B6N4","2018",1,1
"G9B6N4","2019",2,1
"G9B6N4","2020",4,12
"G9B6P1","2009",3,16
"G9B6P1","2011",1,11
"G9B6P1","2012",2,19
"G9B6P1","2014",1,11
"G9B6S4","2017",1,1
"G9B6S5","2020",1,7
"G9B6T1","2016",1,9
"G9B6T1","2017",1,4
"G9B6T7","2014",1,7
"G9B6T9","2018",1,3
"G9B6V1","2007",1,45
"G9B6V2","2020",5,5
"G9B6V8","2016",1,3
"G9B6V9","2007",5,36
"G9B6V9","2008",17,64
"G9B6V9","2009",9,47
"G9B6V9","2010",5,37
"G9B6V9","2011",3,33
"G9B6V9","2012",1,10
"G9B6V9","2013",1,13
"G9B6V9","2014",5,26
"G9B6V9","2015",7,38
"G9B6V9","2016",10,40
"G9B6V9","2017",4,14
"G9B6V9","2018",3,21
"G9B6V9","2019",6,21
"G9B6V9","2020",15,44
"G9B6V9","2021",1,1
"G9B6W4","2018",2,21
"G9B6W8","2014",1,16
"G9B6X2","2008",1,5
"G9B6X2","2014",1,8
"G9B6X2","2019",1,1
"G9B6X3","2010",1,25
"G9B6X3","2012",2,24
"G9B6X3","2014",2,33
"G9B6X3","2015",3,13
"G9B6X3","2016",8,31
"G9B6X3","2017",2,10
"G9B6X3","2018",4,42
"G9B6X3","2019",3,13
"G9B6X3","2020",4,19
"G9B6X4","2019",1,1
"G9B6X5","2016",1,1
"G9B6X5","2017",2,11
"G9B6X5","2020",1,2
"G9B6Y2","2014",1,5
"G9B6Y3","2017",1,10
"G9B6Y9","2013",1,2
"G9B6Y9","2014",5,16
"G9B6Y9","2015",9,30
"G9B6Y9","2016",1,10
"G9B7A2","2020",1,5
"G9B7A6","2020",1,15
"G9B7B3","2014",11,17
"G9B7B3","2015",2,8
"G9B7B9","2019",1,9
"G9B7B9","2020",5,25
"G9B7C5","2017",4,11
"G9B7C5","2018",17,51
"G9B7C5","2019",17,43
"G9B7C5","2020",8,30
"G9B7C7","2007",26,39
"G9B7C7","2008",25,45
"G9B7C7","2009",63,27
"G9B7C7","2010",5,24
"G9B7C7","2011",39,40
"G9B7C7","2012",7,24
"G9B7C7","2013",1,16
"G9B7C7","2014",44,29
"G9B7C7","2015",85,38
"G9B7C7","2016",74,32
"G9B7C7","2017",32,30
"G9B7C7","2018",49,23
"G9B7C7","2019",156,35
"G9B7C7","2020",198,49
