"POSTALCODE","year","n_checklists","species_richness"
"P7E6M5","2013",1,5
"P7E6M5","2018",3,6
"P7E6M5","2019",6,24
"P7E6P8","2018",1,7
"P7E6S2","2017",1,2
"P7E6S2","2019",1,2
"P7E6S6","2015",2,7
"P7E6S6","2017",1,8
"P7E6S6","2018",1,6
"P7E6S6","2019",1,1
"P7E6S7","2017",1,19
"P7E6S7","2018",1,2
"P7E6S7","2019",1,1
"P7E6S7","2020",12,5
"P7E6T3","2010",1,9
"P7E6T3","2013",1,1
"P7E6T3","2014",1,15
"P7E6T4","2010",1,1
"P7E6T7","2016",1,10
"P7E6T9","2015",1,8
"P7E6T9","2016",1,9
"P7E6T9","2017",1,7
"P7E6T9","2018",3,15
"P7E6V6","2016",2,21
"P7E6V6","2018",1,3
"P7E6V6","2020",1,22
"P7E6W2","2019",3,32
"P7E6W2","2020",1,36
"P7G0A1","2020",2,12
"P7G0E4","2017",1,8
"P7G0V2","2013",1,14
"P7G0V6","2018",1,3
"P7G0V7","2013",1,1
"P7G1A6","2017",2,9
"P7G1A7","2017",3,14
"P7G1B4","2020",34,65
"P7G1B4","2021",16,23
"P7G1C8","2017",21,43
"P7G1C8","2018",16,28
"P7G1C9","2021",1,11
"P7G1E2","2020",1,2
"P7G1E5","2020",1,12
"P7G1G4","2014",1,1
"P7G1G5","2019",1,5
"P7G1G5","2020",1,5
"P7G1H2","2021",1,5
"P7G1H4","2020",3,30
"P7G1H5","2020",8,55
"P7G1H6","2017",1,2
"P7G1H8","2017",1,5
"P7G1J1","2020",2,6
"P7G1J1","2021",2,14
"P7G1J2","2017",13,71
"P7G1J2","2018",8,25
"P7G1J3","2020",1,1
"P7G1J4","2021",4,14
"P7G1K1","2013",1,12
"P7G1K1","2017",1,7
"P7G1K1","2018",2,12
"P7G1K8","2020",1,14
"P7G1K8","2021",1,8
"P7G1L1","2019",1,10
"P7G1L3","2011",1,7
"P7G1L5","2014",3,21
"P7G1L7","2014",1,1
"P7G1L8","2019",1,7
"P7G1M2","2013",12,64
"P7G1M2","2014",19,68
"P7G1M2","2015",3,18
"P7G1M2","2016",5,21
"P7G1M2","2017",17,60
"P7G1M2","2018",11,27
"P7G1M2","2019",15,50
"P7G1M2","2020",87,48
"P7G1M2","2021",2,9
"P7G1M4","2013",1,13
"P7G1M4","2014",1,20
"P7G1M4","2019",3,2
"P7G1M4","2021",2,5
"P7G1M6","2019",1,5
"P7G1M6","2020",2,2
"P7G1M6","2021",1,9
"P7G1M7","2013",5,42
"P7G1M7","2014",3,11
"P7G1M7","2015",4,22
"P7G1M7","2016",7,33
"P7G1M7","2017",7,44
"P7G1M7","2018",17,43
"P7G1M7","2019",8,35
"P7G1M7","2020",15,53
"P7G1M7","2021",2,7
"P7G1M8","2016",5,11
"P7G1M8","2018",4,15
"P7G1M8","2019",1,4
"P7G1M8","2020",1,8
"P7G1M9","2020",1,1
"P7G1N3","2012",1,21
"P7G1N6","2015",1,5
"P7G1N7","2014",1,3
"P7G1N7","2015",1,4
"P7G1N7","2016",1,7
"P7G1N7","2018",1,2
"P7G1P3","2020",1,6
"P7G1R7","2011",1,9
"P7G1R7","2012",4,13
"P7G1R7","2013",5,15
"P7G1R7","2014",1,4
"P7G1R7","2015",1,3
"P7G1R7","2016",4,8
"P7G1R7","2017",1,8
"P7G1R7","2018",12,12
"P7G1R7","2019",8,17
"P7G1R7","2020",7,12
"P7G1R7","2021",3,9
"P7G1S3","2019",1,12
"P7G1S4","2013",1,1
"P7G1S6","2018",1,10
"P7G1T4","2008",1,1
"P7G1T4","2014",1,5
"P7G1T4","2020",1,6
"P7G1V1","2020",1,1
"P7G1V6","2012",1,1
"P7G1V6","2014",4,4
"P7G1V6","2017",2,15
"P7G1V6","2020",1,13
"P7G1V8","2019",1,12
"P7G1W4","2017",1,4
"P7G1W4","2021",1,3
"P7G1W9","2008",1,20
"P7G1W9","2010",1,15
"P7G1W9","2011",1,7
"P7G1W9","2013",8,61
"P7G1W9","2017",5,39
"P7G1W9","2018",4,32
"P7G1W9","2019",4,26
"P7G1W9","2020",15,75
"P7G1Y1","2020",1,6
"P7G1Y2","2013",3,24
"P7G1Y2","2014",6,19
"P7G1Y2","2015",8,28
"P7G1Y2","2016",10,22
"P7G1Y2","2017",15,50
"P7G1Y2","2018",12,45
"P7G1Y2","2019",12,55
"P7G1Y2","2020",10,36
"P7G1Y2","2021",1,4
"P7G1Y3","2018",1,2
"P7G1Y5","2018",6,38
"P7G1Y5","2019",17,59
"P7G1Y5","2020",42,68
"P7G1Y5","2021",5,10
"P7G1Y7","2021",7,7
"P7G1Z8","2018",1,3
"P7G2C1","2020",1,14
"P7G2E4","2016",4,23
"P7G2E4","2017",24,35
"P7G2E4","2018",13,29
"P7G2E4","2019",8,21
"P7G2E4","2020",40,32
"P7G2E4","2021",10,14
"P7G2E5","2017",1,7
"P7G2E5","2018",21,45
"P7G2E5","2019",29,51
"P7G2E5","2020",133,87
"P7G2E5","2021",34,15
"P7G2G2","2013",4,10
"P7G2G2","2015",4,15
"P7G2G2","2016",21,26
"P7G2G2","2017",48,69
"P7G2G2","2018",51,50
"P7G2G2","2019",72,71
"P7G2G2","2020",64,69
"P7G2G2","2021",16,11
"P7G2G8","2014",1,1
"P7G2H5","2018",1,1
"P7G2H7","2021",1,7
"P7G2H8","2014",1,16
"P7G2H8","2018",1,5
"P7G2H8","2019",1,5
"P7G2H8","2020",2,28
"P7G2H8","2021",2,5
"P7G2H9","2008",1,22
"P7G2H9","2009",1,20
"P7G2H9","2010",1,19
"P7G2H9","2011",1,30
"P7G2H9","2013",1,21
"P7G2H9","2015",1,22
"P7G2H9","2020",1,2
"P7G2H9","2021",1,5
"P7G2J2","2019",2,12
"P7G2J2","2020",1,7
"P7G2J8","2014",1,3
"P7G2J9","2020",5,22
"P7G2J9","2021",1,7
"P7G2K1","2020",1,2
"P7G2K4","2011",5,10
"P7G2K4","2012",1,1
"P7G2K4","2013",3,7
"P7G2K4","2014",5,10
"P7G2L9","2020",1,3
"P7J0A3","2016",1,12
"P7J0A5","2011",1,8
"P7J0A5","2018",1,4
"P7J0A6","2017",1,5
"P7J0A6","2020",1,9
"P7J0A7","2018",1,5
"P7J0A9","2018",3,11
"P7J0B1","2013",1,1
"P7J0B1","2014",1,1
"P7J0B1","2018",5,20
"P7J0B1","2020",1,2
"P7J0B2","2017",1,22
"P7J0B2","2018",1,16
"P7J0B2","2019",1,7
"P7J0B2","2020",5,58
"P7J0B4","2018",1,8
"P7J0B6","2016",2,4
"P7J0B6","2017",3,14
"P7J0B6","2018",1,8
"P7J0B6","2019",5,32
"P7J0B6","2020",6,47
"P7J0B7","2018",6,37
"P7J0B7","2020",2,7
"P7J0B8","2016",2,22
"P7J0B8","2017",3,53
"P7J0B8","2019",1,12
"P7J0B8","2020",10,55
"P7J0B9","2012",1,1
"P7J0B9","2016",1,5
"P7J0B9","2017",1,3
"P7J0B9","2018",1,10
"P7J0C1","2018",4,32
"P7J0C1","2019",6,26
"P7J0C1","2020",11,41
"P7J0C2","2013",1,15
"P7J0C2","2015",1,3
"P7J0C2","2016",1,6
"P7J0C2","2017",2,14
"P7J0C3","2020",1,8
"P7J0C5","2015",1,1
"P7J0C5","2017",1,18
"P7J0C6","2017",1,2
"P7J0C6","2018",1,1
"P7J0E1","2016",1,7
"P7J0E2","2016",1,6
"P7J0E2","2017",2,8
"P7J0E2","2019",4,13
"P7J0E2","2020",1,2
"P7J0E3","2018",3,15
"P7J0E3","2020",1,3
"P7J0E5","2014",1,7
"P7J0E5","2018",2,13
"P7J0E5","2019",2,20
"P7J0E5","2020",3,7
"P7J0E6","2014",1,6
"P7J0E6","2017",2,13
"P7J0E6","2018",1,3
"P7J0E6","2019",4,23
"P7J0E6","2020",5,46
"P7J0E8","2017",2,12
"P7J0E9","2013",1,9
"P7J0E9","2020",1,6
"P7J0G1","2012",2,9
"P7J0G1","2014",1,1
"P7J0G2","2019",1,4
"P7J0G4","2018",1,2
"P7J0G5","2016",1,6
"P7J0G5","2017",3,23
"P7J0G5","2018",5,23
"P7J0G5","2019",1,8
"P7J0G6","2018",2,9
"P7J0G7","2013",1,1
"P7J0G7","2020",1,3
"P7J0G8","2013",1,6
"P7J0G8","2014",1,4
"P7J0G8","2016",3,22
"P7J0G8","2019",1,1
"P7J0G9","2017",1,14
"P7J0G9","2018",1,3
