"POSTALCODE","year","n_checklists","species_richness"
"N8M2X7","2011",1,20
"N8M2X7","2012",7,23
"N8M2X7","2013",1,13
"N8M2X7","2014",1,33
"N8M2X7","2015",1,14
"N8M2X7","2016",4,26
"N8M2X7","2017",4,41
"N8M2X7","2018",13,64
"N8M2X7","2019",13,60
"N8M2X7","2020",53,100
"N8M2X7","2021",12,26
"N8N0C1","2021",1,1
"N8N0C7","2016",4,27
"N8N0C7","2017",4,14
"N8N0C7","2018",6,22
"N8N0C7","2019",16,39
"N8N0C7","2020",3,11
"N8N0C7","2021",2,25
"N8N1A2","2018",1,12
"N8N1A3","2019",3,17
"N8N1A3","2020",1,2
"N8N1B6","2020",3,11
"N8N1B8","2018",1,11
"N8N1C9","2020",22,16
"N8N2E2","2013",2,18
"N8N2E8","2017",3,12
"N8N2G8","2011",1,11
"N8N2G8","2012",1,10
"N8N2G8","2013",1,15
"N8N2H6","2019",1,1
"N8N2H6","2020",2,18
"N8N2J6","2018",61,32
"N8N2J6","2019",138,56
"N8N2J6","2020",118,50
"N8N2J6","2021",31,18
"N8N2K4","2020",1,15
"N8N2K9","2021",1,2
"N8N2L9","2010",3,27
"N8N2L9","2012",1,1
"N8N2L9","2015",1,3
"N8N2L9","2018",2,17
"N8N2L9","2021",5,15
"N8N2M1","2010",2,9
"N8N2M1","2011",2,5
"N8N2M1","2014",1,1
"N8N2M1","2016",2,4
"N8N2M1","2017",3,24
"N8N2M1","2019",2,12
"N8N2M1","2020",2,13
"N8N2M1","2021",5,18
"N8N2M8","2012",1,5
"N8N2M8","2018",1,4
"N8N2M8","2020",4,4
"N8N2M8","2021",2,13
"N8N3C5","2007",1,1
"N8N3M7","2019",1,6
"N8N3M7","2020",1,1
"N8N3P3","2018",1,7
"N8N3S1","2011",1,16
"N8N3T3","2020",1,2
"N8N3V7","2021",1,2
"N8N3W2","2017",4,20
"N8N3W2","2018",1,9
"N8N3W2","2019",1,4
"N8N3W2","2020",1,5
"N8N3W2","2021",9,37
"N8N4B6","2010",2,2
"N8N4B6","2011",3,3
"N8N4J2","2019",1,3
"N8N4K9","2009",1,7
"N8N4N6","2012",1,18
"N8N4R1","2020",16,38
"N8N4R1","2021",3,10
"N8N4T3","2019",3,5
"N8N4V5","2016",1,11
"N8N4V5","2017",1,10
"N8N4V5","2018",1,8
"N8N4Y2","2021",1,10
"N8N5B5","2019",1,4
"N8N5B6","2020",1,4
"N8N5E2","2017",1,1
"N8N5E4","2020",1,2
"N8N5E7","2020",1,2
"N8N5H4","2020",1,4
"N8P0A3","2016",1,3
"N8P0A5","2014",4,31
"N8P0A5","2016",6,30
"N8P0A5","2017",8,52
"N8P0A5","2018",3,17
"N8P0A5","2019",4,13
"N8P0A5","2020",12,76
"N8P0A5","2021",1,22
"N8P0A8","2020",1,2
"N8P1A1","2017",1,1
"N8P1B6","2020",1,1
"N8P1C5","2019",1,5
"N8P1C5","2021",3,6
"N8P1E3","2012",19,46
"N8P1E3","2013",3,20
"N8P1E3","2014",2,27
"N8P1E3","2015",1,16
"N8P1E3","2016",7,38
"N8P1E3","2017",35,80
"N8P1E3","2018",34,96
"N8P1E3","2019",23,82
"N8P1E3","2020",90,104
"N8P1E3","2021",3,11
"N8P1J7","2018",2,7
"N8P1J7","2019",2,8
"N8P1K4","2020",1,5
"N8P1K4","2021",4,12
"N8P1M2","2017",10,37
"N8P1M2","2018",1,33
"N8P1M2","2019",1,11
"N8P1M2","2020",1,1
"N8P1M7","2018",1,8
"N8P1M9","2015",3,18
"N8P1M9","2016",10,33
"N8P1M9","2017",15,42
"N8P1M9","2018",19,49
"N8P1M9","2019",19,55
"N8P1M9","2020",37,60
"N8P1M9","2021",6,18
"N8P1P6","2008",2,8
"N8P1S3","2020",22,70
"N8P1S3","2021",1,10
"N8P1T6","2019",1,2
"N8P1T9","2020",1,2
"N8P1Y3","2020",1,6
"N8P2A3","2015",1,1
"N8R1A1","2010",1,1
"N8R1B8","2015",6,20
"N8R1B8","2016",5,27
"N8R1B8","2020",1,6
"N8R1G1","2009",10,44
"N8R1G8","2009",1,10
"N8R1G8","2014",8,36
"N8R1G8","2015",1,12
"N8R1G8","2016",10,24
"N8R1G8","2018",1,8
"N8R1G8","2021",1,2
"N8R1J5","2019",1,3
"N8R1V9","2013",2,6
"N8R1V9","2014",58,41
"N8R1V9","2015",42,41
"N8R1V9","2016",3,11
"N8R1W7","2015",1,3
"N8R2B7","2018",1,4
"N8R2G8","2019",1,5
"N8R2K6","2020",5,27
"N8R2K6","2021",1,4
"N8S1C8","2013",1,15
"N8S1C9","2013",5,19
"N8S1C9","2017",13,25
"N8S1C9","2018",20,46
"N8S1C9","2019",6,27
"N8S1C9","2020",2,15
"N8S1C9","2021",1,1
"N8S1E2","2013",3,21
"N8S1E2","2014",5,29
"N8S1E2","2015",8,34
"N8S1E2","2016",3,15
"N8S1E2","2017",9,27
"N8S1E2","2018",4,15
"N8S1E2","2020",2,10
"N8S1E6","2021",1,6
"N8S1G1","2013",1,1
"N8S1G2","2018",1,1
"N8S1G2","2020",249,76
"N8S1G2","2021",59,34
"N8S1G4","2020",1,8
"N8S1H1","2008",2,16
"N8S1H1","2009",4,45
"N8S1H1","2010",8,44
"N8S1H1","2011",16,40
"N8S1H1","2012",22,34
"N8S1H1","2013",29,59
"N8S1H1","2014",43,54
"N8S1H1","2015",42,45
"N8S1H1","2016",16,46
"N8S1H1","2017",50,48
"N8S1H1","2018",125,59
"N8S1H1","2019",120,61
"N8S1H1","2020",66,59
"N8S1H1","2021",116,43
"N8S1P3","2018",150,67
"N8S1P3","2019",148,62
"N8S1P3","2020",154,67
"N8S1P3","2021",49,23
"N8S1R3","2019",2,7
"N8S1R3","2020",1,8
"N8S1R3","2021",2,12
"N8S1R4","2021",1,7
"N8S2J1","2021",1,2
"N8S2K3","2008",2,7
"N8S2K3","2009",52,49
"N8S2K3","2010",71,54
"N8S2K3","2011",27,31
"N8S2K3","2012",8,24
"N8S2L4","2018",1,41
"N8S2N3","2019",2,7
"N8S2N3","2020",2,3
"N8S2N3","2021",3,6
"N8S2N8","2020",1,3
"N8S2R2","2013",1,1
"N8S2T5","2016",1,2
"N8S2V5","2019",2,7
"N8S2V5","2020",1,2
"N8S2V6","2020",8,17
"N8S3E9","2019",1,1
"N8S3G5","2021",1,1
"N8S3M8","2018",2,8
"N8S3N6","2021",2,14
"N8S3S4","2017",1,1
"N8S3V2","2020",1,8
"N8S3V6","2018",1,1
"N8S3V7","2017",8,24
"N8S3V7","2020",1,9
"N8S3V7","2021",2,15
"N8S4B4","2020",1,13
"N8S4B4","2021",4,13
"N8S4B9","2018",2,13
"N8S4E9","2021",1,6
"N8S4N6","2020",1,1
"N8S4P9","2016",1,6
"N8T1B1","2016",1,4
"N8T1E6","2020",1,4
"N8T1E9","2014",1,8
"N8T1E9","2015",2,9
"N8T2B4","2013",5,21
"N8T2B4","2014",1,3
"N8T2B4","2017",1,10
"N8T2B4","2018",1,10
"N8T2V4","2007",57,37
"N8T2V4","2008",28,21
"N8T2V4","2013",9,23
"N8T3C2","2020",1,3
"N8T3G7","2016",2,5
"N8T3G7","2017",1,4
"N8T3R7","2010",1,4
"N8T3R7","2014",33,96
"N8T3R7","2015",12,51
"N8T3R7","2016",9,76
"N8T3R7","2017",19,66
"N8T3R7","2018",34,85
"N8T3R7","2019",16,79
"N8T3R7","2020",25,93
"N8T3R7","2021",1,1
"N8V1A1","2012",1,1
"N8V1A1","2018",2,6
"N8V1A1","2019",1,7
"N8W0A7","2018",1,1
"N8W1E7","2011",1,10
"N8W1L9","2013",1,2
"N8W1L9","2016",1,4
"N8W1L9","2019",1,1
"N8W1P4","2020",1,4
"N8W1P7","2020",3,12
"N8W1W2","2016",1,4
"N8W1Y3","2014",4,30
"N8W1Y3","2015",4,34
"N8W1Y3","2017",14,39
"N8W1Y3","2018",2,13
"N8W1Y3","2019",3,38
"N8W1Y3","2020",2,13
"N8W1Z7","2016",1,1
"N8W1Z7","2017",1,2
"N8W2C6","2018",1,5
"N8W2C6","2020",2,13
"N8W2M2","2020",1,1
"N8W2M7","2016",1,12
"N8W2N9","2018",1,6
"N8W2P2","2020",1,9
"N8W2P6","2018",1,3
"N8W2P9","2019",1,4
"N8W2T2","2018",1,7
"N8W2W1","2017",2,14
"N8W2W1","2018",6,25
"N8W2X3","2019",1,1
"N8W2Z1","2019",2,17
"N8W3C7","2017",1,7
"N8W3G9","2017",3,3
"N8W3G9","2018",2,9
"N8W3L3","2019",1,1
"N8W3P3","2019",1,2
"N8W3S2","2012",1,1
"N8W3W4","2014",1,1
"N8W4H3","2019",3,12
"N8W4H3","2020",1,6
"N8W4P3","2021",1,7
"N8W4W4","2014",4,45
"N8W4W4","2015",2,23
"N8W4W4","2016",11,57
"N8W4W4","2017",15,54
"N8W4W4","2018",6,51
"N8W4W4","2019",5,33
"N8W4W4","2020",2,19
"N8W4W4","2021",2,9
"N8W5H9","2017",2,24
"N8W5H9","2020",1,21
"N8W5P9","2012",1,3
"N8W5R4","2020",1,3
"N8W5S5","2020",1,3
"N8W5V2","2020",1,6
"N8W5V6","2018",1,5
"N8W5V7","2018",1,5
"N8W5W9","2010",1,3
"N8W5X2","2010",1,1
"N8W5X2","2013",1,1
"N8W5X2","2017",1,4
"N8X0A7","2018",1,8
"N8X1H3","2010",3,10
"N8X1H3","2011",5,11
"N8X1L4","2012",1,4
"N8X1L4","2013",1,3
"N8X1N9","2016",1,7
"N8X1P1","2018",1,8
"N8X1R1","2013",1,7
"N8X1R1","2014",2,10
"N8X1R1","2015",2,9
"N8X1R1","2017",4,9
"N8X1R1","2018",5,12
"N8X1R1","2019",4,7
"N8X1R1","2020",2,4
"N8X1S2","2015",1,9
"N8X1S4","2014",1,2
"N8X1Y1","2021",2,8
"N8X2J2","2011",1,16
"N8X2J9","2019",1,4
"N8X2N5","2010",2,5
"N8X2N5","2013",3,25
"N8X2N5","2014",1,21
"N8X2N5","2017",7,55
"N8X2N5","2018",5,86
"N8X2N5","2019",1,45
"N8X2N5","2020",16,58
"N8X2R2","2014",1,9
"N8X2R2","2015",1,3
"N8X2R2","2018",2,9
"N8X2R2","2020",2,4
"N8X2R6","2019",1,3
"N8X3J9","2020",8,14
"N8X3K1","2013",1,3
"N8X3L2","2019",1,5
"N8X3L3","2019",1,6
"N8X3N2","2019",2,4
"N8X3N5","2013",1,2
"N8X3N5","2014",1,1
"N8X3N5","2016",2,14
"N8X3P5","2019",1,1
"N8X3Y8","2018",1,3
"N8X3Y8","2019",2,6
"N8X4G1","2019",1,2
"N8X4P1","2020",3,4
"N8X4P2","2020",1,3
"N8X4P9","2018",1,1
"N8X4S4","2020",1,2
"N8X4T3","2020",1,4
"N8X4V5","2017",3,2
"N8X4V5","2019",1,4
"N8X5B2","2012",1,6
"N8X5B2","2017",3,5
"N8X5B2","2018",1,3
"N8Y1A7","2009",4,14
"N8Y1A7","2010",5,16
"N8Y1A7","2017",1,7
"N8Y1A7","2020",1,1
"N8Y1B6","2019",1,2
"N8Y1C8","2020",2,7
"N8Y1K3","2014",1,3
"N8Y1K3","2016",1,11
"N8Y1K3","2018",1,3
"N8Y1K3","2019",2,8
"N8Y1K3","2020",6,9
"N8Y1Z1","2019",1,20
"N8Y2G3","2020",3,4
"N8Y2G6","2019",1,9
"N8Y2G9","2020",1,6
"N8Y2H1","2019",1,9
"N8Y2H9","2017",3,8
"N8Y2M9","2018",1,5
"N8Y2M9","2020",1,2
"N8Y2T7","2012",1,3
"N8Y3E1","2020",1,5
"N8Y3E2","2019",1,2
"N8Y3E4","2020",1,4
"N8Y3M1","2018",1,14
"N8Y3Z8","2021",1,6
"N8Y4E3","2017",1,13
"N9A0A3","2010",1,2
"N9A0A3","2012",1,4
"N9A0A3","2013",6,18
"N9A0A3","2014",1,6
"N9A0A3","2016",3,14
"N9A0A3","2017",5,14
"N9A0A3","2018",27,42
"N9A0A3","2019",7,16
"N9A0A3","2020",1,4
"N9A1B7","2017",1,1
"N9A1B9","2010",1,2
"N9A1E1","2017",37,11
"N9A1E1","2018",77,11
"N9A1E1","2019",95,12
"N9A1E1","2020",79,13
"N9A1H3","2018",2,7
"N9A1H7","2016",1,4
"N9A1L4","2013",1,3
"N9A1M3","2012",4,9
"N9A1M3","2013",7,15
"N9A1T2","2018",1,15
"N9A1T7","2018",1,10
"N9A1V3","2018",1,6
"N9A2P7","2019",20,10
"N9A2S4","2017",1,6
"N9A2V3","2020",1,1
"N9A3J5","2020",1,3
"N9A3X3","2013",1,3
"N9A4E4","2018",1,1
"N9A4J1","2016",1,4
"N9A4J2","2010",1,2
"N9A4J2","2017",1,31
"N9A4J2","2018",1,6
"N9A4N5","2010",1,1
"N9A4X3","2020",3,1
"N9A4Z7","2020",3,3
"N9A5H8","2021",1,6
"N9A5K3","2018",2,7
"N9A5K4","2013",1,8
"N9A5R5","2018",1,6
"N9A6J3","2014",4,26
"N9A6J3","2015",1,4
"N9A6J3","2016",5,8
"N9A6J3","2017",9,26
"N9A6J3","2018",7,21
"N9A6J3","2019",2,9
"N9A6J3","2020",6,25
"N9A6J3","2021",1,4
"N9A6V1","2019",1,1
"N9A6W5","2019",1,1
"N9A7C6","2015",1,4
"N9B0B9","2013",1,4
"N9B0B9","2015",17,52
"N9B0B9","2016",26,75
"N9B0B9","2017",6,40
"N9B0B9","2018",1,14
"N9B0B9","2019",4,33
"N9B0B9","2020",5,37
"N9B1A3","2020",1,3
"N9B1B1","2018",3,19
"N9B1C4","2015",1,3
"N9B1H6","2016",1,2
"N9B2A1","2020",11,10
"N9B2E3","2016",2,14
"N9B2E3","2017",2,5
"N9B2E3","2021",4,8
"N9B2E9","2017",1,1
"N9B2H2","2015",1,1
"N9B2H2","2016",15,17
"N9B2R9","2021",2,5
"N9B2V8","2019",1,2
"N9B2W3","2015",4,19
"N9B2W3","2019",1,18
"N9B2W5","2019",1,6
"N9B2Y9","2012",1,5
"N9B2Y9","2013",17,23
"N9B2Z5","2018",1,12
"N9B3J6","2017",2,3
"N9B3P4","2014",1,3
"N9B3P4","2015",1,4
"N9B3P4","2016",3,11
"N9B3P4","2017",4,11
"N9B3P4","2018",1,1
"N9B3P4","2019",3,14
"N9B3P4","2020",2,11
"N9B3P9","2018",1,2
"N9B3R1","2019",1,6
"N9C0A5","2011",1,4
"N9C0A5","2017",1,5
"N9C0A5","2018",1,3
"N9C0B3","2021",1,3
"N9C0B6","2020",1,2
"N9C0B8","2013",2,41
"N9C0B8","2014",25,110
"N9C0B8","2015",25,89
"N9C0B8","2016",5,45
"N9C0B8","2017",8,76
"N9C0B8","2018",12,70
"N9C0B8","2019",21,73
"N9C0B8","2020",17,86
"N9C0B8","2021",6,38
"N9C0B9","2014",1,7
"N9C0B9","2015",1,12
"N9C0B9","2016",3,18
"N9C0B9","2017",2,13
"N9C0B9","2018",9,25
"N9C0B9","2019",8,16
"N9C0B9","2020",19,51
"N9C0B9","2021",37,50
"N9C0C7","2014",2,1
"N9C0C9","2017",15,69
"N9C0C9","2018",8,31
"N9C0C9","2019",2,14
"N9C0C9","2020",7,16
"N9C0C9","2021",2,11
"N9C1A2","2015",6,23
"N9C1A2","2016",8,23
"N9C1A3","2013",4,7
"N9C1A3","2014",8,36
"N9C1A3","2015",8,15
"N9C1A3","2016",4,16
"N9C1A3","2017",6,19
"N9C1A3","2018",22,34
"N9C1A3","2019",8,13
"N9C1A3","2020",5,20
"N9C1A3","2021",2,10
"N9C1B6","2013",1,2
"N9C1B8","2013",1,1
"N9C1C3","2020",2,15
"N9C1E4","2021",1,3
"N9C1G2","2011",1,1
"N9C1G2","2015",1,5
"N9C1G2","2016",9,12
"N9C1G2","2020",9,5
"N9C1G3","2009",1,1
"N9C1G3","2014",5,14
"N9C1G3","2015",4,6
"N9C1G3","2016",5,10
"N9C1G3","2017",9,11
"N9C1G3","2018",14,14
"N9C1G3","2019",9,15
"N9C1G3","2020",6,13
"N9C1G3","2021",3,2
"N9C1G4","2020",2,5
"N9C1Y5","2020",1,6
"N9C2C1","2019",1,1
"N9C2J9","2012",1,1
"N9C2K3","2019",1,10
"N9C2L1","2020",1,1
"N9C2L4","2013",1,2
"N9C2L6","2018",1,7
"N9C2L6","2019",1,5
"N9C2L7","2016",1,6
"N9C3C1","2017",1,11
"N9C3C1","2020",1,6
"N9C3R1","2010",1,1
"N9C3R1","2011",1,25
"N9C3R1","2012",5,53
"N9C3R1","2013",6,41
"N9C3R1","2014",18,68
"N9C3R1","2015",21,80
"N9C3R1","2016",39,96
"N9C3R1","2017",57,99
"N9C3R1","2018",38,96
"N9C3R1","2019",38,107
"N9C3R1","2020",43,115
"N9C3R1","2021",1,4
"N9C3R8","2019",1,6
"N9C3W7","2020",1,1
"N9C3W9","2015",1,1
"N9C3W9","2019",1,4
"N9C4C6","2020",1,3
"N9C4E8","2007",5,77
"N9C4E8","2008",5,41
"N9C4E8","2009",10,44
"N9C4E8","2010",30,96
"N9C4E8","2011",23,113
"N9C4E8","2012",30,100
"N9C4E8","2013",57,125
"N9C4E8","2014",90,127
"N9C4E8","2015",104,118
"N9C4E8","2016",120,119
"N9C4E8","2017",176,128
"N9C4E8","2018",197,133
"N9C4E8","2019",197,140
"N9C4E8","2020",237,139
"N9C4E8","2021",44,54
"N9C4G8","2013",1,13
"N9C4J3","2013",1,15
"N9C4J3","2020",1,6
"N9C4J5","2013",1,3
"N9C4J5","2015",3,31
"N9C4J5","2020",1,4
"N9E1J7","2015",3,8
"N9E1S1","2018",1,5
"N9E1S2","2017",2,5
"N9E1S5","2013",1,1
"N9E1S8","2013",1,13
"N9E1V6","2021",1,11
"N9E1Y5","2020",1,1
"N9E1Z1","2018",2,10
"N9E1Z1","2019",2,10
"N9E1Z1","2020",2,14
"N9E2C9","2017",3,7
"N9E2C9","2019",1,2
"N9E2E4","2018",1,41
"N9E2G8","2020",1,1
"N9E2P6","2021",1,6
"N9E2T5","2020",1,8
"N9E2X1","2020",1,6
"N9E3B1","2014",3,6
"N9E3E5","2020",3,12
"N9E3H7","2016",2,2
"N9E3P2","2007",1,8
"N9E3P6","2010",1,1
"N9E3R6","2016",1,39
"N9E3R6","2018",1,1
"N9E3R6","2020",1,9
"N9E3R6","2021",1,7
"N9E3T1","2015",1,2
"N9E3T5","2019",1,1
"N9E3V9","2020",3,15
"N9E3W5","2021",4,16
"N9E4N2","2007",1,9
"N9E4N2","2012",2,38
"N9E4N2","2013",5,26
"N9E4N2","2014",33,83
"N9E4N2","2015",59,80
"N9E4N2","2016",49,97
"N9E4N2","2017",58,105
"N9E4N2","2018",58,112
"N9E4N2","2019",61,120
"N9E4N2","2020",73,134
"N9E4N2","2021",7,22
"N9E4N3","2011",1,7
"N9E4N3","2017",1,48
"N9E4N3","2019",1,21
"N9E4N3","2020",3,56
"N9E4S8","2019",1,6
"N9E4S8","2020",5,15
"N9G1B9","2013",1,1
"N9G1E5","2020",2,8
"N9G1E7","2014",1,1
"N9G1E7","2019",1,6
"N9G1E7","2020",1,5
"N9G1E7","2021",1,31
"N9G1G6","2018",14,25
"N9G1G6","2019",18,25
"N9G1G9","2012",1,1
"N9G1G9","2013",3,3
"N9G1G9","2014",8,19
"N9G1G9","2017",5,19
"N9G1G9","2018",1,6
"N9G1G9","2019",16,26
"N9G1G9","2020",44,39
"N9G1G9","2021",2,10
"N9G1M7","2013",2,21
"N9G1M7","2014",1,6
"N9G1N5","2016",1,15
"N9G1V1","2012",1,6
"N9G1V1","2017",4,12
"N9G1V1","2018",1,6
"N9G1Y6","2021",2,10
"N9G1Y7","2020",5,17
"N9G2G1","2018",1,3
"N9G2G2","2020",2,13
"N9G2M8","2016",1,7
"N9G2M9","2019",2,6
"N9G2N5","2016",1,4
"N9G2P3","2021",2,6
"N9G2S7","2021",10,13
"N9G2V1","2020",1,20
"N9G3A4","2016",23,27
"N9G3A4","2017",7,20
"N9G3A4","2018",4,10
"N9G3A4","2020",35,42
"N9G3A4","2021",21,17
"N9G3C3","2015",1,6
"N9G3G7","2020",2,18
"N9H0A1","2021",1,9
"N9H0C4","2020",1,11
"N9H0C9","2018",1,11
"N9H0C9","2019",9,26
"N9H0C9","2020",12,41
"N9H0E3","2019",1,4
"N9H0E4","2019",1,3
"N9H0E8","2013",1,9
"N9H0H5","2015",1,3
"N9H0H8","2018",1,3
"N9H0J3","2020",1,4
"N9H0J8","2016",1,11
"N9H0J8","2017",1,13
"N9H0K2","2015",2,14
"N9H0K2","2017",7,24
"N9H0K2","2018",1,8
"N9H0K2","2019",1,4
"N9H0K2","2020",2,5
"N9H0K5","2020",1,8
"N9H0L4","2020",1,2
"N9H1C1","2019",1,20
"N9H1C9","2016",3,22
"N9H1C9","2017",5,36
"N9H1C9","2018",4,10
"N9H1C9","2020",1,3
"N9H1G1","2013",1,1
"N9H1G1","2015",2,29
"N9H1G1","2016",1,26
"N9H1G7","2019",1,12
"N9H1L9","2020",2,6
"N9H1M8","2020",11,19
"N9H1M8","2021",29,18
"N9H1M9","2016",1,8
"N9H1N5","2016",1,7
"N9H1N5","2018",1,13
"N9H1P6","2021",1,3
"N9H1R9","2019",1,1
"N9H1S3","2019",1,6
"N9H1S8","2021",1,12
"N9H1W6","2020",1,2
"N9H1X5","2018",3,12
"N9H1Y9","2019",1,4
"N9H1Z7","2017",1,4
"N9H1Z7","2019",1,3
"N9H1Z8","2017",1,5
"N9H1Z8","2018",4,11
"N9H1Z8","2019",3,12
"N9H1Z8","2020",4,14
"N9H2A1","2017",1,5
"N9H2A1","2019",4,11
"N9H2A1","2020",1,4
"N9H2E4","2020",1,9
"N9H2K3","2015",3,12
"N9H2K3","2017",1,3
"N9H2L8","2017",3,25
"N9H2L8","2018",2,31
"N9H2S4","2019",1,2
"N9H2S9","2014",4,48
"N9H2S9","2015",5,48
"N9H2S9","2016",8,40
"N9H2S9","2017",9,67
"N9H2S9","2018",31,85
"N9H2S9","2019",10,65
"N9H2S9","2020",12,44
"N9H2S9","2021",1,15
"N9J0A5","2020",1,3
"N9J0B6","2019",1,5
"N9J1A5","2011",1,1
"N9J1B2","2017",1,34
"N9J1B8","2019",1,1
"N9J1G6","2020",2,28
"N9J1M6","2020",1,18
"N9J1N2","2013",1,6
"N9J1N4","2020",1,20
"N9J1P3","2013",1,6
"N9J1P3","2017",1,8
"N9J1R3","2020",1,1
"N9J1T5","2017",1,8
"N9J1T5","2018",1,9
"N9J1T5","2019",1,7
"N9J1T5","2020",4,14
"N9J1T7","2012",2,20
"N9J1T7","2016",1,5
"N9J1T7","2017",12,32
"N9J1T7","2018",4,12
"N9J1T7","2019",4,16
