"DAUID","year","n_checklists","species_richness"
"47110525","2018",10,87
"47110525","2019",13,80
"47110525","2020",13,87
"47110525","2021",1,14
"47110526","2008",3,52
"47110526","2009",1,27
"47110526","2013",2,41
"47110526","2014",1,39
"47110526","2015",1,15
"47110526","2017",10,79
"47110526","2018",12,86
"47110526","2019",8,32
"47110526","2020",10,70
"47110526","2021",1,4
"47110527","2012",1,4
"47110527","2013",4,34
"47110527","2016",2,25
"47110527","2017",3,27
"47110527","2018",6,81
"47110527","2019",12,55
"47110527","2020",8,46
"47110528","2007",7,13
"47110528","2008",11,21
"47110528","2009",1,2
"47110528","2012",37,44
"47110528","2016",2,18
"47110528","2017",5,25
"47110528","2018",5,77
"47110528","2019",11,63
"47110528","2020",7,66
"47110528","2021",2,4
"47110531","2015",1,9
"47110531","2016",96,77
"47110531","2017",193,94
"47110531","2018",188,94
"47110531","2019",138,81
"47110531","2020",135,92
"47110531","2021",23,15
"47110532","2015",7,16
"47110532","2016",53,69
"47110532","2019",47,113
"47110532","2020",49,67
"47110532","2021",7,13
"47110533","2016",2,15
"47110533","2017",5,22
"47110533","2018",6,24
"47110533","2019",3,9
"47110533","2020",4,18
"47110533","2021",3,9
"47110535","2018",1,3
"47110537","2015",1,4
"47110537","2016",1,5
"47110537","2021",2,5
"47110540","2007",53,64
"47110540","2008",36,73
"47110540","2009",6,30
"47110540","2010",11,28
"47110540","2011",1,6
"47110540","2012",1,21
"47110540","2013",6,60
"47110540","2014",2,8
"47110540","2015",12,39
"47110540","2016",38,83
"47110540","2017",54,82
"47110540","2018",68,84
"47110540","2019",52,99
"47110540","2020",75,93
"47110540","2021",13,18
"47110541","2017",8,14
"47110541","2018",1,5
"47110541","2019",1,10
"47110543","2020",1,5
"47110544","2018",5,32
"47110544","2020",1,6
"47110546","2017",4,13
"47110546","2019",2,14
"47110546","2020",2,16
"47110548","2013",1,1
"47110548","2020",13,21
"47110548","2021",1,1
"47110549","2018",1,9
"47110549","2020",3,16
"47110550","2018",2,5
"47110550","2019",11,18
"47110550","2020",36,19
"47110550","2021",9,9
"47110553","2017",1,5
"47110555","2020",1,7
"47110556","2013",1,2
"47110556","2020",3,24
"47110562","2014",1,4
"47110563","2018",1,7
"47110563","2019",4,10
"47110568","2020",1,4
"47110574","2020",8,9
"47110574","2021",22,10
"47110575","2019",1,1
"47110576","2008",1,7
"47110576","2012",1,11
"47110576","2013",1,1
"47110576","2018",3,15
"47110576","2019",4,20
"47110576","2020",7,32
"47110579","2021",1,4
"47110581","2007",1,1
"47110581","2008",1,8
"47110581","2012",2,26
"47110581","2017",2,19
"47110581","2019",3,14
"47110581","2020",13,59
"47110581","2021",3,4
"47110583","2007",122,102
"47110583","2008",88,95
"47110583","2009",10,67
"47110583","2010",5,58
"47110583","2011",4,64
"47110583","2012",9,104
"47110583","2013",20,92
"47110583","2014",16,108
"47110583","2015",71,130
"47110583","2016",58,157
"47110583","2017",141,160
"47110583","2018",222,189
"47110583","2019",222,184
"47110583","2020",223,182
"47110584","2016",7,54
"47110584","2017",11,90
"47110584","2018",10,74
"47110584","2019",8,49
"47110584","2020",13,73
"47110584","2021",1,4
"47110585","2018",3,15
"47110585","2019",1,22
"47110585","2020",1,18
"47110586","2016",1,2
"47110586","2017",1,5
"47110586","2018",3,22
"47110586","2019",2,24
"47110586","2020",2,9
"47110586","2021",1,5
"47110587","2014",1,5
"47110587","2015",1,5
"47110587","2018",3,57
"47110587","2019",4,31
"47110587","2020",2,7
"47110588","2007",2,35
"47110588","2008",1,42
"47110588","2009",3,67
"47110588","2010",1,60
"47110588","2011",3,66
"47110588","2012",3,34
"47110588","2013",13,89
"47110588","2014",6,71
"47110588","2015",5,53
"47110588","2016",8,75
"47110588","2017",20,107
"47110588","2018",30,120
"47110588","2019",30,117
"47110588","2020",30,118
"47110589","2012",1,19
"47110589","2020",2,11
"47110591","2017",1,10
"47110592","2007",3,7
"47110592","2009",1,48
"47110592","2010",1,12
"47110592","2011",7,28
"47110592","2012",2,25
"47110592","2013",10,89
"47110592","2014",6,68
"47110592","2015",5,57
"47110592","2016",10,81
"47110592","2017",9,54
"47110592","2018",16,86
"47110592","2019",21,91
"47110592","2020",30,114
"47110592","2021",1,9
"47110593","2018",1,12
"47110593","2019",1,13
"47110593","2021",1,12
"47110594","2013",1,1
"47110594","2017",3,22
"47110594","2018",3,21
"47110594","2021",1,10
"47110595","2009",1,7
"47110595","2011",5,35
"47110595","2012",1,10
"47110595","2013",6,35
"47110595","2014",2,1
"47110595","2015",6,63
"47110595","2016",4,44
"47110595","2017",31,60
"47110595","2018",11,60
"47110595","2019",5,34
"47110595","2020",16,73
"47110596","2017",3,57
"47110596","2020",1,11
"47110597","2015",1,6
"47110597","2019",1,11
"47110649","2013",1,7
"47110649","2017",6,9
"47110649","2018",1,43
"47110649","2019",7,17
"47110649","2020",6,39
"47110650","2011",3,21
"47110650","2013",1,22
"47110650","2014",1,1
"47110650","2015",1,8
"47110650","2016",1,7
"47110650","2017",4,42
"47110650","2018",17,53
"47110650","2019",10,66
"47110650","2020",16,53
"47110650","2021",1,1
"47110651","2014",1,3
"47110651","2018",1,1
"47110651","2020",1,5
"47110654","2016",1,10
"47110654","2018",1,7
"47110654","2019",2,2
"47110654","2020",2,16
"47110655","2019",6,5
"47110655","2020",19,11
"47110655","2021",1,2
"47110656","2019",9,12
"47110657","2020",1,2
"47110658","2020",7,16
"47110658","2021",3,4
"47110661","2019",5,8
"47110662","2012",2,14
"47110662","2016",4,16
"47110662","2017",5,18
"47110662","2018",8,29
"47110662","2019",10,25
"47110662","2020",15,40
"47110662","2021",4,6
"47110664","2008",4,83
"47110664","2009",1,15
"47110664","2011",55,114
"47110664","2012",85,115
"47110664","2013",108,135
"47110664","2014",56,97
"47110664","2015",10,72
"47110664","2016",16,83
"47110664","2017",23,97
"47110664","2018",24,83
"47110664","2019",76,121
"47110664","2020",87,145
"47110664","2021",2,5
"47110665","2015",1,1
"47110665","2016",2,20
"47110665","2020",1,10
"47110666","2011",1,1
"47110666","2012",1,1
"47110668","2007",2,35
"47110668","2008",4,31
"47110668","2009",2,15
"47110668","2010",3,24
"47110668","2011",2,7
"47110668","2012",9,68
"47110668","2013",16,78
"47110668","2014",16,58
"47110668","2015",17,68
"47110668","2016",34,92
"47110668","2017",36,102
"47110668","2018",55,105
"47110668","2019",47,107
"47110668","2020",46,107
"47110668","2021",11,18
"47110669","2019",1,4
"47110669","2020",1,54
"47110670","2017",1,5
"47110670","2018",1,3
"47110670","2019",13,25
"47110670","2020",8,57
"47110679","2018",2,20
"47110679","2019",3,15
"47110679","2020",2,9
"47110680","2010",1,33
"47110680","2011",1,12
"47110680","2012",1,26
"47110680","2013",33,84
"47110680","2014",37,107
"47110680","2015",102,123
"47110680","2016",49,113
"47110680","2017",66,110
"47110680","2018",61,130
"47110680","2019",86,126
"47110680","2020",86,122
"47110680","2021",3,9
"47110682","2010",1,2
"47110682","2013",1,1
"47110682","2015",2,11
"47110682","2017",4,22
"47110682","2018",9,49
"47110682","2019",13,56
"47110682","2020",25,64
"47110683","2008",1,7
"47110683","2009",2,39
"47110683","2011",1,6
"47110683","2012",1,22
"47110683","2013",2,27
"47110683","2014",3,11
"47110683","2015",1,5
"47110683","2016",4,34
"47110683","2017",4,44
"47110683","2018",8,59
"47110683","2019",4,50
"47110683","2020",25,101
"47110683","2021",1,8
"47110686","2010",2,15
"47110686","2011",2,5
"47110686","2012",10,44
"47110686","2013",7,37
"47110686","2014",5,60
"47110686","2015",4,61
"47110686","2016",3,14
"47110686","2017",14,78
"47110686","2018",19,108
"47110686","2019",13,72
"47110686","2020",19,86
"47110686","2021",3,5
"47110689","2007",1,6
"47110689","2008",1,2
"47110689","2010",1,17
"47110689","2012",1,13
"47110689","2013",2,19
"47110689","2014",12,54
"47110689","2015",4,29
"47110689","2016",5,34
"47110689","2017",2,17
"47110689","2018",17,79
"47110689","2019",38,106
"47110689","2020",35,90
"47110689","2021",2,5
"47110690","2009",2,19
"47110690","2010",1,5
"47110690","2011",1,1
"47110690","2013",10,39
"47110690","2014",21,22
"47110690","2015",16,52
"47110690","2016",8,50
"47110690","2017",4,20
"47110690","2018",21,72
