"DAUID","year","n_checklists","species_richness"
"13010122","2007",7,18
"13010122","2008",3,15
"13010122","2017",1,9
"13010122","2020",1,4
"13010123","2019",1,3
"13010124","2011",2,5
"13010124","2018",1,4
"13010126","2007",15,63
"13010126","2008",5,43
"13010126","2011",2,30
"13010126","2012",2,34
"13010126","2013",3,52
"13010126","2014",6,26
"13010126","2015",5,37
"13010126","2016",6,45
"13010126","2017",19,44
"13010126","2018",14,49
"13010126","2019",55,77
"13010126","2020",16,49
"13010126","2021",12,22
"13010127","2007",5,47
"13010127","2008",1,9
"13010127","2010",1,15
"13010127","2011",4,12
"13010127","2013",1,15
"13010127","2018",1,10
"13010127","2019",4,11
"13010128","2010",1,14
"13010128","2018",2,29
"13010128","2019",1,1
"13010133","2008",1,7
"13010133","2012",1,6
"13010133","2015",1,4
"13010133","2018",2,16
"13010133","2019",1,7
"13010133","2020",1,1
"13010134","2007",5,37
"13010134","2008",2,18
"13010134","2012",1,9
"13010134","2015",1,8
"13010134","2017",2,22
"13010134","2020",1,1
"13010134","2021",2,6
"13010135","2007",135,88
"13010135","2008",68,54
"13010135","2009",1,14
"13010135","2011",3,23
"13010135","2012",2,33
"13010135","2013",1,9
"13010135","2015",2,20
"13010135","2017",1,13
"13010135","2018",2,16
"13010135","2019",4,21
"13010135","2020",7,33
"13010135","2021",3,14
"13010136","2018",1,7
"13010136","2020",2,8
"13010136","2021",2,3
"13010137","2014",3,7
"13010138","2011",2,3
"13010138","2012",1,1
"13010138","2014",1,10
"13010138","2018",1,33
"13010138","2019",1,46
"13010138","2020",2,26
"13010139","2021",1,7
"13010141","2021",3,3
"13010144","2019",2,17
"13010146","2007",6,17
"13010146","2008",3,6
"13010146","2011",1,9
"13010146","2012",5,26
"13010146","2017",3,10
"13010146","2019",5,10
"13010146","2020",1,10
"13010147","2012",2,27
"13010147","2013",1,1
"13010147","2015",2,5
"13010147","2018",3,9
"13010147","2019",8,16
"13010148","2016",1,8
"13010148","2019",3,13
"13010148","2021",2,4
"13010149","2008",1,8
"13010149","2014",2,4
"13010149","2019",3,1
"13010149","2021",1,12
"13010150","2010",1,3
"13010150","2014",6,22
"13010150","2017",1,1
"13010151","2007",18,32
"13010151","2008",8,24
"13010151","2009",1,7
"13010151","2011",3,17
"13010151","2012",2,16
"13010151","2013",1,9
"13010151","2014",2,7
"13010151","2015",4,28
"13010151","2016",4,23
"13010151","2017",4,16
"13010151","2018",3,16
"13010151","2019",5,21
"13010151","2020",2,19
"13010153","2015",1,6
"13010153","2019",1,10
"13010154","2018",1,1
"13010154","2019",1,4
"13010154","2021",4,7
"13010155","2008",1,22
"13010155","2009",1,5
"13010155","2011",2,55
"13010155","2012",4,57
"13010155","2013",15,124
"13010155","2014",38,172
"13010155","2015",15,108
"13010155","2016",10,62
"13010155","2017",22,96
"13010155","2018",24,85
"13010155","2019",47,104
"13010155","2020",34,82
"13010155","2021",5,12
"13010156","2007",2,10
"13010156","2011",1,7
"13010156","2013",2,43
"13010156","2014",2,16
"13010156","2015",4,21
"13010156","2016",3,36
"13010156","2017",14,54
"13010156","2018",5,31
"13010156","2019",13,56
"13010156","2020",6,47
"13010156","2021",10,23
"13010157","2013",1,37
"13010157","2017",1,3
"13010157","2018",1,1
"13010157","2020",6,15
"13010158","2018",4,52
"13010158","2019",5,8
"13010158","2020",1,3
"13010158","2021",3,6
"13010159","2019",1,8
"13010160","2012",2,16
"13010160","2014",17,16
"13010160","2015",1,2
"13010160","2020",2,12
"13010161","2012",1,1
"13010161","2014",4,61
"13010161","2015",2,49
"13010161","2017",1,4
"13010161","2018",3,8
"13010161","2019",4,26
"13010161","2020",11,51
"13010162","2018",1,1
"13010162","2019",1,2
"13010163","2009",2,29
"13010163","2012",2,18
"13010163","2013",3,18
"13010163","2014",1,7
"13010163","2015",1,7
"13010163","2017",4,18
"13010163","2018",11,40
"13010163","2019",50,45
"13010163","2020",24,61
"13010163","2021",2,3
"13010164","2007",1,1
"13010164","2008",1,1
"13010164","2011",2,4
"13010164","2013",1,5
"13010164","2014",1,3
"13010164","2015",7,34
"13010164","2016",2,14
"13010164","2017",3,10
"13010164","2018",4,13
"13010164","2019",9,35
"13010164","2020",6,20
"13010164","2021",2,6
"13010165","2008",3,23
"13010165","2009",1,27
"13010165","2011",2,1
"13010165","2012",10,86
"13010165","2013",9,86
"13010165","2014",8,85
"13010165","2015",8,46
"13010165","2016",12,70
"13010165","2017",16,85
"13010165","2018",44,118
"13010165","2019",46,113
"13010165","2020",39,115
"13010165","2021",4,9
"13020066","2007",5,14
"13020066","2008",1,1
"13020066","2009",3,13
"13020066","2011",4,4
"13020066","2012",5,32
"13020066","2013",4,34
"13020066","2014",3,11
"13020066","2015",6,57
"13020066","2016",7,39
"13020066","2017",18,58
"13020066","2018",22,71
"13020066","2019",36,72
"13020066","2020",19,52
"13020066","2021",1,8
"13020067","2008",1,5
"13020067","2011",2,25
"13020067","2012",1,26
"13020067","2013",11,76
"13020067","2014",9,75
"13020067","2015",7,63
"13020067","2016",7,36
"13020067","2017",31,96
"13020067","2018",41,99
"13020067","2019",75,105
"13020067","2020",27,67
"13020067","2021",6,22
"13040050","2007",1,6
"13040050","2009",1,6
"13040050","2011",1,1
"13040050","2012",1,2
"13040050","2014",1,7
"13040050","2016",3,22
"13040050","2018",10,88
"13040050","2020",1,6
"13040051","2009",1,1
"13040051","2010",1,6
"13040051","2011",1,5
"13040051","2012",3,60
"13040051","2013",4,13
"13040051","2014",3,30
"13040051","2016",2,23
"13040051","2017",3,14
"13040051","2018",1,1
"13040051","2019",3,42
"13040051","2020",7,30
"13050111","2010",1,19
"13050111","2011",3,33
"13050111","2013",1,6
"13050111","2014",1,2
"13050111","2015",1,2
"13050111","2016",20,27
"13050111","2017",8,40
"13050111","2018",28,62
"13050111","2019",116,76
"13050111","2020",94,66
"13050112","2020",2,30
"13050113","2014",1,47
"13050113","2016",1,1
"13050113","2017",1,5
"13050114","2018",1,25
"13050115","2013",2,41
"13050115","2017",1,4
"13050116","2014",1,1
"13050116","2019",2,12
"13050116","2020",2,30
"13050117","2011",2,3
"13050117","2012",3,14
"13050117","2014",1,6
"13050117","2018",1,3
"13050117","2019",1,6
"13050118","2014",1,1
"13050118","2016",1,3
"13050118","2017",1,1
"13050118","2019",2,6
"13050118","2020",1,24
"13050119","2012",1,12
"13050119","2017",1,8
"13050119","2018",5,18
"13050119","2019",11,39
"13050119","2020",4,11
"13050120","2012",1,26
"13050120","2013",1,3
"13050120","2019",1,3
"13050120","2020",1,1
"13050121","2017",1,1
"13050121","2018",1,13
"13050121","2019",5,45
"13050121","2020",4,15
"13050122","2014",1,1
"13050122","2018",1,4
"13050123","2016",1,1
"13050124","2018",1,8
"13050125","2016",1,1
"13050125","2017",6,3
"13050125","2018",2,2
"13050125","2019",1,4
"13050128","2016",1,30
"13050128","2019",1,1
"13050128","2021",3,7
"13050130","2010",1,3
"13050130","2021",2,3
"13050133","2011",2,3
"13050133","2020",1,1
"13050135","2017",1,2
"13050136","2019",1,1
"13050138","2021",5,17
"13050139","2009",4,23
"13050139","2020",17,20
"13050139","2021",7,2
"13050141","2018",4,52
"13050141","2019",11,56
"13050141","2020",7,44
"13050141","2021",2,13
"13050142","2014",1,1
"13050142","2017",2,3
"13050142","2018",2,36
"13050142","2019",1,31
"13050142","2020",3,27
"13050143","2017",7,16
"13050143","2018",1,7
"13050143","2019",1,4
"13050145","2014",1,11
"13050145","2021",1,7
"13050146","2015",1,7
"13050147","2021",1,13
"13050148","2010",1,6
"13050148","2011",1,23
"13050148","2012",1,1
"13050148","2018",1,2
"13050148","2019",13,33
"13050148","2020",5,18
"13050149","2015",1,12
"13050149","2016",1,6
"13050149","2017",1,7
"13050149","2018",2,9
"13050149","2019",6,18
"13050149","2020",157,84
"13050149","2021",42,28
"13050150","2017",2,9
"13050150","2020",1,4
"13050151","2010",1,6
"13050151","2018",1,34
"13050151","2019",4,41
"13050151","2020",2,27
"13050152","2020",2,9
"13050153","2011",5,9
"13050153","2012",9,48
"13050153","2013",5,5
"13050153","2014",8,8
"13050153","2015",7,11
"13050153","2016",4,33
"13050153","2017",2,24
"13050153","2018",14,55
"13050153","2019",18,43
"13050153","2020",5,14
"13050155","2017",3,4
"13050156","2018",6,15
"13050156","2019",3,10
"13050156","2020",2,5
"13050157","2017",1,5
"13050157","2018",32,26
"13050157","2019",58,40
"13050157","2020",44,39
"13050157","2021",13,21
"13050159","2016",1,1
"13050159","2017",1,1
"13050159","2019",8,40
"13050159","2020",2,16
"13050159","2021",2,16
"13050160","2020",6,4
"13050166","2007",1,19
"13050166","2021",1,13
"13050167","2019",1,8
"13050168","2017",3,23
"13050168","2019",11,36
"13050168","2020",1,6
"13050170","2019",2,8
"13050170","2020",1,1
"13050174","2018",1,32
"13050174","2019",13,22
"13050174","2020",4,17
"13050174","2021",4,10
"13050175","2010",2,12
"13050175","2015",1,26
"13050175","2016",1,3
"13050175","2017",1,15
"13050175","2019",1,7
"13050176","2014",1,1
"13050176","2016",1,12
"13050176","2017",1,13
"13050177","2007",2,17
"13050177","2009",1,15
"13050177","2010",1,2
"13050177","2012",2,19
"13050177","2013",5,23
"13050177","2014",2,9
"13050177","2015",1,1
"13050177","2016",3,15
"13050177","2017",9,45
"13050177","2018",3,7
"13050177","2019",12,33
"13050177","2020",1,1
"13050177","2021",1,4
"13050178","2013",3,17
"13050178","2014",3,18
"13050178","2015",1,10
"13050178","2016",2,10
"13050178","2017",7,21
"13050178","2018",7,18
"13050178","2019",6,16
"13050178","2020",1,4
"13050180","2019",1,5
"13050182","2016",1,2
"13050182","2017",6,9
"13050183","2013",8,37
"13050183","2014",2,14
"13050183","2015",2,13
"13050183","2017",3,21
"13050183","2018",2,10
"13050183","2021",3,18
"13050184","2016",2,13
"13050184","2017",1,3
"13050184","2018",7,56
"13050184","2019",1,3
"13050185","2014",1,2
"13050185","2020",3,11
"13050186","2009",1,27
"13050186","2013",1,23
"13050186","2014",1,6
"13050187","2012",1,16
"13050187","2014",1,22
"13050187","2015",2,25
"13050187","2016",3,25
"13050187","2017",2,16
"13050187","2018",5,33
"13050187","2020",3,14
"13050187","2021",2,10
"13050188","2018",6,36
"13050188","2020",9,42
"13050189","2015",13,35
"13050189","2016",11,21
"13050189","2017",11,19
"13050189","2018",25,39
"13050189","2019",16,48
"13050189","2020",5,11
"13050189","2021",1,4
"13050190","2007",1,7
"13050190","2012",3,22
"13050190","2013",1,6
"13050190","2015",25,84
"13050190","2016",66,90
"13050190","2017",50,73
"13050190","2018",92,90
"13050190","2019",65,96
"13050190","2020",19,73
"13050191","2009",1,9
"13050191","2017",29,41
"13050191","2018",345,50
"13050191","2019",245,39
"13050191","2020",19,31
"13050191","2021",1,2
"13050192","2011",1,18
"13050192","2012",1,33
"13050192","2016",2,21
"13050192","2018",1,9
"13050192","2019",2,9
"13050192","2020",5,22
"13050193","2018",1,4
"13050193","2019",1,19
"13050193","2020",1,21
"13050193","2021",1,10
"13050194","2011",92,37
"13050194","2012",242,46
"13050194","2013",186,50
"13050194","2014",1,6
"13050194","2015",3,4
"13050194","2018",4,6
"13050194","2020",24,29
"13050194","2021",28,26
"13050195","2011",3,26
"13050195","2013",1,9
"13050195","2014",1,30
"13050195","2017",1,1
"13050195","2018",2,31
"13050195","2019",1,3
"13050195","2020",2,37
"13050196","2009",1,40
"13050196","2011",1,13
"13050196","2012",1,5
"13050196","2013",1,17
"13050196","2015",2,11
"13050196","2018",1,1
"13050196","2020",3,9
"13050197","2012",3,37
"13050197","2013",5,71
"13050197","2014",3,57
"13050197","2018",3,53
"13050197","2019",4,16
"13050197","2020",3,13
"13050198","2013",2,12
"13050198","2014",84,53
"13050198","2015",80,40
"13050198","2016",52,36
"13050198","2017",82,42
"13050198","2018",88,48
"13050198","2019",113,51
"13050198","2020",31,25
"13050199","2009",1,8
"13050199","2012",1,10
"13050199","2014",17,31
"13050199","2015",83,56
"13050199","2016",26,53
"13050199","2017",29,66
"13050199","2018",22,64
"13050199","2019",27,76
"13050199","2020",29,75
"13050199","2021",1,7
"13050200","2017",1,3
"13050201","2013",4,25
"13050201","2014",2,27
"13050201","2015",1,3
"13050201","2021",1,11
"13050202","2013",1,1
"13050202","2014",1,1
"13050202","2015",1,13
"13050202","2016",1,19
"13050202","2017",1,1
"13050202","2020",1,5
"13050203","2013",10,32
"13050203","2017",1,1
"13050204","2009",1,7
"13050204","2011",2,2
"13050204","2014",19,24
"13050204","2015",1,2
"13050204","2019",4,35
"13050204","2020",1,6
"13050215","2018",94,30
"13050215","2019",148,29
"13050215","2020",137,35
"13050215","2021",78,23
"13050217","2017",2,10
"13050217","2018",4,10
"13050217","2020",1,1
"13050218","2015",1,4
"13050218","2018",1,2
"13050218","2019",1,8
"13050218","2021",1,15
"13050223","2017",1,4
