"POSTALCODE","year","n_checklists","species_richness"
"E1A3N4","2019",2,18
"E1A3Y3","2019",11,23
"E1A3Y3","2020",3,9
"E1A3Y7","2018",137,58
"E1A3Y7","2019",960,68
"E1A3Y7","2020",348,37
"E1A3Y7","2021",1,6
"E1A3Y8","2019",2,12
"E1A4G3","2020",1,1
"E1A4K1","2018",1,1
"E1A4N5","2021",1,3
"E1A4N6","2021",1,3
"E1A4N9","2017",1,1
"E1A4P2","2019",1,6
"E1A4P7","2012",2,16
"E1A4P7","2014",4,17
"E1A4P7","2015",4,17
"E1A4P7","2018",2,8
"E1A4P7","2020",1,6
"E1A4R9","2020",6,6
"E1A4X5","2019",1,2
"E1A4Y1","2017",2,5
"E1A4Y6","2020",1,5
"E1A5A2","2019",1,6
"E1A5A2","2021",1,4
"E1A5B6","2016",1,3
"E1A5B6","2019",2,10
"E1A5B6","2020",2,10
"E1A5G6","2021",8,17
"E1A5G7","2019",1,2
"E1A5L7","2015",1,2
"E1A5L7","2020",2,8
"E1A5L7","2021",1,8
"E1A5P3","2017",2,14
"E1A5R4","2013",1,2
"E1A5R4","2014",7,13
"E1A5R4","2015",9,12
"E1A5R4","2018",4,26
"E1A5R4","2019",8,9
"E1A5S4","2018",1,3
"E1A5T8","2019",1,6
"E1A5W7","2017",1,5
"E1A5W7","2018",15,34
"E1A5W7","2019",7,15
"E1A5X1","2007",1,4
"E1A5X7","2016",2,8
"E1A6J7","2021",2,13
"E1A6L9","2017",1,3
"E1A6M8","2014",2,13
"E1A6P9","2019",1,5
"E1A6R8","2021",5,6
"E1A6R9","2013",1,12
"E1A6S5","2009",1,3
"E1A6S5","2019",1,1
"E1A6V2","2014",2,10
"E1A6V2","2015",7,24
"E1A6V2","2019",4,12
"E1A6V4","2015",1,5
"E1A6V4","2017",2,2
"E1A6V4","2018",5,28
"E1A6V4","2019",5,16
"E1A6V4","2020",3,7
"E1A6V8","2012",1,2
"E1A6V8","2014",1,4
"E1A6V8","2017",1,7
"E1A6W6","2015",1,1
"E1A6W8","2020",1,3
"E1A6X7","2013",2,41
"E1A6X7","2015",2,21
"E1A6X7","2017",7,23
"E1A6X7","2018",17,65
"E1A6X7","2019",15,66
"E1A6X7","2020",17,61
"E1A6X7","2021",3,15
"E1A6Y9","2018",1,13
"E1A6Z4","2020",1,4
"E1A7A1","2016",1,9
"E1A7A1","2017",1,11
"E1A7B1","2018",1,13
"E1A7B7","2018",1,3
"E1A7B7","2020",3,11
"E1A7G1","2016",1,1
"E1A7G1","2018",1,7
"E1A7J6","2014",2,14
"E1A7J6","2015",1,8
"E1A7J6","2020",1,14
"E1A7L2","2019",3,3
"E1A7L2","2020",1,1
"E1A7N5","2021",1,3
"E1A7N6","2021",2,5
"E1A7P5","2016",1,1
"E1A7P8","2008",1,26
"E1A7P8","2013",1,65
"E1A7P8","2015",4,42
"E1A7P8","2018",2,23
"E1A7P8","2019",3,18
"E1A7P8","2020",4,27
"E1A7R1","2011",1,11
"E1A7R1","2019",1,2
"E1A7R1","2020",1,9
"E1A7W4","2017",2,2
"E1A7W4","2018",120,40
"E1A7W4","2019",92,45
"E1A7W4","2020",75,46
"E1A7W4","2021",30,21
"E1A7W9","2019",1,1
"E1A7Z3","2016",1,3
"E1A7Z3","2017",4,11
"E1A7Z3","2019",5,27
"E1A7Z3","2020",2,13
"E1A7Z4","2018",1,1
"E1A8B4","2018",1,5
"E1A8H2","2018",2,7
"E1A8J1","2016",4,8
"E1A8J1","2017",107,31
"E1A8J1","2018",32,30
"E1A8J1","2019",19,23
"E1A8J1","2020",15,29
"E1A8J1","2021",11,18
"E1A8N4","2018",1,9
"E1A8S8","2016",2,10
"E1A8S8","2017",2,29
"E1A8S8","2019",1,7
"E1A8T6","2016",4,10
"E1A8V2","2014",177,60
"E1A8V2","2015",81,54
"E1A8V2","2016",6,24
"E1A8V2","2017",8,24
"E1A8V2","2018",4,25
"E1A8V2","2019",3,17
"E1A9A2","2019",1,5
"E1A9B8","2016",1,3
"E1A9B8","2019",1,1
"E1A9B8","2020",1,1
"E1A9L8","2018",1,13
"E1A9L8","2019",1,16
"E1A9N5","2016",1,20
"E1A9P4","2018",2,10
"E1A9R4","2019",2,1
"E1A9R4","2020",2,14
"E1A9R5","2020",1,1
"E1A9R5","2021",1,2
"E1A9V4","2015",1,11
"E1A9V4","2016",1,12
"E1A9V5","2020",3,3
"E1A9V7","2020",1,5
"E1A9W2","2019",1,3
"E1B0C4","2021",1,4
"E1B0P4","2017",1,5
"E1B0S8","2019",1,3
"E1B0S9","2018",6,53
"E1B0T8","2016",1,56
"E1B0T8","2018",1,41
"E1B0T8","2019",4,20
"E1B0T8","2020",2,9
"E1B1C3","2019",2,2
"E1B1H2","2011",1,17
"E1B1H2","2013",3,31
"E1B1H2","2014",2,33
"E1B1H2","2018",2,9
"E1B1H2","2019",5,47
"E1B1H2","2020",1,12
"E1B1H2","2021",5,22
"E1B1L2","2020",1,10
"E1B1L3","2016",1,1
"E1B1L3","2020",2,14
"E1B1L4","2020",5,17
"E1B1L7","2020",1,6
"E1B1L9","2020",1,6
"E1B1R7","2020",1,2
"E1B1S3","2017",1,5
"E1B1S8","2016",1,1
"E1B1T7","2014",2,6
"E1B1X6","2018",1,15
"E1B1X8","2018",1,12
"E1B1X8","2019",330,42
"E1B1X8","2020",363,44
"E1B1X8","2021",60,28
"E1B2K4","2021",1,7
"E1B2K7","2014",1,3
"E1B2L3","2019",1,1
"E1B2S1","2019",1,7
"E1B2W6","2017",2,46
"E1B2W6","2018",1,10
"E1B3B1","2014",1,8
"E1B3B1","2015",1,6
"E1B3J6","2014",1,7
"E1B3J6","2019",19,15
"E1B3J6","2020",12,16
"E1B3J6","2021",9,16
"E1B3K3","2011",1,2
"E1B3K5","2007",1,2
"E1B3K5","2010",1,8
"E1B3P1","2019",2,1
"E1B3P1","2021",1,4
"E1B3P9","2020",1,1
"E1B3W5","2018",1,1
"E1B4J7","2021",1,4
"E1B4P7","2017",1,8
"E1B4P7","2019",3,13
"E1B4P9","2016",1,2
"E1B4R1","2017",1,3
"E1B4R1","2019",1,1
"E1B4S1","2019",1,7
"E1B4X4","2011",1,4
"E1B4X4","2012",3,9
"E1B4X4","2014",2,8
"E1B4X4","2019",2,15
"E1B4X4","2020",4,11
"E1B4X4","2021",1,9
"E1B4Z4","2019",1,12
"E1B5A7","2019",1,5
"E1B5A7","2020",1,4
"E1B5C7","2020",7,12
"E1B5E1","2016",1,10
"E1B5E1","2018",1,7
"E1B5E1","2019",2,3
"E1B5E8","2017",3,8
"E1B5G4","2014",4,22
"E1B5G4","2015",1,29
"E1B5G4","2017",5,7
"E1B5G4","2018",15,52
"E1B5G4","2019",12,22
"E1B5G4","2020",2,5
"E1B5G6","2020",2,6
"E1B5J2","2018",2,21
"E1B5J2","2019",1,6
"E1B5K2","2015",3,6
"E1B5T3","2017",6,30
"E1B5T3","2018",4,42
"E1B5T3","2019",5,43
"E1B5T3","2020",1,3
"E1B5T3","2021",6,17
"E1C0E4","2018",1,5
"E1C0E4","2019",1,7
"E1C0E6","2014",1,6
"E1C0E6","2015",1,3
"E1C0E6","2019",2,6
"E1C0G3","2012",1,3
"E1C0J4","2016",2,3
"E1C0R9","2017",1,3
"E1C0R9","2019",1,2
"E1C0T7","2018",1,1
"E1C1A4","2018",3,12
"E1C1A4","2020",1,11
"E1C1A4","2021",2,2
"E1C1B3","2015",2,10
"E1C1B8","2014",2,7
"E1C1B8","2015",2,12
"E1C1B8","2016",2,5
"E1C1B8","2017",9,14
"E1C1B8","2018",9,17
"E1C1B8","2019",3,4
"E1C1B8","2020",2,10
"E1C1B9","2014",4,13
"E1C1B9","2015",3,8
"E1C1B9","2017",1,8
"E1C1B9","2018",3,12
"E1C1B9","2019",6,21
"E1C1B9","2020",2,13
"E1C1E2","2012",2,11
"E1C1E2","2013",1,3
"E1C1E2","2014",9,14
"E1C1E2","2015",4,9
"E1C1E2","2018",1,4
"E1C1E2","2019",2,6
"E1C1E4","2016",1,3
"E1C1E6","2017",9,12
"E1C1E6","2018",4,12
"E1C1E6","2019",4,17
"E1C1E6","2020",1,6
"E1C1E6","2021",2,4
"E1C1E7","2012",1,3
"E1C1E8","2017",2,2
"E1C1E8","2019",2,3
"E1C1G1","2019",1,3
"E1C1H1","2013",1,9
"E1C1H1","2014",4,14
"E1C1H1","2016",2,9
"E1C1H1","2017",2,4
"E1C1H1","2019",1,3
"E1C1H5","2017",1,2
"E1C1S3","2014",3,10
"E1C1S3","2015",3,16
"E1C1S3","2018",1,3
"E1C1X1","2019",1,3
"E1C2M8","2015",5,15
"E1C2M8","2019",1,3
"E1C2M9","2016",34,12
"E1C2M9","2017",26,8
"E1C2N2","2012",1,5
"E1C2N2","2014",1,1
"E1C2N2","2016",42,18
"E1C2N3","2020",2,22
"E1C2N4","2017",1,2
"E1C2W4","2019",1,1
"E1C3E4","2016",1,4
"E1C3E6","2012",1,9
"E1C3N3","2013",1,12
"E1C3N3","2020",2,6
"E1C3P1","2020",1,1
"E1C3T1","2019",3,7
"E1C3T1","2020",1,7
"E1C4H4","2016",1,3
"E1C4L4","2007",1,12
"E1C4M6","2009",1,5
"E1C4W1","2019",1,13
"E1C5B1","2019",3,10
"E1C5B7","2012",1,11
"E1C5E7","2018",1,6
"E1C5J8","2021",1,3
"E1C5N1","2014",1,8
"E1C5N3","2018",1,1
"E1C5V8","2016",1,1
"E1C5V8","2019",1,3
"E1C5W1","2018",1,2
"E1C5Z3","2017",1,6
"E1C5Z3","2018",4,8
"E1C5Z4","2017",1,3
"E1C5Z4","2018",1,5
"E1C5Z5","2018",2,3
"E1C6A5","2018",1,6
"E1C6E3","2016",18,18
"E1C6E3","2017",28,21
"E1C6E3","2018",6,12
"E1C6E3","2020",2,14
"E1C6E3","2021",1,5
"E1C6M6","2021",2,8
"E1C6M8","2015",2,8
"E1C6M8","2019",1,9
"E1C6S2","2020",1,7
"E1C6X1","2018",3,18
"E1C6X4","2017",1,12
"E1C6Z1","2015",1,9
"E1C6Z1","2017",1,5
"E1C6Z1","2018",1,10
"E1C6Z9","2019",1,1
"E1C6Z9","2020",1,5
"E1C7J8","2019",1,1
"E1C7J8","2020",1,1
"E1C7J9","2010",1,2
"E1C7K8","2013",1,5
"E1C7K8","2014",70,17
"E1C7K8","2015",6,15
"E1C7K8","2016",4,15
"E1C7W6","2019",1,4
"E1C7Y2","2009",9,17
"E1C7Y2","2010",2,5
"E1C8W8","2019",1,1
"E1C8Y1","2014",1,20
"E1C8Y1","2019",1,7
"E1C9G6","2009",2,5
"E1C9G6","2010",2,7
"E1C9R2","2009",2,2
"E1C9R2","2012",1,4
"E1C9R2","2021",1,1
"E1C9R9","2020",1,1
"E1C9S1","2019",1,3
"E1E0A1","2021",1,15
"E1E0A3","2021",1,1
"E1E0C8","2016",2,11
"E1E0E1","2021",1,5
"E1E0G4","2008",1,4
"E1E0G4","2016",1,19
"E1E0G4","2018",4,44
"E1E1A1","2021",1,4
"E1E1A4","2018",1,8
"E1E1A7","2014",11,18
"E1E1A7","2015",3,17
"E1E1B5","2013",3,16
"E1E1B5","2014",54,23
"E1E1B5","2015",2,17
"E1E1B5","2016",1,6
"E1E1E8","2017",1,2
"E1E1H9","2015",1,11
"E1E1N9","2020",1,4
"E1E1V6","2019",1,15
"E1E1V9","2019",1,25
"E1E1W4","2018",1,5
"E1E1X2","2018",3,19
"E1E1X2","2019",9,30
"E1E2A7","2015",1,1
"E1E2A7","2020",4,9
"E1E2A7","2021",3,8
"E1E2C6","2019",1,3
"E1E2G2","2018",2,10
"E1E2G7","2016",1,5
"E1E2G7","2018",2,23
"E1E2H7","2019",1,6
"E1E2H9","2018",1,13
"E1E2J9","2014",2,16
"E1E2K6","2021",1,2
"E1E2R2","2020",2,7
"E1E2T7","2020",33,24
"E1E2T7","2021",48,23
"E1E2V2","2017",1,5
"E1E2V2","2018",1,8
"E1E2V3","2019",1,8
"E1E2X4","2021",1,2
"E1E3B3","2020",1,5
"E1E3B9","2015",1,4
"E1E3B9","2017",16,30
"E1E3B9","2018",7,29
"E1E3B9","2019",7,43
"E1E3B9","2020",2,10
"E1E3M3","2017",4,19
"E1E3M3","2018",83,63
"E1E3M3","2019",96,55
"E1E3M3","2020",99,56
"E1E3M3","2021",1,8
"E1E3S5","2021",1,1
"E1E3X5","2020",2,7
"E1E4N6","2019",1,5
"E1E4V9","2021",1,2
"E1G0A7","2019",1,9
"E1G0C5","2018",1,7
"E1G0E3","2018",2,19
"E1G0H4","2020",2,7
"E1G0K6","2018",2,15
"E1G0L7","2012",1,12
"E1G0L7","2019",1,3
"E1G0P4","2020",1,9
"E1G1C5","2016",1,1
"E1G1C6","2019",1,12
"E1G1C9","2019",2,9
"E1G1E5","2013",1,2
"E1G1E5","2016",1,6
"E1G1E5","2017",15,41
"E1G1E5","2018",5,21
"E1G1E5","2019",3,12
"E1G1E5","2020",1,2
"E1G1E5","2021",1,9
"E1G1K8","2019",1,5
"E1G1K9","2012",2,10
"E1G1M2","2017",1,7
"E1G1M7","2019",1,5
"E1G1S1","2017",2,11
"E1G1S1","2018",1,19
"E1G1V5","2012",9,12
"E1G1V5","2013",22,15
"E1G1V5","2014",195,26
"E1G1V5","2015",129,25
"E1G1V5","2016",107,25
"E1G1V5","2017",40,19
"E1G1Z4","2020",3,3
"E1G1Z7","2019",1,5
"E1G2B8","2021",21,14
"E1G2E4","2019",1,8
"E1G2G3","2019",1,5
"E1G2J2","2019",1,12
"E1G2J7","2015",1,4
"E1G2J7","2016",1,19
"E1G2J9","2019",1,4
"E1G2L2","2008",1,4
"E1G2L5","2016",1,3
"E1G2L5","2019",1,12
"E1G2L7","2014",1,3
"E1G2M2","2017",2,26
"E1G2M4","2017",1,21
"E1G2N7","2019",1,31
"E1G2R5","2019",2,8
"E1G2V4","2016",1,15
"E1G2W3","2017",1,7
"E1G2W3","2019",3,18
"E1G2W4","2007",2,1
"E1G2W4","2008",3,5
"E1G2W4","2018",2,13
"E1G2W5","2011",1,3
"E1G2W5","2016",1,1
"E1G2W5","2019",1,8
"E1G2W5","2020",2,26
"E1G2W6","2017",1,8
"E1G2W6","2019",1,4
"E1G2W7","2010",1,4
"E1G2W7","2016",1,3
"E1G2Z2","2019",2,16
"E1G2Z2","2020",2,5
"E1G2Z3","2021",1,1
"E1G2Z7","2014",1,44
"E1G2Z7","2015",2,50
"E1G2Z7","2018",1,33
"E1G2Z7","2020",1,39
"E1G3A6","2015",1,19
"E1G3A6","2020",1,49
"E1G3E3","2012",1,8
"E1G3E4","2017",3,14
"E1G3E4","2018",2,8
"E1G3E4","2020",1,12
"E1G3H3","2018",2,12
"E1G3J4","2016",2,11
"E1G3K6","2015",1,4
"E1G3K8","2016",1,21
"E1G3K8","2020",1,12
"E1G3M9","2014",1,1
"E1G3M9","2016",1,18
"E1G3N1","2020",1,10
"E1G3N3","2019",1,18
"E1G3N5","2017",1,16
"E1G3N5","2018",1,16
"E1G3P2","2016",34,25
"E1G3P2","2017",3,7
"E1G3P2","2018",15,21
"E1G3P2","2020",4,4
"E1G3P4","2013",30,23
"E1G3P4","2014",13,16
"E1G3P6","2020",1,8
"E1G3W1","2019",1,10
"E1G3W8","2015",1,10
"E1G3W8","2018",4,15
"E1G3W8","2019",5,32
"E1G3W8","2020",7,35
"E1G3X8","2014",1,10
"E1G3Y6","2014",2,26
"E1G3Z9","2015",1,16
"E1G4B5","2020",2,27
"E1G4B5","2021",1,3
"E1G4B6","2020",1,11
"E1G4C3","2015",2,10
"E1G4E1","2013",1,11
"E1G4E1","2018",1,14
"E1G4E1","2020",1,2
"E1G4E2","2018",1,2
"E1G4K7","2020",1,11
"E1G4L1","2014",1,2
"E1G4L1","2017",1,2
"E1G4L2","2020",1,1
"E1G4L4","2019",1,4
"E1G4L7","2015",1,9
"E1G4M9","2019",1,4
"E1G4P1","2014",1,27
"E1G4P4","2014",4,25
"E1G4P4","2015",1,5
"E1G4P4","2016",1,5
"E1G4R2","2019",1,3
"E1G4S1","2015",1,7
"E1G4V8","2021",6,14
"E1G4Y1","2020",2,4
"E1G4Y1","2021",3,7
"E1G5G7","2019",3,11
"E1G5H4","2013",38,25
"E1G5H4","2014",44,36
"E1G5H4","2018",1,12
"E1G5H4","2019",1,9
"E1G5H4","2020",4,22
"E1G5R8","2020",50,24
"E1G5R8","2021",1,10
"E1G5S2","2020",1,7
"E1G5T7","2011",1,15
"E1G5V7","2009",1,1
"E1G5V7","2011",1,4
"E1G5V7","2012",2,17
"E1G5V7","2013",2,21
"E1G5V7","2017",15,56
"E1G5V7","2018",19,54
"E1G5V7","2019",20,52
"E1G5V7","2020",11,52
"E1G5V7","2021",18,24
"E1G5W6","2020",1,4
"E1G5W7","2020",1,8
"E1G5X5","2014",5,37
"E1G5X5","2017",1,22
"E1G5X5","2019",1,15
"E1H0A2","2018",1,11
"E1H0A9","2017",1,1
"E1H0A9","2018",1,7
"E1H0H2","2020",1,10
"E1H0H2","2021",1,5
"E1H0J1","2009",1,2
"E1H0J1","2014",3,55
"E1H0J1","2020",1,35
"E1H1A7","2015",1,16
"E1H1A7","2017",1,1
"E1H1A7","2018",2,11
"E1H1A7","2019",1,4
"E1H1C5","2019",1,7
"E1H1C5","2020",1,10
"E1H1M7","2020",1,4
"E1H1N1","2015",1,3
"E1H1P2","2017",1,4
"E1H1P6","2012",1,1
"E1H1P9","2020",1,8
"E1H1V9","2020",5,10
"E1H1X7","2011",1,2
"E1H1Y9","2020",1,1
"E1H2A2","2018",1,1
"E1H2G7","2018",4,32
"E1H2G7","2019",1,27
"E1H2G8","2012",1,1
"E1H2G9","2019",2,5
"E1H2H1","2020",1,1
"E1H2H5","2007",2,11
"E1H2H5","2011",1,17
"E1H2H5","2012",2,15
"E1H2H5","2013",1,1
"E1H2H5","2014",5,47
"E1H2H5","2015",5,32
"E1H2H5","2016",14,33
"E1H2H5","2017",22,72
"E1H2H5","2018",14,48
"E1H2H5","2019",9,33
"E1H2H5","2020",16,75
"E1H2H5","2021",4,8
"E1H2H7","2018",1,6
"E1H2H7","2020",1,1
"E1H2J2","2018",1,11
"E1H2P7","2014",1,2
"E1H3C4","2017",1,2
"E1H3C4","2018",1,6
"E1H3S5","2020",1,12
"E1H3S7","2021",2,5
"E1H3S8","2019",1,4
"E1J0B4","2019",1,21
"E1J0B4","2020",7,57
"E1J1A1","2020",1,9
"E1J1A3","2020",21,34
"E1J1A4","2020",1,4
"E1J1B9","2014",1,14
"E1J1C5","2007",1,1
"E1J1C5","2011",1,2
"E1J1C5","2020",9,22
"E1J1G5","2021",1,8
"E1J1K1","2013",1,12
"E1J1K1","2014",1,6
"E1J1K2","2011",1,17
"E1J1K2","2019",1,17
"E1J1L8","2019",1,5
"E1J1M9","2007",1,1
"E1J1S1","2018",1,8
"E1J1S1","2020",2,3
"E1J1W4","2014",1,26
"E1J1W4","2017",1,4
"E1J1W6","2010",1,1
"E1J1W7","2017",1,17
"E1J1X4","2019",1,2
"E1J1X4","2020",1,10
"E1J1X8","2016",2,13
"E1J1X8","2017",13,70
"E1J1X8","2018",23,89
"E1J1X8","2019",19,71
"E1J1X8","2020",16,61
"E1J1Y8","2018",1,14
"E1J2B4","2015",1,1
"E1J2E4","2019",1,5
"E1J2G5","2018",2,5
"E1J2K2","2020",1,6
"E4H0B2","2015",1,14
"E4H1A8","2018",3,19
"E4H1B3","2021",1,4
"E4H1B6","2012",1,20
"E4H1B6","2014",1,15
"E4H1B6","2015",2,16
"E4H1B6","2017",1,3
"E4H1B6","2019",1,16
"E4H1R7","2021",1,4
"E4H1S6","2021",1,4
"E4H1T6","2020",1,4
"E4H1V5","2019",1,18
"E4H1W9","2012",1,2
"E4H1X6","2018",1,13
"E4H1Y3","2019",1,13
"E4H1Z1","2020",1,5
"E4H2B5","2020",1,5
"E4H2E9","2014",1,17
"E4H2E9","2019",2,51
"E4H2E9","2020",6,19
"E4H2E9","2021",11,18
"E4H2G5","2019",5,22
"E4H2R3","2011",1,2
"E4H2R9","2012",3,50
"E4H2R9","2013",1,6
"E4H2R9","2014",2,13
"E4H2R9","2015",1,32
"E4H2R9","2016",1,6
"E4H2R9","2017",3,27
"E4H2R9","2018",6,42
"E4H2R9","2019",6,39
"E4H2R9","2020",10,64
"E4H2T8","2015",1,7
"E4H2T8","2016",2,11
"E4H2T8","2017",1,8
"E4H2T8","2020",1,4
"E4H2T8","2021",2,7
"E4H2V6","2017",1,10
"E4H2W7","2013",1,29
"E4H2W7","2017",1,12
"E4H2W7","2018",1,18
"E4H2W8","2011",1,2
"E4H2X1","2007",1,1
"E4H2X4","2011",2,46
"E4H2X4","2013",2,30
"E4H2X4","2015",1,21
"E4H2X4","2016",2,34
"E4H2X4","2017",9,52
"E4H2X4","2018",13,66
"E4H2X4","2019",18,74
"E4H2X4","2020",14,54
"E4H2X6","2016",1,8
"E4H2X7","2016",1,6
"E4H2X8","2014",1,25
"E4H2X8","2015",1,21
"E4H2X8","2016",2,11
"E4H2X8","2017",4,35
"E4H2X8","2018",6,53
"E4H2X8","2019",4,35
"E4H2X8","2020",1,2
"E4H2Y9","2011",1,1
"E4H2Y9","2017",3,45
"E4H2Y9","2018",9,73
"E4H2Y9","2019",10,59
"E4H2Y9","2020",13,68
"E4H2Z8","2018",1,52
"E4H2Z8","2021",1,4
"E4H2Z9","2019",1,8
"E4H3C3","2019",1,3
"E4H3E4","2019",1,13
"E4H3E4","2020",2,8
"E4H3H1","2014",1,2
"E4H3H1","2015",1,2
"E4H3H1","2017",1,2
"E4H3H1","2018",1,2
"E4H3J2","2011",1,4
"E4H3J2","2012",4,33
"E4H3J2","2019",1,3
"E4H3J2","2021",2,10
"E4H3J3","2011",1,1
"E4H3J3","2018",1,1
"E4H3J3","2019",2,18
"E4H3J6","2007",1,2
"E4H3J6","2011",1,20
"E4H3K2","2013",1,23
"E4H3K4","2019",1,17
"E4H3L1","2013",1,3
"E4H3L1","2015",2,30
"E4H3L1","2020",2,13
"E4H3L7","2021",1,2
"E4H3L9","2013",2,10
"E4H3L9","2017",1,6
"E4H3L9","2020",1,14
"E4H3L9","2021",1,11
"E4H3M8","2011",2,19
"E4H3M8","2012",2,16
"E4H3M8","2013",1,20
"E4H3M8","2014",1,8
"E4H3M8","2015",1,17
"E4H3M8","2017",1,11
"E4H3M9","2018",2,22
"E4H3N3","2014",1,2
"E4H3N4","2014",1,2
"E4H3N4","2019",1,12
"E4H3N5","2015",1,4
"E4H3N5","2020",2,2
"E4H3P1","2007",1,8
"E4H3P1","2013",3,36
"E4H3P1","2014",2,29
"E4H3P1","2015",2,18
"E4H3P1","2016",1,23
"E4H3P1","2017",2,11
"E4H3P1","2018",9,59
"E4H3P1","2019",2,42
"E4H3P2","2018",1,10
"E4H3P4","2007",2,28
"E4H3P4","2017",2,14
"E4H3V5","2019",1,4
"E4H3V8","2014",1,1
"E4H4B9","2013",1,9
"E4H4B9","2015",1,16
"E4H4B9","2018",2,21
"E4H4B9","2019",1,7
"E4H4G1","2019",1,5
"E4H4J7","2011",1,3
"E4H4J8","2007",1,2
"E4H4J8","2011",1,3
"E4H4K3","2015",3,12
"E4H4K3","2017",2,7
"E4H4K4","2017",2,23
"E4H4K7","2017",1,7
"E4H4K7","2020",1,19
"E4H4K7","2021",1,16
"E4H4K8","2013",1,13
"E4H4K8","2018",1,25
"E4H4K8","2019",2,20
"E4H4N7","2019",1,4
"E4H4P8","2018",1,22
"E4H4P8","2019",1,6
"E4H4P8","2020",2,11
"E4H4R3","2018",1,4
"E4H4Z5","2007",2,29
"E4H4Z5","2008",3,14
"E4H4Z5","2009",2,25
"E4H4Z5","2010",1,4
"E4H4Z5","2011",3,17
"E4H4Z5","2012",4,18
"E4H4Z5","2013",11,36
"E4H4Z5","2014",14,62
"E4H4Z5","2015",9,33
"E4H4Z5","2016",15,35
"E4H4Z5","2017",29,60
"E4H4Z5","2018",24,64
"E4H4Z5","2019",38,79
"E4H4Z5","2020",2,12
"E4H4Z5","2021",1,8
"E4J0A8","2014",3,8
"E4J1A3","2014",1,4
"E4J1A3","2016",2,15
"E4J1A3","2017",3,9
"E4J1A3","2018",1,5
"E4J1B7","2018",1,5
