"DAUID","year","n_checklists","species_richness"
"35290069","2007",2,14
"35290069","2011",4,20
"35290069","2012",1,7
"35290069","2014",1,1
"35290069","2015",1,6
"35290069","2016",1,6
"35290069","2020",7,10
"35290069","2021",1,6
"35290084","2019",2,11
"35290084","2020",6,49
"35290084","2021",1,13
"35290086","2017",2,11
"35290088","2018",1,2
"35290088","2019",1,5
"35290092","2019",1,6
"35290101","2016",1,4
"35290101","2017",4,11
"35290101","2018",78,42
"35290101","2019",235,79
"35290101","2020",250,95
"35290101","2021",56,29
"35290103","2012",1,26
"35290103","2013",3,25
"35290103","2014",4,26
"35290103","2015",1,1
"35290103","2016",3,23
"35290103","2017",7,35
"35290103","2018",62,69
"35290103","2019",124,51
"35290103","2020",210,112
"35290103","2021",10,23
"35290104","2018",1,3
"35290104","2019",1,1
"35290104","2020",1,3
"35290104","2021",3,10
"35290111","2012",8,13
"35290111","2013",4,9
"35290111","2014",1,3
"35290111","2015",4,21
"35290111","2016",2,6
"35290111","2017",2,7
"35290111","2018",8,24
"35290111","2019",2,7
"35290111","2020",4,25
"35290111","2021",1,7
"35290113","2012",1,1
"35290113","2013",1,1
"35290113","2016",1,6
"35290113","2017",3,16
"35290113","2018",1,2
"35290113","2019",2,4
"35290113","2020",1,9
"35290115","2011",2,8
"35290122","2010",6,10
"35290124","2019",7,14
"35290124","2020",4,20
"35290126","2012",1,1
"35290126","2013",9,10
"35290126","2014",55,38
"35290126","2015",1,18
"35290126","2016",7,27
"35290126","2017",3,22
"35290126","2020",2,9
"35290128","2012",2,8
"35290129","2009",5,10
"35290129","2018",1,1
"35290129","2019",1,11
"35290133","2020",3,7
"35290135","2013",1,2
"35290138","2020",8,17
"35290139","2011",1,1
"35290139","2014",2,10
"35290139","2015",3,5
"35290142","2011",1,2
"35290144","2011",2,6
"35290146","2011",1,4
"35290146","2012",1,3
"35290150","2019",1,4
"35290155","2012",1,2
"35290155","2013",4,13
"35290155","2014",2,12
"35290155","2015",1,8
"35290155","2016",1,3
"35290155","2018",1,12
"35290155","2019",11,25
"35290155","2020",96,76
"35290155","2021",39,34
"35290156","2012",1,1
"35290156","2014",1,4
"35290156","2018",1,2
"35290156","2019",1,5
"35290156","2021",1,11
"35290159","2018",1,3
"35290159","2020",2,31
"35290164","2014",1,4
"35290164","2016",8,56
"35290164","2017",11,57
"35290164","2018",6,52
"35290164","2019",14,75
"35290164","2020",71,124
"35290164","2021",5,32
"35290165","2013",1,2
"35290165","2016",1,7
"35290165","2021",2,16
"35290221","2012",4,30
"35290221","2013",1,15
"35290221","2014",1,5
"35290221","2015",1,23
"35290221","2016",11,44
"35290221","2017",5,40
"35290221","2018",21,42
"35290221","2019",11,53
"35290221","2020",18,86
"35290221","2021",1,3
"35290223","2014",1,1
"35290223","2015",3,7
"35290224","2007",1,1
"35290224","2009",1,11
"35290224","2010",1,13
"35290224","2012",4,30
"35290224","2013",7,64
"35290224","2014",10,33
"35290224","2015",5,36
"35290224","2016",9,50
"35290224","2017",7,19
"35290224","2018",40,63
"35290224","2019",67,93
"35290224","2020",122,112
"35290224","2021",9,30
"35290225","2011",1,1
"35290225","2014",1,1
"35290225","2016",1,3
"35290225","2018",4,14
"35290225","2020",8,70
"35290227","2011",3,10
"35290227","2014",1,2
"35290227","2016",1,16
"35290227","2017",1,7
"35290227","2018",3,18
"35290227","2019",2,8
"35290227","2020",11,66
"35290227","2021",1,9
"35290228","2012",1,49
"35290228","2016",1,2
"35290228","2018",1,4
"35290228","2019",7,36
"35290228","2020",4,36
"35290229","2017",11,23
"35290229","2018",193,131
"35290229","2019",167,118
"35290229","2020",182,111
"35290229","2021",33,41
"35290230","2014",2,29
"35290230","2016",2,38
"35290230","2017",1,27
"35290230","2018",1,7
"35290230","2019",1,9
"35290230","2020",4,35
"35290230","2021",4,14
"35290231","2012",1,31
"35290231","2013",2,30
"35290231","2014",1,28
"35290231","2017",1,4
"35290231","2018",6,37
"35290231","2019",8,33
"35290231","2020",5,50
"35290231","2021",28,17
"35290232","2010",3,16
"35290232","2011",1,1
"35290232","2012",6,31
"35290232","2013",4,16
"35290232","2014",4,40
"35290232","2015",4,34
"35290232","2016",47,61
"35290232","2017",144,89
"35290232","2018",151,82
"35290232","2019",155,94
"35290232","2020",228,109
"35290232","2021",41,36
"35290233","2012",9,60
"35290233","2013",6,49
"35290233","2014",8,50
"35290233","2015",4,32
"35290233","2016",24,91
"35290233","2017",30,111
"35290233","2018",35,78
"35290233","2019",94,133
"35290233","2020",110,139
"35290233","2021",23,46
"35290234","2011",5,27
"35290234","2012",9,56
"35290234","2013",16,82
"35290234","2014",15,88
"35290234","2015",12,83
"35290234","2016",70,129
"35290234","2017",111,125
"35290234","2018",136,149
"35290234","2019",203,154
"35290234","2020",274,164
"35290234","2021",54,59
"35290235","2011",1,5
"35290235","2012",6,54
"35290235","2013",1,13
"35290235","2014",4,47
"35290235","2015",4,44
"35290235","2016",17,110
"35290235","2017",35,100
"35290235","2018",42,122
"35290235","2019",90,147
"35290235","2020",133,167
"35290235","2021",22,49
"35290236","2007",1,22
"35290236","2008",1,1
"35290236","2009",2,9
"35290236","2011",5,20
"35290236","2012",12,69
"35290236","2013",18,59
"35290236","2014",10,66
"35290236","2015",6,20
"35290236","2016",28,98
"35290236","2017",35,112
"35290236","2018",31,90
"35290236","2019",28,82
"35290236","2020",90,132
"35290236","2021",14,33
"35290237","2011",1,1
"35290237","2013",4,9
"35290237","2014",4,9
"35290237","2015",2,7
"35290237","2016",1,17
"35290238","2007",2,33
"35290238","2009",1,34
"35290238","2011",16,24
"35290238","2012",6,20
"35290238","2013",36,44
"35290238","2014",13,34
"35290238","2015",7,33
"35290238","2017",3,15
"35290238","2018",2,25
"35290238","2019",2,17
"35290238","2020",2,11
"35290238","2021",1,14
"35290239","2011",1,3
"35290239","2012",2,31
"35290239","2013",3,18
"35290239","2015",4,23
"35290239","2016",15,86
"35290239","2017",8,79
"35290239","2018",9,50
"35290239","2019",8,40
"35290239","2020",159,96
"35290239","2021",45,31
"35290240","2013",1,1
"35290240","2020",1,18
"35290240","2021",1,9
"35290241","2014",7,15
"35290241","2015",1,3
"35290241","2017",1,14
"35290241","2018",2,31
"35290241","2019",2,6
"35290241","2020",32,76
"35290241","2021",24,55
"35290242","2009",1,33
"35290242","2013",2,2
"35290242","2014",1,2
"35290242","2019",1,7
"35290242","2020",31,124
"35290242","2021",14,50
"35290243","2011",1,7
"35290243","2012",2,31
"35290243","2013",1,20
"35290243","2014",3,18
"35290243","2015",3,36
"35290243","2017",1,46
"35290243","2018",4,41
"35290243","2019",3,34
"35290243","2020",46,130
"35290243","2021",16,58
"35290244","2011",1,3
"35290244","2012",1,1
"35290244","2013",2,22
"35290244","2014",5,37
"35290244","2015",2,35
"35290244","2016",5,24
"35290244","2017",8,30
"35290244","2018",2,31
"35290244","2019",4,51
"35290244","2020",15,78
"35290244","2021",3,32
"35290245","2020",1,3
"35290248","2021",1,14
"35290249","2014",1,4
"35290249","2019",2,24
"35290249","2020",2,5
"35290257","2013",1,1
"35290257","2014",2,37
"35290257","2016",2,7
"35290257","2017",10,62
"35290257","2018",9,63
"35290257","2019",9,48
"35290257","2020",21,83
"35290257","2021",9,40
"35290258","2011",2,16
"35290258","2014",2,4
"35290258","2016",1,45
"35290258","2017",1,49
"35290258","2018",4,57
"35290258","2019",2,30
"35290258","2020",12,81
"35290258","2021",3,47
"35290259","2012",1,19
"35290259","2013",5,50
"35290259","2014",2,9
"35290259","2015",3,41
"35290259","2016",2,8
"35290259","2017",6,41
"35290259","2018",86,65
"35290259","2019",55,114
"35290259","2020",49,110
"35290259","2021",25,57
"35290260","2012",1,3
"35290260","2014",2,17
"35290260","2015",2,27
"35290260","2017",1,22
"35290260","2018",2,16
"35290260","2019",5,23
"35290260","2020",5,46
"35290260","2021",36,39
"35290261","2012",1,31
"35290261","2013",3,2
"35290261","2014",1,1
"35290261","2017",5,77
"35290261","2019",1,2
"35290261","2020",1,6
"35290261","2021",10,13
"35290263","2013",1,1
"35290263","2014",4,16
"35290263","2015",3,9
"35290263","2016",1,23
"35290263","2018",1,25
"35290263","2019",3,35
"35290263","2020",37,107
"35290263","2021",9,19
"35290264","2013",1,3
"35290264","2014",4,22
"35290264","2018",2,8
"35290264","2019",3,17
"35290264","2020",14,60
"35290264","2021",24,20
"35290265","2012",3,23
"35290265","2013",2,2
"35290265","2014",10,54
"35290265","2015",1,4
"35290265","2016",12,56
"35290265","2017",3,15
"35290265","2018",3,28
"35290265","2019",1,11
"35290265","2020",1,2
"35290265","2021",2,7
"35290268","2010",1,1
"35290268","2011",3,16
"35290268","2012",4,5
"35290268","2013",9,31
"35290268","2014",4,8
"35290268","2015",5,24
"35290268","2016",2,13
"35290268","2017",1,3
"35290268","2018",12,37
"35290268","2019",25,88
"35290268","2020",38,97
"35290268","2021",19,37
"35290269","2012",1,1
"35290269","2014",10,38
"35290269","2016",2,18
"35290269","2017",2,22
"35290269","2018",2,18
"35290269","2019",17,48
"35290269","2020",37,107
"35290269","2021",4,21
"35290270","2013",3,8
"35290270","2014",3,38
"35290270","2015",4,10
"35290270","2016",5,48
"35290270","2017",5,27
"35290270","2018",4,4
"35290270","2020",2,20
"35290270","2021",6,14
"35290271","2014",1,1
"35290271","2017",1,8
"35290271","2018",2,3
"35290271","2019",1,20
"35290271","2020",1,3
"35290271","2021",42,50
"35290272","2013",2,4
"35290272","2014",1,1
"35290272","2021",1,4
"35290273","2013",2,5
"35290273","2014",27,36
"35290273","2015",23,59
"35290273","2017",2,4
"35290273","2021",3,10
"35290274","2010",1,1
"35290274","2013",2,4
"35290274","2014",6,7
"35290274","2015",74,99
"35290274","2016",4,24
"35290274","2017",2,11
"35290274","2018",4,24
"35290274","2019",24,61
"35290274","2020",44,80
"35290274","2021",8,25
"35290275","2009",1,16
"35290275","2011",2,24
"35290275","2012",1,17
"35290275","2013",1,5
"35290275","2014",1,1
"35290275","2015",3,23
"35290275","2019",8,20
"35290275","2020",5,37
"35290276","2015",1,5
"35290276","2019",2,14
"35290277","2014",2,5
"35290277","2015",3,10
"35290277","2018",4,13
"35290277","2020",1,13
"35290277","2021",1,4
"35290278","2013",1,1
"35290278","2014",1,3
"35290278","2015",38,74
"35290278","2016",13,43
"35290278","2017",2,16
"35290278","2018",4,35
"35290278","2019",1,8
"35290278","2020",33,89
"35290279","2010",1,15
"35290279","2011",1,1
"35290279","2012",1,19
"35290279","2013",4,52
"35290279","2014",7,27
"35290279","2015",12,56
"35290279","2016",3,46
"35290279","2017",5,37
"35290279","2018",1,1
"35290279","2019",2,15
"35290279","2020",3,22
"35290279","2021",1,4
"35290280","2012",1,12
"35290280","2013",2,15
"35290280","2014",1,2
"35290280","2016",4,3
"35290280","2018",1,4
"35290280","2019",15,65
"35290280","2020",6,62
"35290280","2021",2,3
"35290281","2014",2,4
"35290281","2015",25,75
"35290281","2016",5,41
"35290281","2017",7,40
"35290281","2018",1,2
"35290281","2019",1,4
"35290281","2020",26,87
"35290281","2021",5,25
"35290282","2011",1,1
"35290282","2014",2,7
"35290282","2015",4,32
"35290282","2016",1,2
"35290282","2017",3,14
"35290282","2018",2,2
"35290282","2019",3,36
"35290283","2011",7,11
"35290283","2012",5,41
"35290283","2015",1,11
"35290283","2016",1,3
"35290283","2018",2,18
"35290283","2019",2,8
"35290283","2020",9,68
"35290283","2021",6,27
"35290284","2011",1,1
"35290284","2015",22,45
"35290284","2016",2,17
"35290284","2018",2,11
"35290284","2019",1,2
"35290284","2020",8,48
"35290285","2013",1,10
"35290285","2015",5,46
"35290285","2017",1,44
"35290285","2018",1,11
"35290285","2019",2,18
"35290285","2020",4,68
"35290285","2021",1,16
"35290286","2012",2,13
"35290286","2013",2,2
"35290286","2015",2,5
"35290286","2017",1,16
"35290286","2018",1,6
"35290287","2012",1,15
"35290287","2013",1,12
"35290287","2014",2,21
"35290287","2015",5,18
"35290287","2016",4,62
"35290287","2017",4,42
"35290287","2018",3,21
"35290287","2019",3,10
"35290287","2020",11,44
"35290287","2021",12,35
"35290288","2012",1,1
"35290288","2013",2,13
"35290288","2015",1,3
"35290289","2013",1,3
"35290289","2020",4,34
"35290290","2009",4,35
"35290290","2012",1,1
"35290290","2021",7,21
"35290291","2013",7,36
"35290291","2014",14,54
"35290291","2015",6,44
"35290291","2016",44,98
"35290291","2017",27,67
"35290291","2018",43,97
"35290291","2019",36,81
"35290291","2020",57,106
"35290291","2021",14,32
"35290292","2011",1,54
"35290292","2013",1,6
"35290292","2015",1,6
"35290292","2017",5,47
"35290292","2018",45,82
"35290292","2019",11,63
"35290292","2020",4,39
"35290292","2021",14,38
"35290293","2013",1,1
"35290294","2017",1,9
"35290294","2019",1,1
"35290295","2010",2,8
"35290295","2011",4,9
"35290295","2013",15,24
"35290295","2014",5,24
"35290295","2015",3,17
"35290295","2016",1,15
"35290295","2017",5,13
"35290295","2018",15,35
"35290295","2019",1,4
"35290295","2020",2,9
"35290295","2021",1,4
"35290297","2018",1,4
"35290298","2017",17,18
"35290298","2018",26,16
"35290298","2019",9,28
"35290298","2020",2,14
"35290299","2017",1,2
"35290299","2018",1,2
"35290300","2017",1,6
"35290300","2018",18,16
"35290300","2019",3,7
"35290300","2020",14,36
"35290300","2021",20,24
"35290301","2017",1,1
"35290301","2018",2,11
"35290301","2019",1,16
"35290301","2020",3,31
"35290302","2018",2,2
"35290302","2019",4,10
"35290302","2020",1,4
"35290304","2011",1,4
"35290304","2012",3,8
"35290304","2013",41,107
"35290304","2014",19,76
"35290304","2015",12,41
"35290304","2016",14,73
"35290304","2017",27,68
"35290304","2018",30,64
"35290304","2019",26,77
"35290304","2020",184,122
"35290304","2021",58,35
"35290305","2011",1,1
"35290305","2012",1,15
"35290305","2013",5,12
"35290305","2014",17,32
"35290305","2015",11,30
"35290305","2016",3,10
"35290305","2017",6,25
"35290305","2018",7,16
"35290305","2019",6,16
"35290305","2020",5,34
"35290305","2021",4,11
"35290306","2007",2,3
"35290306","2009",2,88
"35290306","2010",1,30
"35290306","2011",1,1
"35290306","2012",20,116
"35290306","2013",38,107
"35290306","2014",30,114
"35290306","2015",43,125
"35290306","2016",62,126
"35290306","2017",80,133
"35290306","2018",112,130
"35290306","2019",105,130
"35290306","2020",189,142
"35290306","2021",89,61
"35290307","2007",6,73
"35290307","2011",3,55
"35290307","2012",9,34
"35290307","2013",19,75
"35290307","2014",10,26
"35290307","2015",24,69
"35290307","2016",62,78
"35290307","2017",137,89
"35290307","2018",215,100
"35290307","2019",204,105
"35290307","2020",227,112
"35290307","2021",141,53
"35290308","2012",1,10
"35290308","2013",7,54
"35290308","2014",13,44
"35290308","2016",3,3
"35290308","2017",1,9
"35290308","2018",2,41
"35290308","2019",4,41
"35290308","2021",5,21
"35290309","2016",1,10
"35290310","2013",1,7
"35290310","2015",1,8
"35290311","2012",1,3
"35290311","2016",1,4
"35290311","2019",1,3
"35290311","2020",3,14
"35290313","2012",10,74
"35290313","2013",38,113
"35290313","2014",22,101
"35290313","2015",18,81
"35290313","2016",33,102
"35290313","2017",36,101
"35290313","2018",61,122
"35290313","2019",51,129
"35290313","2020",52,127
"35290313","2021",41,53
"35290314","2013",1,16
"35290314","2021",3,5
"35290316","2014",1,1
"35290316","2017",2,32
"35290316","2018",3,63
"35290316","2019",8,70
"35290316","2020",38,99
"35290316","2021",4,22
"35290319","2012",1,13
"35290319","2014",1,26
"35290319","2016",1,20
"35290319","2020",6,38
"35290319","2021",14,7
"35290320","2016",1,8
"35290320","2017",1,7
"35290320","2018",1,2
"35290320","2019",43,58
"35290320","2020",469,96
"35290320","2021",47,20
"35290321","2011",1,10
"35290321","2018",1,4
"35290321","2020",1,2
"35290323","2013",1,4
"35290323","2014",1,3
"35290323","2015",1,11
"35290323","2016",52,127
"35290323","2017",35,117
"35290323","2018",8,49
"35290323","2019",19,84
"35290323","2020",90,145
"35290323","2021",23,36
"35290324","2012",1,70
"35290324","2013",1,60
"35290324","2014",3,69
"35290324","2015",3,56
"35290324","2016",2,63
"35290324","2017",5,67
"35290324","2018",5,64
"35290324","2019",6,84
"35290324","2020",46,96
"35290324","2021",7,25
"35290325","2017",2,8
"35290325","2018",7,14
"35290325","2019",5,18
"35290326","2019",1,4
"35290326","2020",5,13
"35290326","2021",13,17
"35290327","2015",1,5
"35290328","2008",1,8
"35290328","2019",1,15
"35290328","2021",2,6
"35290329","2012",1,4
"35290329","2018",1,10
"35290330","2016",1,30
"35290330","2019",2,11
"35290330","2020",1,10
"35290330","2021",1,11
"35290331","2013",1,6
"35290331","2014",1,1
"35290331","2015",1,26
"35290331","2017",1,23
"35290331","2018",1,2
"35290333","2016",3,86
"35290333","2017",3,86
"35290333","2018",1,7
"35290333","2021",1,6
