"POSTALCODE","year","n_checklists","species_richness"
"N5H2R6","2016",2,21
"N5L0A1","2020",9,31
"N5L0A1","2021",6,16
"N5L1A4","2017",2,38
"N5L1A4","2018",1,4
"N5L1A4","2019",1,3
"N5L1A4","2021",2,3
"N5L1A5","2008",1,12
"N5L1A9","2016",3,11
"N5L1A9","2017",7,32
"N5L1A9","2018",2,13
"N5L1A9","2020",4,16
"N5L1A9","2021",18,18
"N5L1B4","2014",1,2
"N5L1B4","2018",1,2
"N5L1B4","2020",1,8
"N5L1B5","2015",1,15
"N5L1B5","2016",2,11
"N5L1B6","2021",1,1
"N5L1C2","2009",1,1
"N5L1C3","2019",3,38
"N5L1C5","2012",1,6
"N5L1C5","2018",3,20
"N5L1C5","2019",1,7
"N5L1C6","2017",4,13
"N5L1C7","2018",3,30
"N5L1C8","2018",1,3
"N5L1C9","2008",1,19
"N5L1C9","2009",1,14
"N5L1C9","2010",1,18
"N5L1C9","2020",7,37
"N5L1C9","2021",1,2
"N5L1E2","2012",4,33
"N5L1E3","2015",1,1
"N5L1E3","2016",1,4
"N5L1E6","2015",21,39
"N5L1E6","2016",1,12
"N5L1G3","2020",1,10
"N5L1G4","2007",8,53
"N5L1G4","2008",1,4
"N5L1G4","2009",1,8
"N5L1G4","2011",2,42
"N5L1G4","2014",2,21
"N5L1G4","2016",1,3
"N5L1G4","2017",2,8
"N5L1G4","2020",3,15
"N5L1G7","2015",1,25
"N5L1G7","2018",1,8
"N5L1H2","2021",1,11
"N5L1J1","2007",4,46
"N5L1J1","2008",5,43
"N5L1J1","2009",15,66
"N5L1J1","2010",21,93
"N5L1J1","2011",29,100
"N5L1J1","2012",30,114
"N5L1J1","2013",48,102
"N5L1J1","2014",42,91
"N5L1J1","2015",38,100
"N5L1J1","2016",49,120
"N5L1J1","2017",72,114
"N5L1J1","2018",82,120
"N5L1J1","2019",89,125
"N5L1J1","2020",164,158
"N5L1J1","2021",12,29
"N5L1J2","2009",1,7
"N5L1J2","2012",6,64
"N5L1J2","2013",2,5
"N5L1J2","2015",1,29
"N5L1J2","2016",8,28
"N5L1J2","2017",6,28
"N5L1J2","2018",14,57
"N5L1J2","2019",12,69
"N5L1J2","2020",12,67
"N5L1J2","2021",7,23
"N5L1J6","2019",1,56
"N5L1J8","2017",1,8
"N5L1K2","2021",11,17
"N5P0B8","2018",2,20
"N5P0B8","2019",5,26
"N5P0C3","2007",3,34
"N5P0C3","2014",1,36
"N5P0E5","2014",2,45
"N5P1A5","2016",2,20
"N5P1A5","2017",1,5
"N5P1G5","2020",1,2
"N5P1P2","2014",1,13
"N5P1P2","2015",1,12
"N5P1R6","2019",3,3
"N5P2H2","2008",1,4
"N5P2H2","2016",4,20
"N5P2H2","2018",2,10
"N5P2H2","2019",4,43
"N5P2H2","2020",23,83
"N5P2H2","2021",2,16
"N5P2H8","2016",1,8
"N5P2J5","2020",1,2
"N5P2L6","2018",2,9
"N5P2L6","2019",4,18
"N5P2M3","2018",3,9
"N5P2M3","2019",1,7
"N5P2M5","2020",1,10
"N5P2M6","2020",4,18
"N5P2M6","2021",13,18
"N5P2N4","2018",1,6
"N5P2N4","2019",1,7
"N5P2N4","2020",11,94
"N5P2P2","2011",1,1
"N5P2P2","2012",1,38
"N5P2P2","2015",1,5
"N5P2P2","2019",1,5
"N5P2P2","2020",1,7
"N5P2P4","2018",1,3
"N5P2R2","2018",4,9
"N5P2R9","2018",1,19
"N5P2W6","2007",6,47
"N5P3B4","2020",1,2
"N5P3R2","2017",1,22
"N5P3R2","2020",3,28
"N5P3R5","2017",1,1
"N5P3S5","2009",2,15
"N5P3S5","2012",2,23
"N5P3S5","2013",4,41
"N5P3S5","2014",2,10
"N5P3S5","2015",1,4
"N5P3S5","2016",1,12
"N5P3S5","2017",2,27
"N5P3S5","2018",4,34
"N5P3S5","2019",7,33
"N5P3S5","2020",10,60
"N5P3S5","2021",1,2
"N5P3S6","2010",2,20
"N5P3S6","2011",3,55
"N5P3S6","2012",2,28
"N5P3S6","2013",6,46
"N5P3S6","2014",10,56
"N5P3S6","2015",2,34
"N5P3S6","2016",1,25
"N5P3S6","2017",3,50
"N5P3S6","2018",6,48
"N5P3S6","2019",6,34
"N5P3S6","2020",17,78
"N5P3S6","2021",6,20
"N5P3S7","2012",1,1
"N5P3S7","2013",5,7
"N5P3S7","2014",8,14
"N5P3S7","2015",2,20
"N5P3S7","2018",3,5
"N5P3S7","2019",1,8
"N5P3S7","2020",5,16
"N5P3S7","2021",2,11
"N5P3S8","2010",1,1
"N5P3S8","2011",2,8
"N5P3S8","2012",1,16
"N5P3S8","2013",3,34
"N5P3S8","2014",3,47
"N5P3S8","2015",12,77
"N5P3S8","2016",25,88
"N5P3S8","2017",33,88
"N5P3S8","2018",13,62
"N5P3S8","2019",14,71
"N5P3S8","2020",35,96
"N5P3S8","2021",11,32
"N5P3S9","2010",6,53
"N5P3S9","2012",6,84
"N5P3S9","2013",2,17
"N5P3S9","2014",7,61
"N5P3S9","2015",3,16
"N5P3S9","2016",8,57
"N5P3S9","2017",18,76
"N5P3S9","2018",17,64
"N5P3S9","2019",17,56
"N5P3S9","2020",42,110
"N5P3S9","2021",8,20
"N5P3T1","2013",2,4
"N5P3T1","2014",3,4
"N5P3T1","2015",6,44
"N5P3T1","2016",2,17
"N5P3T1","2017",1,19
"N5P3T1","2018",4,3
"N5P3T1","2019",9,42
"N5P3T1","2020",6,29
"N5P3T1","2021",2,4
"N5P3T2","2010",1,2
"N5P3T2","2011",2,7
"N5P3T2","2012",3,42
"N5P3T2","2014",6,16
"N5P3T2","2015",9,24
"N5P3T2","2016",6,26
"N5P3T2","2017",4,30
"N5P3T2","2018",15,55
"N5P3T2","2019",10,43
"N5P3T2","2020",14,73
"N5P3T2","2021",12,23
"N5P3T3","2014",1,14
"N5P3T3","2015",9,61
"N5P3T3","2016",3,42
"N5P3T3","2017",8,51
"N5P3T3","2018",15,67
"N5P3T3","2019",9,58
"N5P3T3","2020",17,68
"N5P3T3","2021",5,22
"N5P4A9","2013",2,1
"N5P4A9","2014",1,1
"N5P4C2","2014",1,5
"N5P4C4","2014",1,1
"N5P4H6","2010",1,10
"N5P4H7","2018",1,1
"N5P4H8","2016",1,2
"N5P4H8","2017",1,6
"N5P4K7","2020",8,25
"N5P4K7","2021",3,19
"N5P4K8","2013",1,3
"N5P4K8","2019",2,10
"N5P4K8","2020",8,34
"N5P4K8","2021",1,7
"N5P4L4","2020",4,23
"N5P4L4","2021",1,4
"N5P4M9","2019",18,38
"N5P4M9","2020",7,41
"N5P4R1","2015",1,10
"N5R0A1","2018",1,3
"N5R0A3","2018",1,6
"N5R0A3","2019",1,6
"N5R0A3","2020",2,7
"N5R0B1","2008",1,11
"N5R0B7","2016",2,10
"N5R0B7","2018",1,7
"N5R0B7","2019",1,15
"N5R0B8","2019",1,3
"N5R0C1","2015",1,20
"N5R0C8","2016",2,19
"N5R0C8","2018",2,40
"N5R0E2","2021",2,8
"N5R0E8","2016",5,36
"N5R0E8","2017",7,38
"N5R0E8","2018",3,49
"N5R0E8","2020",1,6
"N5R0H2","2011",1,18
"N5R0H2","2015",1,32
"N5R0H2","2018",1,9
"N5R0H2","2020",4,24
"N5R0H5","2021",7,10
"N5R0H7","2018",1,1
"N5R0H8","2021",1,5
"N5R0J5","2019",1,1
"N5R1A7","2021",3,18
"N5R1E5","2021",2,6
"N5R1H9","2014",1,15
"N5R1P5","2021",2,11
"N5R1R1","2014",1,10
"N5R1X6","2016",1,7
"N5R1X6","2018",1,4
"N5R1X6","2019",4,14
"N5R1X6","2020",7,22
"N5R1Z6","2009",2,22
"N5R2C7","2019",4,4
"N5R2G9","2020",1,1
"N5R2H8","2020",2,11
"N5R2Z3","2020",1,8
"N5R3B2","2018",1,12
"N5R3B2","2020",3,18
"N5R3B5","2013",1,2
"N5R3B8","2013",1,4
"N5R3B8","2015",1,5
"N5R3B8","2016",7,7
"N5R3B8","2017",2,3
"N5R3B8","2019",3,10
"N5R3B9","2012",1,21
"N5R3G5","2007",2,11
"N5R3R3","2016",19,28
"N5R3R3","2017",2,13
"N5R3R3","2018",3,12
"N5R3R3","2019",1,6
"N5R3R3","2020",8,17
"N5R3R3","2021",8,21
"N5R3V3","2014",1,1
"N5R4B4","2012",1,16
"N5R4J7","2021",8,9
"N5R4Y6","2020",1,5
"N5R4Y8","2018",6,9
"N5R4Y8","2019",7,17
"N5R4Y8","2020",13,20
"N5R4Y8","2021",1,6
"N5R5A5","2019",145,39
"N5R5A5","2020",92,36
"N5R5A6","2019",44,23
"N5R5A6","2020",1,6
"N5R5B2","2020",1,3
"N5R5B3","2017",1,3
"N5R5G9","2014",1,9
"N5R5M6","2007",4,51
"N5R5M9","2020",1,10
"N5R5T4","2017",2,5
"N5R5T4","2019",1,4
"N5R5Y4","2019",1,2
"N5R6B3","2017",2,8
"N5R6H2","2010",1,2
"N5R6K4","2010",1,1
"N5R6K4","2020",1,17
"N5R6K7","2010",1,1
"N5R6K9","2016",2,23
"N5R6K9","2017",1,7
"N5R6K9","2019",1,11
"N5R6K9","2020",1,17
"N5R6K9","2021",2,8
"N5R6L4","2019",1,4
"N5R6L4","2020",30,29
"N5R6L4","2021",3,6
"N5R6L7","2019",3,23
"N5R6M3","2018",1,3
"N5V0A3","2018",3,15
"N5V0A3","2019",4,21
"N5V0A4","2012",2,5
"N5V0A4","2013",2,14
"N5V0A4","2014",4,25
"N5V0A4","2015",3,29
"N5V0A4","2016",4,21
"N5V0A4","2017",2,6
"N5V0A4","2018",2,18
"N5V0A4","2019",17,60
"N5V0A4","2020",41,76
"N5V0A4","2021",2,6
"N5V0A5","2020",1,2
"N5V0A8","2019",1,13
"N5V0B1","2012",1,3
"N5V0B1","2015",1,1
"N5V0B1","2020",1,1
"N5V0B4","2020",1,5
"N5V0B5","2018",1,3
"N5V0B7","2018",1,8
"N5V0B7","2019",4,47
"N5V0B7","2020",1,18
"N5V1E8","2019",2,32
"N5V1E8","2020",4,18
"N5V1G4","2020",2,1
"N5V1J1","2019",2,13
"N5V1J1","2021",2,5
"N5V1J2","2019",1,8
"N5V1J2","2020",2,8
"N5V1K2","2019",1,4
"N5V1K2","2021",7,11
"N5V1K7","2017",1,4
"N5V1L2","2016",1,5
"N5V1L2","2019",15,17
"N5V1L2","2020",109,31
"N5V1L2","2021",23,17
"N5V1L9","2019",3,8
"N5V1M2","2019",1,7
"N5V1M2","2020",1,1
"N5V1M7","2018",1,4
"N5V1M7","2019",1,2
"N5V1N1","2019",1,9
"N5V1N4","2018",1,3
"N5V1N8","2019",1,4
"N5V1N8","2020",2,10
"N5V1N8","2021",1,4
"N5V1P6","2019",1,2
"N5V1P7","2017",1,9
"N5V1P7","2020",1,3
"N5V1R2","2014",1,4
"N5V1R4","2018",1,4
"N5V1R7","2010",3,3
"N5V1S1","2009",1,1
"N5V1S2","2020",1,14
"N5V1S3","2012",1,11
"N5V1V1","2019",4,27
"N5V1V1","2020",2,1
"N5V1V1","2021",1,5
"N5V2B5","2014",6,6
"N5V2B5","2015",1,2
"N5V2B5","2017",2,2
"N5V2B5","2020",8,17
"N5V2C7","2019",1,5
"N5V2G9","2018",4,4
"N5V2L1","2016",8,18
"N5V2L1","2017",1,12
"N5V2L1","2018",2,12
"N5V2L1","2019",18,16
"N5V2L1","2020",1,3
"N5V2P2","2016",1,7
"N5V2P2","2017",2,14
"N5V2T7","2018",14,46
"N5V2T7","2019",9,36
"N5V2T7","2020",16,34
"N5V2T7","2021",3,13
"N5V2V3","2007",4,18
"N5V2W5","2018",1,4
"N5V2W5","2020",3,9
"N5V2Z6","2014",1,1
"N5V2Z6","2020",1,2
"N5V2Z7","2018",9,9
"N5V2Z7","2019",1,1
"N5V2Z8","2018",3,3
"N5V2Z8","2019",1,2
"N5V2Z8","2020",1,1
"N5V3A1","2018",2,6
"N5V3A5","2018",1,2
"N5V3A6","2018",1,3
"N5V3A9","2018",1,5
"N5V3B2","2018",1,4
"N5V3B5","2018",1,4
"N5V3B6","2017",1,1
"N5V3B6","2018",2,2
"N5V3B6","2019",1,7
"N5V3B6","2020",1,13
"N5V3B8","2019",2,17
"N5V3B8","2020",2,15
"N5V3G2","2019",1,3
"N5V3P6","2019",1,4
"N5V3P8","2017",2,3
"N5V3P8","2018",1,4
"N5V3P8","2019",1,6
"N5V3V4","2019",1,1
"N5V3V5","2012",1,1
"N5V3Z9","2012",1,7
"N5V3Z9","2013",3,17
"N5V3Z9","2014",2,10
"N5V3Z9","2015",2,13
"N5V3Z9","2016",3,13
"N5V3Z9","2017",2,13
"N5V3Z9","2018",1,3
"N5V3Z9","2019",17,45
"N5V3Z9","2020",16,36
"N5V4A3","2018",1,9
"N5V4C4","2020",1,2
"N5V4E9","2020",1,3
"N5V4K7","2019",5,37
"N5V4K7","2020",1,15
"N5V4M3","2020",2,2
"N5V4N5","2019",11,6
"N5V4N5","2020",2,2
"N5V4N8","2007",1,1
"N5V4N8","2018",1,14
"N5V4P2","2020",4,24
"N5V4R4","2020",4,5
"N5V4T7","2018",1,7
"N5V4W3","2017",3,30
"N5V4W3","2018",6,23
"N5V4W3","2019",85,49
"N5V4W3","2020",207,65
"N5V4W3","2021",51,24
"N5V4W5","2019",3,14
"N5V4W5","2020",1,3
"N5V4Y2","2020",7,9
"N5V4Z5","2014",1,2
"N5V4Z5","2018",1,5
"N5V4Z5","2019",1,8
"N5V4Z5","2020",1,5
"N5V4Z8","2018",1,4
"N5V5A3","2015",1,9
"N5V5A3","2018",2,21
"N5V5A3","2019",5,72
"N5V5A5","2012",1,1
"N5V5A6","2019",1,5
"N5V5A7","2013",2,5
"N5V5A7","2016",2,25
"N5V5A7","2020",2,19
"N5V5A7","2021",1,21
"N5V5A9","2018",1,2
"N5V5B1","2017",1,2
"N5V5B1","2020",1,20
"N5V5B4","2018",1,7
"N5V5B6","2017",1,1
"N5V5B6","2018",1,4
"N5V5B6","2020",1,3
"N5V5B7","2021",1,1
"N5V5B9","2009",1,10
"N5V5B9","2011",1,1
"N5V5B9","2013",3,42
"N5V5B9","2014",2,32
"N5V5B9","2015",1,10
"N5V5B9","2017",1,11
"N5V5B9","2018",2,18
"N5V5B9","2019",23,60
"N5V5B9","2020",7,39
"N5V5B9","2021",6,14
"N5V5C2","2013",2,54
"N5V5C2","2014",1,14
"N5V5C2","2015",1,28
"N5V5C2","2016",1,33
"N5V5C2","2017",3,68
"N5V5C2","2018",1,30
"N5V5C2","2020",3,47
"N5V5C3","2010",1,6
"N5V5C3","2012",2,8
"N5V5C3","2014",1,1
"N5V5C3","2016",2,48
"N5V5C3","2017",1,6
"N5V5C3","2018",1,9
"N5V5C3","2019",9,25
"N5V5C3","2020",9,28
"N5V5C3","2021",4,20
"N5V5C5","2010",1,1
"N5V5C5","2019",2,4
"N5V5C6","2020",21,20
"N5V5C7","2014",1,21
"N5V5C8","2012",1,1
"N5V5E2","2016",1,2
"N5V5E2","2021",1,3
"N5V5E3","2019",1,6
"N5V5E3","2020",5,19
"N5V5H2","2016",1,2
"N5W1B1","2016",1,10
"N5W1B1","2017",1,19
"N5W1B1","2018",3,18
"N5W1B1","2019",4,32
"N5W1B1","2020",15,58
"N5W1B1","2021",2,10
"N5W1B6","2014",2,21
"N5W1B6","2017",2,19
"N5W1H4","2011",1,23
"N5W1H4","2020",1,2
"N5W1H4","2021",1,3
"N5W1L3","2021",1,5
"N5W1P5","2019",2,10
"N5W1P5","2020",7,24
"N5W1P5","2021",12,17
"N5W1T5","2021",1,9
"N5W1T8","2018",1,7
"N5W1T8","2019",1,17
"N5W1T8","2020",1,14
"N5W1X2","2019",2,9
"N5W1X8","2014",1,12
"N5W1X8","2020",47,40
"N5W1Y1","2017",1,10
"N5W1Y1","2020",17,42
"N5W1Y1","2021",15,21
"N5W1Z7","2014",1,4
"N5W1Z7","2020",1,4
"N5W2A1","2018",1,16
"N5W2A6","2013",2,5
"N5W2A7","2007",37,32
"N5W2A7","2008",41,41
"N5W2A7","2009",43,40
"N5W2A7","2010",33,31
"N5W2A7","2011",28,29
"N5W2A7","2012",26,39
"N5W2A7","2013",15,30
"N5W2C9","2018",1,3
"N5W2C9","2020",2,5
"N5W2E5","2014",1,1
"N5W2L4","2016",1,11
"N5W2L4","2017",15,27
"N5W2L4","2018",74,28
"N5W2L4","2019",34,32
"N5W2L4","2020",109,50
"N5W2L4","2021",20,15
"N5W2W1","2020",1,11
"N5W2W9","2017",1,2
"N5W2X8","2014",1,3
"N5W2Z1","2017",1,2
"N5W3A8","2018",1,6
"N5W3B9","2015",1,2
"N5W3G4","2018",1,1
"N5W3H5","2018",1,4
"N5W3H5","2019",2,14
"N5W3H5","2021",1,11
"N5W3K7","2019",1,1
"N5W3K9","2008",1,11
"N5W3L9","2020",1,7
"N5W3M2","2020",14,13
"N5W3M2","2021",1,9
"N5W3T7","2020",1,1
"N5W4B4","2016",1,6
"N5W4B4","2018",1,3
"N5W4C4","2019",2,17
"N5W4C4","2020",2,13
"N5W4M7","2020",1,5
"N5W4N7","2021",3,13
"N5W4Y4","2020",1,8
"N5W4Z9","2009",1,4
"N5W5A4","2020",1,7
"N5W5B1","2017",14,16
"N5W5E1","2020",2,7
"N5W5G5","2018",1,1
"N5W5G5","2019",1,2
"N5W5G6","2018",2,3
"N5W5K3","2018",1,1
"N5W5K3","2019",1,4
"N5W5K7","2019",1,10
"N5W5M6","2021",2,6
"N5W5M9","2018",1,1
"N5W5T5","2020",16,21
"N5W5T5","2021",4,12
"N5W5V8","2014",1,5
"N5W5V8","2016",1,1
"N5W5V8","2017",2,10
"N5W5V8","2018",15,25
"N5W5V8","2019",26,37
"N5W5V8","2020",68,37
