"POSTALCODE","year","n_checklists","species_richness"
"L0G1R0","2011",3,12
"L0G1R0","2012",12,60
"L0G1R0","2013",33,81
"L0G1R0","2014",28,85
"L0G1R0","2015",118,119
"L0G1R0","2016",189,130
"L0G1R0","2017",596,149
"L0G1R0","2018",617,150
"L0G1R0","2019",722,173
"L0G1R0","2020",761,173
"L0G1R0","2021",147,45
"L0G1T0","2007",1,9
"L0G1T0","2009",3,14
"L0G1T0","2010",19,54
"L0G1T0","2011",5,36
"L0G1T0","2012",13,63
"L0G1T0","2013",78,105
"L0G1T0","2014",37,115
"L0G1T0","2015",32,96
"L0G1T0","2016",40,120
"L0G1T0","2017",71,126
"L0G1T0","2018",371,140
"L0G1T0","2019",271,152
"L0G1T0","2020",367,138
"L0G1T0","2021",18,30
"L0G1V0","2012",2,9
"L0G1V0","2013",4,28
"L0G1V0","2014",31,36
"L0G1V0","2015",150,68
"L0G1V0","2016",3,27
"L0G1V0","2017",6,33
"L0G1V0","2018",4,22
"L0G1V0","2019",2,6
"L0G1V0","2020",8,30
"L0G1V0","2021",2,17
"L0G1W0","2009",1,1
"L0G1W0","2010",4,7
"L0G1W0","2011",2,2
"L0G1W0","2012",36,60
"L0G1W0","2013",121,110
"L0G1W0","2014",166,111
"L0G1W0","2015",150,105
"L0G1W0","2016",130,86
"L0G1W0","2017",112,82
"L0G1W0","2018",165,115
"L0G1W0","2019",144,117
"L0G1W0","2020",247,120
"L0G1W0","2021",43,30
"L0H1A0","2009",1,3
"L0H1A0","2010",3,6
"L0H1A0","2011",5,6
"L0H1A0","2012",44,36
"L0H1A0","2013",18,23
"L0H1A0","2014",10,33
"L0H1A0","2015",9,46
"L0H1A0","2016",3,11
"L0H1A0","2017",1,10
"L0H1A0","2018",10,53
"L0H1A0","2019",14,53
"L0H1A0","2020",54,54
"L0H1A0","2021",30,32
"L0H1H0","2009",2,8
"L0H1H0","2010",1,1
"L0H1H0","2011",2,4
"L0H1H0","2012",8,21
"L0H1H0","2013",7,28
"L0H1H0","2014",3,5
"L0H1H0","2016",5,15
"L0H1H0","2017",2,13
"L0H1H0","2018",8,15
"L0H1H0","2019",8,37
"L0H1H0","2020",5,9
"L0H1H0","2021",1,9
"L0H1J0","2008",2,3
"L0H1J0","2009",3,9
"L0H1J0","2010",2,2
"L0H1J0","2011",5,15
"L0H1J0","2012",17,16
"L0H1J0","2013",19,29
"L0H1J0","2014",21,46
"L0H1J0","2015",13,31
"L0H1J0","2016",7,23
"L0H1J0","2017",4,18
"L0H1J0","2018",20,91
"L0H1J0","2019",4,53
"L0H1J0","2020",59,81
"L0H1J0","2021",8,27
"L0H1M0","2009",1,11
"L0H1M0","2011",2,5
"L0H1M0","2012",22,34
"L0H1M0","2013",33,37
"L0H1M0","2014",6,13
"L0H1M0","2015",7,56
"L0H1M0","2016",5,30
"L0H1M0","2017",5,36
"L0H1M0","2018",6,20
"L0H1M0","2019",4,47
"L0H1M0","2020",101,54
"L0H1M0","2021",5,19
"L0J1C0","2007",2,21
"L0J1C0","2011",1,7
"L0J1C0","2012",34,49
"L0J1C0","2013",62,81
"L0J1C0","2014",56,93
"L0J1C0","2015",15,67
"L0J1C0","2016",40,86
"L0J1C0","2017",58,93
"L0J1C0","2018",48,108
"L0J1C0","2019",35,94
"L0J1C0","2020",55,113
"L0J1C0","2021",4,20
"L0L1L0","2010",3,20
"L0L1L0","2011",4,24
"L0L1L0","2012",9,45
"L0L1L0","2013",15,65
"L0L1L0","2014",31,67
"L0L1L0","2015",30,63
"L0L1L0","2016",53,104
"L0L1L0","2017",91,116
"L0L1L0","2018",88,113
"L0L1L0","2019",74,92
"L0L1L0","2020",99,121
"L0L1L0","2021",51,35
"L0L1R0","2013",4,16
"L0L1R0","2014",2,28
"L0L1R0","2015",4,29
"L0L1R0","2016",3,30
"L0L1R0","2017",3,7
"L0L1R0","2018",3,18
"L0L1R0","2019",10,62
"L0L1R0","2020",22,88
"L0L1R0","2021",3,3
"L0N1P0","2018",1,1
"L0N1R0","2020",6,20
"L0N1R0","2021",1,1
"L0N1S0","2019",1,5
"L0P1B0","2007",11,39
"L0P1B0","2008",7,48
"L0P1B0","2009",13,80
"L0P1B0","2010",9,63
"L0P1B0","2011",16,69
"L0P1B0","2012",60,119
"L0P1B0","2013",80,104
"L0P1B0","2014",80,131
"L0P1B0","2015",189,125
"L0P1B0","2016",366,135
"L0P1B0","2017",419,139
"L0P1B0","2018",205,137
"L0P1B0","2019",184,151
"L0P1B0","2020",169,143
"L0P1B0","2021",57,40
"L0P1E0","2011",2,2
"L0P1E0","2012",12,9
"L0P1E0","2013",31,14
"L0P1E0","2014",7,12
"L0P1E0","2015",2,37
"L0P1E0","2016",1,10
"L0P1E0","2017",4,24
"L0P1E0","2018",6,48
"L0P1E0","2019",4,53
"L0P1E0","2020",12,63
"L0P1E0","2021",6,21
"L0P1H0","2008",1,1
"L0P1H0","2010",2,7
"L0P1H0","2012",11,65
"L0P1H0","2013",2,29
"L0P1H0","2014",5,43
"L0P1H0","2015",3,21
"L0P1H0","2016",3,20
"L0P1H0","2017",16,59
"L0P1H0","2018",9,49
"L0P1H0","2019",18,56
"L0P1H0","2020",18,76
"L0P1H0","2021",7,18
"L0P1J0","2007",1,13
"L0P1J0","2011",1,2
"L0P1J0","2012",86,115
"L0P1J0","2013",55,113
"L0P1J0","2014",35,96
"L0P1J0","2015",140,110
"L0P1J0","2016",48,81
"L0P1J0","2017",24,67
"L0P1J0","2018",8,35
"L0P1J0","2019",16,52
"L0P1J0","2020",31,85
"L0P1J0","2021",2,2
"L0P1K0","2008",2,18
"L0P1K0","2010",1,12
"L0P1K0","2013",4,5
"L0P1K0","2014",1,6
"L0P1K0","2016",2,54
"L0P1K0","2017",2,43
"L0P1K0","2018",10,49
"L0P1K0","2019",4,26
"L0P1K0","2020",61,84
"L0P1K0","2021",4,13
"L0R1K0","2014",1,3
"L0R1K0","2015",3,16
"L0R1K0","2019",2,19
"L1N5R5","2017",1,2
"L1P2B8","2019",1,20
"L1P2B8","2020",1,24
"L1S0A1","2017",1,13
"L1S0A1","2018",4,19
"L1S0A1","2020",8,63
"L1S1A6","2019",1,6
"L1S1C2","2021",1,6
"L1S1E1","2009",1,4
"L1S1E1","2016",1,12
"L1S1E1","2018",2,38
"L1S1E1","2019",2,6
"L1S1E1","2020",11,38
"L1S1E2","2011",1,15
"L1S1E2","2012",1,22
"L1S1E2","2013",1,6
"L1S1E2","2019",1,6
"L1S1G2","2012",1,7
"L1S1G2","2013",1,7
"L1S1G2","2014",1,3
"L1S1G2","2017",1,9
"L1S1H1","2009",1,1
"L1S1K2","2012",1,48
"L1S1K2","2015",1,23
"L1S1K2","2020",2,18
"L1S1K2","2021",3,10
"L1S1M5","2017",3,14
"L1S1N4","2015",2,10
"L1S1N4","2016",12,29
"L1S1N4","2017",4,11
"L1S1N4","2019",1,8
"L1S1N4","2020",1,4
"L1S1P3","2019",1,5
"L1S1P5","2012",1,1
"L1S1S3","2010",1,1
"L1S1S3","2011",1,80
"L1S1S3","2013",1,1
"L1S1S3","2017",1,12
"L1S1S3","2019",4,4
"L1S1T4","2017",1,6
"L1S2G2","2015",1,6
"L1S2H9","2018",1,3
"L1S2H9","2019",1,5
"L1S2J1","2013",1,1
"L1S2K6","2018",2,12
"L1S2L7","2021",2,5
"L1S2N2","2018",1,5
"L1S2N9","2014",1,1
"L1S2N9","2015",1,36
"L1S2N9","2018",3,81
"L1S2N9","2019",1,31
"L1S2P1","2012",1,1
"L1S2P1","2014",1,1
"L1S2P9","2017",1,6
"L1S2X4","2018",1,4
"L1S2X4","2019",1,3
"L1S3A1","2016",1,2
"L1S3A5","2019",1,10
"L1S3A6","2020",1,6
"L1S3B5","2013",1,2
"L1S3G3","2017",1,3
"L1S3K3","2013",1,3
"L1S3M4","2021",1,5
"L1S3P8","2020",1,1
"L1S3V4","2017",1,4
"L1S3V4","2018",1,5
"L1S3V4","2019",2,6
"L1S3V4","2020",3,9
"L1S3V4","2021",1,3
"L1S3X2","2012",1,10
"L1S3X2","2017",1,12
"L1S3Z3","2012",2,17
"L1S3Z3","2013",4,23
"L1S3Z3","2014",3,18
"L1S3Z3","2015",6,112
"L1S3Z3","2016",1,9
"L1S3Z3","2017",5,28
"L1S3Z3","2018",4,39
"L1S3Z3","2019",20,54
"L1S3Z3","2020",14,47
"L1S3Z3","2021",1,12
"L1S4A9","2017",1,29
"L1S4C9","2021",1,9
"L1S4G6","2013",3,2
"L1S4G6","2017",1,2
"L1S4N7","2020",1,16
"L1S4S4","2017",1,5
"L1S4T7","2013",1,11
"L1S4V6","2020",1,7
"L1S4X8","2008",6,20
"L1S4X8","2009",8,64
"L1S4X8","2010",11,63
"L1S4X8","2011",10,77
"L1S4X8","2012",25,79
"L1S4X8","2013",24,72
"L1S4X8","2014",25,77
"L1S4X8","2015",40,99
"L1S4X8","2016",24,73
"L1S4X8","2017",36,78
"L1S4X8","2018",58,121
"L1S4X8","2019",93,161
"L1S4X8","2020",129,183
"L1S4X8","2021",9,37
"L1S5J7","2019",69,21
"L1S5J7","2020",84,27
"L1S6A6","2019",1,7
"L1S6B1","2017",1,1
"L1S6B2","2019",1,6
"L1S6B2","2020",1,6
"L1S6B3","2019",1,5
"L1S6B3","2020",2,10
"L1S6B8","2020",2,27
"L1S6C4","2019",1,3
"L1S6C4","2020",2,10
"L1S6C5","2015",2,4
"L1S6C5","2019",1,1
"L1S6C9","2009",1,5
"L1S6E7","2017",1,9
"L1S6E7","2018",1,9
"L1S6E7","2019",1,6
"L1S6E7","2020",1,24
"L1S6E8","2020",1,11
"L1S6L3","2018",1,2
"L1S6L9","2016",1,6
"L1S6M3","2021",1,3
"L1S6M6","2017",2,22
"L1S6M7","2019",1,53
"L1S6M7","2020",8,51
"L1S6S2","2016",2,6
"L1S6W9","2020",1,4
"L1S6Y1","2020",1,16
"L1S6Y2","2020",1,1
"L1S7C2","2013",1,2
"L1S7C2","2019",2,23
"L1S7C2","2020",2,18
"L1S7C8","2012",11,7
"L1S7H3","2011",1,5
"L1S7H3","2014",1,17
"L1S7J5","2018",1,5
"L1S7J5","2020",1,1
"L1S7L8","2015",1,1
"L1S7M5","2015",1,22
"L1S7N6","2016",4,12
"L1S7N6","2017",2,6
"L1S7P6","2015",1,7
"L1S7P6","2017",1,26
"L1S7P6","2019",1,8
"L1S7P6","2020",2,30
"L1S7P9","2013",1,1
"L1S7P9","2020",1,5
"L1S7S6","2011",2,5
"L1S7S6","2014",2,14
"L1S7S6","2017",1,3
"L1T0A9","2013",1,2
"L1T0C4","2017",1,1
"L1T0C7","2018",1,2
"L1T0H5","2012",2,2
"L1T0K4","2016",1,6
"L1T0K4","2017",2,3
"L1T0K4","2018",2,3
"L1T0K4","2020",1,2
"L1T0K5","2019",1,9
"L1T0K9","2017",1,1
"L1T0N5","2016",1,1
"L1T1R9","2020",4,8
"L1T1S4","2014",5,11
"L1T1S4","2016",2,5
"L1T1X5","2011",1,7
"L1T1Y3","2009",6,39
"L1T1Y3","2011",1,28
"L1T2A3","2017",1,2
"L1T2A5","2017",1,11
"L1T2B6","2016",1,15
"L1T2E2","2015",1,7
"L1T2E2","2018",1,1
"L1T2E2","2019",1,1
"L1T2M3","2017",1,4
"L1T2W3","2019",1,3
"L1T2W5","2014",3,17
"L1T2W5","2015",11,19
"L1T2W5","2016",1,10
"L1T2W5","2018",2,2
"L1T2W5","2019",1,9
"L1T2W7","2017",1,4
"L1T2Y5","2016",2,11
"L1T2Y5","2017",2,8
"L1T2Y5","2018",1,9
"L1T2Y5","2019",4,10
"L1T2Y5","2020",1,4
"L1T3A3","2017",1,3
"L1T3A5","2017",1,3
"L1T3A6","2014",1,1
"L1T3A6","2020",1,17
"L1T3H5","2017",1,11
"L1T3H7","2020",1,1
"L1T3H8","2017",2,13
"L1T3K3","2020",1,5
"L1T3K3","2021",2,12
"L1T3L8","2016",2,12
"L1T3L8","2017",1,10
"L1T3L8","2018",1,8
"L1T3N8","2015",2,7
"L1T3N8","2016",1,5
"L1T3P1","2020",1,13
"L1T3R9","2017",1,3
"L1T3R9","2018",1,2
"L1T3V1","2016",1,5
"L1T3V3","2020",1,1
"L1T3V9","2012",1,2
"L1T3V9","2021",4,9
"L1T3X8","2016",1,9
"L1T3X8","2017",1,10
"L1T3X8","2018",1,4
"L1T3X8","2019",1,3
"L1T3X8","2020",3,15
"L1T3Y6","2017",1,4
"L1T3Z5","2018",1,1
"L1T3Z5","2021",1,8
"L1T4A8","2008",3,6
"L1T4A8","2009",4,8
"L1T4A8","2011",1,7
"L1T4A8","2013",1,12
"L1T4A8","2014",6,30
"L1T4A8","2018",1,9
"L1T4A8","2020",7,24
"L1T4B7","2019",1,20
"L1T4C8","2012",1,3
"L1T4E3","2019",1,1
"L1T4G8","2016",1,4
"L1T4G8","2017",1,10
"L1T4H5","2015",1,2
"L1T4H7","2018",2,7
"L1T4H7","2021",2,20
"L1T4J5","2017",1,11
"L1T4L5","2012",3,10
"L1T4L5","2014",1,13
"L1T4L5","2015",14,29
"L1T4L5","2016",7,32
"L1T4L5","2017",14,22
"L1T4L5","2018",13,35
"L1T4L5","2019",35,54
"L1T4L5","2020",40,50
"L1T4L5","2021",4,14
"L1T4M5","2017",1,1
"L1T4M5","2020",5,20
"L1T4R1","2012",1,1
"L1T4R1","2017",2,10
"L1T4S4","2009",2,3
"L1T4S4","2010",2,6
"L1T4S4","2012",2,6
"L1T4S4","2013",2,22
"L1T4S4","2014",1,1
"L1T4S4","2015",1,34
"L1T4S4","2017",3,20
"L1T4S4","2018",6,28
"L1T4S4","2019",2,17
"L1T4S4","2020",20,62
"L1T4S4","2021",5,19
"L1T4S7","2018",1,4
"L1T4S7","2020",1,1
"L1T4S8","2013",1,3
"L1T4T2","2010",1,20
"L1T4T2","2016",1,1
"L1T4T2","2019",1,2
"L1T4T4","2009",1,3
"L1T4T9","2020",1,15
"L1T4V5","2012",4,12
"L1T4V5","2013",2,3
"L1T4V5","2014",1,2
"L1T4V8","2017",1,5
"L1T4W1","2012",2,4
"L1T4W1","2013",1,1
"L1T4W1","2014",1,1
"L1T4W2","2020",1,2
"L1T4W5","2013",1,2
"L1T4Y4","2013",1,3
"L1T4Y4","2016",1,9
"L1T4Y7","2012",33,19
"L1T4Y7","2013",4,6
"L1T4Y7","2014",3,5
"L1T4Z2","2018",1,1
"L1T4Z2","2020",1,4
"L1T4Z2","2021",5,7
"L1V0A1","2020",3,23
"L1V1A1","2017",1,7
"L1V1A4","2010",1,2
"L1V1A4","2020",5,28
"L1V1A6","2018",1,4
"L1V1A8","2018",1,3
"L1V1B5","2020",1,1
"L1V1B8","2014",1,4
"L1V1B8","2016",1,14
"L1V1C6","2016",1,1
"L1V1G2","2016",1,6
"L1V1H5","2015",1,19
"L1V1L6","2020",1,6
"L1V1M6","2012",1,8
"L1V1M6","2014",1,3
"L1V1M6","2015",2,24
"L1V1M6","2016",6,17
"L1V1M6","2017",2,14
"L1V1M6","2018",3,10
"L1V1M6","2019",1,10
"L1V1M6","2020",10,43
"L1V1M6","2021",3,13
"L1V1M8","2013",1,3
"L1V1N5","2021",1,13
"L1V1N7","2016",1,1
"L1V1S6","2020",1,14
"L1V1V4","2016",1,3
"L1V1V4","2017",2,13
"L1V1X8","2019",3,3
"L1V1Y5","2016",1,3
"L1V1Y5","2018",1,2
"L1V1Y5","2019",2,5
"L1V2P8","2010",1,3
"L1V2P8","2011",1,6
"L1V2P8","2012",2,5
"L1V2P8","2013",5,16
"L1V2P8","2014",2,8
"L1V2P8","2015",4,32
"L1V2P8","2016",4,52
"L1V2P8","2017",2,8
"L1V2P8","2018",1,43
"L1V2P8","2019",1,9
"L1V2P8","2020",1,7
"L1V2P9","2011",3,10
"L1V2P9","2012",24,21
"L1V2P9","2013",22,28
"L1V2P9","2014",8,19
"L1V2P9","2015",5,22
"L1V2P9","2016",3,18
"L1V2P9","2017",1,2
"L1V2P9","2018",2,14
"L1V2P9","2019",4,27
"L1V2P9","2020",6,17
"L1V2P9","2021",6,24
"L1V2X8","2021",1,8
"L1V2Y2","2016",4,10
"L1V2Y2","2017",1,11
"L1V2Y9","2019",1,1
"L1V2Z3","2021",4,6
"L1V3L3","2009",1,3
"L1V3L3","2020",1,1
"L1V3N7","2013",2,7
"L1V3N7","2014",2,7
"L1V3R2","2016",1,5
"L1V3Y7","2019",1,3
"L1V4M3","2020",1,1
"L1V4N4","2018",1,3
"L1V4P8","2016",1,4
"L1V4V5","2019",1,1
"L1V5C7","2021",1,2
"L1V5E5","2016",3,8
"L1V5E5","2020",1,4
"L1V5R6","2017",1,2
"L1V5Y5","2020",1,3
"L1V6B2","2015",2,5
"L1V6B2","2016",2,10
"L1V6K8","2013",2,9
"L1V6K8","2014",1,1
"L1V6S5","2020",1,7
"L1V6S7","2017",1,1
"L1V6V8","2017",3,16
"L1V6X3","2020",5,35
"L1V6X3","2021",1,7
"L1V6X5","2012",1,1
"L1V6X5","2017",2,11
"L1V6Y6","2018",2,9
"L1V6Y8","2013",1,4
"L1V6Z9","2018",1,1
"L1V7A4","2021",1,8
"L1V7B1","2014",3,12
"L1V7B1","2021",2,14
"L1V7G7","2018",1,1
"L1V7H2","2015",1,5
"L1V7K1","2021",1,7
"L1V7K3","2018",1,2
"L1W0A5","2013",1,1
"L1W0A5","2014",1,10
"L1W1A2","2010",4,41
"L1W1A2","2016",2,26
"L1W1A2","2018",4,19
"L1W1A2","2020",8,30
"L1W1A2","2021",1,13
"L1W1A5","2020",1,10
"L1W1B7","2016",1,8
"L1W1B7","2017",2,22
"L1W1B7","2018",2,9
"L1W1B7","2019",1,11
"L1W1B7","2020",3,25
"L1W1G3","2019",6,17
"L1W1G3","2020",3,8
"L1W1J3","2019",2,9
"L1W1L1","2012",1,4
"L1W1L1","2014",1,2
"L1W1L4","2020",1,1
"L1W1L8","2017",2,5
"L1W1L8","2018",4,7
"L1W1L8","2019",7,10
"L1W1L8","2020",4,7
"L1W1N8","2013",2,8
"L1W1N8","2014",1,18
"L1W1N8","2017",1,8
"L1W1N8","2018",10,35
"L1W1N8","2019",15,43
"L1W1N8","2020",10,46
"L1W1N8","2021",8,33
"L1W1R1","2017",4,46
"L1W1R1","2018",2,28
"L1W1R1","2019",7,73
"L1W1R1","2020",9,68
"L1W1R1","2021",4,36
"L1W1S6","2018",1,4
"L1W1T3","2010",9,29
"L1W1V8","2016",1,6
"L1W1V8","2017",2,12
"L1W1W4","2020",1,11
"L1W1W7","2016",1,12
"L1W1Y7","2020",1,14
"L1W1Z1","2020",2,4
"L1W1Z5","2016",4,8
"L1W1Z6","2012",1,22
"L1W2A4","2009",1,5
"L1W2A4","2012",1,4
"L1W2A4","2013",5,32
"L1W2A4","2014",1,6
"L1W2A4","2015",2,23
"L1W2A4","2016",2,30
"L1W2A4","2017",10,48
"L1W2A4","2018",20,65
"L1W2A4","2019",22,82
"L1W2A4","2020",28,86
"L1W2A4","2021",13,48
"L1W2A7","2015",1,23
"L1W2A7","2017",1,6
"L1W2A7","2018",2,7
"L1W2A7","2019",3,28
"L1W2A7","2021",1,8
"L1W2B1","2019",1,20
"L1W2B2","2018",1,19
"L1W2B2","2020",3,24
"L1W2B4","2010",1,14
"L1W2B4","2012",1,9
"L1W2B4","2013",1,9
"L1W2B4","2014",1,10
"L1W2B4","2015",3,20
"L1W2B4","2016",1,12
"L1W2B4","2017",1,15
"L1W2B4","2018",1,14
"L1W2B4","2019",1,12
"L1W2B4","2020",1,16
"L1W2B7","2021",3,15
"L1W2B9","2013",1,2
"L1W2G1","2017",2,14
"L1W2G2","2020",2,19
"L1W2H5","2016",1,6
"L1W2K2","2017",1,7
"L1W2L5","2012",11,61
"L1W2L5","2013",7,36
"L1W2L5","2016",10,66
"L1W2L5","2017",6,38
"L1W2L5","2018",18,66
"L1W2L5","2019",2,27
"L1W2L5","2020",49,116
"L1W2L5","2021",2,25
"L1W2M3","2014",2,1
"L1W2M7","2021",2,13
"L1W2M8","2020",2,8
"L1W2M9","2017",2,27
"L1W2M9","2020",2,18
"L1W2N1","2019",9,29
"L1W2P4","2020",10,7
"L1W2P4","2021",1,1
"L1W2S5","2013",1,1
"L1W2V4","2020",1,1
"L1W2W9","2017",1,9
"L1W2X2","2017",1,3
"L1W2X2","2020",10,28
"L1W2X2","2021",1,8
"L1W2X4","2017",1,6
"L1W2X4","2018",2,12
"L1W2X4","2020",5,32
"L1W3A3","2015",2,21
"L1W3A3","2018",3,29
"L1W3A3","2019",2,14
"L1W3A3","2020",2,8
"L1W3A3","2021",3,27
"L1W3A7","2020",4,15
"L1W3C2","2011",18,17
"L1W3C2","2012",13,12
"L1W3C2","2013",15,10
"L1W3C7","2008",2,3
"L1W3C7","2009",2,17
"L1W3C7","2012",2,11
"L1W3C7","2013",1,8
"L1W3C7","2014",2,15
"L1W3C7","2016",1,2
"L1W3C7","2017",4,22
"L1W3C7","2018",4,27
"L1W3C7","2019",5,25
"L1W3C7","2020",6,37
"L1W3C7","2021",11,34
"L1W3G5","2017",1,3
"L1W3H6","2014",4,4
"L1W3H6","2016",1,1
"L1W3H6","2018",1,12
"L1W3H6","2019",25,39
"L1W3H6","2020",29,38
"L1W3H6","2021",8,14
"L1W3N2","2011",1,5
"L1W3N3","2019",3,13
"L1W3N3","2020",1,2
"L1W3N6","2020",1,2
"L1W3N7","2014",1,1
"L1W3N8","2016",1,1
"L1W3P1","2019",1,6
"L1W3R6","2011",3,4
"L1W3R6","2017",1,2
"L1W3R6","2018",1,7
"L1W3R6","2020",5,24
"L1W3R7","2012",1,8
"L1W3R7","2019",2,14
"L1W3S8","2018",1,3
"L1W3T1","2011",1,6
"L1W3V1","2012",1,7
"L1W3V1","2017",1,1
"L1W3V7","2019",1,2
"L1W3X5","2021",1,2
"L1W3X8","2015",2,20
"L1W3X8","2019",1,6
"L1W3X8","2020",1,11
"L1W4A1","2018",1,1
"L1W4A1","2019",2,2
"L1W4A5","2016",1,11
"L1W4B3","2013",1,1
"L1W4C3","2019",1,4
"L1X0G1","2013",1,1
"L1X1A5","2020",1,2
"L1X1B2","2019",1,10
"L1X1B2","2020",1,13
"L1X1B9","2013",1,37
"L1X1C1","2020",1,7
"L1X1L8","2013",1,2
"L1X1S5","2018",1,1
"L1X1S5","2020",1,11
"L1X1S5","2021",1,3
"L1X1T1","2020",31,36
"L1X1T1","2021",7,10
"L1X1T3","2021",1,7
"L1X1T5","2020",1,12
"L1X1V4","2016",2,4
"L1X2K5","2016",1,8
"L1X2N3","2018",1,13
"L1X2P9","2020",1,5
"L1X2R4","2011",1,4
"L1X2R4","2015",1,1
