"DAUID","year","n_checklists","species_richness"
"24800084","2018",7,53
"24800084","2019",10,47
"24800084","2020",15,58
"24800084","2021",1,3
"24800086","2007",1,51
"24800086","2008",5,62
"24800086","2009",7,72
"24800086","2010",3,63
"24800086","2011",20,42
"24800086","2012",17,68
"24800086","2013",8,56
"24800086","2014",5,35
"24800086","2015",5,55
"24800086","2016",6,70
"24800086","2017",9,80
"24800086","2018",11,68
"24800086","2019",12,65
"24800086","2020",17,81
"24800086","2021",2,12
"24810001","2007",5,29
"24810001","2008",4,33
"24810001","2009",2,28
"24810001","2010",1,18
"24810001","2012",4,28
"24810001","2013",2,43
"24810001","2014",2,36
"24810001","2015",2,6
"24810001","2017",1,35
"24810001","2018",4,40
"24810001","2020",3,43
"24810003","2012",1,12
"24810008","2020",3,6
"24810008","2021",1,5
"24810011","2007",1,3
"24810011","2008",9,69
"24810011","2009",10,52
"24810011","2010",4,37
"24810011","2011",3,22
"24810011","2012",3,43
"24810011","2013",9,41
"24810011","2014",11,30
"24810011","2015",22,88
"24810011","2016",53,99
"24810011","2017",76,110
"24810011","2018",44,81
"24810011","2019",75,112
"24810011","2020",142,132
"24810011","2021",10,26
"24810012","2007",3,19
"24810012","2009",2,21
"24810012","2011",2,12
"24810012","2013",1,7
"24810012","2015",4,49
"24810012","2016",2,18
"24810012","2017",1,8
"24810012","2018",1,2
"24810012","2020",2,12
"24810013","2010",1,1
"24810013","2013",1,1
"24810013","2016",2,6
"24810013","2017",2,8
"24810013","2019",1,1
"24810013","2020",4,4
"24810017","2013",1,16
"24810017","2016",1,5
"24810021","2017",1,7
"24810021","2019",1,10
"24810024","2020",3,4
"24810026","2009",2,19
"24810026","2013",1,1
"24810026","2015",2,11
"24810026","2017",2,10
"24810026","2018",2,7
"24810026","2019",1,6
"24810026","2020",4,13
"24810027","2016",2,14
"24810027","2017",5,27
"24810027","2018",5,51
"24810027","2019",1,9
"24810027","2020",1,13
"24810028","2009",1,5
"24810028","2015",1,14
"24810028","2016",1,6
"24810028","2018",1,3
"24810028","2019",1,3
"24810028","2020",1,7
"24810029","2010",2,32
"24810029","2011",1,67
"24810029","2012",2,23
"24810029","2014",1,1
"24810029","2015",3,52
"24810029","2016",1,5
"24810029","2017",6,35
"24810029","2018",3,25
"24810029","2019",4,16
"24810029","2020",27,46
"24810030","2007",33,90
"24810030","2008",47,130
"24810030","2009",55,129
"24810030","2010",51,108
"24810030","2011",49,125
"24810030","2012",70,144
"24810030","2013",46,133
"24810030","2014",83,134
"24810030","2015",80,129
"24810030","2016",95,139
"24810030","2017",51,112
"24810030","2018",94,131
"24810030","2019",132,116
"24810030","2020",323,176
"24810030","2021",8,22
"24810034","2012",1,8
"24810035","2013",1,13
"24810035","2016",1,10
"24810037","2012",1,25
"24810037","2013",1,12
"24810037","2014",1,1
"24810037","2015",1,7
"24810037","2016",1,6
"24810037","2019",1,8
"24810037","2020",1,12
"24810038","2007",50,106
"24810038","2008",35,108
"24810038","2009",55,139
"24810038","2010",30,125
"24810038","2011",31,140
"24810038","2012",52,113
"24810038","2013",43,121
"24810038","2014",69,110
"24810038","2015",69,121
"24810038","2016",79,128
"24810038","2017",57,96
"24810038","2018",67,129
"24810038","2019",107,117
"24810038","2020",210,151
"24810038","2021",61,32
"24810039","2012",1,17
"24810039","2014",1,1
"24810040","2021",4,8
"24810041","2020",1,2
"24810041","2021",2,5
"24810042","2013",2,4
"24810042","2019",1,1
"24810043","2020",1,1
"24810045","2014",1,5
"24810045","2016",2,15
"24810045","2017",1,7
"24810049","2015",1,4
"24810049","2016",2,17
"24810051","2007",12,43
"24810051","2008",6,59
"24810051","2009",15,66
"24810051","2010",5,40
"24810051","2011",2,27
"24810051","2012",3,18
"24810051","2013",2,21
"24810051","2014",17,76
"24810051","2015",34,106
"24810051","2016",29,94
"24810051","2017",31,107
"24810051","2018",37,81
"24810051","2019",58,108
"24810051","2020",116,118
"24810051","2021",26,22
"24810052","2008",1,1
"24810052","2009",3,14
"24810052","2013",1,6
"24810052","2014",1,11
"24810052","2015",8,22
"24810052","2016",6,26
"24810052","2017",11,24
"24810052","2018",8,21
"24810052","2019",12,25
"24810052","2020",15,24
"24810052","2021",9,16
"24810054","2020",1,14
"24810055","2017",2,3
"24810056","2007",5,30
"24810056","2008",3,43
"24810056","2009",2,24
"24810056","2010",3,10
"24810056","2011",1,3
"24810056","2015",1,9
"24810056","2017",1,24
"24810056","2018",1,37
"24810056","2019",2,58
"24810056","2020",7,39
"24810056","2021",2,7
"24810058","2019",1,2
"24810059","2010",1,31
"24810059","2017",1,9
"24810059","2018",14,16
"24810059","2019",1,13
"24810059","2020",1,6
"24810060","2009",1,6
"24810060","2015",1,7
"24810060","2017",1,2
"24810060","2018",49,31
"24810060","2020",4,37
"24810080","2007",10,55
"24810080","2008",43,118
"24810080","2009",35,89
"24810080","2010",32,115
"24810080","2011",37,101
"24810080","2012",30,103
"24810080","2013",26,94
"24810080","2014",20,82
"24810080","2015",7,53
"24810080","2016",2,15
"24810080","2017",2,31
"24810080","2018",2,22
"24810080","2019",8,24
"24810080","2020",4,41
"24810082","2016",1,1
"24810083","2014",1,2
"24810084","2014",2,2
"24810084","2019",2,12
"24810084","2020",6,16
"24810084","2021",2,3
"24810086","2020",1,12
"24810091","2019",1,7
"24810094","2020",2,15
"24810095","2015",1,1
"24810097","2020",1,10
"24810098","2020",2,4
"24810103","2013",1,1
"24810103","2014",1,1
"24810103","2015",2,2
"24810103","2019",1,1
"24810103","2020",2,21
"24810105","2018",3,14
"24810105","2020",40,28
"24810105","2021",4,5
"24810108","2018",1,4
"24810108","2020",1,5
"24810110","2014",3,16
"24810110","2016",2,17
"24810110","2017",9,16
"24810110","2018",8,18
"24810110","2019",4,24
"24810110","2020",24,32
"24810110","2021",12,16
"24810112","2016",1,8
"24810114","2016",1,3
"24810115","2012",1,1
"24810115","2017",2,20
"24810115","2018",2,8
"24810115","2019",2,7
"24810116","2014",3,9
"24810116","2017",1,2
"24810116","2019",1,1
"24810116","2020",1,1
"24810120","2020",1,2
"24810121","2020",4,11
"24810122","2015",1,9
"24810122","2016",1,3
"24810122","2017",1,1
"24810122","2020",3,19
"24810123","2013",1,1
"24810123","2017",1,6
"24810124","2014",5,5
"24810124","2016",2,4
"24810124","2018",1,1
"24810124","2019",10,8
"24810124","2020",16,21
"24810125","2018",1,1
"24810126","2007",2,26
"24810126","2008",2,17
"24810126","2009",1,11
"24810126","2010",3,39
"24810126","2011",2,29
"24810126","2012",3,26
"24810126","2013",9,63
"24810126","2014",4,29
"24810126","2015",6,30
"24810126","2016",7,53
"24810126","2018",4,20
"24810126","2019",3,37
"24810126","2020",6,36
"24810127","2018",1,1
"24810129","2017",1,23
"24810129","2019",3,10
"24810129","2020",1,5
"24810132","2019",1,1
"24810133","2008",1,21
"24810133","2009",4,34
"24810133","2010",1,2
"24810133","2011",2,9
"24810135","2012",1,6
"24810135","2013",1,6
"24810135","2014",5,18
"24810135","2015",1,1
"24810135","2016",2,9
"24810135","2017",2,31
"24810135","2019",2,17
"24810137","2007",2,10
"24810137","2008",1,9
"24810137","2012",2,15
"24810137","2014",1,1
"24810137","2015",1,4
"24810137","2017",2,5
"24810137","2018",2,7
"24810137","2019",4,32
"24810137","2020",7,36
"24810142","2018",1,5
"24810142","2020",3,3
"24810143","2018",1,1
"24810145","2016",2,10
"24810149","2019",1,1
"24810150","2017",1,5
"24810151","2014",2,29
"24810151","2015",3,26
"24810151","2016",2,25
"24810152","2013",3,4
"24810152","2015",3,3
"24810152","2016",1,2
"24810152","2018",2,4
"24810152","2019",1,1
"24810155","2018",1,1
"24810155","2019",3,8
"24810156","2013",2,2
"24810156","2014",3,2
"24810156","2018",1,1
"24810158","2012",25,43
"24810158","2013",27,45
"24810158","2014",16,42
"24810158","2015",26,44
"24810158","2016",40,55
"24810158","2017",46,53
"24810158","2018",34,52
"24810158","2019",37,49
"24810158","2020",22,40
"24810164","2019",1,6
"24810169","2017",5,25
"24810169","2018",4,21
"24810169","2020",1,9
"24810170","2013",1,3
"24810170","2014",1,1
"24810170","2015",1,1
"24810170","2018",20,20
"24810170","2019",131,40
"24810170","2020",135,49
"24810170","2021",58,19
"24810172","2013",1,4
"24810172","2015",1,1
"24810172","2020",11,7
"24810173","2019",1,7
"24810173","2020",1,12
"24810173","2021",1,4
"24810176","2014",1,1
"24810176","2020",2,4
"24810177","2015",4,4
"24810177","2016",1,7
"24810177","2017",1,4
"24810177","2019",10,16
"24810177","2020",1,2
"24810178","2010",1,1
"24810178","2015",1,1
"24810178","2020",1,4
"24810180","2017",1,1
"24810182","2014",1,1
"24810182","2016",5,9
"24810182","2020",2,16
"24810182","2021",1,1
"24810184","2015",1,3
"24810184","2016",1,1
"24810184","2018",1,3
"24810184","2020",1,3
"24810184","2021",1,9
"24810186","2008",1,15
"24810186","2012",4,23
"24810186","2013",2,13
"24810186","2014",2,31
"24810186","2015",2,25
"24810186","2016",8,33
"24810186","2017",19,59
"24810186","2018",27,66
"24810186","2019",41,93
"24810186","2020",160,109
"24810186","2021",12,20
"24810187","2018",2,9
"24810187","2019",2,18
"24810187","2020",12,25
"24810187","2021",6,12
"24810188","2011",1,7
"24810188","2014",1,10
"24810188","2016",13,30
"24810188","2017",23,34
"24810188","2018",24,39
"24810188","2019",30,38
"24810188","2020",44,46
"24810188","2021",7,18
"24810189","2014",1,1
"24810190","2016",1,4
"24810190","2017",6,14
"24810190","2018",33,25
"24810190","2019",28,25
"24810190","2020",132,33
"24810190","2021",59,19
"24810191","2008",2,12
"24810191","2015",1,4
"24810191","2016",11,22
"24810191","2017",1,1
"24810191","2018",1,9
"24810191","2019",1,11
"24810191","2020",4,13
"24810192","2013",1,3
"24810192","2016",3,14
"24810192","2019",1,3
"24810192","2021",1,5
"24810193","2014",6,5
"24810193","2015",2,2
"24810193","2016",1,2
"24810193","2017",2,14
"24810193","2018",3,17
"24810193","2019",3,11
"24810193","2020",4,15
"24810194","2007",7,5
"24810194","2008",4,4
"24810194","2010",4,1
"24810194","2011",26,10
"24810194","2012",12,11
"24810194","2013",6,1
"24810194","2016",16,9
"24810194","2017",32,26
"24810194","2018",1,3
"24810195","2011",1,8
"24810195","2015",1,1
"24810195","2018",1,2
"24810195","2020",3,8
"24810196","2007",1,7
"24810196","2008",1,1
"24810196","2013",1,2
"24810196","2015",1,1
"24810196","2019",2,15
"24810196","2020",19,29
"24810196","2021",9,12
"24810198","2017",30,40
"24810198","2018",2,4
"24810198","2019",11,28
"24810198","2020",7,20
"24810198","2021",1,1
"24810199","2007",4,34
"24810199","2008",3,22
"24810199","2009",3,19
"24810199","2010",1,6
"24810199","2011",1,14
"24810199","2012",3,17
"24810199","2013",4,46
"24810199","2014",1,14
"24810199","2015",2,22
"24810199","2017",1,19
"24810199","2018",1,18
"24810199","2019",1,8
"24810199","2020",2,22
"24810200","2007",4,46
"24810200","2008",7,52
"24810200","2009",5,35
"24810200","2010",3,32
"24810200","2011",3,22
"24810200","2012",5,31
"24810200","2013",2,17
"24810200","2014",6,35
"24810200","2015",2,23
"24810200","2016",10,34
"24810200","2017",8,32
"24810200","2018",7,30
"24810200","2019",20,55
"24810200","2020",32,89
"24810200","2021",20,23
"24810201","2020",1,11
"24810201","2021",2,15
"24810202","2014",3,32
"24810202","2016",1,8
"24810202","2017",1,19
"24810202","2018",2,7
"24810202","2019",15,36
"24810202","2020",66,51
"24810202","2021",27,16
"24810204","2013",5,8
"24810204","2014",2,4
"24810204","2015",1,5
"24810204","2019",1,3
"24810204","2020",3,23
"24810207","2015",1,1
"24810207","2017",1,4
"24810207","2018",3,20
"24810207","2020",4,7
"24810207","2021",2,8
"24810208","2019",2,5
"24810208","2020",5,35
"24810208","2021",1,4
"24810209","2020",11,20
"24810209","2021",6,9
"24810210","2014",1,11
"24810210","2019",1,10
"24810210","2020",2,9
"24810211","2008",1,1
"24810211","2011",1,21
"24810211","2012",1,1
"24810211","2019",1,1
"24810211","2020",2,8
"24810211","2021",1,6
"24810213","2016",1,8
"24810213","2017",1,7
"24810213","2018",1,5
"24810213","2019",1,10
"24810214","2019",1,1
"24810214","2020",1,2
"24810215","2014",1,5
"24810216","2020",2,3
"24810217","2016",2,3
"24810225","2020",1,2
"24810225","2021",1,1
"24810227","2015",1,2
"24810227","2018",1,14
"24810228","2020",14,14
"24810229","2013",1,1
"24810233","2009",5,16
"24810233","2012",1,10
"24810233","2014",2,2
"24810233","2015",2,5
"24810233","2018",3,5
"24810233","2019",3,8
"24810233","2020",1,3
"24810235","2014",2,8
"24810237","2014",5,20
"24810237","2015",8,23
"24810237","2016",8,28
"24810237","2019",7,21
"24810237","2020",7,16
"24810238","2007",7,25
"24810238","2008",12,43
"24810238","2009",1,1
"24810238","2011",1,12
"24810238","2013",2,2
"24810238","2016",1,6
"24810238","2020",12,25
"24810238","2021",4,8
"24810241","2008",1,1
"24810241","2010",1,2
"24810241","2016",1,3
"24810241","2019",1,1
"24810243","2020",3,10
"24810245","2013",1,6
"24810247","2018",8,16
"24810247","2019",7,22
"24810247","2020",8,18
"24810248","2020",19,21
"24810248","2021",11,15
"24810249","2020",2,7
"24810249","2021",5,10
"24810250","2015",2,16
"24810250","2016",1,2
"24810250","2018",8,19
"24810250","2019",7,12
"24810250","2020",1,3
"24810250","2021",2,2
"24810253","2007",2,62
"24810253","2008",2,9
"24810253","2009",1,6
"24810253","2010",1,48
"24810253","2012",1,11
"24810253","2013",1,2
"24810253","2014",1,18
"24810253","2016",1,21
"24810253","2018",10,32
"24810253","2019",18,32
"24810253","2020",49,45
"24810253","2021",2,4
"24810254","2017",1,4
"24810254","2019",5,8
"24810254","2020",2,4
"24810254","2021",6,16
"24810255","2014",1,19
"24810255","2018",7,19
"24810255","2019",1,9
"24810255","2020",6,16
"24810255","2021",6,11
"24810256","2013",1,11
"24810256","2014",1,1
"24810256","2015",1,5
"24810256","2017",6,31
"24810256","2018",6,8
"24810256","2019",17,17
"24810256","2020",39,28
"24810256","2021",2,5
"24810260","2014",1,8
"24810260","2018",1,12
"24810260","2019",5,16
"24810260","2020",6,35
"24810260","2021",1,5
"24810261","2008",1,13
"24810261","2010",1,9
"24810261","2012",2,22
"24810261","2013",2,13
"24810261","2014",9,64
"24810261","2015",2,5
"24810261","2017",3,29
"24810261","2018",4,24
"24810261","2019",3,25
"24810261","2020",17,61
"24810261","2021",3,9
"24810263","2007",25,96
"24810263","2008",23,92
"24810263","2009",18,67
"24810263","2010",58,117
"24810263","2011",52,113
"24810263","2012",58,101
"24810263","2013",51,98
"24810263","2014",82,104
"24810263","2015",109,129
"24810263","2016",104,128
"24810263","2017",74,107
"24810263","2018",68,100
"24810263","2019",170,128
"24810263","2020",459,154
"24810263","2021",93,39
"24810264","2007",1,16
"24810264","2008",1,10
"24810264","2011",2,14
"24810264","2012",3,24
"24810264","2013",5,40
"24810264","2014",1,3
"24810264","2015",11,46
"24810264","2016",6,31
"24810264","2017",9,65
"24810264","2018",9,43
"24810264","2019",21,63
"24810264","2020",78,77
"24810264","2021",6,12
"24810265","2011",5,25
"24810265","2012",51,81
"24810265","2013",47,85
"24810265","2014",47,93
"24810265","2015",15,38
"24810265","2016",56,99
"24810265","2017",40,93
"24810265","2018",29,77
"24810265","2019",41,99
"24810265","2020",67,110
"24810266","2007",11,46
"24810266","2008",8,25
"24810266","2009",9,14
"24810266","2010",3,20
"24810266","2011",6,42
"24810266","2012",9,46
"24810266","2013",8,52
"24810266","2014",29,67
"24810266","2015",43,73
"24810266","2016",27,56
"24810266","2017",47,78
"24810266","2018",59,78
"24810266","2019",79,98
"24810266","2020",137,117
"24810266","2021",110,35
"24810267","2014",3,7
"24810267","2018",1,5
"24810268","2017",1,4
"24810268","2018",1,14
"24810268","2019",1,7
"24810268","2021",1,3
"24810269","2013",1,1
"24810269","2018",1,5
"24810269","2019",1,2
"24810270","2007",8,28
"24810270","2008",34,72
"24810270","2009",22,72
"24810270","2010",11,31
"24810270","2011",18,83
"24810270","2012",19,80
"24810270","2013",14,60
"24810270","2014",8,50
"24810270","2015",4,28
"24810270","2016",6,37
"24810270","2018",1,4
"24810270","2020",7,28
"24810270","2021",2,5
"24810271","2019",2,17
"24810271","2020",3,15
"24810271","2021",1,7
"24810274","2013",1,4
"24810274","2019",1,6
"24810274","2020",1,8
"24810275","2012",1,1
"24810275","2013",1,1
"24810275","2020",56,33
"24810276","2007",3,9
"24810276","2008",1,13
"24810276","2009",1,4
"24810276","2012",2,24
"24810276","2013",2,9
"24810276","2014",7,12
"24810276","2015",2,9
"24810276","2016",9,17
"24810276","2017",8,19
"24810276","2018",5,17
"24810276","2019",9,21
"24810276","2020",54,39
"24810276","2021",13,11
"24810277","2008",1,1
"24810277","2010",2,5
"24810277","2011",1,7
"24810277","2012",3,7
"24810277","2013",4,8
"24810277","2016",1,2
"24810277","2017",1,5
"24810277","2019",1,2
"24810277","2021",1,3
"24810278","2008",1,2
"24810278","2015",4,30
"24810278","2016",5,33
"24810278","2017",3,29
"24810278","2018",3,22
"24810278","2019",42,47
"24810278","2020",4,19
"24810280","2014",2,6
"24810281","2009",2,14
"24810281","2010",5,24
"24810281","2011",3,32
"24810281","2012",2,23
"24810281","2014",8,13
"24810281","2015",7,13
"24810281","2016",1,1
"24810281","2017",2,18
"24810281","2018",6,26
"24810281","2019",1,4
"24810281","2020",8,27
"24810281","2021",6,12
"24810282","2012",1,1
"24810282","2017",1,4
"24810283","2013",1,10
"24810283","2014",2,10
"24810283","2015",1,2
"24810284","2020",1,2
"24810285","2016",1,1
"24810285","2017",1,2
"24810285","2018",1,16
"24810285","2021",1,3
"24810286","2007",1,10
"24810286","2008",1,35
"24810286","2009",4,10
"24810286","2010",3,53
"24810286","2011",5,31
"24810286","2012",6,17
"24810286","2013",15,45
"24810286","2014",8,25
"24810286","2015",16,53
"24810286","2016",14,38
"24810286","2017",19,53
"24810286","2018",10,32
"24810286","2019",22,48
"24810286","2020",40,58
"24810286","2021",21,16
"24810288","2018",2,13
"24810288","2019",1,1
"24810288","2020",3,11
"24810289","2008",3,33
"24810289","2009",1,8
"24810289","2010",5,24
"24810289","2011",2,5
"24810291","2013",4,4
"24810291","2020",1,4
"24810292","2016",1,9
"24810293","2020",5,12
"24810294","2017",1,2
"24810295","2016",2,4
"24810296","2011",2,21
"24810296","2012",5,9
"24810296","2013",2,13
"24810296","2016",1,17
"24810296","2017",3,10
"24810296","2018",3,15
"24810296","2019",4,16
"24810297","2012",2,13
"24810297","2013",2,18
"24810297","2014",1,1
"24810297","2016",1,4
"24810297","2018",2,22
"24810298","2011",2,9
"24810298","2013",8,19
"24810298","2014",12,42
"24810298","2015",2,11
"24810298","2016",1,4
"24810298","2017",9,30
"24810298","2018",10,31
"24810298","2019",5,18
"24810298","2020",6,28
"24810298","2021",4,13
"24810299","2013",4,4
"24810299","2014",13,8
"24810299","2016",1,2
"24810299","2017",2,2
"24810299","2018",3,9
"24810299","2020",1,5
"24810300","2013",1,3
"24810300","2015",3,9
"24810300","2017",1,5
"24810300","2018",1,2
"24810300","2019",2,15
"24810300","2020",1,9
"24810301","2009",1,10
"24810301","2010",3,4
"24810301","2013",1,1
"24810301","2014",1,14
"24810301","2020",1,11
"24810301","2021",1,2
"24810302","2007",1,6
"24810302","2008",1,2
"24810302","2011",1,1
"24810302","2014",1,6
"24810302","2015",1,1
"24810302","2019",1,4
"24810302","2020",1,6
"24810304","2007",1,6
"24810304","2011",2,7
"24810304","2012",21,41
"24810304","2013",7,30
"24810304","2014",2,16
"24810304","2016",3,15
"24810304","2017",4,22
"24810304","2018",7,47
"24810304","2019",6,33
"24810304","2020",12,36
"24810305","2013",1,10
"24810305","2019",1,1
"24810306","2015",2,4
"24810307","2017",1,6
"24810308","2007",32,88
"24810308","2008",39,83
"24810308","2009",29,58
"24810308","2010",20,56
"24810308","2011",43,79
"24810308","2012",41,79
"24810308","2013",32,81
"24810308","2014",45,75
"24810308","2015",87,118
"24810308","2016",42,104
"24810308","2017",50,80
"24810308","2018",74,83
"24810308","2019",87,94
"24810308","2020",292,135
"24810308","2021",127,36
"24810310","2007",11,43
"24810310","2008",15,58
"24810310","2009",12,45
"24810310","2010",19,82
"24810310","2011",31,107
"24810310","2012",90,126
"24810310","2013",221,131
"24810310","2014",129,132
"24810310","2015",159,150
"24810310","2016",143,136
"24810310","2017",147,134
"24810310","2018",132,133
"24810310","2019",143,124
"24810310","2020",487,179
"24810310","2021",108,41
"24810313","2008",1,13
"24810313","2009",1,11
"24810313","2010",1,12
"24810313","2011",1,11
"24810313","2012",2,14
"24810313","2013",3,17
"24810313","2014",5,29
"24810313","2015",4,15
"24810313","2016",7,25
"24810313","2019",4,11
"24810313","2020",5,27
"24810313","2021",5,16
"24810314","2010",1,3
"24810314","2011",2,3
"24810314","2012",5,20
"24810314","2013",10,23
"24810314","2014",80,39
"24810314","2015",74,61
"24810314","2016",7,20
"24810314","2017",16,25
"24810314","2018",14,21
"24810314","2019",18,28
"24810314","2020",20,33
"24810314","2021",16,19
"24810315","2015",1,14
"24810315","2016",1,16
"24810315","2018",5,20
"24810315","2019",5,13
"24810315","2020",8,32
"24810315","2021",7,14
"24810316","2016",2,5
"24810316","2017",3,8
"24810316","2018",1,10
"24810316","2020",3,11
"24810316","2021",3,14
"24810317","2014",1,1
"24810317","2020",1,12
"24810318","2007",29,110
"24810318","2008",5,51
"24810318","2009",43,139
"24810318","2010",22,115
"24810318","2011",9,72
"24810318","2012",15,50
"24810318","2013",36,121
"24810318","2014",29,93
"24810318","2015",39,98
"24810318","2016",20,87
"24810318","2017",34,100
"24810318","2018",34,96
"24810318","2019",36,90
"24810318","2020",218,148
"24810318","2021",6,18
"24810320","2007",1,1
"24810320","2008",5,34
"24810320","2009",4,26
"24810320","2010",6,16
"24810320","2011",1,1
"24810320","2012",4,20
"24810320","2013",1,7
"24810320","2020",5,6
"24810321","2011",2,22
"24810321","2012",3,15
"24810321","2013",2,8
"24810322","2017",5,9
"24810322","2018",21,25
"24810322","2019",6,18
"24810322","2020",2,3
"24810323","2017",5,21
"24810323","2018",1,1
"24810324","2014",1,1
"24810325","2007",5,26
"24810325","2008",63,139
"24810325","2009",122,153
"24810325","2010",140,174
"24810325","2011",107,169
"24810325","2012",86,164
"24810325","2013",89,160
"24810325","2014",26,97
"24810325","2015",18,73
"24810325","2016",12,54
"24810325","2017",6,19
"24810325","2018",13,43
"24810325","2019",27,49
"24810325","2020",35,41
"24810325","2021",17,17
"24810326","2015",3,14
"24810326","2016",4,24
"24810326","2017",1,8
"24810326","2018",22,28
"24810326","2019",21,28
"24810326","2020",27,33
"24810326","2021",19,16
"24810327","2010",3,11
"24810328","2007",1,1
"24810328","2008",1,14
"24810328","2012",1,8
"24810328","2013",1,1
"24810328","2015",1,1
"24810329","2007",68,49
"24810329","2008",11,18
"24810329","2009",76,53
"24810329","2010",7,15
"24810329","2011",16,31
"24810329","2012",25,60
"24810329","2013",14,34
"24810329","2018",4,16
"24810329","2019",11,20
"24810329","2020",9,28
"24810331","2012",1,4
"24810331","2020",2,6
"24810332","2015",2,17
"24810332","2019",1,14
"24810332","2020",1,7
"24810333","2015",1,1
"24810333","2017",1,8
"24810333","2018",2,18
"24810333","2020",2,9
"24810334","2007",3,10
"24810334","2009",5,28
"24810334","2010",3,9
"24810334","2011",3,17
"24810334","2012",2,13
"24810334","2013",3,33
"24810334","2014",1,3
"24810334","2015",7,21
"24810334","2016",9,31
"24810334","2017",6,28
"24810334","2018",7,21
"24810334","2019",7,20
"24810334","2020",68,79
"24810335","2012",1,5
"24810335","2019",1,2
"24810335","2020",1,1
"24810336","2008",2,10
"24810336","2009",1,11
"24810336","2011",1,17
"24810336","2013",2,2
"24810336","2014",1,7
"24810336","2015",8,27
"24810336","2016",8,34
"24810336","2017",2,9
"24810336","2018",5,23
"24810336","2019",7,37
"24810336","2020",16,58
"24810338","2012",1,7
"24810338","2014",2,8
"24810338","2019",4,9
"24810338","2020",9,38
"24810338","2021",1,10
"24810339","2009",4,51
"24810339","2010",2,26
"24810339","2011",5,51
"24810339","2012",22,89
"24810339","2013",22,69
"24810339","2014",89,64
"24810339","2015",4,20
"24810339","2016",4,25
"24810339","2017",1,7
"24810339","2018",3,6
"24810339","2019",60,56
"24810339","2020",38,74
"24810339","2021",1,11
"24810341","2015",2,1
"24810341","2017",1,7
"24810341","2018",1,6
"24810341","2020",1,1
"24810342","2020",1,2
"24810344","2014",2,2
"24810345","2019",3,19
"24810345","2020",99,51
"24810345","2021",55,19
"24810348","2016",1,2
"24810348","2020",1,15
"24810349","2015",1,1
"24810349","2021",1,2
"24810350","2015",3,5
"24810350","2016",1,1
"24810350","2018",1,2
"24810350","2019",4,5
"24810350","2020",27,21
"24810351","2018",1,1
"24810351","2020",1,6
"24810352","2016",1,4
"24810352","2019",1,15
"24810353","2014",2,3
"24810353","2016",1,3
"24810353","2018",1,7
"24810353","2020",1,4
"24810354","2020",3,7
"24810355","2007",23,79
"24810355","2008",26,89
"24810355","2009",25,87
"24810355","2010",36,137
"24810355","2011",20,109
"24810355","2012",17,90
"24810355","2013",23,117
"24810355","2014",92,53
"24810355","2015",4,42
"24810355","2016",2,12
"24810355","2017",3,17
"24810355","2018",4,45
"24810355","2019",3,25
"24810355","2020",4,17
"24810356","2010",1,1
"24810356","2013",1,1
"24810356","2014",1,1
"24810356","2017",1,2
"24810356","2018",1,6
"24810356","2021",1,12
