"DAUID","year","n_checklists","species_richness"
"47060163","2017",10,16
"47060163","2019",6,16
"47060163","2020",459,28
"47060163","2021",61,9
"47060164","2015",1,9
"47060164","2016",1,5
"47060164","2017",1,2
"47060164","2018",1,2
"47060164","2019",5,13
"47060176","2016",5,24
"47060176","2017",29,35
"47060176","2018",160,49
"47060176","2019",203,56
"47060176","2020",213,47
"47060176","2021",11,7
"47060177","2013",1,2
"47060177","2017",1,2
"47060177","2019",1,2
"47060178","2014",8,15
"47060178","2020",3,7
"47060178","2021",1,3
"47060179","2014",4,8
"47060179","2015",1,6
"47060180","2012",1,5
"47060180","2014",36,25
"47060180","2017",40,24
"47060180","2018",73,45
"47060180","2019",25,32
"47060180","2020",26,23
"47060180","2021",5,9
"47060181","2014",10,11
"47060182","2014",6,10
"47060183","2017",1,8
"47060184","2020",1,3
"47060185","2017",2,4
"47060185","2018",10,25
"47060185","2019",153,55
"47060185","2020",122,58
"47060185","2021",23,17
"47060186","2013",6,5
"47060186","2014",5,3
"47060186","2015",1,1
"47060189","2019",1,11
"47060190","2015",1,1
"47060190","2019",1,1
"47060190","2020",1,4
"47060191","2017",1,2
"47060191","2019",1,2
"47060191","2020",6,9
"47060192","2016",1,3
"47060192","2019",2,5
"47060195","2011",2,9
"47060195","2012",1,1
"47060195","2018",1,1
"47060195","2020",1,5
"47060197","2015",3,15
"47060197","2018",1,8
"47060197","2020",4,12
"47060200","2011",4,13
"47060200","2015",4,11
"47060206","2014",3,3
"47060206","2019",3,9
"47060206","2021",3,4
"47060211","2013",6,12
"47060211","2017",13,17
"47060211","2018",11,24
"47060211","2019",4,16
"47060211","2020",2,5
"47060212","2014",1,1
"47060213","2012",3,7
"47060213","2014",1,2
"47060213","2016",1,2
"47060213","2017",3,7
"47060213","2018",1,3
"47060213","2019",7,10
"47060213","2020",7,15
"47060214","2019",1,1
"47060215","2014",2,2
"47060216","2013",3,2
"47060216","2014",5,4
"47060217","2009",2,3
"47060229","2019",1,1
"47060231","2017",1,2
"47060231","2020",2,14
"47060235","2012",1,3
"47060235","2015",1,4
"47060235","2018",1,1
"47060238","2014",1,1
"47060238","2018",1,12
"47060238","2019",2,11
"47060238","2020",1,11
"47060239","2013",1,1
"47060239","2014",2,4
"47060239","2015",3,3
"47060239","2016",1,4
"47060239","2020",1,9
"47060241","2017",5,11
"47060241","2018",2,13
"47060241","2019",17,25
"47060241","2020",4,12
"47060248","2014",1,1
"47060248","2020",1,9
"47060252","2010",1,6
"47060252","2012",8,33
"47060252","2013",3,4
"47060252","2014",5,30
"47060252","2015",5,24
"47060252","2016",5,10
"47060252","2017",6,24
"47060252","2018",7,23
"47060252","2019",7,18
"47060252","2020",12,65
"47060253","2010",1,2
"47060253","2017",2,4
"47060253","2018",1,1
"47060253","2019",2,3
"47060257","2017",1,2
"47060257","2018",1,1
"47060257","2020",6,37
"47060257","2021",1,6
"47060259","2012",2,4
"47060259","2013",1,2
"47060259","2016",1,5
"47060259","2017",1,2
"47060259","2018",1,4
"47060259","2020",2,7
"47060260","2014",2,2
"47060260","2019",1,2
"47060261","2014",1,1
"47060262","2016",2,18
"47060263","2014",1,1
"47060264","2014",3,8
"47060264","2015",1,3
"47060264","2018",1,2
"47060264","2020",1,3
"47060265","2016",1,15
"47060266","2014",1,4
"47060266","2016",2,5
"47060267","2011",2,4
"47060267","2012",2,2
"47060267","2013",5,7
"47060267","2014",3,6
"47060267","2015",1,1
"47060267","2017",14,22
"47060267","2018",28,32
"47060267","2019",34,37
"47060267","2020",18,20
"47060267","2021",5,9
"47060268","2013",1,2
"47060268","2014",3,5
"47060269","2013",3,5
"47060269","2014",24,18
"47060269","2016",2,10
"47060269","2019",1,10
"47060270","2014",2,3
"47060271","2009",2,14
"47060271","2014",38,28
"47060273","2014",109,55
"47060273","2015",1,3
"47060276","2012",1,3
"47060276","2013",3,4
"47060276","2014",4,8
"47060276","2016",1,2
"47060276","2017",2,2
"47060276","2018",1,2
"47060276","2019",1,1
"47060278","2013",1,1
"47060278","2017",2,8
"47060280","2011",1,5
"47060280","2012",2,4
"47060280","2013",106,43
"47060280","2014",11,15
"47060280","2015",4,5
"47060280","2016",8,9
"47060280","2017",4,15
"47060280","2018",1,1
"47060280","2019",13,10
"47060280","2020",35,18
"47060281","2007",24,41
"47060281","2008",36,51
"47060281","2009",3,6
"47060281","2010",4,11
"47060281","2011",7,8
"47060281","2012",6,32
"47060281","2013",5,16
"47060281","2014",5,40
"47060281","2015",4,4
"47060281","2016",2,25
"47060281","2017",2,4
"47060282","2014",3,2
"47060282","2015",4,11
"47060283","2013",1,1
"47060283","2014",1,2
"47060285","2013",1,5
"47060285","2014",4,13
"47060285","2015",19,41
"47060285","2016",3,18
"47060285","2017",8,28
"47060285","2018",5,18
"47060285","2019",2,8
"47060286","2011",1,13
"47060286","2015",9,22
"47060286","2016",1,6
"47060286","2020",2,15
"47060286","2021",1,2
"47060287","2014",2,3
"47060287","2017",3,10
"47060287","2018",1,2
"47060288","2013",1,1
"47060288","2015",10,20
"47060288","2020",6,14
"47060289","2013",1,4
"47060289","2014",12,7
"47060289","2015",1,4
"47060289","2017",1,1
"47060289","2018",1,2
"47060290","2014",1,2
"47060291","2014",1,2
"47060291","2015",2,2
"47060296","2013",2,1
"47060296","2015",5,4
"47060296","2016",1,1
"47060296","2018",1,4
"47060297","2007",3,7
"47060297","2008",6,9
"47060297","2009",2,7
"47060297","2010",2,22
"47060297","2013",1,1
"47060297","2014",1,1
"47060297","2015",1,2
"47060297","2017",1,1
"47060297","2018",4,2
"47060297","2019",24,37
"47060297","2020",19,46
"47060298","2014",1,3
"47060301","2014",1,1
"47060303","2008",1,2
"47060303","2009",4,2
"47060303","2010",3,2
"47060303","2018",2,6
"47060303","2019",5,4
"47060303","2020",2,12
"47060305","2014",1,1
"47060305","2020",1,2
"47060305","2021",1,7
"47060307","2013",1,1
"47060308","2018",1,5
"47060310","2018",8,16
"47060310","2019",7,19
"47060310","2021",6,5
"47060311","2010",2,10
"47060311","2012",2,4
"47060311","2013",1,1
"47060311","2014",1,2
"47060311","2015",1,3
"47060311","2018",4,7
"47060311","2019",3,11
"47060312","2018",2,17
"47060314","2014",1,1
"47060315","2020",1,7
"47060318","2014",2,4
"47060318","2017",1,3
"47060320","2018",1,2
"47060320","2021",2,3
"47060321","2014",1,1
"47060322","2016",3,19
"47060322","2017",2,13
"47060322","2018",1,13
"47060322","2020",2,14
"47060323","2012",2,2
"47060323","2018",52,42
"47060323","2019",63,39
"47060323","2020",43,34
"47060323","2021",6,4
"47060324","2012",1,5
"47060324","2013",9,12
"47060324","2014",12,10
"47060324","2015",24,31
"47060324","2016",4,18
"47060324","2017",5,17
"47060324","2018",39,35
"47060324","2019",21,25
"47060324","2020",35,33
"47060324","2021",1,3
"47060325","2014",1,7
"47060325","2015",1,2
"47060325","2016",2,5
"47060325","2017",1,4
"47060325","2018",5,4
"47060325","2019",4,8
"47060325","2020",1,6
"47060326","2015",1,10
"47060326","2019",2,10
"47060328","2019",1,6
"47060329","2015",1,3
"47060329","2017",1,2
"47060329","2019",2,5
"47060332","2013",3,8
"47060336","2017",1,3
"47060336","2019",3,4
"47060340","2013",7,8
"47060340","2014",1,1
"47060341","2012",2,3
"47060341","2014",1,1
"47060342","2010",34,51
"47060342","2011",1,8
"47060342","2012",2,2
"47060342","2013",3,9
"47060342","2017",1,3
"47060342","2018",1,3
"47060342","2019",2,4
"47060345","2019",4,11
"47060345","2020",2,4
"47060346","2019",3,29
"47060347","2019",1,6
"47060350","2019",2,13
"47060350","2021",2,3
"47060353","2013",3,21
"47060353","2016",1,8
"47060353","2017",1,7
"47060353","2018",7,36
"47060353","2019",2,18
"47060353","2020",2,18
"47060356","2018",11,8
"47060356","2019",1,2
"47060362","2008",1,6
"47060362","2009",1,1
"47060362","2010",1,1
"47060362","2011",2,2
"47060362","2018",1,2
"47060363","2014",1,1
"47060364","2014",1,1
"47060364","2018",4,14
"47060365","2014",2,9
"47060365","2020",3,13
"47060366","2007",1,9
"47060366","2008",132,134
"47060366","2009",110,120
"47060366","2010",91,112
"47060366","2011",83,102
"47060366","2012",96,119
"47060366","2013",61,107
"47060366","2014",71,113
"47060366","2015",113,125
"47060366","2016",140,156
"47060366","2017",100,127
"47060366","2018",78,135
"47060366","2019",42,104
"47060366","2020",101,123
"47060366","2021",12,15
"47060367","2017",1,4
"47060368","2008",13,18
"47060368","2009",42,40
"47060368","2010",46,38
"47060368","2011",16,31
"47060368","2012",6,11
"47060368","2017",1,1
"47060368","2020",2,9
"47060369","2011",1,1
"47060369","2013",2,7
"47060369","2014",1,1
"47060369","2020",1,7
"47060370","2009",7,22
"47060370","2010",2,21
"47060370","2011",6,23
"47060370","2013",12,23
"47060370","2014",26,44
"47060370","2015",13,36
"47060370","2016",3,13
"47060370","2017",5,9
"47060370","2018",40,95
"47060370","2019",2,11
"47060370","2020",1,10
"47060370","2021",1,3
"47060371","2012",1,32
"47060371","2015",1,7
"47060371","2016",1,3
"47060371","2018",2,12
"47060371","2019",5,23
"47060371","2020",8,23
"47060371","2021",1,5
"47060372","2008",1,1
"47060372","2009",1,3
"47060372","2010",1,8
"47060372","2016",3,15
"47060372","2019",1,32
"47060382","2015",1,1
"47060383","2017",1,2
"47060388","2017",1,2
"47060388","2018",1,1
"47060389","2014",2,6
"47060389","2015",2,16
"47060389","2016",3,17
"47060389","2020",1,22
"47060391","2011",6,17
"47060391","2012",3,9
"47060391","2013",2,8
"47060391","2014",6,21
"47060391","2015",3,13
"47060391","2016",3,9
"47060391","2017",3,9
"47060391","2018",2,15
"47060391","2019",2,13
"47060391","2020",1,10
"47060391","2021",1,4
"47060393","2012",1,1
"47060393","2013",1,2
"47060393","2014",1,1
"47060393","2016",1,1
"47060393","2019",1,3
"47060394","2016",2,5
"47060394","2017",1,4
"47060397","2007",5,25
"47060397","2009",1,7
"47060397","2010",2,14
"47060397","2011",4,13
"47060397","2012",71,88
"47060397","2013",42,60
"47060397","2014",55,74
"47060397","2015",43,75
"47060397","2016",105,107
"47060397","2017",80,108
"47060397","2018",40,86
"47060397","2019",24,81
"47060397","2020",29,77
"47060397","2021",1,4
"47060398","2016",1,12
"47060402","2013",2,2
"47060404","2007",1,9
"47060404","2017",2,8
"47060405","2013",1,1
"47060405","2017",1,4
"47060405","2019",1,3
"47060405","2020",1,2
"47060406","2013",1,1
"47060411","2014",1,5
"47060412","2013",1,2
"47060412","2016",1,3
"47060415","2019",1,1
"47060416","2015",1,4
"47060416","2017",1,3
"47060416","2018",1,4
"47060418","2014",6,9
"47060418","2018",5,6
"47060423","2014",1,1
"47060423","2015",1,1
"47060424","2017",1,7
"47060425","2020",5,9
"47060425","2021",1,1
"47060427","2009",1,1
"47060427","2010",4,10
"47060427","2013",3,11
"47060427","2015",2,7
"47060427","2016",1,5
"47060427","2017",3,14
"47060427","2018",2,11
"47060427","2019",29,30
"47060427","2020",10,18
"47060430","2017",1,2
"47060430","2019",158,51
"47060430","2020",60,39
"47060430","2021",23,9
"47060434","2017",1,3
"47060436","2018",1,1
"47060437","2013",1,3
"47060437","2014",1,7
"47060439","2017",1,5
"47060439","2018",1,3
"47060442","2017",1,2
"47060443","2014",1,1
"47060445","2017",1,5
"47060446","2014",1,2
"47060448","2016",1,2
"47060448","2020",3,6
"47060450","2016",1,4
"47060450","2017",1,2
"47060450","2018",1,1
"47060450","2019",3,8
"47060453","2008",1,8
"47060453","2009",4,20
"47060453","2010",3,12
"47060453","2011",3,8
"47060453","2014",2,19
"47060453","2015",1,7
"47060453","2016",1,4
"47060453","2017",5,11
"47060453","2018",4,15
"47060453","2019",16,17
"47060453","2020",6,24
"47060454","2014",1,2
"47060455","2014",1,2
"47060455","2015",1,5
"47060455","2016",1,5
"47060455","2017",1,4
"47060455","2018",1,8
"47060455","2020",1,2
"47060456","2013",2,7
"47060456","2015",2,19
"47060456","2017",2,5
"47060456","2018",1,7
"47060456","2020",1,11
"47060456","2021",2,7
"47060487","2013",1,1
"47060487","2014",1,3
"47060487","2015",1,1
"47060487","2017",1,4
"47060487","2018",1,2
"47060487","2019",2,5
"47060487","2020",1,5
"47060489","2014",4,7
"47060489","2017",1,4
"47060489","2020",1,1
"47060490","2018",10,8
"47060491","2017",2,4
"47060492","2016",1,6
"47060493","2014",1,2
"47060493","2015",1,21
"47060493","2016",4,19
"47060493","2017",8,26
"47060493","2018",4,15
"47060493","2019",1,9
"47060493","2020",2,17
"47060494","2008",1,10
"47060494","2009",13,21
"47060494","2010",75,48
"47060494","2011",145,56
"47060494","2012",153,53
"47060494","2013",144,74
"47060494","2014",105,48
"47060494","2015",36,38
"47060494","2016",31,46
"47060494","2017",34,42
"47060494","2018",256,70
"47060494","2019",216,65
"47060494","2020",317,79
"47060494","2021",43,11
"47060495","2008",1,5
"47060495","2010",5,24
"47060495","2011",8,35
"47060495","2012",17,42
"47060495","2013",12,19
"47060495","2014",18,44
"47060495","2015",46,58
"47060495","2016",119,67
"47060495","2017",91,57
"47060495","2018",58,63
"47060495","2019",79,51
"47060495","2020",80,77
"47060495","2021",12,10
"47060503","2013",2,11
"47060503","2015",1,2
"47060503","2017",1,3
"47060503","2018",74,42
"47060503","2019",45,34
"47060503","2020",1,2
"47060504","2017",2,11
"47060504","2018",1,7
"47060505","2013",1,1
"47060505","2019",1,1
"47060507","2013",1,9
"47060507","2015",4,18
"47060507","2016",3,21
"47060507","2017",50,44
"47060507","2018",7,34
"47060507","2019",8,35
"47060507","2020",5,11
"47060507","2021",6,9
"47060509","2014",1,1
"47060509","2020",1,8
"47060530","2007",1,18
"47060530","2008",9,18
"47060530","2009",8,48
"47060530","2010",8,65
"47060530","2011",8,61
"47060530","2012",15,76
"47060530","2013",14,75
"47060530","2014",22,77
"47060530","2015",23,101
"47060530","2016",13,62
"47060530","2017",20,86
"47060530","2018",33,101
"47060530","2019",15,69
"47060530","2020",23,78
"47060531","2007",1,13
"47060531","2009",1,13
"47060531","2011",1,5
"47060531","2012",6,40
"47060531","2013",2,16
"47060531","2014",1,3
"47060531","2015",5,33
"47060531","2016",1,16
"47060531","2017",3,23
"47060531","2018",6,25
"47060531","2019",7,43
"47060531","2020",10,65
"47060532","2007",1,12
"47060532","2008",1,13
"47060532","2011",1,10
"47060532","2012",3,22
"47060532","2013",1,7
"47060532","2015",17,40
"47060532","2016",11,51
"47060532","2017",8,30
"47060532","2018",14,29
"47060532","2019",6,27
"47060532","2020",16,58
"47060533","2009",1,5
"47060533","2020",2,26
"47060534","2007",2,48
"47060534","2008",2,12
"47060534","2009",5,47
"47060534","2010",6,36
"47060534","2011",3,49
"47060534","2012",4,24
"47060534","2013",4,31
"47060534","2014",3,33
"47060534","2015",7,19
"47060534","2016",10,61
"47060534","2017",7,35
"47060534","2018",13,68
"47060534","2019",16,48
"47060534","2020",25,82
"47060534","2021",1,1
"47060535","2013",2,8
"47060535","2014",6,18
"47060535","2015",2,11
"47060535","2016",4,10
"47060535","2017",1,23
"47060536","2007",6,23
"47060536","2008",10,19
"47060536","2009",5,48
"47060536","2010",5,14
"47060536","2011",5,23
"47060536","2012",10,21
"47060536","2013",11,21
"47060536","2014",11,28
"47060536","2015",7,36
"47060536","2016",6,15
"47060536","2017",11,31
"47060536","2018",15,44
"47060536","2019",13,36
"47060536","2020",17,36
"47060536","2021",14,15
"47060537","2013",1,5
"47060537","2014",5,27
"47060537","2015",3,23
"47060537","2016",1,5
"47060537","2019",2,10
"47060538","2007",1,28
"47060538","2008",10,36
"47060538","2009",2,43
"47060538","2010",5,44
"47060538","2011",7,37
"47060538","2012",32,109
"47060538","2013",13,51
"47060538","2014",32,52
"47060538","2015",26,68
"47060538","2016",21,58
"47060538","2017",21,68
"47060538","2018",40,99
"47060538","2019",22,69
"47060538","2020",68,86
"47060538","2021",9,10
"47060539","2019",1,2
"47060544","2007",1,6
"47060544","2008",1,1
"47060544","2010",1,5
"47060544","2011",2,1
"47060544","2012",11,44
"47060544","2013",13,63
"47060544","2014",19,85
"47060544","2015",28,110
"47060544","2016",12,76
"47060544","2017",42,97
"47060544","2018",96,143
"47060544","2019",74,137
"47060544","2020",94,140
"47060544","2021",39,11
"47060545","2008",2,6
"47060545","2009",3,2
"47060545","2011",1,1
"47060545","2013",1,1
"47060545","2014",2,28
"47060545","2017",1,10
"47060545","2018",2,7
"47060545","2019",4,16
"47060545","2021",1,2
"47060546","2008",3,9
"47060546","2009",2,3
"47060546","2012",1,10
"47060546","2013",2,2
"47060546","2015",1,23
"47060546","2016",2,20
"47060546","2017",1,12
"47060546","2020",1,5
"47060556","2007",3,5
"47060556","2009",2,15
"47060556","2012",2,2
"47060560","2008",5,13
"47060560","2009",5,46
"47060560","2010",7,68
"47060560","2011",15,57
"47060560","2012",14,41
"47060560","2013",10,61
"47060560","2014",26,81
"47060560","2015",34,93
"47060560","2016",31,84
"47060560","2017",39,90
"47060560","2018",62,108
"47060560","2019",104,97
"47060560","2020",188,108
"47060560","2021",22,17
"47060563","2017",1,18
"47060563","2021",1,7
"47060566","2007",1,3
"47060566","2015",1,6
"47060566","2016",2,13
"47060566","2017",1,9
"47060566","2019",2,7
"47060566","2020",2,28
"47060566","2021",1,9
"47060570","2012",2,8
"47060570","2013",1,10
"47060570","2016",2,10
"47060570","2017",9,48
"47060570","2018",1,6
"47060570","2019",4,22
"47060570","2020",4,36
"47060570","2021",7,16
"47060571","2008",1,1
"47060571","2017",1,14
"47060572","2007",1,4
"47060572","2008",3,20
"47060572","2009",1,1
"47060572","2010",2,11
"47060572","2011",3,11
"47060572","2012",7,34
"47060572","2013",8,24
"47060572","2014",10,78
"47060572","2015",14,58
"47060572","2016",11,55
"47060572","2017",30,88
"47060572","2018",17,51
"47060572","2019",12,51
"47060572","2020",18,58
"47060572","2021",25,16
"47060573","2013",1,1
"47060573","2020",2,11
"47060574","2012",2,4
"47060574","2013",1,5
"47060574","2014",1,4
"47060574","2016",1,4
"47060574","2017",1,4
"47060574","2018",1,1
"47060574","2019",1,8
"47060574","2020",2,27
"47060574","2021",5,16
"47060576","2019",2,11
"47060576","2020",7,24
"47060577","2009",1,1
"47060577","2011",1,1
"47060577","2012",8,41
"47060577","2013",3,31
"47060577","2014",13,40
"47060577","2015",2,5
"47060577","2016",3,12
"47060577","2017",32,24
"47060577","2018",35,40
"47060577","2019",41,58
"47060577","2020",25,48
"47060577","2021",35,13
"47060578","2012",7,46
"47060578","2014",6,20
"47060578","2015",1,1
"47060578","2016",2,9
"47060578","2017",7,69
"47060578","2018",9,54
"47060578","2019",11,60
"47060578","2020",7,65
"47060578","2021",2,5
"47060637","2014",1,1
"47060637","2019",3,17
"47060638","2015",1,2
"47060639","2021",2,4
"47060640","2014",1,1
"47060640","2018",1,2
"47060643","2017",1,9
"47060644","2008",2,51
"47060644","2017",1,1
"47060644","2018",1,17
"47060644","2019",1,15
"47060644","2020",4,37
"47060645","2018",2,7
"47060645","2020",1,1
"47060645","2021",4,5
"47060646","2013",1,1
"47060646","2017",1,1
"47060646","2018",1,4
"47060646","2019",1,11
"47060647","2012",33,32
"47060647","2013",36,48
"47060647","2014",4,8
"47060649","2008",1,3
"47060649","2012",2,5
"47060649","2013",2,3
"47060649","2014",2,2
"47060649","2015",3,7
"47060649","2016",4,24
"47060649","2017",20,62
"47060649","2018",7,26
"47060649","2019",3,18
"47060649","2020",7,10
"47060650","2007",44,115
"47060650","2008",50,130
"47060650","2009",37,124
"47060650","2010",44,98
"47060650","2011",117,124
"47060650","2012",184,158
"47060650","2013",78,137
"47060650","2014",196,155
"47060650","2015",145,133
"47060650","2016",151,163
"47060650","2017",197,162
"47060650","2018",224,163
"47060650","2019",282,162
"47060650","2020",294,160
"47060650","2021",16,17
"47060651","2007",7,49
"47060651","2008",18,74
"47060651","2009",20,29
"47060651","2010",4,39
"47060651","2011",4,10
"47060651","2012",7,19
"47060651","2013",1,1
"47060651","2014",4,4
"47060651","2015",4,9
"47060651","2016",1,3
"47060651","2017",10,45
"47060651","2018",3,8
"47060651","2019",5,20
"47060651","2020",1,3
"47060652","2012",3,8
"47060652","2013",2,3
"47060652","2016",1,4
"47060653","2013",1,4
"47060653","2016",1,1
"47060653","2017",1,7
"47060653","2018",2,11
"47060653","2019",4,25
"47060654","2007",77,62
"47060654","2008",67,53
"47060654","2009",68,50
"47060654","2010",78,52
"47060654","2011",72,39
"47060654","2012",83,58
"47060654","2013",69,52
"47060654","2014",106,65
"47060654","2015",112,63
"47060654","2016",111,57
"47060654","2017",169,54
"47060654","2018",186,60
"47060654","2019",128,45
"47060654","2020",280,67
"47060654","2021",88,12
"47060655","2011",1,6
"47060655","2014",1,8
"47060655","2015",3,13
"47060655","2016",31,32
"47060655","2017",84,50
"47060655","2018",32,41
"47060655","2019",35,47
"47060655","2020",107,48
"47060655","2021",40,16
"47060656","2011",3,8
"47060656","2012",1,1
"47060656","2016",3,5
"47060656","2017",4,10
"47060656","2020",1,3
"47060660","2008",1,1
"47060660","2009",1,1
"47060660","2011",1,4
"47060660","2012",1,1
"47060660","2013",4,11
"47060660","2014",13,34
"47060660","2015",3,6
"47060660","2016",2,8
"47060660","2017",4,40
"47060660","2018",1,1
"47060660","2020",24,23
"47060660","2021",9,8
"47060661","2007",29,81
"47060661","2008",61,96
"47060661","2009",36,88
"47060661","2010",24,63
"47060661","2011",67,122
"47060661","2012",111,131
"47060661","2013",176,140
"47060661","2014",126,118
"47060661","2015",195,139
"47060661","2016",235,142
"47060661","2017",415,155
"47060661","2018",503,164
"47060661","2019",479,155
"47060661","2020",659,175
"47060661","2021",122,26
"47060663","2012",1,7
"47060663","2014",49,46
"47060663","2016",4,23
"47060663","2017",13,80
"47060663","2018",13,71
"47060663","2019",7,56
"47060663","2020",12,54
"47060664","2014",4,5
"47060664","2020",2,4
"47060668","2008",1,13
"47060668","2010",1,4
"47060668","2011",4,29
"47060668","2017",2,41
"47060668","2018",4,32
"47060668","2019",3,28
"47060668","2020",4,13
"47060668","2021",1,6
"47060669","2008",15,37
"47060669","2009",16,41
"47060669","2010",8,23
"47060669","2011",8,9
"47060669","2012",1,16
"47060669","2015",5,36
"47060669","2016",4,32
"47060669","2017",11,47
"47060669","2018",22,77
"47060669","2019",14,60
"47060669","2020",45,106
"47060671","2012",1,1
"47060671","2017",1,15
"47060672","2020",1,7
"47060674","2007",28,24
"47060674","2008",9,9
"47060674","2009",9,23
"47060674","2010",6,10
"47060674","2011",8,7
"47060674","2012",57,47
"47060674","2013",112,59
"47060674","2014",206,64
"47060674","2015",158,57
"47060674","2016",177,67
"47060674","2017",136,57
"47060674","2018",148,60
"47060674","2019",228,66
"47060674","2020",229,58
"47060674","2021",59,8
"47060675","2015",1,1
"47060675","2017",1,2
"47060675","2019",1,3
"47060676","2014",1,1
"47060676","2017",1,1
"47060677","2017",1,2
"47060677","2018",1,1
"47060678","2011",1,1
"47060678","2013",1,7
"47060678","2014",1,1
"47060678","2015",1,1
"47060678","2018",1,1
"47060678","2021",1,2
"47060681","2011",6,7
"47060681","2012",10,15
"47060681","2017",2,9
"47060681","2018",7,27
"47060681","2019",1,8
"47060681","2020",1,7
"47060685","2021",1,4
"47060689","2007",7,40
"47060689","2008",31,99
"47060689","2009",34,102
"47060689","2010",64,125
"47060689","2011",61,107
"47060689","2012",164,155
"47060689","2013",161,134
"47060689","2014",189,144
"47060689","2015",247,147
"47060689","2016",262,162
"47060689","2017",226,173
"47060689","2018",262,168
"47060689","2019",209,153
"47060689","2020",348,177
"47060689","2021",47,26
"47060694","2008",7,10
"47060694","2009",10,28
"47060694","2010",18,32
"47060694","2011",18,22
"47060694","2012",12,20
"47060694","2013",6,14
"47060694","2014",3,18
"47060694","2015",4,12
"47060694","2017",5,38
"47060694","2018",8,39
"47060694","2019",12,16
