"POSTALCODE","year","n_checklists","species_richness"
"K0K2M0","2015",3,63
"K0K2M0","2016",2,49
"K0K2M0","2017",2,19
"K0K2M0","2018",2,7
"K0K2M0","2019",5,43
"K0K2M0","2020",1,10
"K0K2N0","2009",9,42
"K0K2N0","2011",5,73
"K0K2N0","2012",1,1
"K0K2N0","2013",7,35
"K0K2N0","2014",9,17
"K0K2N0","2016",4,20
"K0K2N0","2017",14,46
"K0K2N0","2018",30,88
"K0K2N0","2019",25,56
"K0K2N0","2020",22,73
"K0K2N0","2021",6,10
"K0K2V0","2007",1,16
"K0K2V0","2009",2,54
"K0K2V0","2010",2,33
"K0K2V0","2011",3,39
"K0K2V0","2012",6,72
"K0K2V0","2013",37,112
"K0K2V0","2014",67,121
"K0K2V0","2015",59,112
"K0K2V0","2016",105,136
"K0K2V0","2017",103,128
"K0K2V0","2018",126,129
"K0K2V0","2019",102,115
"K0K2V0","2020",106,124
"K0K2V0","2021",24,32
"K0K2W0","2011",1,38
"K0K2W0","2013",1,3
"K0K2W0","2016",3,53
"K0K2W0","2017",6,69
"K0K2W0","2019",7,55
"K0K2W0","2020",9,61
"K0K2Y0","2010",1,1
"K0K2Y0","2011",3,14
"K0K2Y0","2012",1,10
"K0K2Y0","2013",1,4
"K0K2Y0","2014",17,93
"K0K2Y0","2015",23,73
"K0K2Y0","2016",18,76
"K0K2Y0","2017",20,70
"K0K2Y0","2018",36,85
"K0K2Y0","2019",48,98
"K0K2Y0","2020",30,90
"K0K2Y0","2021",1,1
"K0K2Z0","2013",1,1
"K0K2Z0","2015",1,7
"K0K2Z0","2016",3,21
"K0K2Z0","2017",3,25
"K0K2Z0","2018",4,28
"K0K2Z0","2019",6,49
"K0K2Z0","2020",1,4
"K0K3A0","2007",1,2
"K0K3A0","2009",15,53
"K0K3A0","2011",3,40
"K0K3A0","2012",2,7
"K0K3A0","2013",3,4
"K0K3A0","2014",5,10
"K0K3A0","2015",4,22
"K0K3A0","2016",6,37
"K0K3A0","2017",22,65
"K0K3A0","2018",23,58
"K0K3A0","2019",21,76
"K0K3A0","2020",22,50
"K0K3A0","2021",6,11
"K0K3C0","2012",3,10
"K0K3C0","2013",4,5
"K0K3C0","2014",2,14
"K0K3C0","2015",3,31
"K0K3C0","2016",5,41
"K0K3C0","2017",3,56
"K0K3C0","2018",2,21
"K0K3C0","2019",8,48
"K0K3C0","2020",5,35
"K0K3C0","2021",6,17
"K0K3E0","2007",7,27
"K0K3E0","2008",4,14
"K0K3E0","2009",5,26
"K0K3E0","2010",12,64
"K0K3E0","2011",4,22
"K0K3E0","2012",186,92
"K0K3E0","2013",398,128
"K0K3E0","2014",25,87
"K0K3E0","2015",35,108
"K0K3E0","2016",33,104
"K0K3E0","2017",107,144
"K0K3E0","2018",142,165
"K0K3E0","2019",68,134
"K0K3E0","2020",310,136
"K0K3E0","2021",90,28
"K0K3M0","2012",4,25
"K0K3M0","2013",3,17
"K0K3M0","2014",1,11
"K0K3M0","2015",6,67
"K0K3M0","2016",4,25
"K0K3M0","2017",2,19
"K0K3M0","2019",4,22
"K0K3M0","2020",3,35
"K0K3M0","2021",1,3
"K0L1L0","2012",2,5
"K0L1L0","2017",1,5
"K0L1L0","2018",1,3
"K0L1L0","2020",1,2
"K0L1L0","2021",1,10
"K7R3L1","2018",1,4
"K8N0B4","2020",1,1
"K8N0B5","2013",2,4
"K8N0B8","2013",13,64
"K8N0B8","2014",12,79
"K8N0B8","2015",7,40
"K8N0B8","2016",2,17
"K8N0B8","2017",3,14
"K8N0B8","2018",2,17
"K8N0B8","2019",2,15
"K8N0B8","2020",4,33
"K8N0B9","2019",1,16
"K8N0C1","2014",1,41
"K8N0C1","2015",1,33
"K8N0C1","2016",1,31
"K8N0C1","2017",1,32
"K8N0C1","2018",1,35
"K8N0C1","2019",1,29
"K8N0C2","2020",1,5
"K8N0C7","2014",10,47
"K8N0C7","2015",17,55
"K8N0C7","2016",11,61
"K8N0C7","2017",5,43
"K8N0C7","2018",2,48
"K8N0C7","2019",1,28
"K8N0C7","2020",8,52
"K8N0C9","2020",1,2
"K8N0J2","2020",1,4
"K8N0J8","2017",2,7
"K8N0L2","2016",1,7
"K8N0L2","2018",1,7
"K8N0L2","2019",1,1
"K8N0L2","2020",4,5
"K8N0L2","2021",2,5
"K8N0L7","2011",2,9
"K8N0L7","2013",9,13
"K8N0L7","2016",1,1
"K8N0L7","2018",5,15
"K8N0L7","2019",2,9
"K8N0L7","2020",1,2
"K8N0L9","2013",1,9
"K8N0L9","2015",1,5
"K8N0L9","2020",7,29
"K8N0M4","2013",2,3
"K8N0M4","2014",4,25
"K8N0M4","2015",5,27
"K8N0M4","2017",1,5
"K8N0M4","2018",10,43
"K8N0M4","2019",7,30
"K8N0M4","2020",13,49
"K8N0M9","2020",168,74
"K8N0N1","2017",1,17
"K8N0N3","2020",1,5
"K8N0N4","2019",1,2
"K8N0N4","2020",1,17
"K8N0N4","2021",1,1
"K8N0N6","2015",1,7
"K8N0P2","2018",1,2
"K8N0P2","2019",2,2
"K8N0P6","2017",1,2
"K8N1A7","2019",1,1
"K8N1B1","2018",1,13
"K8N1E3","2020",1,5
"K8N1E7","2021",1,8
"K8N1E9","2014",1,1
"K8N1G6","2008",1,12
"K8N1G6","2012",5,21
"K8N1G6","2013",89,126
"K8N1G6","2014",45,108
"K8N1G6","2015",6,60
"K8N1G6","2016",4,35
"K8N1G6","2017",1,19
"K8N1G6","2018",3,38
"K8N1G6","2019",1,33
"K8N1G6","2020",16,85
"K8N1G7","2017",1,2
"K8N1G7","2020",2,6
"K8N1L6","2012",1,12
"K8N1L6","2015",1,11
"K8N1M3","2013",1,1
"K8N1M3","2014",1,1
"K8N1M4","2011",1,19
"K8N1M7","2011",6,16
"K8N1P7","2014",2,2
"K8N1R6","2020",1,3
"K8N1S4","2015",1,12
"K8N1Z5","2012",1,4
"K8N2A1","2013",1,1
"K8N2E2","2019",2,5
"K8N2E2","2020",12,14
"K8N2E2","2021",2,8
"K8N2E3","2015",1,9
"K8N2E3","2019",1,4
"K8N2E4","2013",2,28
"K8N2H6","2007",5,20
"K8N2H6","2008",3,48
"K8N2H6","2009",15,47
"K8N2H6","2010",7,37
"K8N2H6","2011",7,26
"K8N2H6","2012",1,4
"K8N2H6","2013",1,1
"K8N2H6","2014",2,2
"K8N2H6","2015",1,8
"K8N2H6","2020",1,14
"K8N2J6","2020",1,4
"K8N2S5","2019",1,13
"K8N2S8","2012",1,7
"K8N2V5","2020",1,14
"K8N2W4","2020",2,17
"K8N2W4","2021",6,15
"K8N2W5","2021",1,10
"K8N2W6","2019",8,25
"K8N2W6","2020",77,39
"K8N2W6","2021",33,17
"K8N2X2","2015",8,16
"K8N2X2","2016",7,16
"K8N2X2","2017",6,16
"K8N2X2","2018",1,5
"K8N2X2","2019",2,11
"K8N2X2","2020",1,7
"K8N2X4","2017",4,24
"K8N2X4","2019",11,28
"K8N2X4","2020",6,29
"K8N2X4","2021",1,9
"K8N2Y3","2018",1,11
"K8N2Y8","2016",1,3
"K8N2Z8","2018",1,12
"K8N2Z8","2019",11,12
"K8N2Z8","2020",1,7
"K8N2Z8","2021",1,4
"K8N2Z9","2019",7,17
"K8N2Z9","2020",1,3
"K8N3B4","2019",11,22
"K8N3B4","2020",1,16
"K8N3B4","2021",1,4
"K8N3G7","2017",1,2
"K8N3G7","2018",1,5
"K8N3G7","2020",2,12
"K8N3H1","2014",1,2
"K8N3H1","2019",1,4
"K8N3J4","2016",3,8
"K8N3J4","2018",1,5
"K8N3K1","2019",1,12
"K8N3L8","2019",3,8
"K8N3M8","2019",4,8
"K8N3M9","2019",10,24
"K8N3M9","2020",87,92
"K8N3M9","2021",10,29
"K8N3N3","2020",1,35
"K8N3N9","2011",1,1
"K8N3P3","2010",1,3
"K8N3P3","2011",4,19
"K8N3P3","2013",1,17
"K8N3P3","2018",2,10
"K8N3P3","2019",9,25
"K8N3P3","2020",4,33
"K8N3P3","2021",4,6
"K8N3R5","2011",1,13
"K8N3R8","2020",1,13
"K8N3T6","2015",4,10
"K8N3T9","2018",1,9
"K8N3X2","2013",1,1
"K8N3X7","2014",5,27
"K8N3X7","2017",1,10
"K8N3X7","2018",8,24
"K8N3Y3","2016",1,5
"K8N3Y8","2020",2,14
"K8N3Z3","2020",1,2
"K8N4C1","2020",6,7
"K8N4E1","2014",1,4
"K8N4G5","2019",4,9
"K8N4G5","2021",4,15
"K8N4G8","2018",2,12
"K8N4G8","2019",6,43
"K8N4G8","2020",2,13
"K8N4G8","2021",23,36
"K8N4H6","2020",1,10
"K8N4K1","2014",1,7
"K8N4K2","2021",2,4
"K8N4M4","2019",2,8
"K8N4R1","2013",1,1
"K8N4T6","2019",1,8
"K8N4V2","2013",1,1
"K8N4V2","2018",1,6
"K8N4V3","2012",1,3
"K8N4V8","2016",2,5
"K8N4V8","2017",16,21
"K8N4V8","2018",4,11
"K8N4V8","2019",5,17
"K8N4V8","2020",2,6
"K8N4V8","2021",2,5
"K8N4V9","2013",1,1
"K8N4V9","2014",1,1
"K8N4W1","2016",1,6
"K8N4X1","2019",1,1
"K8N4X1","2020",68,38
"K8N4X1","2021",9,18
"K8N4X2","2021",2,13
"K8N4X7","2013",1,1
"K8N4Z2","2012",10,56
"K8N4Z2","2013",30,99
"K8N4Z2","2014",28,90
"K8N4Z2","2015",25,74
"K8N4Z2","2016",39,102
"K8N4Z2","2017",57,88
"K8N4Z2","2018",38,80
"K8N4Z2","2019",46,119
"K8N4Z2","2020",59,85
"K8N4Z2","2021",5,13
"K8N4Z3","2020",3,12
"K8N4Z4","2013",16,69
"K8N4Z4","2014",16,61
"K8N4Z4","2015",44,67
"K8N4Z4","2016",58,50
"K8N4Z4","2017",86,72
"K8N4Z4","2018",190,66
"K8N4Z4","2019",231,78
"K8N4Z4","2020",309,96
"K8N4Z4","2021",62,19
"K8N4Z5","2011",1,1
"K8N4Z5","2012",13,12
"K8N4Z5","2013",23,33
"K8N4Z5","2014",18,55
"K8N4Z5","2015",8,31
"K8N4Z5","2016",8,32
"K8N4Z5","2017",11,29
"K8N4Z5","2018",28,39
"K8N4Z5","2019",19,48
"K8N4Z5","2020",42,48
"K8N4Z5","2021",4,12
"K8N4Z6","2010",2,41
"K8N4Z6","2011",3,15
"K8N4Z6","2012",5,16
"K8N4Z6","2013",22,58
"K8N4Z6","2014",82,94
"K8N4Z6","2015",137,109
"K8N4Z6","2016",103,116
"K8N4Z6","2017",158,139
"K8N4Z6","2018",150,119
"K8N4Z6","2019",146,124
"K8N4Z6","2020",335,151
"K8N4Z6","2021",64,41
"K8N5A9","2012",2,4
"K8N5A9","2014",1,2
"K8N5G5","2020",1,2
"K8N5J7","2014",1,2
"K8N5J7","2015",1,18
"K8N5J7","2017",2,18
"K8N5J7","2018",4,15
"K8N5J7","2019",55,88
"K8N5J7","2020",71,111
"K8N5J7","2021",8,25
"K8N5K7","2012",2,8
"K8N5K7","2018",2,5
"K8N5K7","2019",1,8
"K8N5L8","2013",14,16
"K8N5L8","2014",11,14
"K8N5M4","2019",1,8
"K8N5M4","2020",1,10
"K8N5M4","2021",1,4
"K8N5N6","2013",17,40
"K8N5N6","2014",19,30
"K8N5N6","2015",24,43
"K8N5N6","2016",25,40
"K8N5N6","2017",23,42
"K8N5N6","2018",48,86
"K8N5N6","2019",40,70
"K8N5N6","2020",52,109
"K8N5N6","2021",2,4
"K8N5R1","2011",1,2
"K8N5R1","2015",2,5
"K8N5R1","2017",1,13
"K8N5R1","2018",9,55
"K8N5R1","2019",12,58
"K8N5R1","2020",14,55
"K8N5S2","2014",1,3
"K8N5S2","2018",1,1
"K8N5S6","2012",7,15
"K8N5S6","2013",5,8
"K8N5S6","2014",3,4
"K8N5S6","2016",1,4
"K8N5S6","2017",1,4
"K8N5S6","2018",1,2
"K8N5S7","2017",2,7
"K8N5S7","2019",2,8
"K8N5S7","2020",1,2
"K8N5S9","2017",1,27
"K8N5T4","2016",1,3
"K8N5T6","2012",1,1
"K8N5T6","2013",12,9
"K8N5T6","2014",6,8
"K8N5T6","2016",2,7
"K8N5T6","2019",1,3
"K8N5T6","2021",1,4
"K8N5T7","2013",1,6
"K8N5V9","2013",1,1
"K8N5W1","2020",1,8
"K8N5W1","2021",3,13
"K8N5W2","2020",2,16
"K8N5W2","2021",1,1
"K8N5W3","2020",3,8
"K8N5W3","2021",8,11
"K8N5W7","2016",1,3
"K8N5Y1","2014",2,2
"K8N5Y1","2015",2,11
"K8N5Y1","2017",1,8
"K8N5Y1","2019",1,6
"K8N5Y6","2014",1,4
"K8N5Y6","2015",3,10
"K8N5Y6","2016",2,10
"K8N5Z6","2021",1,1
"K8P0A5","2014",1,2
"K8P0A6","2012",1,3
"K8P0B6","2020",1,13
"K8P0B9","2016",1,8
"K8P0B9","2019",1,11
"K8P0C7","2017",1,2
"K8P0C7","2018",4,1
"K8P0C7","2019",4,5
"K8P0C7","2020",3,3
"K8P1A3","2014",1,1
"K8P1A4","2013",1,1
"K8P1B2","2021",1,3
"K8P1B6","2012",1,3
"K8P1B6","2017",1,1
"K8P1E3","2018",1,2
"K8P1J2","2018",1,5
"K8P1J9","2019",2,8
"K8P1K2","2017",1,2
"K8P1M1","2014",1,10
"K8P1M5","2020",6,15
"K8P1M5","2021",3,8
"K8P1P6","2018",3,10
"K8P1P6","2019",76,23
"K8P1P6","2020",3,12
"K8P1P6","2021",1,9
"K8P1R7","2020",1,6
"K8P1T6","2013",3,18
"K8P1T6","2014",3,25
"K8P1T6","2016",1,23
"K8P1T6","2017",2,11
"K8P1T8","2021",1,1
"K8P2G3","2018",1,7
"K8P2G5","2020",1,7
"K8P2H2","2014",3,9
"K8P2H3","2014",1,1
"K8P2M6","2017",1,13
"K8P2R5","2013",1,6
"K8P2S7","2019",1,3
"K8P2T3","2020",1,3
"K8P2V9","2013",1,3
"K8P2V9","2014",1,1
"K8P2V9","2017",1,9
"K8P2V9","2019",1,1
"K8P2Y5","2019",3,9
"K8P2Y5","2020",5,18
"K8P2Z1","2019",1,10
"K8P3A9","2021",1,4
"K8P3B5","2010",1,6
"K8P3B6","2010",1,5
"K8P3B6","2011",2,6
"K8P3C3","2019",1,2
"K8P3C3","2020",1,5
"K8P3C8","2017",1,3
"K8P3C8","2018",2,8
"K8P3C9","2018",1,1
"K8P3E1","2011",1,1
"K8P3G3","2020",14,23
"K8P3G3","2021",1,5
"K8P3H3","2017",3,5
"K8P3H3","2018",3,2
"K8P3H3","2019",5,7
"K8P3H3","2020",4,3
"K8P3H4","2019",2,9
"K8P3H4","2020",1,3
"K8P3H8","2019",1,5
"K8P3H8","2020",2,10
"K8P3J8","2019",2,16
"K8P3J8","2020",8,21
"K8P3L4","2018",1,8
"K8P3M7","2020",1,3
"K8P3P6","2012",1,5
"K8P3P6","2017",2,23
"K8P3R4","2016",1,1
"K8P3V5","2020",1,2
"K8P3X1","2019",1,1
"K8P3X1","2020",1,8
"K8P3X3","2020",1,7
"K8P3X4","2021",1,8
"K8P3Y7","2012",1,4
"K8P3Y7","2018",2,16
"K8P3Y7","2019",1,7
"K8P3Y7","2020",17,32
"K8P3Y7","2021",10,16
"K8P4A8","2012",1,4
"K8P4A8","2013",1,1
"K8P4A8","2014",1,1
"K8P4B1","2018",1,2
"K8P4B7","2015",1,11
"K8P4E4","2012",2,19
"K8P4E4","2013",2,6
"K8P4E4","2014",1,4
"K8P4E4","2016",2,35
"K8P4E4","2017",5,25
"K8P4E4","2018",1,11
"K8P4E4","2019",4,12
"K8P4E4","2020",1,13
"K8P4E4","2021",1,1
"K8P4G2","2017",1,9
"K8P4H3","2019",1,1
"K8P4M7","2007",8,15
"K8P4M7","2008",6,9
"K8P4M7","2012",23,27
"K8P4M7","2013",52,32
"K8P4M7","2014",38,32
"K8P4M7","2015",8,14
"K8P4M7","2016",8,15
"K8P4M7","2017",37,30
"K8P4M7","2018",62,51
"K8P4M7","2019",55,46
"K8P4M7","2020",123,43
"K8P4M7","2021",34,16
"K8P5A2","2013",8,23
"K8P5A2","2014",6,21
"K8P5A2","2015",6,22
"K8P5A2","2016",1,16
"K8P5A2","2017",3,22
"K8P5A2","2018",5,26
"K8P5A2","2019",5,17
"K8P5A2","2020",3,23
"K8P5B8","2018",1,4
"K8P5B8","2019",1,6
"K8P5C7","2019",1,9
"K8P5E1","2019",1,19
"K8P5E8","2016",1,2
"K8P5E8","2018",3,6
"K8P5G2","2021",1,8
"K8P5H6","2019",1,6
"K8P5H8","2012",1,8
"K8P5H8","2013",1,1
"K8P5H8","2014",3,2
"K8P5H8","2018",1,2
"K8P5H9","2013",1,4
"K8P5K6","2019",1,2
"K8P5L2","2013",1,2
"K8P5L2","2015",1,3
"K8P5L2","2017",1,2
"K8P5L2","2018",3,6
"K8P5L2","2020",2,12
"K8P5L2","2021",1,2
"K8P5L7","2013",1,4
"K8P5L8","2014",1,1
"K8P5L8","2019",1,1
"K8P5M5","2020",1,8
"K8P5M6","2020",3,14
"K8P5M6","2021",2,7
"K8P5N4","2020",6,29
"K8P5N4","2021",2,6
"K8P5N7","2011",1,1
"K8P5N7","2014",1,7
"K8P5N7","2015",3,8
"K8P5N7","2020",1,1
"K8P5N8","2013",1,5
"K8P5P3","2014",2,8
"K8R0B1","2015",2,22
"K8R0B1","2018",2,24
"K8R0B1","2019",1,9
"K8R0B1","2020",1,12
"K8R1A8","2018",1,4
"K8R1C4","2020",1,2
"K8R1C9","2017",1,4
"K8R1C9","2018",1,5
"K8V0A9","2021",2,7
"K8V0B6","2021",1,4
"K8V0E9","2012",1,1
"K8V0E9","2013",1,1
"K8V0E9","2014",1,1
"K8V0E9","2020",1,3
"K8V0G2","2012",1,1
"K8V0G5","2021",1,11
"K8V1A7","2015",1,3
"K8V1G6","2020",1,11
"K8V1H9","2013",1,3
"K8V1H9","2020",1,8
"K8V1L3","2014",1,1
"K8V1L6","2018",1,9
"K8V1M1","2014",1,3
"K8V1X5","2020",1,13
"K8V1Y6","2016",1,5
"K8V2Y8","2017",1,5
"K8V3A5","2008",2,2
"K8V3E5","2013",15,35
"K8V3E5","2014",1,10
"K8V3E5","2015",1,4
"K8V3E5","2016",3,23
"K8V3E5","2020",1,13
"K8V3L5","2019",9,37
"K8V3L5","2020",1,12
"K8V3R9","2020",1,12
"K8V4A4","2014",1,1
"K8V4M2","2021",2,23
"K8V4N6","2012",1,7
"K8V4N6","2013",1,9
"K8V4N6","2014",1,2
"K8V4N6","2015",2,10
"K8V4N6","2016",4,20
"K8V4N6","2017",1,5
"K8V4N6","2018",1,11
"K8V4N6","2019",1,23
"K8V4N6","2020",2,23
"K8V4N6","2021",1,8
"K8V4P1","2013",4,16
"K8V4P1","2015",2,17
"K8V4P1","2016",10,18
"K8V4P1","2017",5,13
"K8V4P1","2018",2,5
"K8V4P1","2019",4,31
"K8V4P1","2020",8,45
"K8V4P1","2021",2,9
"K8V4S3","2019",1,3
"K8V4S4","2015",1,1
"K8V4S4","2018",2,3
"K8V4S4","2019",6,25
"K8V4S4","2020",8,41
"K8V4S7","2020",1,11
"K8V4X1","2011",1,9
"K8V4X8","2013",1,1
"K8V4X8","2014",1,1
"K8V4Y4","2007",1,22
"K8V4Y4","2015",1,5
"K8V4Y4","2016",1,5
"K8V4Y4","2017",2,10
"K8V5C8","2014",1,17
"K8V5G9","2018",1,7
"K8V5G9","2019",1,13
"K8V5P4","2011",1,1
"K8V5P4","2012",6,46
"K8V5P4","2013",4,3
"K8V5P4","2014",5,17
"K8V5P4","2015",3,9
"K8V5P4","2016",6,19
"K8V5P4","2017",7,32
"K8V5P4","2018",1,6
"K8V5P4","2019",8,37
"K8V5P4","2020",11,58
"K8V5P4","2021",3,12
"K8V5P5","2013",2,9
"K8V5P5","2015",1,9
"K8V5P5","2016",3,23
"K8V5P5","2017",10,23
"K8V5P5","2018",8,28
"K8V5P5","2019",10,50
"K8V5P6","2009",1,14
"K8V5P6","2012",3,12
"K8V5P6","2013",4,13
"K8V5P6","2014",3,10
"K8V5P6","2015",2,17
"K8V5P6","2016",2,24
"K8V5P6","2017",1,9
"K8V5P6","2018",5,45
"K8V5P6","2019",8,54
"K8V5P6","2020",34,88
"K8V5P6","2021",4,12
"K8V5P7","2008",1,14
"K8V5P7","2012",7,27
"K8V5P7","2013",9,22
"K8V5P7","2014",47,72
"K8V5P7","2015",34,63
"K8V5P7","2016",17,59
"K8V5P7","2017",5,17
"K8V5P7","2018",16,43
"K8V5P7","2019",9,22
"K8V5P7","2020",823,82
"K8V5P7","2021",52,20
"K8V5P8","2012",2,6
"K8V5P8","2013",4,5
"K8V5P8","2014",4,2
"K8V5P8","2015",3,12
"K8V5P8","2017",1,7
"K8V5P8","2018",11,19
"K8V5P8","2020",35,29
"K8V5P8","2021",13,28
"K8V5W5","2012",2,36
"K8V5W5","2013",6,27
"K8V5W5","2014",2,16
"K8V5W5","2015",9,36
"K8V5W5","2016",5,29
"K8V5W5","2017",6,33
"K8V5W5","2018",9,56
"K8V5W5","2019",7,51
"K8V5W5","2020",19,75
"K8V5W8","2019",1,6
"K8V5X3","2021",1,6
"K8V5Y5","2017",1,1
"K8V5Z9","2013",2,9
"K8V6H8","2012",1,6
"K8V6H8","2013",1,4
"K8V6M9","2019",1,1
"K8V6M9","2020",1,1
"K8V6N8","2020",1,3
"K8V6R4","2020",1,1
"K8V6R7","2018",1,9
"K8V6V9","2013",1,13
"K8V6V9","2014",1,10
NA,"2008",1,4
NA,"2010",4,15
NA,"2011",15,46
NA,"2012",41,78
NA,"2013",132,81
NA,"2014",130,91
NA,"2015",155,100
NA,"2016",200,99
NA,"2017",231,118
NA,"2018",313,132
NA,"2019",326,134
NA,"2020",394,175
NA,"2021",65,49
