"DAUID","year","n_checklists","species_richness"
"35190002","2020",58,112
"35190002","2021",7,18
"35190003","2017",5,34
"35190003","2018",5,37
"35190003","2019",3,35
"35190003","2020",8,34
"35190004","2007",1,6
"35190004","2009",4,44
"35190004","2014",2,27
"35190004","2015",1,8
"35190004","2016",15,56
"35190004","2017",38,74
"35190004","2018",34,92
"35190004","2019",16,52
"35190004","2020",10,62
"35190005","2012",3,5
"35190005","2016",1,16
"35190005","2018",2,11
"35190005","2020",2,15
"35190006","2011",1,5
"35190006","2012",1,9
"35190006","2016",1,1
"35190006","2017",1,3
"35190006","2018",1,9
"35190006","2019",1,29
"35190006","2020",1,1
"35190009","2012",2,26
"35190009","2017",1,2
"35190009","2019",3,22
"35190009","2020",1,11
"35190011","2007",1,20
"35190011","2010",2,9
"35190011","2011",1,8
"35190011","2017",2,9
"35190011","2018",1,11
"35190011","2020",1,20
"35190012","2015",1,4
"35190012","2017",1,2
"35190012","2018",2,25
"35190012","2019",1,9
"35190012","2020",6,20
"35190012","2021",1,10
"35190013","2010",2,10
"35190013","2019",5,28
"35190013","2020",1,5
"35190013","2021",4,10
"35190015","2008",1,1
"35190015","2012",2,7
"35190015","2015",3,32
"35190015","2016",2,10
"35190015","2017",9,30
"35190015","2018",51,52
"35190015","2019",43,72
"35190015","2020",74,90
"35190015","2021",14,35
"35190016","2012",1,1
"35190016","2017",1,4
"35190016","2019",1,1
"35190017","2017",6,9
"35190017","2018",1,1
"35190017","2020",1,3
"35190018","2010",1,16
"35190018","2013",6,37
"35190018","2014",3,37
"35190018","2015",1,4
"35190018","2016",1,9
"35190018","2017",3,11
"35190018","2018",8,24
"35190018","2019",18,48
"35190018","2020",16,51
"35190019","2011",1,4
"35190019","2018",3,12
"35190019","2019",6,22
"35190019","2020",17,48
"35190020","2020",1,10
"35190022","2014",1,2
"35190022","2018",65,48
"35190022","2019",180,96
"35190022","2020",353,101
"35190029","2013",1,53
"35190031","2015",1,11
"35190031","2020",9,14
"35190031","2021",12,16
"35190032","2017",1,1
"35190032","2020",1,18
"35190032","2021",1,13
"35190034","2007",1,16
"35190034","2009",2,18
"35190034","2012",1,9
"35190034","2013",2,24
"35190034","2014",1,7
"35190034","2015",6,20
"35190034","2016",26,68
"35190034","2017",34,67
"35190034","2018",25,46
"35190034","2019",22,53
"35190034","2020",27,68
"35190034","2021",11,36
"35190035","2017",1,13
"35190035","2021",1,9
"35190039","2014",1,19
"35190039","2015",3,43
"35190039","2018",1,25
"35190040","2012",7,16
"35190040","2014",1,35
"35190040","2015",3,54
"35190041","2013",2,27
"35190041","2018",2,11
"35190041","2019",1,4
"35190041","2020",1,7
"35190042","2012",2,2
"35190042","2014",1,32
"35190042","2017",4,35
"35190042","2018",1,34
"35190042","2019",1,21
"35190042","2021",9,18
"35190043","2013",3,12
"35190043","2014",1,1
"35190043","2015",9,44
"35190043","2017",5,44
"35190043","2018",2,10
"35190043","2019",1,9
"35190043","2020",4,20
"35190043","2021",30,21
"35190044","2009",1,21
"35190044","2013",1,29
"35190044","2014",5,41
"35190044","2015",30,55
"35190044","2016",36,51
"35190044","2017",1,17
"35190044","2018",22,59
"35190044","2019",2,7
"35190044","2020",10,46
"35190044","2021",5,23
"35190045","2014",2,12
"35190045","2020",4,32
"35190045","2021",7,20
"35190046","2012",1,8
"35190046","2019",1,1
"35190046","2020",1,35
"35190046","2021",6,16
"35190047","2021",1,2
"35190049","2017",4,10
"35190049","2019",1,8
"35190049","2021",2,10
"35190050","2012",1,1
"35190050","2017",1,6
"35190051","2018",1,27
"35190051","2021",1,7
"35190052","2011",1,6
"35190052","2015",2,12
"35190052","2016",1,19
"35190052","2017",3,23
"35190052","2018",2,8
"35190052","2019",1,4
"35190052","2020",4,23
"35190053","2015",1,6
"35190054","2007",1,13
"35190054","2017",4,30
"35190054","2018",8,10
"35190054","2019",5,24
"35190065","2013",2,2
"35190065","2017",31,35
"35190065","2018",4,19
"35190065","2019",38,86
"35190065","2020",22,47
"35190066","2008",2,12
"35190066","2009",1,1
"35190066","2013",1,1
"35190066","2014",1,2
"35190066","2015",4,17
"35190066","2016",10,36
"35190066","2017",29,54
"35190066","2018",19,40
"35190066","2019",18,52
"35190066","2020",21,49
"35190066","2021",3,5
"35190067","2010",1,1
"35190067","2011",1,11
"35190067","2012",1,1
"35190067","2013",2,17
"35190067","2014",4,32
"35190067","2015",55,79
"35190067","2016",57,63
"35190067","2017",334,111
"35190067","2018",410,119
"35190067","2019",527,126
"35190067","2020",524,121
"35190067","2021",99,40
"35190068","2013",1,1
"35190068","2014",1,20
"35190068","2017",1,2
"35190068","2020",4,18
"35190068","2021",3,4
"35190069","2009",1,1
"35190069","2012",1,9
"35190069","2013",3,16
"35190069","2014",2,35
"35190069","2015",12,43
"35190069","2016",3,26
"35190069","2017",1,2
"35190069","2018",7,59
"35190069","2019",9,39
"35190069","2020",2,21
"35190069","2021",3,13
"35190070","2009",1,3
"35190070","2012",2,13
"35190070","2013",6,22
"35190070","2014",1,8
"35190070","2015",18,51
"35190070","2016",1,17
"35190070","2017",3,23
"35190070","2018",7,28
"35190070","2020",15,25
"35190070","2021",2,8
"35190071","2011",1,1
"35190071","2012",1,3
"35190071","2017",1,13
"35190071","2018",1,24
"35190071","2019",4,14
"35190071","2020",5,32
"35190071","2021",1,6
"35190072","2011",1,1
"35190072","2014",1,3
"35190072","2018",1,1
"35190072","2019",1,7
"35190072","2020",3,7
"35190074","2020",9,11
"35190074","2021",3,12
"35190075","2011",1,2
"35190075","2012",1,1
"35190075","2013",9,44
"35190075","2014",10,72
"35190075","2015",17,76
"35190075","2016",26,82
"35190075","2017",45,86
"35190075","2018",46,97
"35190075","2019",44,90
"35190075","2020",73,106
"35190075","2021",8,14
"35190076","2008",1,1
"35190076","2012",1,8
"35190076","2013",4,50
"35190076","2014",2,6
"35190076","2016",2,24
"35190076","2017",6,26
"35190076","2018",4,26
"35190076","2019",2,14
"35190076","2020",2,22
"35190076","2021",4,13
"35190077","2016",8,29
"35190077","2017",11,38
"35190077","2018",14,44
"35190077","2019",11,36
"35190077","2020",12,45
"35190077","2021",2,10
"35190078","2011",1,1
"35190078","2012",1,1
"35190078","2014",29,27
"35190078","2015",149,68
"35190078","2016",1,21
"35190078","2017",1,12
"35190078","2018",2,18
"35190078","2019",1,3
"35190078","2020",2,11
"35190079","2013",1,1
"35190079","2014",6,7
"35190079","2017",1,2
"35190079","2018",4,15
